In-115(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1237.66 2.58667
1237.71 4.48365
1237.76 7.16297
1237.80 8.95794
1237.85 7.16426
1237.89 4.48603
1237.93 2.92201
1237.97 1.99089
1238.01 1.42713
1238.05 1.07003
1238.13 0.669106
1238.21 0.464890
1238.37 0.276404
1238.53 0.197115
1238.85 0.136055
1239.17 0.118428
1239.81 0.124635
1240.45 0.165809
1240.77 0.204691
1241.09 0.265092
1241.41 0.364469
1241.72 0.541218
1241.88 0.686583
1242.04 0.902437
1242.20 1.24243
1242.36 1.81781
1242.52 2.92296
1242.60 3.89577
1242.68 5.41631
1242.76 8.05124
1242.84 13.0742
1242.88 17.4182
1242.92 24.0773
1242.96 34.6539
1243.00 51.0619
1243.03 65.5984
1243.05 82.2476
1243.10 102.577
1243.15 81.5770
1243.20 51.0571
1243.25 30.3640
1243.30 19.4173
1243.36 13.1593
1243.41 9.48105
1243.46 7.08885
1243.51 5.51227
1243.62 3.59507
1243.72 2.51628
1243.83 1.85819
1244.04 1.13458
1244.25 0.763900
1244.46 0.551034
1244.67 0.416560
1244.88 0.327002
1245.29 0.218003
1245.71 0.156862
1246.13 0.119135
1246.55 0.0942059
1247.39 0.0642934
1248.23 0.0476645
1249.90 0.0307093
1251.58 0.0226362
1253.25 0.0182039
1256.60 0.0140164
1259.96 0.0129332
1263.31 0.0146802
1264.98 0.0178794
1266.66 0.0265471
1267.50 0.0378108
1268.33 0.0676297
1268.75 0.106487
1269.17 0.207715
1269.38 0.334958
1269.49 0.451286
1269.59 0.641471
1269.70 0.991276
1269.75 1.28142
1269.80 1.71814
1269.85 2.43079
1269.91 3.63079
1269.96 5.84686
1270.01 10.1474
1270.06 16.3369
1270.10 20.3603
1270.15 16.1939
1270.19 10.1486
1270.24 5.90681
1270.29 3.69406
1270.34 2.48505
1270.40 1.77327
1270.45 1.32504
1270.50 1.02669
1270.60 0.668930
1270.70 0.471931
1270.80 0.352522
1271.01 0.222228
1271.41 0.118735
1271.82 0.0808110
1272.64 0.0565284
1273.45 0.0556451
1274.27 0.0703293
1275.08 0.117885
1275.49 0.180955
1275.69 0.240761
1275.89 0.343465
1276.10 0.545682
1276.20 0.729293
1276.30 1.02750
1276.40 1.57142
1276.45 2.02403
1276.51 2.70281
1276.56 3.77829
1276.61 5.59908
1276.66 8.91336
1276.71 15.0397
1276.75 24.0286
1276.80 30.0184
1276.85 24.0309
1276.89 15.0438
1276.93 10.5890
1276.96 7.64634
1276.99 5.70120
1277.02 4.38273
1277.09 2.79727
1277.16 1.93361
1277.22 1.41811
1277.29 1.08814
1277.42 0.710183
1277.55 0.509118
1277.68 0.392645
1277.95 0.272260
1278.21 0.220297
1278.47 0.200352
1279.00 0.216258
1279.26 0.250801
1279.52 0.310976
1279.79 0.414246
1280.05 0.601301
1280.31 0.981256
1280.45 1.33631
1280.58 1.92809
1280.71 3.04073
1280.77 3.99662
1280.84 5.44837
1280.91 7.87803
1280.97 12.2540
1281.00 15.8238
1281.04 20.9942
1281.07 28.6355
1281.10 39.4854
1281.13 50.7581
1281.15 63.0986
1281.20 78.8126
1281.25 63.0952
1281.30 39.4809
1281.34 25.0170
1281.39 16.6191
1281.44 11.6395
1281.48 8.58752
1281.57 5.14675
1281.66 3.40641
1281.75 2.41510
1281.85 1.79994
1282.03 1.11029
1282.21 0.753758
1282.39 0.546079
1282.57 0.414642
1282.76 0.326223
1283.12 0.218086
1283.48 0.157258
1284.21 0.0945134
1284.94 0.0643403
1285.67 0.0475429
1287.13 0.0304136
1288.58 0.0223545
1290.04 0.0180354
1292.95 0.0142545
1295.87 0.0137610
1298.78 0.0162938
1300.24 0.0198252
1301.70 0.0279015
1302.43 0.0370415
1303.15 0.0586263
1303.52 0.0848527
1303.88 0.149745
1304.06 0.228323
1304.25 0.412597
1304.34 0.615349
1304.43 1.02570
1304.47 1.40981
1304.52 2.02642
1304.57 3.12614
1304.61 5.05784
1304.66 8.07110
1304.70 10.0803
1304.75 8.07256
1304.79 5.06056
1304.83 3.46851
1304.86 2.47725
1304.89 1.81951
1304.93 1.39532
1305.00 0.887200
1305.07 0.616350
1305.20 0.356525
1305.34 0.242463
1305.62 0.150896
1305.89 0.120016
1306.45 0.113348
1307.00 0.144304
1307.55 0.226824
1307.83 0.310145
1308.10 0.458622
1308.38 0.759260
1308.52 1.03982
1308.65 1.51395
1308.79 2.40755
1308.86 3.18232
1308.93 4.39348
1309.00 6.42692
1309.07 10.1744
1309.10 13.3579
1309.14 17.9354
1309.17 24.8444
1309.21 35.2711
1309.23 45.1960
1309.25 56.4985
1309.30 70.1914
1309.35 56.0261
1309.40 35.2682
1309.43 25.6017
1309.46 19.1291
1309.52 11.3895
1309.58 7.41311
1309.64 5.19560
1309.70 3.81106
1309.76 2.92125
1309.88 1.86269
1310.00 1.28598
1310.12 0.943490
1310.37 0.571198
1310.61 0.383667
1310.85 0.277034
1311.33 0.166140
1311.82 0.112661
1312.30 0.0830099
1313.27 0.0533014
1314.24 0.0398706
1315.21 0.0332458
1317.15 0.0293772
1319.09 0.0338796
1320.06 0.0404428
1321.03 0.0529833
1322.00 0.0795649
1322.48 0.105419
1322.97 0.151247
1323.45 0.245592
1323.69 0.335656
1323.94 0.492696
1324.18 0.806465
1324.30 1.09411
1324.42 1.57326
1324.54 2.45766
1324.60 3.21587
1324.66 4.35674
1324.72 6.24743
1324.78 9.52464
1324.84 15.9759
1324.87 21.3659
1324.90 29.1017
1324.95 46.6412
1325.00 58.3744
1325.05 46.6400
1325.10 29.1007
1325.14 18.4225
1325.19 12.2368
1325.23 8.57348
1325.28 6.33072
1325.36 3.80275
1325.45 2.52487
1325.54 1.79120
1325.63 1.34247
1325.81 0.840006
1325.99 0.580148
1326.17 0.430886
1326.52 0.275711
1326.88 0.203384
1327.24 0.167298
1327.95 0.147324
1328.66 0.177435
1329.02 0.220215
1329.38 0.301856
1329.73 0.473938
1329.91 0.638704
1330.09 0.921027
1330.27 1.47196
1330.36 1.96187
1330.45 2.75178
1330.54 4.13949
1330.63 6.88555
1330.67 9.39126
1330.72 13.3020
1330.76 20.0144
1330.80 31.2315
1330.83 39.9341
1330.85 49.8661
1330.90 62.2599
1330.95 49.8654
1331.00 31.2317
1331.05 18.7174
1331.10 12.0424
1331.15 8.25830
1331.20 5.97222
1331.25 4.48244
1331.30 3.50082
1331.40 2.30706
1331.50 1.63606
1331.60 1.23131
1331.80 0.786718
1332.00 0.564505
1332.20 0.443653
1332.60 0.345207
1333.00 0.363813
1333.21 0.425485
1333.41 0.552788
1333.61 0.824057
1333.71 1.07537
1333.81 1.49125
1333.91 2.25449
1333.96 2.88316
1334.01 3.82154
1334.06 5.29730
1334.11 7.76791
1334.16 12.1920
1334.21 20.4145
1334.25 32.6622
1334.30 40.5588
1334.35 32.3834
1334.39 20.4105
1334.42 14.7347
1334.46 10.8625
1334.52 6.45202
1334.58 4.20497
1334.64 2.94194
1334.70 2.17126
1334.76 1.66955
1334.88 1.08051
1335.00 0.762190
1335.13 0.571224
1335.37 0.363341
1335.62 0.258190
1335.86 0.198126
1336.35 0.135559
1336.84 0.105997
1337.32 0.0909437
1338.30 0.0819963
1339.28 0.0932973
1339.77 0.109651
1340.26 0.140563
1340.74 0.205049
1340.99 0.266418
1341.23 0.372989
1341.48 0.584099
1341.60 0.778135
1341.72 1.10200
1341.84 1.70273
1341.90 2.21575
1341.96 3.00598
1342.03 4.30600
1342.09 6.63164
1342.15 11.2334
1342.18 15.3033
1342.21 21.0707
1342.25 33.6417
1342.30 42.0131
1342.35 33.6453
1342.39 21.0771
1342.45 11.9102
1342.50 7.30811
1342.56 4.86521
1342.61 3.45565
1342.67 2.58082
1342.72 2.00499
1342.83 1.32755
1342.94 0.956086
1343.05 0.734834
1343.27 0.501387
1343.49 0.393168
1343.71 0.343330
1344.15 0.335457
1344.59 0.433384
1344.81 0.548367
1345.03 0.756322
1345.25 1.17593
1345.36 1.56086
1345.47 2.19019
1345.58 3.34454
1345.63 4.31028
1345.68 5.73323
1345.74 8.03385
1345.79 11.9592
1345.85 19.1868
1345.90 32.7868
1345.93 42.2720
1345.95 52.6739
1346.00 65.6012
1346.05 52.2417
1346.10 32.7904
1346.15 18.6670
1346.21 11.6022
1346.27 7.73836
1346.32 5.53160
1346.38 4.12898
1346.44 3.21841
1346.55 2.13105
1346.66 1.53263
1346.77 1.17776
1347.00 0.798661
1347.22 0.624034
1347.45 0.544643
1347.90 0.541856
1348.35 0.730357
1348.57 0.948966
1348.80 1.34735
1349.02 2.14962
1349.14 2.88888
1349.25 4.09748
1349.36 6.30920
1349.42 8.13405
1349.47 10.8634
1349.53 15.2686
1349.59 22.5926
1349.64 35.8446
1349.67 46.3963
1349.70 60.8335
1349.72 78.1745
1349.75 97.1886
1349.80 121.380
1349.85 97.1818
1349.90 60.8236
1349.93 45.0858
1349.96 33.9814
1350.03 20.6455
1350.09 13.6178
1350.15 9.58091
1350.21 7.08171
1350.27 5.43836
1350.40 3.50204
1350.52 2.43625
1350.64 1.79860
1350.89 1.09839
1351.14 0.744713
1351.39 0.541584
1351.63 0.414244
1351.88 0.329205
1352.37 0.226435
1352.87 0.169574
1353.86 0.115207
1354.84 0.0999592
1355.83 0.123203
1356.33 0.170931
1356.57 0.220103
1356.82 0.308531
1357.07 0.488013
1357.19 0.655888
1357.31 0.935724
1357.44 1.46246
1357.50 1.91529
1357.56 2.60255
1357.62 3.75446
1357.69 5.83128
1357.72 7.52740
1357.75 9.98670
1357.78 13.6269
1357.81 18.7938
1357.85 30.0895
1357.90 37.6364
1357.95 30.0899
1357.99 18.7939
1358.03 12.5445
1358.07 8.75796
1358.10 6.36394
1358.14 4.79587
1358.22 2.95702
1358.29 2.00405
1358.37 1.44010
1358.44 1.08912
1358.59 0.687992
1358.74 0.475679
1358.89 0.350840
1359.18 0.217731
1359.48 0.151408
1359.78 0.113733
1360.37 0.0742833
1361.56 0.0440822
1362.75 0.0331622
1363.94 0.0294113
1365.13 0.0323226
1365.73 0.0396552
1366.32 0.0614236
1366.62 0.0903820
1366.92 0.164167
1367.07 0.253612
1367.21 0.456242
1367.29 0.673560
1367.36 1.08501
1367.40 1.44207
1367.44 1.99144
1367.47 2.86856
1367.51 4.28246
1367.56 6.84549
1367.60 8.55641
1367.65 6.84579
1367.69 4.28290
1367.73 2.86906
1367.76 2.01060
1367.84 1.10954
1367.91 0.694102
1367.98 0.474768
1368.12 0.264425
1368.27 0.172533
1368.56 0.0961682
1368.85 0.0668899
1369.42 0.0469072
1370.00 0.0450587
1370.58 0.0558268
1371.16 0.0942771
1371.44 0.146615
1371.73 0.280935
1371.88 0.443747
1372.02 0.811360
1372.09 1.19677
1372.17 1.92769
1372.20 2.55644
1372.24 3.51526
1372.27 5.02825
1372.31 7.43291
1372.36 11.8782
1372.40 14.8393
1372.45 11.8784
1372.49 7.43310
1372.52 5.18947
1372.56 3.72104
1372.59 2.75821
1372.62 2.12603
1372.69 1.34334
1372.75 0.924993
1372.88 0.511957
1373.01 0.326860
1373.27 0.169059
1373.54 0.105806
1374.06 0.0562867
1374.58 0.0376740
1375.63 0.0237029
1376.67 0.0187548
1378.76 0.0159322
1380.85 0.0168466
1382.94 0.0213578
1383.98 0.0262443
1385.03 0.0351712
1386.07 0.0539244
1386.60 0.0722459
1387.12 0.104919
1387.64 0.172704
1387.90 0.237870
1388.16 0.352246
1388.42 0.581506
1388.55 0.795120
1388.68 1.15143
1388.82 1.82366
1388.88 2.39837
1388.95 3.28913
1389.01 4.79685
1389.08 7.50118
1389.11 9.76603
1389.14 12.9718
1389.17 17.9130
1389.21 25.0634
1389.25 40.1616
1389.30 50.2559
1389.35 40.1604
1389.39 25.0620
1389.43 17.7301
1389.46 12.8507
1389.49 9.60277
1389.53 7.38832
1389.59 4.70840
1389.66 3.25550
1389.72 2.36724
1389.79 1.79656
1389.92 1.13913
1390.05 0.785528
1390.18 0.577147
1390.45 0.352025
1390.71 0.240405
1390.97 0.177414
1391.50 0.113558
1392.02 0.0845850
1392.55 0.0705821
1393.60 0.0641947
1394.65 0.0795186
1395.18 0.0998694
1395.70 0.138579
1396.23 0.220946
1396.49 0.300839
1396.75 0.440679
1397.02 0.721986
1397.15 0.984152
1397.28 1.42156
1397.41 2.24697
1397.48 2.95952
1397.54 4.04740
1397.61 5.88209
1397.67 9.15582
1397.71 11.8839
1397.74 15.8740
1397.77 21.8437
1397.81 30.4371
1397.83 39.0597
1397.85 48.9135
1397.90 60.9005
1397.95 48.5019
1398.00 30.4363
1398.03 21.8436
1398.06 16.1712
1398.12 9.51022
1398.18 6.14787
1398.25 4.29303
1398.31 3.14450
1398.37 2.40050
1398.50 1.53709
1398.62 1.06951
1398.75 0.793342
1399.00 0.495527
1399.25 0.350219
1399.50 0.271773
1400.00 0.207214
1400.50 0.215951
1400.76 0.252497
1401.01 0.329769
1401.26 0.497913
1401.38 0.658749
1401.51 0.929446
1401.63 1.44261
1401.70 1.88587
1401.76 2.56128
1401.82 3.69812
1401.88 5.71516
1401.92 7.41989
1401.95 9.82196
1401.98 13.3686
1402.01 18.5911
1402.05 29.6408
1402.10 36.9751
1402.15 29.6402
1402.19 18.5895
1402.25 10.6046
1402.30 6.59177
1402.35 4.41760
1402.41 3.14462
1402.46 2.33382
1402.51 1.80724
1402.62 1.17630
1402.73 0.826262
1402.83 0.616138
1403.04 0.384818
1403.26 0.266568
1403.47 0.198557
1403.89 0.126597
1404.74 0.0712299
1405.59 0.0508657
1407.30 0.0378497
1409.00 0.0389058
1410.70 0.0523379
1411.55 0.0679208
1412.40 0.0972222
1413.25 0.159983
1413.67 0.221591
1414.10 0.331638
1414.31 0.422609
1414.52 0.557871
1414.74 0.773945
1414.95 1.14611
1415.16 1.87839
1415.27 2.53699
1415.37 3.61133
1415.48 5.55650
1415.53 7.14400
1415.59 9.49451
1415.64 13.1538
1415.69 19.1981
1415.74 29.8249
1415.77 38.2499
1415.80 49.1313
1415.82 63.0495
1415.85 78.9570
1415.90 98.3512
1415.95 78.3419
1416.00 49.1276
1416.04 33.8662
1416.08 24.2300
1416.12 17.7936
1416.16 13.5971
1416.23 8.53651
1416.31 5.83983
1416.39 4.21600
1416.46 3.18175
1416.62 1.99920
1416.77 1.36900
1416.92 0.999159
1417.08 0.762722
1417.23 0.602715
1417.54 0.406425
1417.84 0.296476
1418.15 0.229873
1418.46 0.188033
1419.07 0.147734
1419.68 0.157860
1419.99 0.200563
1420.30 0.327263
1420.45 0.488372
1420.60 0.861161
1420.68 1.26287
1420.76 2.02941
1420.80 2.72102
1420.83 3.77131
1420.87 5.46488
1420.91 8.22543
1420.96 13.1096
1421.00 16.3574
1421.05 13.1087
1421.09 8.22322
1421.13 5.51840
1421.16 3.83683
1421.20 2.78209
1421.24 2.09585
1421.31 1.30418
1421.39 0.893724
1421.53 0.498948
1421.68 0.324407
1421.97 0.177511
1422.27 0.118688
1422.86 0.0715631
1423.45 0.0531308
1424.62 0.0395663
1425.80 0.0379060
1426.98 0.0460189
1428.15 0.0774286
1428.74 0.122317
1429.04 0.166335
1429.33 0.244484
1429.63 0.403848
1429.77 0.552964
1429.92 0.806487
1430.07 1.28893
1430.14 1.71511
1430.21 2.37951
1430.29 3.52923
1430.36 5.67136
1430.40 7.53079
1430.43 10.3640
1430.47 14.8271
1430.51 21.6617
1430.55 34.7688
1430.60 43.2465
1430.65 34.4706
1430.69 21.6601
1430.74 13.6768
1430.78 9.14176
1430.82 6.43265
1430.87 4.73278
1430.95 2.84005
1431.04 1.88160
1431.12 1.33531
1431.21 0.996177
1431.38 0.615899
1431.56 0.418473
1431.73 0.304344
1432.07 0.183584
1432.42 0.124281
1432.76 0.0910177
1433.45 0.0569039
1434.14 0.0407292
1434.83 0.0319766
1436.20 0.0239847
1437.58 0.0225013
1438.96 0.0282595
1439.65 0.0384509
1440.33 0.0674372
1440.68 0.106005
1441.02 0.205647
1441.19 0.328222
1441.37 0.615828
1441.45 0.929921
1441.54 1.55702
1441.58 2.12673
1441.62 3.04533
1441.67 4.60679
1441.71 7.32295
1441.76 11.7006
1441.80 14.6154
1441.85 11.7009
1441.89 7.32343
1441.94 4.20523
1441.99 2.60430
1442.05 1.74037
1442.10 1.24368
1442.20 0.714681
1442.30 0.465083
1442.51 0.243683
1442.72 0.152332
1443.13 0.0798997
1443.55 0.0527883
1444.37 0.0337559
1445.20 0.0298369
1446.03 0.0342977
1446.86 0.0545798
1447.27 0.0834929
1447.68 0.160694
1447.89 0.258185
1448.10 0.494814
1448.20 0.765560
1448.30 1.32915
1448.36 1.87587
1448.41 2.79140
1448.46 4.51481
1448.51 7.78287
1448.56 12.4301
1448.60 15.5218
1448.65 12.4304
1448.69 7.78323
1448.74 4.70123
1448.78 3.01620
1448.83 2.06314
1448.88 1.49815
1448.97 0.881284
1449.06 0.578351
1449.25 0.305097
1449.44 0.190037
1449.81 0.0970687
1450.18 0.0614337
1450.93 0.0344241
1451.67 0.0247043
1453.16 0.0182812
1454.65 0.0173727
1457.63 0.0260109
1458.38 0.0342781
1459.12 0.0550546
1459.49 0.0812797
1459.87 0.147779
1460.05 0.230021
1460.24 0.424032
1460.33 0.639031
1460.42 1.07720
1460.47 1.49001
1460.52 2.15750
1460.56 3.35838
1460.61 5.49269
1460.66 8.76079
1460.70 10.9344
1460.75 8.76149
1460.79 5.49391
1460.82 3.96577
1460.85 2.95300
1460.91 1.75409
1460.97 1.14490
1461.03 0.807800
1461.14 0.462391
1461.26 0.304637
1461.50 0.168903
1461.73 0.115135
1462.20 0.0754119
1462.67 0.0640222
1463.61 0.0668570
1464.54 0.0900316
1465.48 0.146443
1465.95 0.203155
1466.42 0.305316
1466.66 0.390178
1466.89 0.517572
1467.13 0.721298
1467.36 1.07472
1467.60 1.77684
1467.71 2.41539
1467.83 3.46913
1467.95 5.40824
1468.01 7.03698
1468.06 9.44978
1468.12 13.3670
1468.18 19.9470
1468.24 32.3172
1468.27 42.1950
1468.30 55.8695
1468.32 71.8105
1468.35 89.2895
1468.40 111.528
1468.45 89.2857
1468.50 55.8651
1468.55 36.3364
1468.59 24.6208
1468.64 17.4872
1468.68 13.0309
1468.77 7.90959
1468.86 5.27290
1468.95 3.75429
1469.04 2.80490
1469.22 1.73332
1469.39 1.17372
1469.57 0.848957
1469.75 0.642996
1469.93 0.504318
1470.29 0.334742
1470.64 0.239572
1471.00 0.180670
1471.35 0.141960
1472.07 0.0958547
1472.78 0.0708715
1473.49 0.0562931
1474.21 0.0476675
1475.63 0.0416802
1477.06 0.0524140
1477.77 0.0737137
1478.48 0.135777
1478.84 0.218884
1479.02 0.297892
1479.20 0.434248
1479.37 0.699541
1479.46 0.937391
1479.55 1.32258
1479.64 2.00352
1479.73 3.36427
1479.77 4.61910
1479.82 6.59925
1479.86 10.0506
1479.91 15.9328
1479.95 25.6219
1480.00 31.9102
1480.05 25.4025
1480.09 15.9335
1480.13 10.8968
1480.16 7.75448
1480.20 5.66839
1480.24 4.32013
1480.31 2.70281
1480.38 1.84721
1480.45 1.33341
1480.52 1.01083
1480.66 0.636982
1480.80 0.438237
1480.94 0.321849
1481.22 0.197130
1481.51 0.135239
1481.79 0.100471
1482.35 0.0653519
1483.48 0.0484893
1484.05 0.0775360
1484.33 0.173336
1484.47 0.377509
1484.54 0.669866
1484.61 1.37478
1484.66 2.19145
1484.70 2.71853
1484.75 2.17174
1484.79 1.37396
1484.85 0.727262
1484.91 0.434866
1485.03 0.204904
1485.27 0.0855337
1485.75 0.0393922
1486.72 0.0242235
1488.65 0.0234437
1489.61 0.0302645
1490.58 0.0518397
1491.06 0.0815500
1491.54 0.160889
1491.79 0.262736
1491.91 0.357167
1492.03 0.514013
1492.15 0.808332
1492.21 1.05815
1492.27 1.44260
1492.33 2.08776
1492.39 3.22632
1492.45 5.47502
1492.48 7.42154
1492.51 10.2695
1492.56 16.5031
1492.60 20.5409
1492.65 16.3591
1492.69 10.2700
1492.72 7.58063
1492.75 5.74977
1492.80 3.52793
1492.86 2.32660
1492.91 1.64636
1492.96 1.21587
1493.02 0.937416
1493.13 0.605282
1493.24 0.421927
1493.34 0.312258
1493.56 0.191720
1494.00 0.0958624
1494.43 0.0595162
1495.30 0.0320667
1496.17 0.0220656
1497.90 0.0148415
1499.64 0.0125392
1503.12 0.0120274
1506.59 0.0143468
1510.07 0.0207419
1511.80 0.0273857
1513.54 0.0395986
1514.41 0.0499187
1515.28 0.0656921
1516.15 0.0915571
1517.02 0.138322
1517.45 0.177526
1517.89 0.236828
1518.32 0.333274
1518.75 0.504841
1518.97 0.646827
1519.19 0.857908
1519.41 1.19297
1519.62 1.77164
1519.84 2.90062
1519.95 3.92239
1520.06 5.56879
1520.17 8.52709
1520.22 10.9236
1520.27 14.4461
1520.33 20.0028
1520.38 28.9384
1520.41 35.5645
1520.44 44.3785
1520.46 56.1704
1520.49 71.8052
1520.52 92.5165
1520.55 115.304
1520.60 143.599
1520.63 134.708
1520.66 114.455
1520.71 71.7992
1520.76 45.9110
1520.81 30.9407
1520.86 21.7520
1520.91 16.0791
1521.01 9.65862
1521.11 6.39674
1521.20 4.53398
1521.30 3.37620
1521.50 2.08117
1521.70 1.40683
1521.90 1.01581
1522.09 0.767067
1522.29 0.600698
1522.69 0.396984
1523.08 0.282741
1523.48 0.212194
1523.87 0.165623
1524.66 0.109909
1525.45 0.0792672
1526.24 0.0606814
1527.03 0.0486311
1528.61 0.0346757
1530.19 0.0275466
1533.35 0.0222898
1536.52 0.0242196
1538.10 0.0285297
1539.68 0.0373888
1541.26 0.0570390
1542.05 0.0766428
1542.84 0.112127
1543.63 0.186764
1544.02 0.259501
1544.42 0.388924
1544.62 0.495639
1544.81 0.653889
1545.01 0.906046
1545.21 1.33846
1545.41 2.18433
1545.51 2.94459
1545.60 4.16333
1545.70 6.34201
1545.75 8.13756
1545.80 10.7194
1545.85 14.7735
1545.90 21.2227
1545.95 32.2260
1545.97 40.7317
1546.00 51.4678
1546.02 66.2353
1546.05 82.4710
1546.10 103.194
1546.15 82.4679
1546.20 51.4642
1546.23 37.7364
1546.27 28.1824
1546.33 17.0186
1546.39 11.1133
1546.46 7.80297
1546.52 5.73179
1546.58 4.39695
1546.71 2.81558
1546.84 1.94927
1546.96 1.42942
1547.22 0.866251
1547.47 0.582399
1547.72 0.421068
1547.98 0.320542
1548.23 0.253889
1548.74 0.174241
1549.24 0.131348
1549.75 0.106752
1550.26 0.0929786
1551.27 0.0874203
1552.28 0.119485
1552.79 0.173930
1553.04 0.228425
1553.29 0.325424
1553.55 0.522283
1553.68 0.705601
1553.80 1.01120
1553.93 1.58678
1553.99 2.07741
1554.05 2.83546
1554.12 4.11324
1554.18 6.38747
1554.21 8.27861
1554.24 10.9330
1554.28 14.9896
1554.31 20.7879
1554.35 33.3180
1554.40 41.4079
1554.45 33.0350
1554.49 20.7886
1554.53 14.6858
1554.56 10.7300
1554.59 8.00264
1554.62 6.19492
1554.69 3.96024
1554.75 2.73146
1554.82 1.99293
1554.88 1.51744
1555.01 0.965460
1555.14 0.670674
1555.27 0.495407
1555.53 0.306554
1555.79 0.212507
1556.05 0.159093
1556.57 0.104185
1557.61 0.0648711
1558.65 0.0546471
1559.69 0.0577845
1560.73 0.0798181
1561.25 0.110750
1561.77 0.191479
1562.03 0.293129
1562.16 0.386915
1562.29 0.544331
1562.42 0.839194
1562.49 1.09377
1562.55 1.49047
1562.62 2.15402
1562.68 3.37104
1562.71 4.40145
1562.75 5.87463
1562.78 8.08746
1562.81 11.4114
1562.86 18.3147
1562.90 22.7885
1562.95 18.1569
1562.99 11.4156
1563.02 8.09286
1563.05 5.93743
1563.09 4.44706
1563.12 3.45856
1563.18 2.23391
1563.24 1.56792
1563.31 1.15981
1563.37 0.897704
1563.49 0.596889
1563.62 0.436834
1563.74 0.344559
1563.99 0.250985
1564.50 0.202039
1565.00 0.231392
1565.50 0.342006
1565.75 0.458453
1566.00 0.666057
1566.25 1.08573
1566.37 1.47188
1566.50 2.11542
1566.63 3.31512
1566.69 4.33644
1566.75 5.87172
1566.81 8.40856
1566.88 12.7911
1566.94 21.3569
1566.97 28.4670
1567.00 38.6051
1567.03 49.3460
1567.05 61.5886
1567.10 76.8422
1567.15 61.5857
1567.20 38.6013
1567.25 23.8035
1567.30 15.6188
1567.35 10.7723
1567.40 7.85843
1567.45 5.92881
1567.50 4.64271
1567.60 3.05883
1567.69 2.15608
1567.79 1.60537
1567.99 0.988031
1568.19 0.670804
1568.38 0.486743
1568.78 0.292597
1569.17 0.197647
1569.57 0.144210
1570.35 0.0893450
1571.14 0.0632338
1571.93 0.0489189
1573.51 0.0351647
1575.08 0.0305334
1576.66 0.0330059
1577.45 0.0399618
1578.23 0.0609761
1578.63 0.0893870
1579.02 0.164084
1579.22 0.257540
1579.42 0.482065
1579.52 0.736074
1579.61 1.25675
1579.66 1.76031
1579.71 2.59318
1579.76 4.09308
1579.81 6.90288
1579.86 11.0061
1579.90 13.7308
1579.95 11.0064
1579.99 6.90325
1580.02 4.92923
1580.05 3.63571
1580.11 2.14530
1580.17 1.39227
1580.23 0.971358
1580.35 0.547314
1580.47 0.354252
1580.71 0.187767
1580.95 0.120754
1581.44 0.0680769
1581.92 0.0485013
1582.88 0.0344326
1583.84 0.0302199
1585.77 0.0301450
1587.69 0.0360147
1589.62 0.0506191
1590.58 0.0652686
1591.55 0.0916999
1592.51 0.147106
1592.99 0.201308
1593.47 0.297936
1593.71 0.377920
1593.95 0.497828
1594.20 0.689450
1594.44 1.02191
1594.68 1.68284
1594.80 2.28473
1594.92 3.27946
1595.04 5.11383
1595.10 6.64287
1595.16 8.95310
1595.22 12.6508
1595.28 19.0030
1595.31 23.9506
1595.34 30.8207
1595.37 40.4787
1595.40 53.9659
1595.42 69.2133
1595.45 86.6192
1595.50 107.811
1595.53 101.364
1595.55 85.9469
1595.60 53.9622
1595.64 38.2709
1595.68 27.7899
1595.71 20.7931
1595.75 16.1232
1595.82 10.2725
1595.89 7.09549
1595.96 5.15577
1596.03 3.92345
1596.18 2.47969
1596.32 1.70832
1596.46 1.24967
1596.75 0.755605
1597.03 0.509725
1597.32 0.370134
1597.61 0.283506
1597.89 0.226359
1598.46 0.157849
1599.03 0.120500
1600.18 0.0843308
1601.32 0.0696597
1602.46 0.0643219
1604.75 0.0683022
1607.04 0.0894753
1608.18 0.110424
1609.32 0.145469
1610.47 0.211526
1611.04 0.270899
1611.61 0.370528
1612.18 0.565446
1612.47 0.746500
1612.75 1.05600
1613.04 1.66650
1613.18 2.22637
1613.32 3.16088
1613.47 4.89727
1613.54 6.39662
1613.61 8.68050
1613.68 12.5094
1613.75 19.3051
1613.79 24.9231
1613.82 32.8107
1613.86 44.7734
1613.89 61.8621
1613.92 79.4155
1613.95 98.6822
1614.00 123.166
1614.03 115.715
1614.05 98.6880
1614.11 61.8771
1614.15 42.8363
1614.19 30.7686
1614.22 22.8595
1614.26 17.5334
1614.34 11.1715
1614.42 7.72873
1614.50 5.68348
1614.58 4.37933
1614.73 2.88509
1614.89 2.10066
1615.04 1.65218
1615.36 1.20465
1615.67 1.03030
1615.98 0.989430
1616.61 1.16342
1617.23 1.74615
1617.54 2.33840
1617.86 3.36386
1618.17 5.34502
1618.33 7.08553
1618.48 9.84495
1618.64 14.5686
1618.72 18.2781
1618.79 23.5337
1618.87 31.2509
1618.95 43.0274
1619.03 61.6304
1619.11 91.2451
1619.20 146.447
1619.30 182.823
1619.40 145.826
1619.50 91.2211
1619.58 59.8439
1619.66 41.0081
1619.75 29.3767
1619.83 21.8960
1620.00 13.3279
1620.16 8.92375
1620.33 6.36361
1620.49 4.76939
1620.83 2.96303
1621.16 2.01758
1621.49 1.46398
1621.83 1.11235
1622.16 0.875779
1622.82 0.585343
