Au-197(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
4541.64 0.580834
4541.95 0.443833
4542.56 0.295123
4543.17 0.218947
4543.78 0.174844
4545.01 0.131088
4546.23 0.120917
4547.45 0.151521
4548.06 0.208482
4548.37 0.266727
4548.67 0.371101
4548.98 0.584576
4549.29 1.12097
4549.44 1.75968
4549.52 2.31930
4549.59 3.18481
4549.67 4.66314
4549.74 7.36634
4549.78 9.62908
4549.82 12.9894
4549.86 18.1171
4549.90 26.0878
4549.92 33.2626
4549.95 41.6299
4550.00 52.1252
4550.05 41.6287
4550.10 26.0861
4550.15 17.4654
4550.19 12.1601
4550.23 8.81714
4550.27 6.63393
4550.36 4.08483
4550.44 2.76552
4550.53 1.98768
4550.61 1.50355
4550.78 0.951376
4550.95 0.659959
4551.12 0.488874
4551.45 0.306817
4551.79 0.216492
4552.13 0.165408
4552.80 0.112402
4553.48 0.0869219
4554.15 0.0728568
4555.50 0.0593010
4558.20 0.0540667
4560.90 0.0635600
4563.60 0.0929505
4564.95 0.123880
4566.30 0.180254
4566.97 0.227198
4567.65 0.297706
4568.32 0.410372
4569.00 0.606108
4569.67 0.992666
4570.01 1.34520
4570.35 1.92387
4570.69 2.97582
4570.85 3.85222
4571.02 5.15809
4571.19 7.23821
4571.28 8.74445
4571.36 10.7349
4571.44 13.4515
4571.53 17.1328
4571.61 22.2228
4571.70 29.2073
4571.85 46.7226
4572.00 58.3977
4572.08 54.9622
4572.15 46.7191
4572.30 29.2038
4572.44 18.7612
4572.58 12.6291
4572.72 8.90885
4572.85 6.57890
4573.13 3.95985
4573.40 2.63130
4573.68 1.86862
4573.95 1.39451
4574.50 0.862973
4575.05 0.587415
4575.60 0.427290
4576.15 0.325942
4576.70 0.258108
4577.80 0.175884
4578.90 0.130445
4580.00 0.103470
4581.10 0.0871557
4583.29 0.0747970
4584.39 0.0782044
4585.49 0.0919898
4586.59 0.128530
4587.14 0.166924
4587.69 0.237289
4587.97 0.296274
4588.24 0.385284
4588.52 0.528291
4588.79 0.777747
4589.06 1.27599
4589.20 1.73621
4589.34 2.49646
4589.48 3.90730
4589.55 5.10391
4589.61 6.89951
4589.68 9.84937
4589.75 14.9215
4589.79 19.0592
4589.82 24.7324
4589.85 32.8202
4589.89 44.2869
4589.92 56.6801
4589.94 70.8436
4590.00 88.5474
4590.03 83.3396
4590.06 70.8419
4590.11 44.2849
4590.15 30.9092
4590.19 22.1525
4590.24 16.4091
4590.28 12.6179
4590.36 7.99616
4590.44 5.47975
4590.52 3.96236
4590.60 3.00391
4590.76 1.89500
4590.93 1.30185
4591.09 0.952503
4591.41 0.575622
4591.74 0.388241
4592.06 0.281726
4592.39 0.215414
4592.71 0.171431
4593.36 0.118142
4594.01 0.0883479
4595.31 0.0578239
4596.61 0.0432204
4597.91 0.0351886
4600.51 0.0277072
4603.11 0.0264467
4605.71 0.0329948
4607.01 0.0446575
4607.66 0.0566977
4608.31 0.0787427
4608.96 0.125398
4609.28 0.170946
4609.60 0.251487
4609.93 0.415760
4610.25 0.834581
4610.42 1.34332
4610.58 2.50150
4610.66 3.72798
4610.74 6.08373
4610.78 8.16868
4610.82 11.3120
4610.86 16.4902
4610.90 24.6853
4610.95 39.6504
4611.00 49.3558
4611.05 39.3241
4611.10 24.6845
4611.13 17.6599
4611.16 12.9176
4611.20 9.72110
4611.23 7.51988
4611.30 4.82798
4611.36 3.33627
4611.49 1.85270
4611.62 1.17792
4611.76 0.812874
4611.89 0.596825
4612.15 0.362249
4612.41 0.245087
4612.68 0.178343
4613.20 0.109125
4613.73 0.0758280
4614.25 0.0573050
4615.31 0.0385262
4616.36 0.0297364
4617.41 0.0250305
4619.52 0.0208103
4623.72 0.0228230
4624.78 0.0276824
4625.83 0.0416527
4626.35 0.0606638
4626.88 0.112306
4627.14 0.180047
4627.41 0.355134
4627.54 0.571903
4627.67 1.07781
4627.74 1.63624
4627.80 2.75976
4627.87 5.46217
4627.90 8.33884
4627.93 13.3107
4627.97 21.2242
4628.00 26.6049
4628.03 21.2240
4628.07 13.3105
4628.10 8.11395
4628.14 5.20992
4628.21 2.59422
4628.28 1.52716
4628.34 1.00208
4628.48 0.527763
4628.62 0.327849
4628.90 0.166188
4629.17 0.104315
4629.73 0.0573532
4630.28 0.0402678
4631.39 0.0280330
4632.49 0.0240768
4636.91 0.0232532
4641.34 0.0290032
4645.76 0.0410755
4647.97 0.0514524
4650.18 0.0672862
4652.39 0.0930427
4654.60 0.138981
4655.71 0.176808
4656.81 0.233185
4657.92 0.322725
4659.02 0.477166
4660.13 0.778709
4660.68 1.05014
4661.24 1.49074
4661.79 2.27623
4662.07 2.91971
4662.34 3.86414
4662.62 5.32970
4662.89 7.71822
4663.03 9.49233
4663.17 11.8556
4663.31 15.0225
4663.45 19.2283
4663.72 30.7597
4664.00 38.4451
4664.14 36.1674
4664.28 30.7556
4664.55 19.2245
4664.86 11.3535
4665.16 7.16587
4665.46 4.84513
4665.76 3.46561
4666.06 2.59102
4666.37 2.00602
4666.97 1.30191
4667.57 0.911489
4668.18 0.674069
4669.38 0.413439
4670.59 0.281707
4671.80 0.206906
4673.01 0.161217
4674.21 0.132380
4676.63 0.105385
4677.84 0.104822
4679.04 0.116540
4680.25 0.153693
4680.85 0.194248
4681.46 0.269457
4682.06 0.428369
4682.36 0.581968
4682.66 0.849606
4682.97 1.38223
4683.12 1.86995
4683.27 2.67780
4683.42 4.15477
4683.50 5.40530
4683.57 7.27267
4683.65 10.3093
4683.72 15.4704
4683.76 19.5515
4683.80 25.0666
4683.83 33.0289
4683.87 43.8486
4683.90 56.4292
4683.94 70.3522
4684.00 87.6583
4684.03 82.2758
4684.07 69.9154
4684.13 43.8461
4684.18 29.9871
4684.23 21.1423
4684.28 15.4680
4684.33 11.7111
4684.43 7.30086
4684.53 4.95297
4684.63 3.57144
4684.73 2.69498
4684.93 1.69529
4685.13 1.16508
4685.33 0.853859
4685.73 0.519702
4686.13 0.354155
4686.52 0.260270
4687.32 0.163263
4688.12 0.116887
4688.92 0.0915127
4690.51 0.0680485
4692.11 0.0636977
4693.71 0.0819934
4694.50 0.114764
4694.90 0.148309
4695.30 0.209110
4695.70 0.334964
4696.10 0.662239
4696.30 1.06787
4696.50 2.01920
4696.60 3.06883
4696.70 5.18318
4696.75 7.12207
4696.80 10.2785
4696.85 15.7126
4696.90 25.0582
4696.95 40.0773
4697.00 50.0896
4697.05 40.0764
4697.10 25.0571
4697.14 18.2188
4697.17 13.5093
4697.23 8.07644
4697.30 5.24388
4697.36 3.66995
4697.43 2.69186
4697.50 2.06402
4697.63 1.31947
4697.76 0.917266
4697.89 0.676324
4698.15 0.414868
4698.41 0.283714
4698.67 0.208753
4699.20 0.130712
4699.72 0.0929799
4700.25 0.0719009
4701.29 0.0504872
4702.34 0.0406232
4703.39 0.0357092
4705.49 0.0333415
4707.58 0.0392899
4708.63 0.0475326
4709.68 0.0636841
4710.73 0.0989280
4711.25 0.133809
4711.77 0.196289
4712.30 0.324854
4712.56 0.447210
4712.82 0.658662
4713.08 1.07145
4713.21 1.44305
4713.35 2.04758
4713.48 3.12360
4713.54 4.01093
4713.61 5.29754
4713.67 7.31689
4713.74 10.5658
4713.80 16.1645
4713.87 26.0760
4713.93 41.7135
4714.00 52.1379
4714.07 41.7124
4714.13 26.0748
4714.21 15.1849
4714.28 9.54616
4714.35 6.40700
4714.43 4.57880
4714.50 3.40877
4714.57 2.63938
4714.72 1.71215
4714.87 1.19611
4715.01 0.882844
4715.31 0.539626
4715.60 0.364872
4715.89 0.264691
4716.19 0.201816
4716.48 0.159800
4717.07 0.108857
4717.65 0.0804124
4718.83 0.0515591
4720.00 0.0381342
4721.17 0.0311148
4723.52 0.0256629
4725.87 0.0273157
4727.04 0.0315966
4728.21 0.0406770
4729.39 0.0612555
4729.98 0.0820122
4730.56 0.119670
4731.15 0.198900
4731.44 0.276143
4731.74 0.412442
4732.03 0.689917
4732.18 0.950587
4732.32 1.39084
4732.47 2.23541
4732.54 2.97144
4732.62 4.13429
4732.69 6.15345
4732.76 9.93466
4732.80 13.2335
4732.84 18.1152
4732.87 26.0141
4732.91 38.1801
4732.93 48.8675
4732.95 61.0816
4733.00 76.3489
4733.05 61.0807
4733.09 38.1791
4733.13 26.5559
4733.16 19.1574
4733.19 14.2645
4733.23 10.9449
4733.29 6.94688
4733.36 4.76409
4733.42 3.45810
4733.49 2.61984
4733.62 1.64960
4733.75 1.13289
4733.89 0.826235
4734.15 0.496361
4734.41 0.332278
4734.68 0.239047
4735.21 0.142580
4735.73 0.0962002
4736.26 0.0704800
4737.32 0.0443727
4738.38 0.0320625
4739.43 0.0253348
4741.54 0.0187107
4743.66 0.0158649
4745.77 0.0146539
4749.99 0.0147890
4754.22 0.0178869
4756.33 0.0212452
4758.44 0.0271573
4760.56 0.0389858
4761.61 0.0501433
4762.67 0.0697003
4763.73 0.109846
4764.25 0.148585
4764.78 0.217383
4765.31 0.358881
4765.57 0.494321
4765.84 0.730634
4766.10 1.19998
4766.23 1.63090
4766.37 2.34742
4766.50 3.66601
4766.56 4.78150
4766.63 6.48220
4766.70 9.23884
4766.76 14.0620
4766.79 17.8867
4766.83 23.2846
4766.86 31.0213
4766.89 42.0538
4766.92 53.9416
4766.95 67.5199
4767.00 84.0782
4767.03 79.0466
4767.05 67.0163
4767.11 42.0533
4767.15 27.6347
4767.20 18.8790
4767.25 13.4928
4767.29 10.1008
4767.38 6.14481
4767.47 4.12230
4767.57 2.94108
4767.66 2.20961
4767.84 1.38062
4768.02 0.946274
4768.20 0.692748
4768.57 0.425206
4768.94 0.294549
4769.30 0.222279
4770.03 0.151212
4770.76 0.121821
4771.49 0.111004
4772.95 0.120427
4773.68 0.139620
4774.41 0.172920
4775.15 0.230052
4775.88 0.333959
4776.24 0.420154
4776.61 0.548398
4776.97 0.751287
4777.34 1.09948
4777.70 1.77415
4777.89 2.37532
4778.07 3.33587
4778.25 5.02412
4778.34 6.37140
4778.43 8.31770
4778.52 11.2895
4778.62 15.9430
4778.66 19.3338
4778.71 23.6355
4778.75 29.3549
4778.80 36.5590
4778.85 46.8107
4778.90 58.5061
4779.00 72.9098
4779.05 68.6019
4779.10 58.2748
4779.20 36.3780
4779.29 24.2974
4779.37 16.8835
4779.45 12.2207
4779.54 9.17976
4779.70 5.64834
4779.87 3.80941
4780.04 2.73181
4780.20 2.05730
4780.54 1.28985
4780.87 0.887244
4781.20 0.652330
4781.87 0.403785
4782.53 0.284335
4783.20 0.220914
4784.53 0.170850
4785.86 0.183765
4786.52 0.219564
4787.19 0.294653
4787.85 0.460376
4788.19 0.622305
4788.52 0.904959
4788.85 1.46575
4789.02 1.97485
4789.18 2.81158
4789.35 4.33561
4789.43 5.59520
4789.52 7.47884
4789.60 10.4511
4789.64 12.6383
4789.68 15.4539
4789.72 19.3281
4789.77 24.4882
4789.81 31.7712
4789.85 41.4858
4789.89 53.0917
4789.92 66.3555
4790.00 82.9341
4790.04 78.0569
4790.08 66.3528
4790.15 41.4825
4790.22 26.6545
4790.29 17.9956
4790.36 12.6941
4790.43 9.39438
4790.56 5.66394
4790.70 3.76432
4790.84 2.67783
4790.97 2.00178
4791.25 1.24199
4791.52 0.848353
4791.80 0.618811
4792.07 0.473490
4792.34 0.375772
4792.89 0.256796
4793.44 0.190234
4794.54 0.124355
4795.63 0.0998540
4796.73 0.107444
4797.28 0.137020
4797.82 0.229343
4798.10 0.354006
4798.37 0.675407
4798.51 1.06552
4798.65 1.96021
4798.71 2.91918
4798.78 4.73797
4798.82 6.32038
4798.85 8.76103
4798.88 12.6698
4798.92 18.9928
4798.96 30.3651
4799.00 37.9464
4799.04 30.3642
4799.08 18.9914
4799.11 13.5781
4799.14 10.0356
4799.19 5.93632
4799.25 3.85507
4799.30 2.68779
4799.41 1.51428
4799.52 0.972294
4799.73 0.503793
4799.95 0.314544
4800.38 0.164464
4800.81 0.107049
4801.68 0.0626426
4802.55 0.0454423
4804.28 0.0315423
4806.01 0.0259940
4809.47 0.0226635
4812.94 0.0249593
4816.40 0.0347153
4818.13 0.0456105
4819.87 0.0660605
4820.73 0.0834222
4821.60 0.109927
4822.46 0.153150
4823.33 0.230535
4823.76 0.294430
4824.20 0.389999
4824.63 0.542121
4825.06 0.805797
4825.50 1.32304
4825.71 1.79251
4825.93 2.55714
4826.15 3.93688
4826.25 5.06982
4826.36 6.75174
4826.47 9.41049
4826.52 11.3098
4826.58 13.7957
4826.63 17.1034
4826.69 21.5683
4826.74 27.6424
4826.79 35.8367
4826.85 45.9763
4826.90 57.3351
4827.00 71.6660
4827.05 67.3725
4827.10 57.3324
4827.21 35.8340
4827.29 23.9266
4827.38 16.6158
4827.46 11.9747
4827.54 8.99117
4827.71 5.52512
4827.88 3.71905
4828.05 2.66022
4828.22 1.99385
4828.56 1.23857
4828.89 0.841985
4829.23 0.609942
4829.57 0.461939
4829.91 0.362375
4830.58 0.240359
4831.26 0.171416
4831.93 0.128697
4832.61 0.100404
4833.96 0.0664201
4835.31 0.0475420
4836.66 0.0359629
4838.01 0.0283391
4840.71 0.0192114
4843.41 0.0141338
4848.81 0.00891582
4854.21 0.00637702
4859.61 0.00492347
4870.41 0.00336351
4881.21 0.00255637
4892.00 0.00206795
4913.60 0.00150802
4956.80 0.000995643
5000.00 0.000752125
5000.00 2.09760
5250.00 1.99921
5500.00 1.90970
5750.00 1.85876
6000.00 1.81127
6250.00 1.76685
6500.00 1.72520
6750.00 1.66914
7000.00 1.61685
7250.00 1.56794
7500.00 1.52210
7750.00 1.46982
8000.00 1.42091
8250.00 1.37507
8500.00 1.33200
8750.00 1.31018
9000.00 1.28932
9250.00 1.26934
9500.00 1.25020
9750.00 1.22590
10000.0 1.20267
10250.0 1.18044
10500.0 1.15914
10750.0 1.13871
10875.0 1.12881
11000.0 1.11910
11250.0 1.10026
11500.0 1.08214
11750.0 1.06470
12000.0 1.04789
12250.0 1.03169
12500.0 1.01606
12750.0 1.00097
13000.0 0.986394
13250.0 0.972298
13500.0 0.958662
13750.0 0.945462
14000.0 0.932677
14250.0 0.920286
14500.0 0.908271
14750.0 0.896615
15000.0 0.885300
15250.0 0.873493
15500.0 0.862031
15750.0 0.850899
16000.0 0.840083
16250.0 0.829569
16500.0 0.819344
16750.0 0.809396
17000.0 0.799714
17250.0 0.790286
17500.0 0.781103
17750.0 0.772154
18000.0 0.763431
18250.0 0.754925
18500.0 0.746628
18750.0 0.738531
19000.0 0.730627
19250.0 0.722910
19500.0 0.715372
19750.0 0.708008
20000.0 0.700810
20250.0 0.696772
20500.0 0.692807
20750.0 0.688912
21000.0 0.685085
21250.0 0.681325
21500.0 0.677628
21750.0 0.673994
22000.0 0.670421
22250.0 0.666907
22500.0 0.663450
22750.0 0.660049
23000.0 0.656702
23250.0 0.653408
23500.0 0.650166
23750.0 0.646973
24000.0 0.643830
24250.0 0.641345
24500.0 0.638895
24750.0 0.636479
25000.0 0.634097
25250.0 0.631747
25500.0 0.629428
25750.0 0.627141
26000.0 0.624884
26250.0 0.622656
26500.0 0.620458
26750.0 0.618287
27000.0 0.616145
27250.0 0.614029
27500.0 0.611940
27750.0 0.609877
28000.0 0.607840
28250.0 0.605827
28500.0 0.603838
28750.0 0.601873
29000.0 0.599932
29250.0 0.598013
29500.0 0.596117
29750.0 0.594243
30000.0 0.592390
30250.0 0.589434
30500.0 0.586516
30750.0 0.583637
31000.0 0.580795
31250.0 0.577990
31500.0 0.575220
31750.0 0.572485
32000.0 0.569785
32250.0 0.567118
32500.0 0.564484
32750.0 0.561882
33000.0 0.559312
33250.0 0.556773
33500.0 0.554265
33750.0 0.551786
34000.0 0.549337
34250.0 0.546916
34500.0 0.544523
34750.0 0.542158
35000.0 0.539821
35250.0 0.537509
35500.0 0.535224
35750.0 0.532965
36000.0 0.530730
36250.0 0.528521
36500.0 0.526336
36750.0 0.524174
37000.0 0.522036
37250.0 0.519921
37500.0 0.517829
37750.0 0.515759
38000.0 0.513711
38250.0 0.511684
38500.0 0.509678
38750.0 0.507693
39000.0 0.505729
39250.0 0.503785
39500.0 0.501860
39750.0 0.499955
40000.0 0.498069
40250.0 0.496202
40500.0 0.494353
40750.0 0.492522
41000.0 0.490710
41250.0 0.488915
41500.0 0.487137
41750.0 0.485376
42000.0 0.483633
42250.0 0.481905
42500.0 0.480195
42750.0 0.478500
43000.0 0.476821
43250.0 0.475157
43500.0 0.473509
43750.0 0.471876
44000.0 0.470258
44250.0 0.468655
44500.0 0.467066
44750.0 0.465491
45000.0 0.463930
45250.0 0.462741
45500.0 0.461562
45750.0 0.460392
46000.0 0.459232
46250.0 0.458081
46500.0 0.456939
46750.0 0.455805
47000.0 0.454681
47250.0 0.453565
47500.0 0.452458
47750.0 0.451360
48000.0 0.450270
48250.0 0.449188
48500.0 0.448114
48750.0 0.447048
49000.0 0.445991
49250.0 0.444941
49500.0 0.443899
49750.0 0.442864
50000.0 0.441837
50250.0 0.440818
50500.0 0.439806
50750.0 0.438802
51000.0 0.437804
51250.0 0.436814
51500.0 0.435831
51750.0 0.434854
52000.0 0.433885
52250.0 0.432922
52500.0 0.431966
52750.0 0.431017
53000.0 0.430074
53250.0 0.429138
53500.0 0.428208
53750.0 0.427285
54000.0 0.426368
54250.0 0.425457
54500.0 0.424552
54750.0 0.423653
55000.0 0.422760
55250.0 0.421780
55500.0 0.420806
55750.0 0.419839
56000.0 0.418879
56250.0 0.417924
56500.0 0.416977
56750.0 0.416036
57000.0 0.415100
57250.0 0.414172
57500.0 0.413249
57750.0 0.412332
58000.0 0.411421
58250.0 0.410516
58500.0 0.409617
58750.0 0.408724
59000.0 0.407837
59250.0 0.406955
59500.0 0.406079
59750.0 0.405208
60000.0 0.404343
60250.0 0.403483
60500.0 0.402629
60750.0 0.401780
61000.0 0.400936
61250.0 0.400097
61500.0 0.399264
61750.0 0.398436
62000.0 0.397613
62250.0 0.396794
62500.0 0.395981
62750.0 0.395173
63000.0 0.394369
63250.0 0.393570
63500.0 0.392776
63750.0 0.391987
64000.0 0.391203
64250.0 0.390423
64500.0 0.389647
64750.0 0.388876
65000.0 0.388110
65250.0 0.387476
65500.0 0.386845
65750.0 0.386217
66000.0 0.385593
66250.0 0.384972
66500.0 0.384355
66750.0 0.383741
67000.0 0.383130
67250.0 0.382523
67500.0 0.381918
67750.0 0.381317
68000.0 0.380719
68250.0 0.380124
68500.0 0.379532
68750.0 0.378944
69000.0 0.378358
69250.0 0.377775
69500.0 0.377195
69750.0 0.376619
70000.0 0.376045
70250.0 0.375474
70500.0 0.374906
70750.0 0.374341
71000.0 0.373779
71250.0 0.373219
71500.0 0.372663
71750.0 0.372109
72000.0 0.371558
72250.0 0.371009
72500.0 0.370464
72750.0 0.369921
73000.0 0.369380
73250.0 0.368842
73500.0 0.368307
73750.0 0.367775
74000.0 0.367245
74250.0 0.366717
74500.0 0.366192
74750.0 0.365670
75000.0 0.365150
75250.0 0.364330
75500.0 0.363515
75750.0 0.362704
76000.0 0.361898
76250.0 0.361096
76500.0 0.360298
76750.0 0.359505
77000.0 0.358716
77250.0 0.357932
77500.0 0.357152
77750.0 0.356376
77796.0 0.356233
77796.4 0.356232
78000.0 0.355604
78250.0 0.354836
78500.0 0.354072
78750.0 0.353313
79000.0 0.352557
79250.0 0.351805
79500.0 0.351058
79750.0 0.350314
80000.0 0.349574
80250.0 0.348838
80500.0 0.348106
80750.0 0.347378
81000.0 0.346653
81250.0 0.345932
81500.0 0.345215
81750.0 0.344502
82000.0 0.343792
82250.0 0.343086
82500.0 0.342383
82750.0 0.341684
83000.0 0.340989
83250.0 0.340297
83500.0 0.339608
83750.0 0.338923
84000.0 0.338242
84250.0 0.337563
84500.0 0.336888
84750.0 0.336217
85000.0 0.335549
85250.0 0.335201
85500.0 0.334854
85750.0 0.334509
86000.0 0.334166
86250.0 0.333824
86500.0 0.333483
86750.0 0.333143
87000.0 0.332805
87250.0 0.332468
87500.0 0.332132
87750.0 0.331798
88000.0 0.331465
88250.0 0.331133
88500.0 0.330802
88750.0 0.330473
89000.0 0.330145
89250.0 0.329818
89500.0 0.329493
89750.0 0.329168
90000.0 0.328845
90250.0 0.328523
90500.0 0.328203
90750.0 0.327883
91000.0 0.327565
91250.0 0.327248
91500.0 0.326932
91750.0 0.326617
92000.0 0.326303
92250.0 0.325991
92500.0 0.325680
92750.0 0.325369
93000.0 0.325060
93250.0 0.324752
93500.0 0.324446
93750.0 0.324140
94000.0 0.323835
94250.0 0.323532
94500.0 0.323229
94750.0 0.322928
95000.0 0.322628
95250.0 0.322488
95500.0 0.322349
95750.0 0.322210
96000.0 0.322072
96250.0 0.321934
96500.0 0.321797
96750.0 0.321659
97000.0 0.321523
97250.0 0.321387
97500.0 0.321251
97750.0 0.321115
98000.0 0.320980
98250.0 0.320846
98500.0 0.320711
98750.0 0.320578
99000.0 0.320444
99250.0 0.320311
99500.0 0.320178
100000 0.319914
100250 0.319553
100500 0.319193
100750 0.318835
101000 0.318478
102000 0.317062
103000 0.315666
104000 0.314289
105000 0.312931
106000 0.311593
107000 0.310272
108000 0.308969
109000 0.307684
110000 0.306416
111000 0.305164
112000 0.303928
113000 0.302709
114000 0.301505
115000 0.300316
116000 0.299142
117000 0.297983
118000 0.296838
119000 0.295707
120000 0.294590
121000 0.293849
122000 0.293116
123000 0.292391
124000 0.291673
125000 0.290963
126000 0.290260
127000 0.289564
128000 0.288876
129000 0.288195
130000 0.287520
131000 0.286852
132000 0.286191
133000 0.285536
134000 0.284888
135000 0.284245
136000 0.283609
137000 0.282980
138000 0.282356
139000 0.281738
140000 0.281125
141000 0.280519
142000 0.279918
143000 0.279322
144000 0.278732
145000 0.278147
146000 0.277568
147000 0.276993
148000 0.276424
149000 0.275859
150000 0.275300
151000 0.274768
152000 0.274240
153000 0.273716
154000 0.273197
155000 0.272682
156000 0.272172
157000 0.271665
158000 0.271163
159000 0.270665
160000 0.270171
161000 0.269681
162000 0.269195
163000 0.268712
164000 0.268234
165000 0.267759
166000 0.267288
167000 0.266821
168000 0.266357
169000 0.265897
170000 0.265440
171000 0.265204
172000 0.264970
173000 0.264737
174000 0.264506
175000 0.264276
176000 0.264048
177000 0.263821
178000 0.263596
179000 0.263372
180000 0.263150
181000 0.262473
182000 0.261802
183000 0.261136
184000 0.260476
185000 0.259820
186000 0.259170
187000 0.258525
188000 0.257885
189000 0.257250
190000 0.256620
191000 0.256257
192000 0.255895
193000 0.255537
194000 0.255180
195000 0.254826
196000 0.254475
197000 0.254125
198000 0.253778
199000 0.253433
200000 0.253090
210000 0.248670
220000 0.246950
230000 0.243860
235000 0.238850
240000 0.235905
245000 0.237030
250000 0.236657
260000 0.236230
270000 0.231230
270380 0.230677
280000 0.217350
280430 0.216905
290000 0.207389
300000 0.198200
310000 0.194177
320000 0.190359
325000 0.188522
330000 0.186447
340000 0.182455
350000 0.178660
360000 0.174756
370000 0.171041
375000 0.169250
380000 0.167844
390000 0.165121
400000 0.162510
410000 0.159488
411090 0.159166
411095 0.159165
420000 0.156593
425000 0.155190
430000 0.153281
440000 0.149596
450000 0.146080
460000 0.144205
470000 0.142394
475000 0.141511
