Rh-103(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
2550.46 4.93638
2556.30 4.81546
2562.14 4.66776
2567.98 4.47433
2573.82 4.19833
2576.74 4.00480
2579.66 3.74438
2581.12 3.57385
2581.85 3.47443
2582.58 3.36474
2583.31 3.25076
2583.68 3.20211
2584.04 3.18054
2584.41 3.24881
2584.59 3.37813
2584.77 3.66989
2584.96 4.36695
2585.05 5.06250
2585.14 6.26794
2585.23 8.56672
2585.32 13.3844
2585.37 17.9834
2585.41 25.4081
2585.44 31.0588
2585.46 38.6114
2585.48 48.7549
2585.50 61.5955
2585.53 80.4413
2585.55 101.734
2585.60 131.723
2585.63 126.764
2585.65 110.751
2585.70 73.9440
2585.73 54.4461
2585.77 41.5344
2585.80 32.5051
2585.84 26.4185
2585.90 18.7445
2585.97 14.3984
2586.04 11.7080
2586.11 9.92386
2586.25 7.76368
2586.39 6.53832
2586.53 5.76372
2586.80 4.85322
2587.08 4.33162
2587.35 3.98984
2587.90 3.54660
2589.00 3.01520
2590.11 2.66506
2590.66 2.56100
2591.21 2.55754
2591.76 2.76938
2592.31 3.48774
2592.59 4.25470
2592.86 5.55087
2593.14 7.81851
2593.41 11.9528
2593.55 15.3148
2593.69 20.1469
2593.83 27.3081
2593.96 38.2277
2594.10 55.9096
2594.24 85.9437
2594.38 139.892
2594.52 238.741
2594.66 410.204
2594.80 548.952
2594.94 470.738
2595.09 315.999
2595.18 239.672
2595.27 185.350
2595.46 119.860
2595.64 84.5659
2595.83 63.9441
2596.01 50.7680
2596.20 41.9082
2596.57 30.9583
2596.94 24.6166
2597.31 20.5745
2598.05 15.8190
2598.79 13.1561
2599.53 11.4762
2600.28 10.3231
2601.02 9.48244
2602.50 8.33114
2603.98 7.56566
2605.47 7.00091
2606.95 6.54669
2609.91 5.77530
2611.40 5.39015
2612.88 4.95933
2613.62 4.71254
2614.36 4.43718
2615.10 4.12951
2615.84 3.80463
2616.22 3.65738
2616.59 3.55851
2616.96 3.58818
2617.33 3.95319
2617.70 5.27175
2617.88 6.82937
2617.98 8.07244
2618.07 9.78816
2618.16 12.2538
2618.25 15.8492
2618.35 21.2501
2618.44 29.5547
2618.53 43.2073
2618.62 66.3564
2618.72 108.799
2618.76 142.029
2618.81 187.251
2618.91 325.200
2619.00 439.652
2619.05 430.853
2619.10 381.040
2619.19 258.876
2619.29 171.077
2619.39 119.687
2619.49 88.9735
2619.58 69.5543
2619.68 56.5768
2619.78 47.4821
2619.97 35.9014
2620.17 28.9547
2620.37 24.4573
2620.76 19.0520
2621.15 15.9851
2621.54 14.0452
2621.93 12.7148
2622.32 11.7498
2623.10 10.4465
2623.89 9.61064
2624.67 9.02766
2625.45 8.59672
2627.02 7.99820
2628.58 7.59797
2631.71 7.08442
2634.84 6.75675
2637.97 6.52140
2639.53 6.42760
2641.10 6.35503
2641.88 6.33823
2642.66 6.36962
2643.05 6.44703
2643.45 6.68669
2643.64 7.00908
2643.74 7.31219
2643.84 7.81781
2643.93 8.77290
2643.98 9.59443
2644.03 10.8670
2644.08 12.9746
2644.13 16.7790
2644.16 19.9660
2644.18 24.4070
2644.20 30.9413
2644.23 40.9762
2644.26 61.8954
2644.30 75.7873
2644.34 61.8865
2644.37 40.9627
2644.41 27.0703
2644.45 19.4994
2644.49 15.2383
2644.52 12.6776
2644.56 11.0413
2644.60 9.94007
2644.68 8.60420
2644.75 7.85926
2644.83 7.40294
2644.98 6.89841
2645.13 6.63612
2645.28 6.48327
2645.59 6.31729
2646.19 6.18247
2646.80 6.13499
2647.40 6.14305
2647.71 6.18128
2648.01 6.26996
2648.31 6.47733
2648.47 6.68562
2648.62 7.05079
2648.77 7.77770
2648.84 8.43643
2648.92 9.49297
2649.00 11.3932
2649.03 12.9446
2649.07 15.2253
2649.11 18.7407
2649.15 24.4638
2649.19 34.3174
2649.22 51.4247
2649.26 78.5877
2649.30 97.0174
2649.34 78.5992
2649.38 51.4349
2649.41 37.2184
2649.44 28.1930
2649.47 22.3197
2649.49 18.3859
2649.55 13.7110
2649.61 11.1908
2649.67 9.67442
2649.73 8.72525
2649.84 7.62811
2649.96 7.03833
2650.08 6.68918
2650.31 6.30545
2650.54 6.10439
2650.77 5.98170
2651.24 5.83464
2652.17 5.66568
2653.10 5.53586
2654.03 5.41883
2654.50 5.37926
2654.96 5.38962
2655.43 5.56066
2655.66 5.81223
2655.89 6.33984
2656.13 7.52592
2656.24 8.65545
2656.36 10.5242
2656.47 13.8474
2656.59 20.1376
2656.65 25.4586
2656.71 33.3535
2656.76 45.3092
2656.82 63.4261
2656.91 105.803
2657.00 140.682
2657.09 121.730
2657.18 83.3368
2657.28 54.2476
2657.38 38.2811
2657.48 29.0239
2657.58 23.3937
2657.68 19.6686
2657.78 17.1228
2657.97 13.8985
2658.17 12.0044
2658.37 10.7844
2658.77 9.33851
2659.17 8.52340
2659.57 8.00815
2659.96 7.65524
2660.36 7.39962
2661.16 7.05254
2661.95 6.82787
2663.54 6.55012
2665.13 6.38030
2666.72 6.26195
2669.90 6.09940
2673.09 5.98523
2676.27 5.89609
2679.45 5.83158
2680.24 5.82769
2681.04 5.84936
2681.44 5.89333
2681.83 6.02448
2682.03 6.19933
2682.23 6.64126
2682.33 7.16718
2682.43 8.31520
2682.48 9.48983
2682.53 11.5755
2682.55 13.3214
2682.58 15.8767
2682.60 19.7020
2682.63 25.1719
2682.66 36.8329
2682.70 44.6518
2682.74 36.8617
2682.77 25.2069
2682.80 19.5496
2682.82 15.7824
2682.85 13.2629
2682.87 11.5386
2682.92 9.41319
2682.97 8.27150
2683.07 7.13151
2683.18 6.61369
2683.38 6.17170
2683.58 5.99313
2683.98 5.84955
2684.39 5.79325
2685.19 5.75001
2686.00 5.74346
2686.81 5.77438
2687.21 5.81874
2687.61 5.90845
2688.01 6.10772
2688.22 6.30575
2688.42 6.65560
2688.62 7.36434
2688.72 8.02256
2688.82 9.11337
2688.92 11.1596
2688.97 12.9314
2689.02 15.6088
2689.07 20.1066
2689.12 27.9890
2689.17 43.4486
2689.20 56.7399
2689.22 76.1708
2689.26 119.071
2689.30 146.800
2689.34 119.091
2689.38 76.1940
2689.42 49.2159
2689.45 34.0579
2689.49 25.0971
2689.53 19.7719
2689.57 16.2395
2689.61 13.9062
2689.68 11.0378
2689.76 9.40170
2689.84 8.40779
2689.99 7.29201
2690.14 6.71784
2690.30 6.38347
2690.60 6.02745
2690.91 5.84892
2691.21 5.74521
2691.83 5.63005
2693.05 5.52057
2694.28 5.45418
2696.73 5.34162
2699.18 5.21416
2701.63 5.03964
2702.85 4.91877
2704.07 4.75890
2704.69 4.65722
2705.30 4.53601
2705.91 4.39048
2706.52 4.22058
2706.83 4.13133
2707.14 4.05161
2707.44 4.00927
2707.75 4.08300
2708.06 4.52182
2708.21 5.11080
2708.36 6.30954
2708.51 8.91829
2708.59 11.3839
2708.67 15.3476
2708.71 18.3579
2708.74 22.2761
2708.78 27.5909
2708.82 34.9508
2708.86 45.6979
2708.90 60.9174
2708.94 83.2905
2708.97 116.119
2709.04 199.560
2709.10 267.509
2709.13 261.344
2709.16 230.432
2709.23 156.310
2709.30 98.1505
2709.38 66.6641
2709.45 48.9088
2709.52 38.1209
2709.60 31.1083
2709.67 26.2904
2709.82 20.2809
2709.97 16.7334
2710.11 14.4661
2710.41 11.7644
2710.70 10.2464
2711.00 9.28680
2711.29 8.62963
2711.59 8.15266
2712.18 7.50564
2712.77 7.08566
2713.36 6.78607
2713.95 6.55648
2715.13 6.20839
2715.72 6.06320
2716.31 5.92846
2716.90 5.81207
2717.20 5.77735
2717.49 5.79293
2717.79 5.95498
2717.93 6.18040
2718.08 6.63513
2718.23 7.62131
2718.30 8.53709
2718.38 9.98966
2718.45 12.4878
2718.52 17.0367
2718.60 25.9918
2718.64 33.6124
2718.67 44.2441
2718.74 72.7953
2718.80 95.9691
2718.87 83.2912
2718.93 57.9179
2718.97 45.5739
2719.01 36.6875
2719.09 25.8760
2719.17 19.9645
2719.25 16.4423
2719.34 14.1587
2719.42 12.6247
2719.58 10.7131
2719.74 9.59237
2719.90 8.87669
2720.23 8.02183
2720.55 7.53700
2720.88 7.22645
2721.53 6.85121
2722.18 6.63046
2722.83 6.48306
2724.13 6.29564
2725.43 6.18312
2726.73 6.12701
2727.38 6.13675
2728.03 6.23236
2728.35 6.38797
2728.52 6.54489
2728.68 6.82188
2728.84 7.37932
2728.92 7.88708
2729.00 8.72440
2729.08 10.2420
2729.12 11.5231
2729.16 13.3950
2729.21 16.4320
2729.25 21.4334
2729.29 30.7486
2729.33 48.4389
2729.36 73.6502
2729.40 90.9648
2729.44 73.6848
2729.47 48.4797
2729.51 30.7819
2729.56 21.4570
2729.60 16.3532
2729.64 13.4024
2729.68 11.4862
2729.72 10.2111
2729.80 8.69522
2729.88 7.84631
2729.96 7.33575
2730.13 6.76760
2730.29 6.47641
2730.45 6.30639
2730.78 6.12311
2731.43 5.97114
2732.08 5.90287
2733.38 5.82948
2734.69 5.78206
2737.29 5.71065
2739.90 5.65195
2745.12 5.55236
2747.72 5.52240
2748.37 5.53031
2749.03 5.57414
2749.35 5.64299
2749.68 5.83481
2749.84 6.08130
2750.00 6.68433
2750.09 7.37834
2750.17 8.82302
2750.21 10.2311
2750.25 12.5797
2750.29 17.0356
2750.33 25.6221
2750.37 37.8471
2750.40 45.8620
2750.44 37.8778
2750.47 25.6596
2750.49 20.0006
2750.52 16.2158
2750.56 11.8179
2750.61 9.57610
2750.66 8.31539
2750.75 7.03569
2750.84 6.45118
2751.03 5.94234
2751.21 5.73390
2751.58 5.56536
2751.95 5.49710
2752.69 5.43597
2753.43 5.40365
2756.39 5.32034
2759.34 5.24129
2762.30 5.14980
2765.26 5.03555
2768.22 4.88237
2769.70 4.78249
2771.17 4.66079
2772.65 4.52490
2773.02 4.50436
2773.39 4.52755
2773.58 4.59691
2773.76 4.80948
2773.85 5.07887
2773.95 5.67715
2773.99 6.28172
2774.04 7.36931
2774.08 9.52937
2774.11 11.4073
2774.13 14.2672
2774.17 20.2113
2774.20 24.2882
2774.24 20.2128
2774.27 14.2597
2774.29 11.4905
2774.31 9.63962
2774.36 7.45776
2774.40 6.30782
2774.45 5.67007
2774.54 5.00792
2774.62 4.69405
2774.80 4.39924
2774.98 4.25631
2775.33 4.09322
2775.69 3.97484
2776.39 3.75559
2777.10 3.53088
2777.46 3.42708
2777.81 3.35508
2778.17 3.37067
2778.52 3.62273
2778.87 4.56119
2779.05 5.69372
2779.23 7.88165
2779.32 9.73196
2779.40 12.4272
2779.49 16.5754
2779.58 23.0725
2779.67 34.0290
2779.76 53.2409
2779.80 68.8261
2779.85 90.2008
2779.89 120.388
2779.94 162.826
2780.02 281.309
2780.10 378.279
2780.14 369.254
2780.18 325.829
2780.27 220.221
2780.36 140.727
2780.45 96.6305
2780.54 71.0255
2780.63 55.1564
2780.72 44.7002
2780.81 37.4481
2780.99 28.2752
2781.17 22.8399
2781.35 19.3532
2781.71 15.2060
2782.07 12.8705
2782.43 11.4025
2782.79 10.3988
2783.15 9.67682
2783.87 8.70880
2784.59 8.09384
2785.31 7.66992
2786.03 7.36067
2787.47 6.93839
2788.92 6.66331
2790.36 6.46863
2791.80 6.32285
2794.68 6.11638
2797.56 5.97462
2800.45 5.87276
2801.89 5.84962
2802.61 5.90820
2802.79 5.97657
2802.97 6.15245
2803.06 6.35960
2803.15 6.80977
2803.20 7.25715
2803.24 8.05217
2803.29 9.60776
2803.33 12.9331
2803.37 17.1919
2803.40 20.0854
2803.44 17.1892
2803.47 12.9283
2803.50 10.7615
2803.52 9.32206
2803.57 7.77944
2803.62 7.02625
2803.68 6.62746
2803.78 6.23358
2803.88 6.05680
2804.09 5.90338
2804.29 5.83895
2805.11 5.75481
2806.75 5.69768
2810.03 5.62030
2816.60 5.48597
2819.88 5.41903
2823.16 5.34818
2826.45 5.27484
2828.09 5.26260
2828.50 5.28430
2828.91 5.36257
2829.11 5.47277
2829.32 5.75763
2829.42 6.10049
2829.52 6.85634
2829.58 7.64696
2829.63 9.07801
2829.68 12.0271
2829.70 14.7544
2829.73 18.7662
2829.77 27.0037
2829.80 32.3159
2829.84 26.9696
2829.87 18.7214
2829.90 14.3318
2829.93 11.5045
2829.96 9.73169
2829.99 8.61159
2830.04 7.26684
2830.10 6.57387
2830.22 5.90688
2830.33 5.61197
2830.56 5.36255
2830.79 5.25940
2831.25 5.16932
2831.71 5.12464
2832.63 5.06756
2833.55 5.02267
2834.47 4.98650
2835.39 4.98195
2835.85 5.02709
2836.31 5.20558
2836.54 5.46613
2836.65 5.71862
2836.77 6.15419
2836.88 6.98978
2836.94 7.73096
2837.00 8.88037
2837.05 10.8687
2837.11 14.5266
2837.14 17.6808
2837.17 22.2380
2837.20 29.5159
2837.22 40.4688
2837.26 61.8810
2837.30 76.2792
2837.34 61.9446
2837.38 40.5423
2837.40 30.2133
2837.43 23.1098
2837.46 18.4016
2837.48 15.3028
2837.54 11.4537
2837.59 9.33408
2837.64 8.05725
2837.69 7.23264
2837.80 6.26952
2837.91 5.74869
2838.01 5.43332
2838.22 5.08013
2838.65 4.76619
2839.07 4.60482
2839.92 4.37761
2840.77 4.15438
2841.19 4.03022
2841.62 3.89854
2842.04 3.76996
2842.47 3.68565
2842.68 3.69774
2842.89 3.79889
2843.10 4.08751
2843.31 4.79740
2843.53 6.56283
2843.63 8.36145
2843.74 11.4827
2843.79 13.9083
2843.84 17.2748
2843.90 22.0639
2843.95 29.0754
2844.00 39.6836
2844.06 56.3123
2844.11 83.2232
2844.16 127.165
2844.23 219.023
2844.30 294.093
2844.34 287.614
2844.37 253.917
2844.44 172.454
2844.50 122.068
2844.56 90.1800
2844.61 69.5155
2844.67 55.6609
2844.79 38.9273
2844.91 29.7858
2845.02 24.1480
2845.14 20.4604
2845.37 15.9903
2845.60 13.4342
2845.84 11.8150
2846.07 10.7094
2846.30 9.91481
2846.77 8.84791
2847.23 8.17360
2847.70 7.70998
2848.16 7.37217
2849.09 6.91230
2850.02 6.61322
2850.95 6.40107
2851.88 6.24143
2853.75 6.01187
2855.61 5.85014
2856.54 5.78728
2857.47 5.74415
2857.93 5.74342
2858.40 5.79619
2858.63 5.89023
2858.86 6.15221
2858.98 6.48218
2859.10 7.23939
2859.16 8.04233
2859.21 9.58101
2859.24 10.9179
2859.27 12.9770
2859.30 16.2700
2859.33 21.8040
2859.37 31.5613
2859.40 38.0428
2859.44 31.5528
2859.47 21.7898
2859.50 15.6970
2859.54 12.2130
2859.57 10.1775
2859.61 8.92096
2859.67 7.54279
2859.74 6.86086
2859.88 6.22518
2860.01 5.94885
2860.28 5.71232
2860.55 5.60938
2861.09 5.50607
2861.63 5.44161
2862.71 5.33505
2863.80 5.22659
2864.88 5.10906
2865.42 5.05464
2865.96 5.02636
2866.50 5.09861
2866.77 5.24703
2867.04 5.59413
2867.31 6.43507
2867.44 7.27527
2867.58 8.71672
2867.71 11.3605
2867.85 16.6760
2867.92 21.4449
2867.98 28.7389
2868.05 40.5877
2868.12 59.3993
2868.21 99.4397
2868.30 132.029
2868.39 114.156
2868.48 78.3547
2868.58 50.7886
2868.69 35.7566
2868.79 27.0876
2868.89 21.8308
2868.99 18.3614
2869.10 15.9930
2869.30 13.0088
2869.51 11.2471
2869.71 10.1181
2870.12 8.77419
2870.53 8.01835
2870.94 7.54307
2871.35 7.21900
2871.76 6.98574
2872.57 6.67873
2873.39 6.50878
2873.80 6.47894
2874.21 6.54090
2874.42 6.67617
2874.62 7.05863
2874.72 7.53507
2874.83 8.59954
2874.88 9.69277
2874.93 11.7068
2874.95 13.4261
2874.98 15.8707
2875.00 19.7333
2875.03 25.5155
2875.07 37.2034
2875.10 44.8530
2875.14 37.1975
2875.17 25.5024
2875.19 20.2788
2875.22 16.7291
2875.26 12.4516
2875.31 10.2516
2875.35 9.02861
2875.44 7.75451
2875.53 7.16526
2875.71 6.64333
2875.89 6.42393
2876.24 6.23676
2876.60 6.15893
2876.96 6.12772
2877.32 6.15215
2877.49 6.21795
2877.67 6.40677
2877.76 6.63834
2877.85 7.14185
2877.90 7.65015
2877.94 8.53138
2877.99 10.2888
2878.03 13.9048
2878.07 18.6466
2878.10 21.8473
2878.14 18.6509
2878.17 13.9065
2878.21 10.5117
2878.25 8.74776
2878.29 7.80405
2878.33 7.25600
2878.42 6.68681
2878.50 6.41722
2878.66 6.17184
2878.82 6.06610
2879.15 5.97149
2879.48 5.92580
2880.78 5.83956
2883.40 5.74973
2884.71 5.72061
2886.01 5.70781
2886.67 5.71890
2887.32 5.77529
2887.65 5.86195
2887.98 6.10091
2888.14 6.40776
2888.30 7.15123
2888.38 8.00244
2888.47 9.76418
2888.51 11.4714
2888.55 14.3964
2888.59 19.8155
2888.63 30.2942
2888.66 44.9459
2888.70 55.0261
2888.74 44.9691
2888.77 30.3219
2888.80 22.4617
2888.83 17.5769
2888.85 14.3202
2888.88 12.2397
2888.94 9.74001
2888.99 8.42595
2889.05 7.63419
2889.10 7.13932
2889.21 6.56400
2889.43 6.07815
2889.64 5.88258
2890.08 5.72604
2890.52 5.66288
2891.39 5.60684
2892.26 5.57789
2895.75 5.51326
2899.24 5.47873
2900.11 5.48353
2900.98 5.51817
2901.42 5.57479
2901.85 5.73646
2902.07 5.94939
2902.29 6.48851
2902.40 7.13005
2902.45 7.69408
2902.51 8.56169
2902.56 10.0513
2902.62 12.7585
2902.65 15.1215
2902.67 18.5257
2902.70 23.7162
2902.73 31.7200
2902.76 47.4940
2902.80 58.1101
2902.84 47.5387
2902.87 31.7752
2902.91 22.1994
2902.94 16.5073
2902.98 13.1520
2903.01 11.0687
2903.08 8.77310
2903.15 7.62198
2903.22 6.96968
2903.29 6.56613
2903.43 6.11685
2903.71 5.74551
2903.99 5.59973
2904.55 5.48355
2905.11 5.43616
2906.23 5.39201
2907.34 5.36696
2911.81 5.29822
2916.28 5.23390
2920.75 5.16166
2925.22 5.07111
2927.45 5.01274
2929.69 4.93863
2931.92 4.83736
2933.04 4.77015
2934.16 4.68667
2935.27 4.58507
2935.83 4.53284
2936.39 4.49712
2936.95 4.53697
2937.23 4.64632
2937.51 4.91895
2937.79 5.60710
2937.93 6.31485
2938.07 7.54211
2938.21 9.85747
2938.35 14.6034
2938.42 18.9581
2938.49 25.8893
2938.56 37.3250
2938.63 56.0670
2938.71 94.0678
2938.80 125.003
2938.89 108.066
2938.98 74.1161
2939.03 57.0565
2939.09 44.9645
2939.21 30.4939
2939.32 22.7490
2939.44 18.1987
2939.55 15.2852
2939.67 13.3335
2939.90 10.9194
2940.13 9.51737
2940.36 8.62598
2940.82 7.57115
2941.28 6.98009
2941.74 6.60637
2942.20 6.35001
2942.66 6.16355
2943.59 5.91021
2944.51 5.74518
2946.35 5.53984
2948.20 5.41499
2950.04 5.33744
2950.96 5.32169
2951.88 5.35069
2952.34 5.41971
2952.81 5.63070
2953.04 5.91451
2953.15 6.18145
2953.27 6.63572
2953.38 7.49903
2953.44 8.26175
2953.50 9.44346
2953.55 11.4900
2953.61 15.2722
2953.64 18.5548
2953.67 23.5451
2953.70 31.3893
2953.73 43.7464
2953.76 66.4751
2953.80 82.0366
2953.84 66.2440
2953.87 43.4585
2953.91 28.5827
2953.95 20.4593
2953.98 15.6448
2954.02 12.7850
2954.06 10.8840
2954.09 9.62963
2954.16 8.08703
2954.24 7.20675
2954.31 6.67283
2954.45 6.07432
2954.60 5.76604
2954.75 5.58921
2955.04 5.40407
2955.62 5.27188
2956.20 5.25162
2956.78 5.31622
2957.07 5.40636
2957.36 5.58312
2957.65 5.96658
2957.80 6.33703
2957.94 6.98035
2958.09 8.24688
2958.16 9.38615
2958.23 11.2013
2958.30 14.4414
2958.38 20.7683
2958.41 26.6370
2958.45 35.7838
2958.49 51.0817
2958.52 77.8486
2958.56 121.909
2958.60 151.110
2958.64 122.207
2958.68 78.2189
2958.72 48.7701
2958.76 33.0575
2958.80 24.1702
2958.84 18.8077
2958.88 15.3700
2958.93 13.0507
2959.01 10.2294
2959.09 8.63713
2959.17 7.67437
2959.34 6.60278
2959.50 6.04743
2959.67 5.72465
2959.99 5.37639
2960.32 5.19686
2960.65 5.08810
2961.31 4.95816
2962.62 4.80707
2963.94 4.68151
2965.25 4.53569
2965.91 4.44440
2966.57 4.33406
2967.23 4.20199
2967.55 4.13445
2967.88 4.08743
2968.21 4.13329
2968.38 4.26571
2968.54 4.59748
2968.70 5.43861
2968.79 6.29768
2968.87 7.79629
2968.95 10.5967
2968.99 12.9277
2969.03 16.3619
2969.07 21.6002
2969.11 29.8991
2969.14 36.0120
2969.16 43.5164
2969.18 53.6956
2969.20 66.1220
2969.22 86.8393
2969.25 111.808
2969.30 149.666
2969.33 146.266
2969.35 129.347
2969.40 88.0064
2969.46 57.2887
2969.52 40.2962
2969.57 30.2442
2969.63 24.1257
2969.69 20.0211
2969.74 17.2253
2969.86 13.6763
2969.97 11.5601
2970.08 10.1943
2970.31 8.57516
2970.53 7.65876
2970.76 7.08100
2971.21 6.39441
2971.66 6.00147
2972.11 5.74476
2973.01 5.42102
2973.91 5.21361
2974.82 5.05787
2976.62 4.80773
2978.42 4.57541
2979.33 4.45822
2980.23 4.35206
2981.13 4.31334
2981.58 4.38269
2982.03 4.62390
2982.48 5.31682
2982.71 6.07223
2982.93 7.43097
2983.16 10.0711
2983.38 15.6933
2983.50 20.9927
2983.61 29.5478
2983.72 44.2043
2983.83 69.2747
2983.97 117.585
2984.10 158.022
2984.23 137.351
2984.37 93.9824
2984.49 65.7820
2984.61 48.2478
2984.73 37.2520
2984.85 30.0583
2985.09 21.6218
2985.33 17.0569
2985.58 14.2942
2985.82 12.4810
2986.30 10.2936
2986.79 9.04832
2987.27 8.25577
2987.75 7.71089
2988.24 7.31522
2989.21 6.77728
2990.17 6.42792
2992.11 5.99356
2994.04 5.72248
2995.98 5.52546
2999.85 5.22129
3003.72 4.93500
3005.66 4.76850
3007.59 4.56341
3008.56 4.43707
3009.53 4.28725
3010.49 4.10593
3011.46 3.88521
3011.95 3.76010
3012.43 3.63157
3012.91 3.51930
3013.40 3.48531
3013.64 3.55058
3013.88 3.74261
3014.12 4.19174
3014.36 5.20123
3014.61 7.57599
3014.73 9.92216
3014.85 13.9081
3014.91 16.9862
3014.97 21.1372
3015.03 27.0617
3015.09 35.4608
3015.15 48.1486
3015.21 67.2721
3015.27 97.2641
3015.33 144.523
3015.42 248.613
3015.50 333.408
3015.54 325.327
3015.59 287.102
3015.67 194.189
3015.74 134.922
3015.82 97.7536
3015.89 74.2785
3015.97 58.8452
3016.12 40.6747
3016.27 30.8701
3016.42 24.8876
3016.57 20.9676
3016.87 16.2664
3017.17 13.5952
3017.47 11.9123
3017.77 10.7635
3018.06 9.93460
3018.66 8.82440
3019.26 8.12117
3019.86 7.63574
3020.46 7.28155
3021.66 6.79636
3022.85 6.47789
3024.05 6.24999
3025.25 6.07666
3027.64 5.82522
3030.04 5.65080
3031.23 5.59041
3032.43 5.57207
3033.03 5.61319
3033.33 5.67093
3033.63 5.78796
3033.93 6.04813
3034.08 6.30401
3034.23 6.74930
3034.38 7.63243
3034.45 8.43202
3034.53 9.71470
3034.60 12.0252
3034.64 13.9448
3034.68 16.6974
3034.71 21.0689
3034.75 28.0195
3034.79 39.9506
3034.82 61.1185
3034.86 94.5044
3034.90 116.936
3034.94 94.5704
3034.98 61.1979
3035.00 45.0952
3035.03 34.3559
3035.05 27.1351
3035.08 22.1718
3035.13 16.0290
3035.19 12.7110
3035.24 10.6740
3035.29 9.38580
3035.40 7.86959
3035.50 7.05668
3035.61 6.57074
3035.81 6.04302
3036.02 5.77224
3036.23 5.61355
3036.65 5.43667
3037.49 5.27268
3038.33 5.17991
3040.01 5.03849
3041.68 4.89726
3043.36 4.72480
3044.20 4.61547
3045.04 4.48081
3045.87 4.31136
3046.29 4.21470
3046.71 4.12353
3047.13 4.09459
3047.34 4.16758
3047.55 4.41277
3047.76 5.12328
3047.87 5.90479
3047.97 7.31770
3048.07 10.1221
3048.13 12.5918
3048.18 16.3030
3048.23 22.3595
3048.28 32.3601
3048.31 39.8897
3048.34 49.9918
3048.36 63.6153
3048.39 81.8601
3048.42 107.573
3048.44 138.432
3048.50 184.945
3048.53 180.732
3048.56 159.883
3048.61 108.726
3048.66 78.6962
3048.70 58.9632
3048.75 46.0058
3048.79 37.2366
3048.88 26.6199
3048.97 20.7158
3049.06 17.0893
3049.15 14.6899
3049.33 11.7813
3049.51 10.1245
3049.69 9.07356
3049.87 8.35492
3050.05 7.83562
3050.41 7.13898
3050.77 6.69437
