Cs-133(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3994.52 6.18437
4000.00 5.96326
4000.00 8.44253
5000.00 7.96397
6000.00 7.61382
7000.00 7.34402
8000.00 7.12837
9000.00 6.95121
10000.0 6.80256
12500.0 6.51625
15000.0 6.30887
17000.0 6.17920
20000.0 6.02509
25000.0 5.83758
30000.0 5.70305
35000.0 5.60105
40000.0 5.52056
45000.0 5.45506
50000.0 5.40044
55000.0 5.35398
60000.0 5.31378
65000.0 5.27851
70000.0 5.24717
75000.0 5.21902
80000.0 5.19350
81607.0 5.18578
81607.0 5.26590
81614.7 5.26587
81614.8 5.26587
90000.0 5.24092
100000 5.21115
150000 5.16308
161829 5.17491
177205 5.19029
200000 5.21308
255797 5.32980
300000 5.42226
328736 5.49501
386763 5.64193
386763 5.64193
392708 5.65698
400000 5.67544
440327 5.77754
440327 5.77754
500000 5.92862
600000 6.16608
637361 6.24790
637361 6.24790
645250 6.26518
645250 6.26518
700000 6.38509
710895 6.40610
710895 6.40610
733827 6.45033
733827 6.45033
773536 6.52690
773537 6.52691
794766 6.56785
794766 6.56785
800000 6.57794
825276 6.61610
825276 6.61611
878437 6.69637
878437 6.69637
891000 6.71534
891000 6.71534
900000 6.72893
923043 6.75582
923043 6.75582
948746 6.78581
948746 6.78581
1.00000E+06 6.84562
1.15000E+06 6.95476
1.30000E+06 6.98821
1.50000E+06 6.93209
1.80000E+06 6.69715
2.00000E+06 6.48046
2.01216E+06 6.46729
2.60000E+06 5.83040
3.00000E+06 5.47390
3.50000E+06 5.12492
4.00000E+06 4.84414
5.00000E+06 4.49434
6.00000E+06 4.25228
6.13118E+06 4.25006
6.13118E+06 4.25006
7.00000E+06 4.23533
8.00000E+06 4.35739
9.00000E+06 4.52276
9.05521E+06 4.53109
9.05521E+06 4.53109
1.00000E+07 4.67365
1.09122E+07 4.77727
1.10000E+07 4.78724
1.20000E+07 4.86029
1.30000E+07 4.89739
1.40000E+07 4.90414
1.45000E+07 4.89445
1.50000E+07 4.88475
1.51340E+07 4.87909
1.60000E+07 4.84248
1.62776E+07 4.82508
1.62776E+07 4.82508
1.70000E+07 4.77979
1.80000E+07 4.69774
1.90000E+07 4.59747
2.00000E+07 4.48254
