Sb-121(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
275.278 0.202774
275.399 0.130434
275.520 0.0944198
275.641 0.0740715
275.883 0.0533424
276.367 0.0389566
276.850 0.0351360
277.818 0.0361334
278.785 0.0422358
279.753 0.0530641
280.720 0.0715895
281.687 0.109581
281.929 0.128953
282.171 0.165040
282.292 0.202399
282.413 0.285117
282.473 0.376807
282.534 0.571423
282.564 0.764719
282.594 1.10870
282.625 1.78932
282.640 2.38051
282.655 3.24833
282.677 5.11085
282.700 6.34546
282.723 5.10631
282.745 3.25644
282.773 1.90177
282.800 1.22683
282.827 0.869718
282.854 0.664663
282.908 0.455978
282.962 0.360570
283.071 0.284224
283.179 0.261245
283.613 0.292009
284.046 0.399153
284.480 0.604401
284.697 0.777310
284.914 1.03917
285.130 1.46259
285.347 2.21290
285.456 2.82734
285.564 3.73776
285.673 5.17040
285.781 7.61350
285.889 12.2865
285.944 16.4035
285.998 22.9496
286.052 34.2159
286.079 43.1152
286.106 55.7960
286.133 74.5565
286.160 103.470
286.187 149.733
286.215 224.486
286.247 359.372
286.280 448.910
286.296 422.414
286.313 358.886
286.346 224.430
286.374 146.493
286.403 99.5369
286.431 70.8392
286.460 52.5833
286.517 31.8722
286.574 21.2226
286.631 15.0944
286.688 11.2658
286.802 6.94736
286.917 4.70303
287.031 3.39203
287.145 2.56114
287.259 2.00193
287.488 1.31968
287.716 0.935335
287.944 0.697774
288.173 0.540797
288.630 0.352822
289.087 0.248963
289.543 0.185662
290.000 0.144334
290.914 0.0958395
291.827 0.0709956
292.284 0.0647553
292.741 0.0653360
292.970 0.0726436
293.198 0.0972971
293.312 0.130771
293.426 0.214862
293.483 0.312729
293.541 0.523570
293.569 0.731947
293.598 1.09793
293.626 1.80781
293.641 2.40978
293.655 3.26826
293.677 5.20761
293.700 6.49222
293.723 5.19847
293.745 3.26792
293.771 1.89673
293.797 1.18991
293.823 0.807256
293.849 0.583371
293.901 0.349728
293.953 0.238115
294.057 0.139240
294.161 0.0979224
294.369 0.0641435
294.577 0.0504578
294.993 0.0386934
295.409 0.0331704
297.073 0.0238193
298.736 0.0199292
300.400 0.0183387
302.064 0.0187811
303.727 0.0226429
304.559 0.0276425
305.391 0.0387420
305.807 0.0507396
306.223 0.0775311
306.431 0.108543
306.535 0.136493
306.639 0.183374
306.743 0.273434
306.795 0.354338
306.847 0.486812
306.899 0.726486
306.925 0.926328
306.951 1.22706
306.977 1.70625
307.003 2.52494
307.029 4.03683
307.055 6.95321
307.077 11.0880
307.100 13.8263
307.123 11.0721
307.145 6.95966
307.161 4.98239
307.176 3.66072
307.192 2.76700
307.208 2.15736
307.239 1.41180
307.270 1.00184
307.301 0.754661
307.332 0.596581
307.394 0.414789
307.456 0.320564
307.518 0.267791
307.642 0.219828
307.891 0.217755
308.139 0.285737
308.264 0.352675
308.388 0.457406
308.512 0.628910
308.636 0.932407
308.761 1.54270
308.823 2.10735
308.885 3.05330
308.947 4.81271
308.978 6.32019
309.009 8.63609
309.040 12.4601
309.071 19.2791
309.102 32.8147
309.118 44.5134
309.133 61.6369
309.157 98.6516
309.180 123.169
309.204 98.4754
309.227 61.6266
309.249 39.2726
309.270 26.2469
309.292 18.4329
309.314 13.5570
309.357 8.11845
309.400 5.37268
309.443 3.80459
309.487 2.83199
309.573 1.74321
309.660 1.18003
309.746 0.852647
309.833 0.645403
309.919 0.506301
310.092 0.336701
310.266 0.241239
310.439 0.182236
310.612 0.143230
310.958 0.0964728
311.304 0.0705737
311.996 0.0443832
312.689 0.0321200
313.381 0.0254999
314.766 0.0193419
316.151 0.0176405
317.535 0.0198807
318.228 0.0245380
318.920 0.0383037
319.266 0.0571687
319.439 0.0756232
319.612 0.108496
319.785 0.175818
319.872 0.239709
319.959 0.349636
320.045 0.563488
320.088 0.755144
320.132 1.06454
320.175 1.61225
320.218 2.70234
320.240 3.69691
320.261 5.29271
320.283 8.00079
320.305 12.7020
320.327 20.3066
320.350 25.3730
320.373 20.3081
320.395 12.7038
320.416 8.13454
320.437 5.45806
320.458 3.85119
320.478 2.83955
320.520 1.70788
320.561 1.13512
320.603 0.807468
320.644 0.604434
320.727 0.376508
320.810 0.258474
320.893 0.189765
321.058 0.117187
321.224 0.0816746
321.390 0.0617552
321.721 0.0414395
322.384 0.0268122
323.047 0.0220923
324.373 0.0203675
325.699 0.0229376
327.025 0.0302190
327.688 0.0374804
328.351 0.0503847
329.014 0.0770599
329.346 0.102974
329.677 0.149309
329.843 0.187767
330.009 0.245718
330.175 0.339264
330.340 0.504890
330.423 0.640611
330.506 0.842247
330.589 1.16049
330.672 1.70490
330.755 2.75500
330.796 3.68632
330.837 5.17910
330.879 7.78728
330.920 12.8700
330.941 17.3784
330.962 24.4699
330.982 36.1276
331.003 55.5897
331.027 89.0360
331.050 111.218
331.074 88.8777
331.097 55.5820
331.111 41.2132
331.125 31.0717
331.154 18.8839
331.182 12.4555
331.210 8.77055
331.239 6.47856
331.267 4.97144
331.324 3.18795
331.381 2.21468
331.437 1.62968
331.551 0.991897
331.664 0.670756
331.778 0.487246
331.891 0.372858
332.005 0.296998
332.232 0.206064
332.459 0.156327
332.912 0.108292
333.366 0.0891982
333.820 0.0830211
334.728 0.0931778
335.182 0.109437
335.636 0.137162
336.090 0.184826
336.543 0.272930
336.770 0.347214
336.997 0.460172
337.224 0.643956
337.451 0.972665
337.565 1.24427
337.678 1.65092
337.792 2.29933
337.905 3.42520
338.019 5.64588
338.075 7.66429
338.132 10.9848
338.189 17.0105
338.217 22.0267
338.245 29.5177
338.274 41.4176
338.302 61.4642
338.316 76.8914
338.331 98.0347
338.345 127.305
338.359 167.188
338.384 267.507
338.410 334.390
338.436 267.484
338.461 167.160
338.482 112.485
338.503 78.2765
338.523 56.6979
338.544 42.6526
338.585 26.2891
338.627 17.7064
338.668 12.6841
338.709 9.52349
338.792 5.92030
338.875 4.03165
338.957 2.92248
339.040 2.21699
339.123 1.74149
339.288 1.15940
339.453 0.831383
339.619 0.628787
339.784 0.495523
340.115 0.337817
340.446 0.253867
340.776 0.206892
341.107 0.181952
341.769 0.179722
342.099 0.206545
342.430 0.268899
342.761 0.413095
342.926 0.557912
343.091 0.817683
343.174 1.03178
343.257 1.35067
343.340 1.85478
343.422 2.71775
343.505 4.38203
343.546 5.86135
343.588 8.22581
343.629 12.3510
343.670 20.3707
343.691 27.4866
343.712 38.5952
343.732 56.8822
343.753 87.1290
343.765 111.540
343.776 139.454
343.800 174.364
343.824 139.443
343.847 87.1156
343.862 64.3142
343.876 48.3082
343.905 29.2011
343.934 19.1934
343.963 13.4828
343.992 9.94237
344.021 7.61945
344.079 4.87628
344.137 3.38217
344.195 2.48499
344.311 1.50733
344.427 1.01478
344.542 0.732983
344.658 0.556603
344.774 0.439119
345.006 0.297085
345.238 0.217955
345.469 0.169714
345.701 0.138652
346.164 0.105500
346.628 0.101267
346.859 0.117762
346.975 0.137817
347.091 0.175698
347.207 0.254542
347.265 0.328356
347.323 0.452381
347.381 0.683296
347.410 0.880192
347.439 1.18112
347.468 1.67436
347.497 2.54341
347.526 4.23727
347.540 5.68071
347.555 7.74797
347.577 12.3858
347.600 15.4618
347.623 12.3641
347.646 7.74748
347.661 5.51550
347.677 4.02928
347.693 3.02752
347.709 2.34558
347.740 1.51291
347.772 1.05381
347.803 0.777285
347.835 0.598900
347.897 0.391498
347.960 0.280048
348.023 0.213545
348.149 0.141141
348.275 0.104406
348.401 0.0830448
348.653 0.0599756
349.157 0.0407693
349.660 0.0323355
350.668 0.0243384
351.675 0.0205566
352.683 0.0188942
353.690 0.0198269
354.194 0.0228616
354.697 0.0325467
354.949 0.0460380
355.201 0.0824250
355.327 0.129231
355.390 0.172737
355.453 0.245821
355.516 0.382894
355.547 0.500990
355.579 0.683678
355.610 0.988277
355.642 1.54183
355.658 1.99938
355.673 2.66386
355.689 3.65621
355.705 5.13681
355.727 8.21517
355.750 10.2541
355.773 8.20120
355.795 5.13739
355.818 3.17695
355.840 2.07808
355.863 1.44128
355.885 1.05057
355.907 0.797176
355.930 0.624811
355.975 0.413513
356.019 0.294581
356.064 0.221371
356.154 0.139915
356.333 0.0738536
356.512 0.0482807
356.871 0.0286967
357.229 0.0213891
357.946 0.0158343
358.663 0.0137267
361.530 0.0117275
362.964 0.0120844
364.397 0.0138927
365.114 0.0165306
365.831 0.0238950
366.189 0.0338558
366.548 0.0608973
366.727 0.0964012
366.817 0.130125
366.906 0.188334
366.996 0.301800
367.041 0.403813
367.085 0.569558
367.130 0.864042
367.153 1.10426
367.175 1.45738
367.197 2.00178
367.220 2.88884
367.242 4.41883
367.265 7.13031
367.287 11.4019
367.310 14.2496
367.333 11.4026
367.355 7.13119
367.380 4.21076
367.405 2.66330
367.430 1.80202
367.454 1.29210
367.479 0.967425
367.504 0.751111
367.553 0.490124
367.603 0.345267
367.652 0.257102
367.751 0.160124
367.850 0.110798
367.949 0.0824312
368.147 0.0527456
368.543 0.0303403
368.938 0.0222133
369.730 0.0164117
370.521 0.0145449
373.687 0.0141778
376.853 0.0168640
380.018 0.0224392
383.184 0.0345607
384.767 0.0466323
386.350 0.0686284
387.141 0.0871790
387.932 0.115559
388.724 0.162229
389.515 0.247192
389.911 0.318683
390.307 0.427729
390.702 0.606151
391.098 0.928274
391.296 1.19699
391.494 1.60297
391.692 2.25917
391.889 3.42122
391.988 4.37305
392.087 5.78362
392.186 8.00414
392.285 11.7931
392.335 14.7820
392.384 19.0579
392.434 25.4692
392.483 35.6554
392.533 53.2563
392.557 67.1588
392.582 86.9971
392.607 116.547
392.631 162.065
392.656 235.155
392.681 353.764
392.710 566.117
392.740 707.710
392.770 566.058
392.799 353.698
392.824 233.235
392.850 159.963
392.875 114.628
392.900 85.4357
392.950 52.1061
393.000 34.8290
393.050 24.8204
393.101 18.5605
393.201 11.4751
393.302 7.77795
393.402 5.61640
393.502 4.24434
393.603 3.31984
393.804 2.19020
394.004 1.55349
394.205 1.15945
394.406 0.899058
394.808 0.586962
395.210 0.414389
395.611 0.309086
396.013 0.240185
396.817 0.158598
397.620 0.114143
398.423 0.0874662
399.227 0.0704294
400.834 0.0517640
402.441 0.0459413
403.244 0.0493238
403.646 0.0547300
404.047 0.0658770
404.449 0.0909431
404.650 0.116099
404.851 0.161476
405.052 0.255599
405.152 0.345695
405.253 0.502339
405.353 0.811339
405.403 1.09203
405.453 1.55342
405.504 2.38759
405.529 3.08026
405.554 4.11660
405.579 5.75305
405.604 8.51044
405.629 13.4977
405.654 22.9007
405.677 36.6204
405.700 45.7645
405.723 36.6182
405.746 22.8980
405.763 15.9093
405.780 11.3613
405.797 8.39403
405.814 6.40326
405.848 4.03432
405.882 2.75646
405.916 1.99809
405.950 1.51411
406.018 0.957620
406.086 0.662261
406.154 0.487792
406.290 0.300450
406.426 0.207414
406.561 0.154644
406.833 0.100021
407.105 0.0737284
407.377 0.0590673
407.921 0.0441063
409.008 0.0332338
410.095 0.0300074
411.183 0.0302054
412.270 0.0352629
412.814 0.0431702
413.357 0.0654371
413.629 0.0954034
413.765 0.124414
413.901 0.175573
414.037 0.278757
414.105 0.375109
414.173 0.537867
414.241 0.845837
414.275 1.11375
414.309 1.53255
414.343 2.24099
414.377 3.55746
414.394 4.66643
414.411 6.32313
414.428 8.86933
414.445 12.7654
414.467 20.4303
414.490 25.5116
414.513 20.3955
414.536 12.7669
414.562 7.35540
414.588 4.57443
414.614 3.06617
414.640 2.18272
414.666 1.62835
414.692 1.26026
414.744 0.819899
414.796 0.577509
414.848 0.431015
414.952 0.270446
415.056 0.189163
415.160 0.142572
415.368 0.0939985
415.576 0.0706273
415.784 0.0577150
416.200 0.0449453
417.033 0.0370223
417.865 0.0368474
418.697 0.0418857
419.114 0.0477459
419.530 0.0586500
419.946 0.0817941
420.154 0.104479
420.362 0.145000
420.570 0.228605
420.674 0.308625
420.778 0.447731
420.882 0.722735
420.934 0.973289
420.986 1.38659
421.038 2.13787
421.064 2.76526
421.090 3.70934
421.116 5.21193
421.142 7.77251
421.168 12.4806
421.194 21.5562
421.217 34.4743
421.240 43.0867
421.263 34.4724
421.286 21.5539
421.308 13.4899
421.330 8.89878
421.352 6.20492
421.374 4.53715
421.418 2.70425
421.462 1.78749
421.506 1.26813
421.550 0.948338
421.638 0.591553
421.726 0.407884
421.814 0.301476
421.990 0.189344
422.166 0.134729
422.342 0.104173
422.695 0.0731607
423.047 0.0587179
423.399 0.0510260
424.103 0.0439620
425.512 0.0409999
426.920 0.0427992
429.738 0.0533577
431.146 0.0657278
431.498 0.0728302
431.850 0.0884273
432.027 0.106999
432.203 0.153046
432.291 0.208872
432.379 0.339219
432.423 0.481673
432.467 0.767072
432.489 1.02753
432.511 1.44965
432.533 2.17245
432.555 3.44174
432.577 5.46907
432.600 6.81238
432.623 5.46022
432.645 3.44287
432.666 2.23524
432.687 1.52271
432.707 1.09467
432.728 0.825121
432.769 0.524115
432.810 0.371419
432.893 0.230456
432.975 0.170255
433.140 0.121915
433.305 0.104116
433.634 0.0927124
433.964 0.0909866
435.282 0.104387
436.600 0.131717
437.919 0.177975
439.237 0.266605
439.896 0.347982
440.555 0.487997
441.215 0.770132
441.544 1.03957
441.874 1.51454
442.039 1.90414
442.203 2.48562
442.368 3.41158
442.533 5.02307
442.698 8.21513
442.780 11.1395
442.863 15.9923
442.945 24.8981
442.986 32.4114
443.027 43.8351
443.069 62.2816
443.110 94.3791
443.130 119.694
443.151 155.246
443.172 205.896
443.192 277.240
443.226 443.448
443.260 554.246
443.294 443.402
443.328 277.195
443.361 173.008
443.394 113.815
443.427 79.1973
443.460 57.8174
443.493 43.8516
443.526 34.3529
443.591 22.6681
443.657 16.0631
443.723 11.9984
443.855 7.47400
443.986 5.15571
444.118 3.82091
444.381 2.43742
444.645 1.79449
444.908 1.47067
445.435 1.27219
445.961 1.47556
446.225 1.78308
446.488 2.37377
446.751 3.61672
446.883 4.80712
447.014 6.87087
447.080 8.52722
447.146 10.9325
447.212 14.6205
447.278 20.6857
447.311 25.3119
447.344 31.6918
447.377 40.8426
447.409 54.5693
447.442 76.3263
447.475 113.189
447.492 141.624
447.508 180.410
447.525 234.529
447.541 308.572
447.571 493.404
447.600 616.683
447.630 493.380
447.659 308.563
447.679 222.607
447.698 164.041
447.737 96.6385
447.777 62.6479
447.816 43.7188
447.855 32.1982
447.894 24.7363
447.972 16.0429
448.051 11.3873
448.129 8.63521
448.286 5.72285
448.443 4.36093
448.599 3.69635
448.913 3.42265
449.226 4.25162
449.383 5.30845
449.539 7.26797
449.618 8.88300
449.657 9.95200
449.696 11.2604
449.735 12.8921
449.774 14.9550
449.814 17.6121
449.853 21.1009
449.892 25.8283
449.931 32.4269
449.970 42.0036
450.009 56.5464
450.049 80.1317
450.068 97.6703
450.088 121.162
450.107 153.676
450.127 199.457
450.146 264.880
450.166 357.306
450.198 571.311
450.230 713.348
450.262 570.552
450.294 357.264
450.321 239.097
450.347 166.024
450.373 120.058
450.400 90.2913
450.452 55.9107
450.505 37.9380
450.558 27.4926
450.610 20.9276
450.716 13.5006
450.821 9.64329
450.926 7.41637
451.137 5.14218
451.348 4.16467
451.558 3.78720
451.980 4.06250
452.401 5.73663
452.612 7.52294
452.823 10.6608
453.033 16.7205
453.139 22.0562
453.244 30.4895
453.349 44.8841
453.455 71.9973
453.507 95.1905
453.560 130.335
453.613 185.336
453.665 271.698
453.733 434.367
453.800 542.703
453.867 433.956
453.935 271.322
453.994 177.188
454.052 120.551
454.111 85.8605
454.170 63.7597
454.287 38.7212
454.405 25.8472
454.522 18.4374
454.640 13.8058
454.875 8.57775
455.110 5.85359
455.345 4.25815
455.580 3.24386
455.815 2.55908
456.285 1.71870
456.754 1.24162
457.224 0.944551
457.694 0.747237
458.634 0.512088
459.574 0.394388
460.044 0.372584
460.514 0.403411
460.749 0.478276
460.866 0.558237
460.984 0.703945
461.101 1.00185
461.160 1.27943
461.219 1.74377
461.278 2.60620
461.307 3.34039
461.336 4.46117
461.366 6.29532
461.395 9.52034
461.424 15.7869
461.439 21.1113
461.454 28.7194
461.477 45.8247
461.500 57.2308
461.523 45.8201
461.546 28.7121
461.563 20.2152
461.580 14.6395
461.596 10.9504
461.613 8.44730
461.646 5.43302
461.679 3.78753
461.713 2.80061
461.746 2.16920
461.812 1.43744
461.879 1.04619
461.945 0.813460
462.078 0.560932
462.211 0.433013
462.344 0.358606
462.609 0.277961
463.141 0.209877
463.672 0.179263
464.735 0.151172
465.798 0.144679
466.861 0.162231
467.392 0.188839
467.924 0.243008
468.455 0.364435
468.721 0.486446
468.987 0.707493
469.120 0.891701
469.252 1.16903
469.385 1.61488
469.518 2.39685
469.651 3.96194
469.717 5.40693
469.784 7.82433
469.850 12.3224
469.883 16.1595
469.917 22.0653
469.950 31.7660
469.983 49.0731
470.000 63.0645
470.016 83.1656
470.033 112.599
470.049 155.567
470.062 199.288
470.075 248.844
470.100 311.013
470.125 248.828
470.151 155.548
470.176 96.0966
470.201 62.7501
470.226 43.4238
470.251 31.5652
470.276 23.8490
470.301 18.6247
470.351 12.2192
470.401 8.60776
470.451 6.38998
470.551 3.92233
470.651 2.65499
470.751 1.92140
470.851 1.45849
470.951 1.14842
471.151 0.771043
471.351 0.559125
471.552 0.428220
471.752 0.341659
472.152 0.237724
472.552 0.179973
473.353 0.121412
474.153 0.0950456
474.954 0.0860878
475.354 0.0906963
475.754 0.114374
475.954 0.149850
476.054 0.184737
476.154 0.246013
476.255 0.367731
476.305 0.478651
476.355 0.661290
476.405 0.992853
476.430 1.26811
476.455 1.68032
476.480 2.33197
476.505 3.43162
476.530 5.42451
476.555 9.19110
476.577 14.6633
476.600 18.3077
476.623 14.6380
476.646 9.17129
476.665 6.08584
476.684 4.19580
476.703 3.02449
476.722 2.27249
476.761 1.40756
476.799 0.959632
476.837 0.699499
476.876 0.536651
476.952 0.351773
477.029 0.255155
477.106 0.198441
477.259 0.137894
477.566 0.0907642
477.873 0.0729971
478.486 0.0603359
479.100 0.0586316
479.713 0.0656888
480.020 0.0752542
480.327 0.0940402
480.634 0.135074
480.787 0.175599
480.941 0.247863
481.094 0.395277
481.171 0.534147
481.247 0.771340
481.324 1.22585
481.363 1.62757
481.401 2.26565
481.439 3.36926
481.478 5.48453
481.497 7.33422
481.516 10.1776
481.535 14.7675
481.554 22.1755
481.577 35.4946
481.600 44.3232
481.623 35.4310
481.646 22.1731
481.661 16.0731
481.676 11.9117
481.706 7.05632
481.736 4.58315
481.766 3.19385
481.795 2.34677
481.825 1.79582
481.885 1.14990
481.945 0.801688
482.005 0.593373
482.124 0.367721
482.244 0.254521
482.363 0.189856
482.603 0.122539
482.842 0.0899022
483.081 0.0715758
483.559 0.0526276
484.516 0.0381013
485.472 0.0324936
487.385 0.0283927
489.298 0.0283423
491.211 0.0325959
492.168 0.0379840
493.124 0.0484875
494.081 0.0715878
494.559 0.0947400
495.037 0.136865
495.276 0.172231
495.516 0.225966
495.755 0.313428
495.994 0.470110
496.113 0.599823
496.233 0.794431
496.353 1.10565
496.472 1.64838
496.592 2.72619
496.651 3.71424
496.711 5.35018
496.771 8.35376
496.801 10.8849
496.831 14.7284
496.861 20.9232
496.891 31.6721
496.920 51.9677
496.935 68.7191
496.950 92.3424
496.963 118.298
496.975 147.714
497.000 184.618
497.025 147.706
497.050 92.3327
497.073 59.2090
497.095 39.6902
497.118 27.9755
497.141 20.6025
497.186 12.3713
497.231 8.19392
497.277 5.81001
497.322 4.32908
497.413 2.66895
497.504 1.80947
497.595 1.30932
497.685 0.993327
497.776 0.781485
