Cs-133(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3906.63 2.51291
3907.11 1.84463
3907.59 1.41094
3908.54 0.902042
3909.49 0.627034
3910.44 0.462439
3912.35 0.283737
3914.25 0.194474
3916.16 0.145412
3918.06 0.126277
3919.01 0.163933
3919.25 0.210154
3919.49 0.339276
3919.61 0.509211
3919.73 0.944617
3919.79 1.47920
3919.85 2.68733
3919.88 3.99640
3919.91 6.54955
3919.94 12.3630
3919.95 18.1866
3919.97 27.7055
3919.98 44.3580
3920.00 55.2791
3920.02 44.3578
3920.03 27.7051
3920.05 15.9056
3920.07 10.0338
3920.09 6.67112
3920.11 4.80128
3920.15 2.78398
3920.19 1.83914
3920.27 0.984871
3920.34 0.629506
3920.50 0.344699
3920.65 0.235193
3921.27 0.119258
3922.50 0.0849387
3923.73 0.0914164
3924.35 0.157334
3924.66 0.401428
3924.74 0.624354
3924.81 1.16395
3924.85 1.78665
3924.89 3.05824
3924.93 6.46631
3924.95 10.3634
3924.97 18.4206
3924.98 29.1174
3925.00 36.7825
3925.02 29.1172
3925.03 18.4204
3925.05 12.5865
3925.06 8.84994
3925.08 4.99428
3925.11 3.10748
3925.14 2.14075
3925.19 1.18533
3925.24 0.766280
3925.34 0.408255
3925.44 0.265456
3925.84 0.111913
3926.65 0.0671042
3928.27 0.0515728
3931.50 0.0434600
3934.74 0.0423050
3936.35 0.0475213
3937.16 0.0671550
3937.56 0.137408
3937.77 0.370272
3937.87 1.02200
3937.92 2.41360
3937.94 4.35356
3937.97 9.20999
3937.98 14.6326
3938.00 18.3700
3938.02 14.6327
3938.03 9.21012
3938.05 5.27657
3938.07 3.22202
3938.11 1.53923
3938.18 0.584774
3938.33 0.208042
3938.63 0.0887731
3939.23 0.0557622
3940.43 0.0490798
3942.82 0.0543799
3945.21 0.0677602
3947.61 0.0934727
3950.00 0.147124
3951.20 0.197725
3952.40 0.283613
3953.59 0.445959
3954.19 0.587082
3954.79 0.807567
3955.39 1.17890
3955.69 1.46497
3955.99 1.86353
3956.29 2.43865
3956.59 3.28998
3956.88 4.58796
3957.18 6.57062
3957.59 10.5136
3958.00 13.1330
3958.41 10.5004
3958.82 6.56751
3959.29 3.76730
3959.76 2.33315
3960.23 1.55866
3960.70 1.10631
3961.17 0.823009
3961.64 0.635162
3962.59 0.410692
3963.53 0.287311
3964.47 0.212663
3966.36 0.130759
3968.24 0.0891831
3970.12 0.0652234
3973.89 0.0400145
3977.66 0.0276864
3981.43 0.0208905
3985.20 0.0179765
3987.08 0.0223823
3988.03 0.0448821
3988.50 0.130086
3988.73 0.421947
3988.79 0.678947
3988.85 1.27689
3988.91 3.19504
3988.94 6.05775
3988.95 9.05539
3988.97 13.7074
3988.98 22.1949
3989.00 27.4141
3989.02 21.6634
3989.03 13.7074
3989.06 7.26143
3989.08 4.35631
3989.12 1.96794
3989.16 1.10359
3989.21 0.704286
3989.38 0.221918
3989.72 0.0699757
3990.40 0.0271254
3991.78 0.0151186
3994.52 0.0109352
4000.00 0.00827639
4000.00 1.55580
5000.00 1.34855
6000.00 1.20338
7000.00 1.09497
8000.00 1.01022
9000.00 0.941646
10000.0 0.884668
12500.0 0.775761
15000.0 0.696881
17000.0 0.647217
20000.0 0.587567
25000.0 0.513653
30000.0 0.459531
35000.0 0.417899
40000.0 0.384785
45000.0 0.357795
50000.0 0.335384
55000.0 0.316496
60000.0 0.300384
65000.0 0.286502
70000.0 0.274438
75000.0 0.263875
80000.0 0.254566
81607.0 0.251806
81607.0 0.302466
81614.7 0.302441
81614.8 0.302441
90000.0 0.275721
100000 0.252949
150000 0.194132
161829 0.186416
177205 0.176386
200000 0.161516
255797 0.146461
300000 0.134535
328736 0.131642
386763 0.125801
386763 0.125801
392708 0.125202
400000 0.124468
440327 0.122478
440327 0.122478
500000 0.119534
600000 0.118494
637361 0.113636
637361 0.113636
645250 0.112610
645250 0.112610
700000 0.105491
710895 0.103842
710895 0.103842
733827 0.100370
733827 0.100370
773536 0.0943578
773537 0.0943577
794766 0.0911436
794766 0.0911436
800000 0.0903512
825276 0.0874781
825276 0.0874780
878437 0.0814352
878437 0.0814352
891000 0.0800071
891000 0.0800071
900000 0.0789841
923043 0.0774078
923043 0.0774078
948746 0.0756495
948746 0.0756495
1.00000E+06 0.0721433
1.15000E+06 0.0618822
1.30000E+06 0.0510619
1.50000E+06 0.0388907
1.80000E+06 0.0294335
2.00000E+06 0.0246111
2.01216E+06 0.0244214
2.60000E+06 0.0152530
3.00000E+06 0.0116731
3.50000E+06 0.00824331
4.00000E+06 0.00560893
5.00000E+06 0.00240552
6.00000E+06 0.00121647
6.13118E+06 0.00117068
6.13118E+06 0.00117068
7.00000E+06 0.000867379
8.00000E+06 0.000796366
9.00000E+06 0.000886283
9.05521E+06 0.000892818
9.05521E+06 0.000892819
1.00000E+07 0.00100466
1.09122E+07 0.00107853
1.10000E+07 0.00108564
1.20000E+07 0.00110510
1.30000E+07 0.00107303
1.40000E+07 0.000980449
1.45000E+07 0.000911699
1.50000E+07 0.000839415
1.51340E+07 0.000811975
1.60000E+07 0.000634636
1.62776E+07 0.000587614
1.62776E+07 0.000587611
1.70000E+07 0.000465250
1.80000E+07 0.000346479
1.90000E+07 0.000259742
2.00000E+07 0.000198261
