U-238(n,g) ENDF/B-VII.1
13172.4 18.7252
13172.5 21.5511
13172.5 22.7363
13172.5 21.6696
13172.5 18.9048
13172.6 11.3905
13172.6 7.14449
13172.7 4.37846
13172.7 2.89548
13172.8 2.03735
13172.8 1.50440
13172.9 1.15349
13173.0 0.737492
13173.1 0.511005
13173.2 0.374707
13173.4 0.226270
13173.6 0.151612
13173.8 0.108900
13174.2 0.0651778
13174.6 0.0433631
13174.9 0.0314653
13175.7 0.0191251
13176.5 0.0132393
13177.3 0.0100743
13178.9 0.00700124
13180.5 0.00581154
13182.1 0.00569391
13183.6 0.00769527
13184.4 0.0150012
13184.8 0.0419100
13185.0 0.141838
13185.1 0.493830
13185.2 1.58340
13185.2 3.33541
13185.2 15.0472
13185.2 30.0759
13185.3 15.0702
13185.3 3.33875
13185.3 1.18247
13185.4 0.417687
13185.5 0.130724
13185.7 0.0418757
13186.1 0.0181444
13186.9 0.0185874
13187.7 0.0537591
13188.1 0.190537
13188.3 0.648039
13188.4 1.96378
13188.5 4.85949
13188.5 10.7680
13188.5 24.4248
13188.5 42.8372
13188.5 48.8886
13188.6 42.8008
13188.6 24.3934
13188.6 14.9530
13188.6 8.00994
13188.6 3.22465
13188.7 1.16914
13188.9 0.339036
13189.2 0.0941753
13189.8 0.0282585
13190.9 0.0110666
13193.3 0.00821202
13194.5 0.00924130
13195.7 0.0116481
13196.9 0.0178398
13197.5 0.0303310
13197.8 0.0690097
13197.9 0.205553
13198.0 0.597880
13198.0 1.81332
13198.0 4.52485
13198.1 15.2073
13198.1 30.2973
13198.1 15.2097
13198.1 4.52586
13198.1 1.81436
13198.2 0.748941
13198.2 0.264416
13198.3 0.0899763
13198.6 0.0454634
13199.1 0.0409441
13199.6 0.0523204
13200.1 0.0752962
13200.6 0.123722
13201.1 0.246802
13201.4 0.398759
13201.6 0.730670
13201.8 1.09398
13201.9 1.72401
13202.0 2.36088
13202.0 3.20319
13202.1 4.50566
13202.1 5.41158
13202.1 6.66309
13202.2 8.41300
13202.2 10.6048
13202.3 12.6116
13202.3 13.2661
13202.3 13.5386
13202.3 13.3799
13202.3 12.8192
13202.4 10.9041
13202.5 6.90745
13202.5 4.96652
13202.6 3.71488
13202.6 2.71714
13202.7 2.15768
13202.8 1.42265
13202.9 1.08661
13203.0 0.946788
13203.1 1.08320
13203.2 2.44412
13203.3 6.11357
13203.3 15.9429
13203.3 26.0784
13203.3 46.2774
13203.3 74.0769
13203.3 92.3572
13203.3 73.7213
13203.3 46.2411
13203.4 24.7976
13203.4 10.9194
13203.4 4.74064
13203.5 1.55885
13203.6 0.579114
13203.9 0.235938
13204.1 0.145149
13204.4 0.102450
13205.0 0.0613127
13205.5 0.0417909
13206.0 0.0307831
13206.6 0.0239295
13207.6 0.0162421
13208.7 0.0122214
13209.8 0.00993626
13212.0 0.00778124
13216.3 0.00765908
13218.4 0.00966449
13219.5 0.0135503
13220.0 0.0247455
13220.3 0.0648859
13220.4 0.197280
13220.5 0.653560
13220.5 1.59668
13220.6 4.00200
13220.6 13.6685
13220.6 27.2794
13220.6 13.6685
13220.6 4.00211
13220.6 2.40997
13220.7 0.844362
13220.7 0.301199
13220.8 0.0917047
13221.0 0.0337113
13221.5 0.0195076
13222.4 0.0189249
13223.2 0.0234928
13224.1 0.0322455
13225.0 0.0492974
13225.9 0.0885625
13226.8 0.215301
13227.0 0.294042
13227.1 0.351805
13227.2 0.430359
13227.4 0.733236
13227.5 1.21146
13227.6 2.36853
13227.6 5.17827
13227.6 7.95032
13227.6 22.7154
13227.7 44.3163
13227.7 22.7941
13227.7 8.13007
13227.7 4.03724
13227.7 2.30676
13227.8 2.07206
13227.9 2.51818
13228.0 3.36874
13228.1 4.24561
13228.1 5.37336
13228.2 6.38932
13228.2 6.66419
13228.3 6.78567
13228.3 6.68137
13228.3 6.41784
13228.4 5.57157
13228.5 3.48379
13228.7 2.04130
13228.8 1.30279
13229.0 0.866170
13229.1 0.625815
13229.2 0.463036
13229.4 0.361896
13229.7 0.235351
13230.0 0.165663
13230.3 0.123426
13230.8 0.0772004
13231.4 0.0539622
13232.0 0.0408049
13233.2 0.0276880
13234.3 0.0225279
13235.5 0.0223180
13236.6 0.0353322
13237.2 0.0896374
13237.5 0.290682
13237.7 1.03778
13237.7 3.16616
13237.8 9.46782
13237.8 22.0784
13237.8 44.2215
13237.8 70.9107
13237.8 88.4272
13237.8 70.5739
13237.8 44.2139
13237.8 23.5741
13237.9 13.9451
13237.9 6.80089
13237.9 2.15000
13238.0 0.672921
13238.2 0.190165
13238.6 0.0614897
13239.3 0.0291419
13240.9 0.0240262
13242.4 0.0285502
13243.9 0.0390836
13245.4 0.0611965
13246.9 0.114479
13247.7 0.174490
13248.1 0.224135
13248.4 0.298102
13248.6 0.349245
13248.8 0.414205
13249.0 0.498053
13249.2 0.608129
13249.4 0.755101
13249.6 0.954253
13249.8 1.22624
13250.0 1.57228
13250.1 2.01497
13250.3 2.52373
13250.5 2.98487
13250.6 3.15284
13250.7 3.34416
13250.7 3.80242
13250.7 4.56643
13250.8 11.1694
13250.8 19.2142
13250.8 11.1409
13250.8 5.44721
13250.8 3.94915
13250.9 3.21337
13250.9 2.83717
13251.1 2.35192
13251.4 1.56247
13251.7 1.08012
13251.9 0.769595
13252.2 0.568462
13252.5 0.438429
13253.0 0.278212
13253.5 0.195088
13254.1 0.148293
13254.6 0.129073
13255.1 0.172862
13255.4 0.405276
13255.5 1.13851
13255.6 3.29025
13255.6 6.76875
13255.7 12.9590
13255.7 24.8479
13255.7 49.5455
13255.7 24.8634
13255.7 9.17571
13255.8 5.17409
13255.8 2.26929
13255.9 0.825170
13256.0 0.287684
13256.4 0.117550
13257.0 0.0631332
13257.7 0.0488318
13258.3 0.0426326
13259.6 0.0426781
13260.2 0.0598695
13260.6 0.116656
13260.7 0.305920
13260.8 0.880432
13260.8 2.29335
13260.9 4.81932
13260.9 7.91626
13260.9 23.7443
13260.9 47.5745
13260.9 23.7487
13260.9 7.91831
13260.9 4.82125
13261.0 2.29569
13261.0 0.884111
13261.1 0.312520
13261.3 0.125583
13261.6 0.0869439
13261.9 0.0976884
13262.3 0.130712
13262.6 0.205929
13262.9 0.393012
13263.3 1.14106
13263.4 1.72442
13263.4 2.69592
13263.5 3.49588
13263.5 4.66461
13263.6 6.41011
13263.6 7.58599
13263.6 9.32634
13263.6 11.6245
13263.7 14.5723
13263.7 17.0089
13263.7 17.6869
13263.7 16.8784
13263.7 16.1644
13263.8 13.3751
13263.8 8.39706
13263.9 6.29604
13263.9 4.58822
13264.0 2.82965
13264.0 1.88958
13264.1 1.34246
13264.2 0.962056
13264.3 0.747146
13264.4 0.488125
13264.6 0.336825
13264.7 0.252014
13265.0 0.155525
13265.3 0.106931
13265.6 0.0790597
13266.1 0.0502524
13266.7 0.0359515
13267.3 0.0281122
13268.4 0.0204147
13269.6 0.0181819
13270.7 0.0216064
13271.9 0.0513740
13272.5 0.168329
13272.7 0.603417
13272.9 1.95891
13273.0 5.44104
13273.0 13.7468
13273.0 26.3161
13273.0 49.0919
13273.0 78.5273
13273.1 98.1464
13273.1 78.5302
13273.1 49.0941
13273.1 26.3171
13273.1 18.6445
13273.1 8.24065
13273.2 3.29728
13273.3 1.08351
13273.5 0.304306
13273.9 0.0874897
13274.7 0.0283380
13276.4 0.0131955
13278.0 0.0135713
13278.8 0.0248149
13279.3 0.0678654
13279.5 0.231288
13279.6 0.747255
13279.6 2.12286
13279.6 6.01361
13279.7 9.86160
13279.7 27.9278
13279.7 55.9685
13279.7 27.9111
13279.7 9.85717
13279.7 6.01147
13279.7 2.84659
13279.8 1.06561
13279.9 0.306721
13280.0 0.0934241
13280.4 0.0330662
13281.1 0.0185084
13282.5 0.0235811
13283.1 0.0358615
13283.8 0.0701444
13284.2 0.116117
13284.5 0.232241
13284.7 0.376612
13284.9 0.727777
13285.0 2.02396
13285.1 3.14460
13285.1 4.85143
13285.2 8.26180
13285.2 11.2537
13285.2 15.9523
13285.2 21.8169
13285.2 25.2511
13285.3 30.6488
13285.3 31.3523
13285.3 30.3035
13285.3 27.8298
13285.3 24.5809
13285.3 15.5056
13285.3 11.0387
13285.4 8.21977
13285.4 5.63607
13285.4 4.57531
13285.5 3.13843
13285.5 2.70354
13285.6 2.80066
13285.6 3.58921
13285.6 7.07951
13285.7 10.8405
13285.7 13.9696
13285.7 23.2292
13285.7 45.8063
13285.8 23.1181
13285.8 13.7674
13285.8 10.5880
13285.8 5.53002
13285.9 2.29885
13286.0 0.898197
13286.1 0.501357
13286.2 0.328836
13286.4 0.179394
13286.6 0.115587
13287.1 0.0606865
13287.5 0.0386845
13288.4 0.0205754
13289.3 0.0134806
13291.1 0.00797961
13292.9 0.00595745
13294.7 0.00508866
13296.4 0.00482990
13298.2 0.00546553
13299.1 0.00816580
13299.5 0.0179701
13299.8 0.0530261
13299.9 0.167915
13299.9 0.555407
13300.0 1.59533
13300.0 9.48229
13300.0 18.9413
13300.0 9.48227
13300.0 1.59536
13300.1 0.746443
13300.1 0.231881
13300.2 0.0742911
13300.4 0.0234368
13300.8 0.0102122
13301.5 0.00724669
13303.0 0.00915697
13304.5 0.0234355
13305.2 0.0776394
13305.6 0.274219
13305.8 0.883882
13305.8 2.43641
13305.9 5.91641
13305.9 9.56489
13305.9 12.6247
13305.9 23.1587
13306.0 46.2947
13306.0 23.1551
13306.0 12.6230
13306.0 7.43488
13306.1 3.97029
13306.1 1.63928
13306.3 0.551696
13306.5 0.159071
13307.0 0.0464048
13308.0 0.0176110
13309.0 0.0180037
13309.5 0.0397457
13309.7 0.126103
13309.9 0.410386
13309.9 1.21644
13310.0 2.97674
13310.0 7.39183
13310.0 22.7098
13310.0 45.2415
13310.0 22.5407
13310.0 7.39217
13310.0 4.48128
13310.1 2.11203
13310.1 0.655570
13310.2 0.187963
13310.4 0.0581142
13310.8 0.0215405
13311.6 0.0120062
13313.1 0.0109301
13314.6 0.0133743
13316.2 0.0187467
13316.9 0.0233938
13317.7 0.0303394
13318.5 0.0416453
13319.2 0.0611544
13320.0 0.100464
13320.7 0.195239
13321.1 0.307604
13321.3 0.400925
13321.4 0.467871
13321.5 0.543263
13321.7 0.774230
13321.8 0.957029
13321.9 1.17927
13322.0 1.52157
13322.1 1.95743
13322.2 2.65569
13322.3 3.63899
13322.4 4.61200
13322.4 5.82491
13322.5 6.85939
13322.6 7.13940
13322.6 7.19724
13322.6 7.05933
13322.7 6.70306
13322.7 5.74953
13322.9 3.58507
13323.0 2.39112
13323.1 1.64669
13323.3 1.19411
13323.4 0.914835
13323.5 0.752433
13323.7 0.713809
13323.8 1.10643
13323.9 2.41751
13323.9 5.31233
13323.9 12.4199
13323.9 32.4680
13323.9 64.3834
13323.9 32.2656
13324.0 12.4009
13324.0 7.72810
13324.0 2.93942
13324.1 1.08030
13324.2 0.472910
13324.4 0.263564
13324.7 0.195194
13324.9 0.164316
13325.1 0.155263
13325.4 0.183982
13325.6 0.417799
13325.7 1.30403
13325.8 4.15628
13325.8 11.3963
13325.8 20.2416
13325.8 40.6001
13325.8 80.8567
13325.9 40.5671
13325.9 20.1181
13325.9 11.3871
13325.9 5.52391
13326.0 1.77104
13326.0 0.587308
13326.2 0.204721
13326.6 0.0903519
13327.3 0.0583471
13328.0 0.0906626
13328.4 0.251562
13328.6 0.795100
13328.7 2.30993
13328.7 6.17796
13328.7 10.7712
13328.7 24.1236
13328.8 42.3850
13328.8 48.3047
13328.8 42.3907
13328.8 24.1283
13328.8 14.9502
13328.8 8.03224
13328.9 3.24765
13328.9 1.18823
13329.1 0.377065
13329.4 0.114169
13329.9 0.0409736
13331.1 0.0186274
13332.2 0.0129314
13333.4 0.0104349
13335.7 0.00992582
13336.8 0.0174973
13337.4 0.0482188
13337.7 0.166844
13337.8 0.564602
13337.9 1.72402
13337.9 5.13463
13338.0 11.8613
13338.0 22.5930
13338.0 45.2010
13338.0 22.5770
13338.0 7.53481
13338.1 3.69420
13338.1 1.17081
13338.2 0.332467
13338.4 0.0930473
13338.8 0.0297996
13339.6 0.0163506
13340.4 0.0296094
13340.8 0.0927569
13341.0 0.332582
13341.1 1.17907
13341.1 3.79066
13341.2 7.95858
13341.2 12.9474
13341.2 33.4404
13341.2 66.9226
13341.2 33.4404
13341.2 12.9473
13341.3 5.32329
13341.3 2.18907
13341.4 0.642160
13341.5 0.177714
13341.8 0.0508191
13342.3 0.0180235
13343.4 0.0109960
13344.5 0.0195687
13345.1 0.0587417
13345.4 0.210815
13345.5 0.764636
13345.6 2.57168
13345.6 6.06298
13345.6 13.7112
13345.6 23.6039
13345.7 47.2382
13345.7 23.5751
13345.7 8.82604
13345.7 4.38013
13345.8 1.67960
13345.8 0.534932
13346.0 0.154753
13346.3 0.0447922
13347.0 0.0151703
13348.3 0.00753689
13350.8 0.00634050
13353.4 0.00835788
13354.7 0.0132778
13355.3 0.0282986
13355.7 0.0814405
13355.8 0.264655
13355.9 0.824996
13355.9 2.20526
13356.0 4.67449
13356.0 7.70366
13356.0 23.3882
13356.0 46.6513
13356.0 23.3914
13356.0 7.70459
13356.0 4.67506
13356.1 1.64371
13356.1 0.579599
13356.2 0.167262
13356.4 0.0543753
13356.9 0.0241252
13357.7 0.0203081
13358.5 0.0350701
13359.0 0.0875566
13359.2 0.271245
13359.3 0.931275
13359.3 2.59539
13359.4 7.05985
13359.4 22.1182
13359.4 44.1381
13359.4 22.1107
13359.4 11.1508
13359.5 4.79954
13359.5 1.61545
13359.6 0.480358
13359.7 0.152956
13360.0 0.0594851
13360.6 0.0393393
13361.2 0.0427073
13361.8 0.0537178
13362.4 0.0738745
13363.0 0.111690
13363.6 0.196985
13363.9 0.311747
13364.1 0.528803
13364.1 1.03626
13364.2 2.51786
13364.2 5.68570
13364.2 15.0944
13364.2 29.8434
13364.2 15.1005
13364.3 5.71563
13364.3 2.57135
13364.3 1.30924
13364.4 0.759772
13364.5 0.653572
13364.6 0.759684
13364.7 0.946061
13364.9 1.26227
13365.0 1.71785
13365.1 2.03444
13365.1 2.43266
13365.2 2.93307
13365.2 3.56678
13365.3 4.58440
13365.4 5.75141
13365.5 6.73130
13365.5 6.99188
13365.5 7.04290
13365.6 6.90790
13365.6 6.56655
13365.7 5.65339
13365.8 3.48736
13366.0 2.37815
13366.1 1.63316
13366.2 1.17130
13366.4 0.873704
13366.6 0.533970
13366.9 0.358011
13367.1 0.256389
13367.4 0.192837
13367.9 0.121499
13368.4 0.0856973
13369.0 0.0689279
13369.5 0.0806378
13369.7 0.173434
13369.9 0.527488
13369.9 1.50553
13370.0 3.63555
13370.0 8.93517
13370.0 26.0819
13370.0 51.9923
13370.0 26.0987
13370.0 8.93875
13370.1 3.63532
13370.1 1.50354
13370.2 0.460911
13370.3 0.147764
13370.6 0.0598219
13371.1 0.0334047
13372.2 0.0236099
13373.3 0.0309596
13373.9 0.0751718
13374.2 0.249910
13374.3 0.890127
13374.4 3.01185
13374.4 7.25857
13374.4 17.3070
13374.4 39.4129
13374.5 78.7606
13374.5 39.4557
13374.5 17.3226
13374.5 7.26304
13374.5 3.01296
13374.6 0.890043
13374.8 0.249382
13375.0 0.0740898
13375.6 0.0289275
13376.7 0.0210938
13377.8 0.0453645
13378.3 0.146879
13378.6 0.524585
13378.8 1.80060
13378.8 5.45870
13378.9 11.4752
13378.9 22.5162
13378.9 48.8644
13378.9 78.4112
13378.9 97.8774
13378.9 78.0664
13378.9 48.8191
13379.0 22.4987
13379.0 15.7015
13379.0 8.69815
13379.0 3.72367
13379.1 1.28555
13379.3 0.387743
13379.6 0.108633
13380.3 0.0339911
13381.6 0.0176032
13382.9 0.0326894
13383.5 0.104915
13383.9 0.367541
13384.0 1.15789
13384.1 3.06755
13384.1 6.35486
13384.2 10.1757
13384.2 22.4364
13384.2 44.8839
13384.3 22.4098
13384.3 10.1655
13384.3 6.34950
13384.3 3.06553
13384.4 1.05250
13384.6 0.329990
13384.9 0.0955888
13385.6 0.0282569
13387.0 0.00980616
13389.7 0.00457017
13395.2 0.00304959
13400.6 0.00327819
13403.3 0.00415097
13404.7 0.00578442
13405.4 0.0103849
13405.7 0.0264304
13405.9 0.0820561
13406.0 0.279974
13406.0 0.747620
13406.0 1.59031
13406.1 8.63825
13406.1 17.2158
13406.1 8.63688
13406.1 1.59022
13406.2 0.557013
13406.2 0.168982
13406.3 0.0499413
13406.6 0.0176783
13407.0 0.00912365
13408.0 0.00804910
13408.9 0.00948860
13409.8 0.0123242
13410.8 0.0176083
13411.7 0.0284529
13412.2 0.0390646
13412.7 0.0584021
13413.1 0.105961
13413.4 0.191884
13413.5 0.427734
13413.5 1.14039
13413.6 2.98762
13413.6 13.5332
13413.6 26.9975
13413.6 13.5367
13413.6 4.82837
13413.7 2.06018
13413.7 0.951329
13413.8 0.427830
13413.9 0.327181
13414.2 0.543244
13414.3 0.840316
13414.4 1.42435
13414.5 2.02797
13414.6 3.08917
13414.6 4.08063
13414.7 5.13218
13414.7 6.56918
13414.7 9.15587
13414.7 11.1147
13414.8 14.1961
13414.8 17.0371
13414.8 18.2712
13414.9 17.7381
13414.9 17.1044
13414.9 14.3639
13414.9 9.62880
13415.0 7.48267
13415.0 6.77214
13415.1 9.92433
13415.1 18.5731
13415.1 39.9886
13415.1 76.8506
13415.1 39.5506
13415.1 19.7370
13415.2 11.6106
13415.2 5.12632
13415.2 2.52463
13415.3 1.16680
13415.5 0.726673
13415.6 0.505996
13415.8 0.290502
13416.0 0.189896
13416.2 0.134449
13416.4 0.100595
13416.9 0.0630861
13417.3 0.0439107
13417.8 0.0328868
13418.6 0.0216707
13419.5 0.0171407
13420.4 0.0171187
13421.3 0.0310273
13421.7 0.0908736
13421.9 0.318888
13422.0 1.13250
13422.1 3.21176
13422.1 8.98625
13422.1 16.5750
13422.1 35.6590
13422.2 71.5805
13422.2 35.7011
13422.2 16.5915
13422.2 8.99326
13422.2 3.21328
13422.3 1.13272
13422.4 0.318731
13422.6 0.0904702
13423.1 0.0301884
13423.9 0.0152736
13425.7 0.0152956
13427.4 0.0359563
13428.3 0.113139
13428.7 0.396048
13428.8 0.665696
13429.0 1.35840
13429.0 2.31889
13429.1 4.17338
13429.1 9.47317
13429.1 18.8708
13429.2 24.9180
13429.2 45.9313
13429.2 91.8716
13429.2 45.9513
13429.3 24.9279
13429.3 14.6709
13429.3 9.47616
13429.3 6.57085
13429.4 3.65968
13429.4 2.32020
13429.5 1.17014
13429.5 0.746215
13429.8 0.222049
13430.5 0.0712077
13431.7 0.0403070
13432.3 0.0450682
13432.9 0.0620279
13433.5 0.127261
13433.8 0.319500
13433.9 0.941002
13434.0 3.06766
13434.1 9.04586
13434.1 21.0822
13434.1 42.9561
13434.1 68.9304
13434.1 85.9398
13434.1 68.4575
13434.1 42.8408
13434.1 22.5861
13434.2 13.2901
13434.2 4.91069
13434.2 1.56272
13434.4 0.522657
13434.6 0.266765
13435.1 0.342712
13435.3 0.512843
13435.5 0.872624
13435.7 1.23946
13435.8 1.88484
13435.8 2.39791
13435.9 3.12230
13436.0 4.15848
13436.0 5.45691
13436.1 6.87374
13436.1 8.62749
13436.2 10.1703
13436.2 10.6910
13436.2 10.7821
13436.2 10.5081
13436.3 10.0828
13436.3 8.50191
13436.4 5.35747
13436.5 3.88808
13436.5 2.80316
13436.7 1.65728
13436.8 1.07544
13436.9 0.748848
13437.1 0.537735
13437.2 0.412057
13437.5 0.263870
13437.7 0.181138
13438.0 0.133637
13438.5 0.0816837
13439.0 0.0550202
13439.6 0.0398126
13440.1 0.0303203
13440.6 0.0240963
13441.7 0.0164136
13442.7 0.0121734
13444.8 0.00792267
13446.9 0.00613858
13449.0 0.00575373
13451.1 0.00762128
13452.2 0.0124609
13452.7 0.0235519
13453.0 0.0546539
13453.1 0.152449
13453.2 0.484633
13453.2 1.16734
13453.2 2.89307
13453.2 9.24950
13453.3 18.5058
13453.3 9.22264
13453.3 1.75167
13453.3 0.624897
13453.4 0.232485
13453.5 0.0831016
13453.7 0.0489668
13454.1 0.0736588
13454.6 0.247293
13454.8 0.814920
13454.9 2.49577
13454.9 5.61730
13455.0 11.0178
13455.0 23.9380
13455.0 47.9286
13455.0 23.9818
13455.1 11.0348
13455.1 5.62377
13455.2 2.49753
13455.3 0.882512
13455.5 0.257124
13455.9 0.0734871
13456.7 0.0225790
13457.5 0.0153384
13457.9 0.0233519
13458.1 0.0609291
13458.2 0.181959
13458.3 0.507950
13458.3 1.45189
13458.3 8.63960
13458.4 17.3260
13458.4 8.63950
13458.4 2.41811
13458.4 0.960667
13458.4 0.393195
13458.5 0.119420
13458.6 0.0378479
13458.9 0.0153761
13459.5 0.00944629
13460.6 0.0100821
13461.7 0.0249540
13462.3 0.0824953
13462.6 0.285597
13462.7 0.925868
13462.8 2.57408
13462.8 6.52877
13462.8 12.5778
13462.8 24.3535
13462.9 48.7358
13462.9 24.3697
13462.9 8.88094
13463.0 3.90510
13463.0 1.55979
13463.1 0.513766
13463.3 0.147212
13463.7 0.0502488
13464.1 0.0567600
13464.3 0.154857
13464.4 0.477249
13464.5 1.33777
13464.5 3.75241
13464.5 16.1061
13464.6 32.1106
13464.6 16.0534
13464.6 3.74376
13464.6 1.33453
13464.7 0.474207
13464.8 0.137860
13465.0 0.0424814
13465.5 0.0158759
13466.3 0.00795301
13468.1 0.00660431
13469.8 0.0144912
13470.7 0.0484336
13471.2 0.180961
13471.4 0.681190
13471.5 2.44801
13471.5 6.84526
13471.6 18.2337
13471.6 28.4479
13471.6 47.1383
13471.6 75.5070
13471.6 94.4583
13471.6 75.5116
13471.6 47.1420
13471.6 28.1847
13471.7 12.5426
13471.7 4.26419
13471.8 1.39403
13471.9 0.377471
13472.2 0.103150
13472.8 0.0284897
13474.0 0.0101498
13475.1 0.0107832
13475.7 0.0265087
13476.0 0.0868025
13476.2 0.312328
13476.2 0.960254
13476.3 2.92438
13476.3 7.07230
13476.3 17.5212
13476.3 35.1418
13476.3 17.5151
13476.4 8.05861
13476.4 4.36237
13476.4 1.55686
13476.5 0.548181
13476.6 0.153652
13476.8 0.0429475
13477.2 0.0135434
13478.1 0.00581122
13479.9 0.00378940
13483.4 0.00396587
13486.9 0.00780537
13488.6 0.0217298
13489.5 0.0745246
13489.9 0.273473
13490.2 0.986081
13490.3 3.27089
13490.3 8.17897
13490.3 18.5022
13490.4 26.1097
13490.4 48.4638
13490.4 77.7442
13490.4 97.0716
13490.4 77.4659
13490.4 48.4466
13490.4 26.1016
13490.4 18.4971
13490.5 10.4110
13490.5 3.81539
13490.6 1.28283
13490.8 0.378876
13491.2 0.103837
13491.9 0.0310790
13493.4 0.0142732
13494.9 0.0165589
13495.6 0.0297787
13496.0 0.0756789
13496.1 0.231733
13496.2 0.717870
13496.3 2.26691
13496.3 4.70986
13496.3 8.59086
13496.3 18.1676
13496.3 36.6728
13496.4 18.4616
13496.4 7.69153
13496.4 3.19833
13496.4 1.32757
13496.5 0.456187
13496.6 0.138202
13496.9 0.0526742
13497.4 0.0359271
13497.9 0.0414801
13498.4 0.0577538
13498.9 0.0937374
13499.4 0.188935
13499.7 0.311054
13499.9 0.591345
13500.1 0.916495
13500.2 1.59646
13500.3 2.31009
13500.3 3.34581
13500.4 5.14349
13500.4 6.52317
13500.4 8.36131
13500.5 10.7152
13500.5 13.4254
13500.5 15.8517
13500.6 16.9133
13500.6 15.9725
13500.6 13.5996
13500.7 8.49684
13500.8 4.83669
13500.8 2.97507
13500.9 1.97774
13501.0 1.46484
13501.0 1.07992
13501.1 0.827423
13501.2 0.544681
13501.4 0.376346
13501.5 0.281694
13501.8 0.173062
13502.0 0.118343
13502.3 0.0872490
13502.8 0.0564192
13503.4 0.0441287
13503.9 0.0458283
13504.5 0.0957469
13504.7 0.304386
13504.9 1.00147
13504.9 3.37092
13505.0 8.08662
13505.0 19.0996
13505.0 41.0995
13505.0 65.9030
13505.0 82.1544
13505.0 41.0737
13505.0 19.0892
13505.1 8.08320
13505.1 2.68897
13505.2 0.784537
13505.3 0.235320
13505.6 0.0748497
13506.2 0.0308794
13507.4 0.0208633
13508.6 0.0297865
13509.3 0.0677979
13509.6 0.203207
13509.7 0.663017
13509.8 2.23269
13509.8 6.49539
13509.8 14.4563
13509.9 23.6131
13509.9 37.8574
13509.9 47.4497
13509.9 38.1259
13509.9 23.9426
13509.9 9.51024
13509.9 3.59290
13510.0 1.11431
13510.1 0.348547
13510.3 0.110243
13510.8 0.0520306
13511.7 0.0539299
13512.6 0.114034
13513.0 0.270166
13513.3 0.738970
13513.4 2.02425
13513.4 5.45397
13513.5 11.6983
13513.5 24.0345
13513.5 42.6646
13513.5 48.1903
13513.5 42.9878
13513.5 24.3346
13513.6 16.2230
13513.6 8.93175
13513.6 4.52659
13513.7 1.70081
13513.8 0.774079
13514.1 0.732622
13514.2 0.996820
13514.3 1.58653
13514.4 2.19117
13514.5 3.03540
13514.5 3.88205
13514.5 4.74371
13514.6 5.87238
13514.6 7.86099
13514.6 9.91714
13514.7 12.1913
13514.7 14.8586
13514.7 15.6105
13514.8 15.2392
13514.8 14.2536
13514.8 12.1157
13514.9 7.79781
13514.9 5.82205
13514.9 4.38925
13515.0 2.67399
13515.1 1.77352
13515.2 1.30908
13515.3 0.972468
13515.3 0.753634
13515.5 0.510283
13515.6 0.371398
13515.8 0.297243
13516.1 0.231888
13516.4 0.241104
13516.7 0.361127
13516.9 0.550812
13517.0 1.00321
13517.1 1.56645
13517.2 2.59384
13517.2 3.70940
13517.2 5.69075
13517.3 9.54978
13517.3 16.4459
13517.4 27.0396
13517.4 33.0020
13517.4 26.9602
13517.4 16.3810
13517.5 10.9934
13517.5 8.27999
13517.5 4.52765
13517.6 2.80228
13517.6 1.89469
13517.7 1.03083
13517.8 0.677527
13518.0 0.351525
13518.2 0.219008
13518.6 0.111585
13519.0 0.0710558
13519.8 0.0383773
13520.5 0.0255866
13522.0 0.0156949
13522.8 0.0155933
13523.2 0.0233442
13523.4 0.0534709
13523.5 0.163269
13523.5 0.507699
13523.6 1.07456
13523.6 6.15327
13523.6 12.2558
13523.6 6.14762
13523.6 1.07390
13523.7 0.507351
13523.7 0.194383
13523.8 0.0680304
13523.9 0.0267159
13524.3 0.0146098
13524.9 0.0111748
13526.2 0.0118683
13527.5 0.0247352
13528.1 0.0768216
13528.5 0.263286
13528.6 0.867211
13528.7 2.48759
13528.7 5.70469
13528.8 10.0392
13528.8 24.0432
13528.8 41.7631
13528.8 48.0086
13528.8 41.5991
13528.8 23.9038
13528.9 9.99196
13528.9 4.47785
13528.9 1.80509
13529.0 0.596495
13529.3 0.169366
13529.7 0.0496473
13530.5 0.0192917
13531.4 0.0206569
13531.8 0.0476032
13532.0 0.153379
13532.1 0.489077
13532.1 1.38786
13532.2 3.95704
13532.2 6.53795
13532.2 20.4290
13532.2 40.9558
13532.2 20.4304
13532.2 6.53823
13532.3 2.62668
13532.3 0.854304
13532.4 0.280260
13532.5 0.0814880
13532.8 0.0281300
13533.4 0.0136070
13534.6 0.0106494
13535.7 0.0118685
13536.9 0.0155033
13538.1 0.0239365
13538.7 0.0323643
13539.3 0.0471929
13539.9 0.0782848
13540.1 0.107480
13540.4 0.157894
13540.7 0.261331
13541.0 0.503724
13541.2 0.789384
13541.3 1.34357
13541.4 1.95737
13541.5 2.88974
13541.5 3.72434
13541.5 4.58004
13541.6 6.16635
13541.6 8.12187
13541.6 10.6888
13541.7 13.1946
13541.7 15.3765
13541.7 16.3141
13541.8 15.4931
13541.8 13.3897
13541.9 8.41080
13541.9 5.73592
13542.0 4.39540
13542.0 5.47770
13542.1 10.6555
13542.1 15.9051
13542.1 36.6737
13542.1 71.3113
13542.1 36.4361
13542.1 15.4168
13542.2 7.09486
13542.2 3.54123
13542.3 1.58356
13542.4 0.783422
