Au-197(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3050.79 21.2374
3051.64 19.4508
3052.50 18.3226
3053.36 17.5200
3055.07 16.3984
3056.79 15.6002
3058.50 14.9536
3059.36 14.6523
3060.22 14.3393
3060.65 14.1632
3061.08 13.9566
3061.29 13.8388
3061.51 13.7386
3061.61 13.7485
3061.72 13.9609
3061.77 14.3186
3061.83 15.1617
3061.85 16.0136
3061.88 17.4521
3061.91 19.9689
3061.93 24.3250
3061.97 33.3693
3062.00 42.0481
3062.03 39.4173
3062.07 31.8386
3062.10 26.2024
3062.13 22.7709
3062.16 20.5693
3062.20 19.1771
3062.26 17.5059
3062.33 16.5872
3062.46 15.6351
3062.59 15.1525
3062.85 14.6578
3063.10 14.3917
3063.62 14.0739
3064.14 13.8597
3065.18 13.5289
3066.22 13.2431
3068.30 12.6945
3070.38 12.0996
3072.45 11.3712
3073.49 10.9185
3074.53 10.3820
3075.57 9.76954
3076.09 9.48095
3076.61 9.32240
3077.13 9.64146
3077.39 10.3031
3077.65 11.7764
3077.91 15.0656
3078.17 22.7951
3078.30 30.4659
3078.43 43.3768
3078.56 65.9367
3078.69 105.565
3078.84 187.412
3079.00 263.331
3079.16 239.362
3079.31 171.129
3079.47 121.157
3079.62 90.4833
3079.77 71.3435
3079.93 58.8308
3080.08 50.2419
3080.23 44.0875
3080.54 36.0125
3080.84 31.0519
3081.15 27.7451
3081.76 23.6686
3082.38 21.2775
3082.99 19.7185
3083.60 18.6207
3084.21 17.8042
3085.44 16.6624
3086.66 15.8916
3089.11 14.8762
3091.56 14.1756
3094.01 13.5615
3095.23 13.2153
3095.84 13.0073
3096.46 12.7530
3097.07 12.4170
3097.37 12.1991
3097.68 11.9333
3097.99 11.6177
3098.14 11.4588
3098.29 11.3489
3098.45 11.4402
3098.52 11.7061
3098.60 12.3257
3098.68 13.7584
3098.75 17.1242
3098.79 20.5461
3098.83 26.1391
3098.87 35.7754
3098.90 52.5757
3098.93 68.5622
3098.95 88.6361
3099.00 123.193
3099.05 113.869
3099.10 84.1100
3099.13 68.1177
3099.16 56.4356
3099.22 41.9169
3099.29 33.8993
3099.35 29.0609
3099.42 25.9099
3099.48 23.7304
3099.61 20.9592
3099.74 19.2987
3099.86 18.2047
3100.12 16.8667
3100.38 16.0770
3100.63 15.5569
3100.89 15.1868
3101.14 14.9093
3101.65 14.5129
3102.17 14.2395
3103.19 13.8711
3104.21 13.6200
3105.23 13.4270
3107.28 13.1278
3111.37 12.6703
3115.46 12.2605
3119.56 11.8085
3121.60 11.5311
3123.65 11.1815
3124.67 10.9618
3125.69 10.6951
3126.72 10.3593
3127.74 9.91766
3128.25 9.63927
3128.76 9.31061
3129.27 8.92166
3129.79 8.47979
3130.04 8.25689
3130.30 8.06926
3130.55 7.99632
3130.81 8.24445
3131.06 9.42319
3131.19 10.8860
3131.32 13.6457
3131.45 19.1791
3131.51 23.9482
3131.58 31.1101
3131.64 42.1961
3131.70 59.9357
3131.77 89.1923
3131.83 136.890
3131.92 241.673
3132.00 336.505
3132.09 301.617
3132.17 211.819
3132.23 166.095
3132.28 133.298
3132.39 92.2416
3132.50 69.2627
3132.60 55.5304
3132.71 46.5279
3132.82 40.3846
3133.04 32.5870
3133.26 27.9652
3133.47 24.9536
3133.91 21.3229
3134.34 19.2299
3134.77 17.8833
3135.21 16.9432
3135.64 16.2526
3136.51 15.3002
3137.37 14.6729
3138.24 14.2241
3139.11 13.8839
3140.84 13.3931
3142.58 13.0456
3146.05 12.5541
3149.51 12.1824
3152.98 11.8402
3154.72 11.6518
3155.59 11.5431
3156.45 11.4150
3157.32 11.2509
3157.75 11.1444
3158.19 11.0106
3158.62 10.8329
3159.05 10.5947
3159.27 10.4707
3159.38 10.4369
3159.49 10.4755
3159.60 10.7260
3159.65 11.0457
3159.70 11.6566
3159.76 12.8623
3159.81 15.3991
3159.84 17.6910
3159.87 21.2554
3159.89 26.9258
3159.92 36.1927
3159.94 45.6843
3159.96 57.8137
3160.00 78.3105
3160.04 71.8182
3160.08 53.6284
3160.11 43.9255
3160.13 36.7690
3160.16 31.6778
3160.19 28.0039
3160.24 23.2388
3160.30 20.3948
3160.35 18.5578
3160.40 17.2952
3160.51 15.7006
3160.62 14.7518
3160.73 14.1298
3160.94 13.3702
3161.16 12.9253
3161.38 12.6322
3161.81 12.2655
3162.24 12.0377
3162.67 11.8771
3163.53 11.6503
3164.40 11.4822
3165.26 11.3387
3166.98 11.0704
3168.71 10.7700
3169.57 10.5828
3170.44 10.3465
3171.30 10.0219
3171.73 9.80369
3172.16 9.52888
3172.59 9.18097
3172.81 8.98660
3173.03 8.81462
3173.24 8.78972
3173.35 8.96133
3173.46 9.46315
3173.57 10.7517
3173.62 12.0326
3173.67 14.1546
3173.73 17.7985
3173.78 24.3548
3173.84 36.7740
3173.86 46.8939
3173.89 60.3779
3173.92 79.9819
3173.94 104.463
3174.00 145.963
3174.06 133.523
3174.11 96.6976
3174.16 72.1120
3174.21 56.3116
3174.26 45.7507
3174.31 38.7514
3174.40 30.1286
3174.50 25.2726
3174.60 22.2426
3174.69 20.2044
3174.89 17.6760
3175.08 16.1912
3175.28 15.2233
3175.47 14.5450
3175.66 14.0463
3176.05 13.3543
3176.44 12.8976
3177.21 12.3241
3177.99 11.9675
3178.77 11.7159
3180.32 11.3629
3181.87 11.1047
3183.42 10.8894
3186.52 10.5074
3189.62 10.1294
3192.72 9.70578
3194.28 9.45596
3195.83 9.15355
3196.60 8.96326
3197.38 8.71627
3197.77 8.55164
3198.15 8.34285
3198.35 8.23174
3198.54 8.19714
3198.64 8.33200
3198.74 8.89520
3198.78 9.65683
3198.83 11.2438
3198.88 14.9010
3198.90 18.4243
3198.93 24.0203
3198.96 37.6253
3199.00 50.4509
3199.04 46.6304
3199.07 35.2662
3199.10 28.1671
3199.13 23.4929
3199.16 20.3081
3199.19 18.0841
3199.24 15.2904
3199.30 13.6684
3199.41 11.9304
3199.52 11.0405
3199.75 10.1476
3199.97 9.69880
3200.42 9.21912
3200.87 8.93665
3201.77 8.54869
3202.66 8.23285
3204.46 7.62670
3206.26 6.98503
3207.15 6.66088
3208.05 6.37341
3208.95 6.21378
3209.85 6.42775
3210.75 7.75017
3211.19 9.47089
3211.64 12.8268
3212.09 19.6608
3212.32 25.6628
3212.54 34.7567
3212.77 49.1269
3212.99 72.4791
3213.21 111.919
3213.44 179.384
3213.72 319.180
3214.00 444.903
3214.28 397.243
3214.56 276.967
3214.88 181.955
3215.19 127.903
3215.51 96.2900
3215.82 76.5485
3216.14 63.4354
3216.45 54.2644
3217.08 42.5398
3217.71 35.4955
3218.34 30.8764
3219.60 25.2751
3220.86 22.0400
3222.12 19.9496
3223.38 18.4885
3224.64 17.4077
3227.16 15.9043
3229.68 14.8911
3232.19 14.1415
3234.71 13.5444
3239.75 12.5738
3242.27 12.1233
3244.79 11.6448
3247.31 11.0743
3248.57 10.7166
3249.82 10.2686
3251.08 9.66198
3251.71 9.26013
3252.34 8.75826
3252.97 8.12520
3253.29 7.76710
3253.60 7.43503
3253.92 7.32666
3254.08 7.56804
3254.23 8.35249
3254.39 10.4958
3254.47 12.7077
3254.55 16.4283
3254.63 23.1397
3254.67 28.3683
3254.70 35.6542
3254.74 46.3119
3254.78 61.3903
3254.82 83.4417
3254.86 115.583
3254.93 204.365
3255.00 283.294
3255.04 282.184
3255.07 253.975
3255.14 178.275
3255.18 141.474
3255.23 114.218
3255.31 79.6290
3255.40 60.1287
3255.48 48.3353
3255.57 40.4992
3255.66 35.0635
3255.83 28.1647
3256.00 23.9825
3256.17 21.2183
3256.51 17.7340
3256.86 15.5906
3257.03 14.8208
3257.20 14.2860
3257.37 14.2018
3257.46 14.5451
3257.54 15.4455
3257.63 17.5382
3257.71 22.3004
3257.76 26.8776
3257.80 34.2756
3257.84 46.5304
3257.88 66.3222
3257.94 112.010
3258.00 153.935
3258.06 140.839
3258.12 102.677
3258.19 70.9034
3258.26 53.0080
3258.33 42.5968
3258.39 36.1684
3258.46 31.8051
3258.53 28.7337
3258.67 24.7736
3258.81 22.3240
3258.94 20.6868
3259.22 18.6149
3259.49 17.3406
3259.77 16.4667
3260.32 15.3164
3260.87 14.5603
3261.42 14.0029
3262.51 13.1737
3263.61 12.4966
3264.16 12.1592
3264.71 11.7920
3265.26 11.3591
3265.54 11.1047
3265.81 10.8249
3266.09 10.5524
3266.22 10.4714
3266.36 10.5320
3266.50 11.0122
3266.57 11.6522
3266.64 12.8820
3266.71 15.4098
3266.77 20.8391
3266.81 26.0841
3266.84 34.3081
3266.88 47.9082
3266.91 70.6035
3266.93 93.1736
3266.96 119.817
3267.00 164.525
3267.05 148.362
3267.09 106.269
3267.13 78.8947
3267.17 61.4706
3267.21 50.0331
3267.24 42.2761
3267.32 32.7330
3267.40 27.4445
3267.47 24.1091
3267.55 21.9006
3267.70 19.1465
3267.86 17.5316
3268.01 16.4775
3268.31 15.1855
3268.62 14.4162
3268.93 13.8964
3269.54 13.2128
3270.15 12.7529
3270.76 12.3945
3271.99 11.7949
3273.21 11.1927
3273.82 10.8401
3274.43 10.4161
3274.74 10.1652
3275.05 9.88156
3275.35 9.56512
3275.66 9.23719
3275.96 9.01225
3276.12 9.07178
3276.27 9.48340
3276.42 10.8216
3276.50 12.3192
3276.58 14.9627
3276.65 19.9791
3276.73 29.8937
3276.77 38.5033
3276.80 51.4756
3276.84 71.3873
3276.88 101.971
3276.94 178.252
3277.00 247.783
3277.03 247.105
3277.06 223.068
3277.12 157.982
3277.17 120.316
3277.21 94.2825
3277.26 76.4479
3277.30 64.1918
3277.39 48.5133
3277.48 39.3978
3277.57 33.6100
3277.66 29.6795
3277.83 24.7738
3278.01 21.8749
3278.19 20.0017
3278.55 17.7325
3278.90 16.4135
3279.26 15.5557
3279.62 14.9485
3279.97 14.4961
3280.69 13.8580
3281.40 13.4226
3282.82 12.8468
3284.25 12.4625
3285.68 12.1723
3288.53 11.7302
3291.38 11.3741
3294.23 11.0477
3295.66 10.8808
3297.08 10.6954
3297.79 10.5841
3298.51 10.4417
3298.86 10.3469
3299.22 10.2275
3299.40 10.1661
3299.58 10.1574
3299.67 10.2522
3299.75 10.6189
3299.80 11.1022
3299.84 12.0888
3299.89 14.3889
3299.91 16.5362
3299.93 19.8995
3299.97 28.2709
3300.00 36.1622
3300.03 33.8119
3300.07 26.8208
3300.09 23.1895
3300.11 20.6231
3300.15 17.3402
3300.20 15.4371
3300.24 14.2989
3300.32 13.0110
3300.41 12.3345
3300.58 11.6555
3300.75 11.3196
3301.09 10.9822
3301.43 10.8048
3302.11 10.5994
3302.79 10.4646
3304.14 10.2597
3305.50 10.0818
3306.86 9.90780
3308.22 9.72511
3308.90 9.62477
3309.58 9.51176
3310.26 9.38624
3310.43 9.37163
3310.60 9.42583
3310.68 9.55024
3310.77 9.90953
3310.81 10.3342
3310.85 11.1517
3310.89 12.9091
3310.91 14.5229
3310.94 17.0692
3310.97 23.0787
3311.00 28.1587
3311.03 25.8490
3311.06 20.5421
3311.09 17.8507
3311.11 15.9674
3311.15 13.6578
3311.19 12.4007
3311.23 11.6513
3311.32 10.8372
3311.40 10.4198
3311.57 10.0053
3311.74 9.80132
3312.41 9.46540
3313.76 9.17205
3316.45 8.71244
3319.15 8.21747
3321.84 7.63414
3324.53 6.92382
3325.88 6.51911
3327.23 6.11332
3328.57 5.84702
3329.25 5.92605
3329.92 6.43155
3330.59 8.07900
3330.93 9.94051
3331.27 13.3504
3331.60 20.0520
3331.77 25.8090
3331.94 34.5178
3332.11 48.3152
3332.28 70.8929
3332.45 109.664
3332.61 177.509
3332.81 305.492
3333.00 411.515
3333.19 355.947
3333.39 241.347
3333.59 157.832
3333.80 109.759
3334.00 81.3800
3334.20 63.5818
3334.41 51.7474
3334.61 43.4766
3335.02 32.9117
3335.43 26.5902
3335.84 22.4417
3336.65 17.3615
3337.47 14.3396
3338.28 12.2776
3339.91 9.46015
3341.55 7.46320
3342.36 6.74714
3343.18 6.46116
3343.99 7.34474
3344.40 8.88401
3344.81 12.0987
3345.22 18.8266
3345.42 24.7412
3345.63 33.6954
3345.83 47.6131
3346.03 69.8907
3346.24 106.511
3346.44 166.723
3346.72 303.346
3347.00 431.114
3347.28 391.312
3347.56 276.587
3347.80 201.764
3348.04 152.409
3348.28 119.960
3348.52 97.9995
3348.99 71.0438
3349.47 55.8217
3349.95 46.2597
3350.43 39.8094
3351.38 31.7274
3352.34 26.9017
3353.29 23.6804
3355.20 19.5405
3357.11 16.7556
3358.06 15.5434
3359.02 14.3163
3359.97 12.9420
3360.45 12.1385
3360.93 11.2200
3361.41 10.1888
3361.65 9.69431
3361.88 9.37576
3362.12 9.70028
3362.24 10.5279
3362.36 12.4196
3362.48 16.6577
3362.54 20.5143
3362.60 26.3592
3362.66 35.7562
3362.72 50.7778
3362.78 76.2956
3362.84 118.467
3362.88 161.961
3362.92 215.382
3363.00 309.212
3363.04 312.359
3363.08 285.470
3363.16 206.030
3363.25 143.809
3363.33 106.237
3363.42 83.2606
3363.50 68.5778
3363.59 58.4391
3363.67 51.2827
3363.84 41.8379
3364.01 36.0238
3364.18 32.1304
3364.52 27.2883
3364.85 24.4031
3365.19 22.4945
3365.87 20.0934
3366.55 18.6104
3367.22 17.5777
3368.57 16.1694
3369.93 15.1898
3371.28 14.4184
3373.98 13.1507
3376.69 11.9662
3378.04 11.3205
3379.39 10.5792
3380.75 9.66261
3381.42 9.10150
3382.10 8.45117
3382.78 7.73858
3383.11 7.42961
3383.45 7.31214
3383.79 7.84260
3383.96 8.76742
3384.13 10.7540
3384.30 15.0793
3384.38 19.0505
3384.47 25.1910
3384.55 35.2608
3384.63 52.0513
3384.72 81.9401
3384.80 134.821
3384.90 240.291
3385.00 335.253
3385.05 334.014
3385.10 300.841
3385.20 211.784
3385.30 143.219
3385.41 102.939
3385.51 78.7997
3385.62 63.5823
3385.72 53.2310
3385.83 45.9843
3386.03 36.5478
3386.24 30.7942
3386.45 27.0011
3386.87 22.3279
3387.29 19.5625
3387.71 17.7299
3388.54 15.3881
3389.38 13.8714
3390.22 12.7264
3391.89 10.8733
3393.57 9.11831
3394.40 8.19950
3395.24 7.29768
3396.08 6.68993
3396.49 6.81202
3396.91 7.75278
3397.33 10.7441
3397.54 13.9427
3397.75 19.4498
3397.96 29.2258
3398.17 47.3785
3398.27 62.1770
3398.38 82.9328
3398.48 112.841
3398.58 154.908
3398.79 285.207
3399.00 410.475
3399.11 414.216
3399.21 377.158
3399.42 270.014
3399.55 212.953
3399.69 171.044
3399.97 118.600
3400.24 89.4320
3400.51 71.7963
3400.79 60.2220
3401.06 52.1973
3401.61 41.9823
3402.16 35.8309
3402.70 31.7762
3403.80 26.7849
3404.89 23.8452
3405.99 21.9058
3408.18 19.4862
3410.37 18.0089
3412.56 16.9853
3414.75 16.1906
3415.84 15.8072
3416.39 15.5891
3416.52 15.5463
3416.66 15.5681
3416.73 15.6731
3416.80 15.9914
3416.87 17.0326
3416.90 18.3757
3416.93 21.1895
3416.97 26.0249
3417.00 30.6501
3417.03 29.2187
3417.07 25.1519
3417.11 21.3362
3417.16 19.3529
3417.24 17.6389
3417.33 16.9261
3417.42 16.5492
3417.60 16.1567
3417.78 15.9492
3418.14 15.7110
3418.49 15.5589
3419.21 15.3399
3419.92 15.1657
3422.78 14.6171
3428.49 13.7720
3431.35 13.3917
3434.20 12.9888
3435.63 12.7493
3436.34 12.6062
3437.06 12.4337
3437.77 12.2090
3438.13 12.0633
3438.49 11.8826
3438.84 11.6549
3439.02 11.5243
3439.20 11.3998
3439.38 11.3451
3439.47 11.4126
3439.56 11.6559
3439.65 12.3285
3439.69 13.0287
3439.73 14.1851
3439.78 16.2586
3439.82 19.9875
3439.87 27.4258
3439.91 42.3381
3439.93 53.8854
3439.96 68.6422
3440.00 93.7397
3440.04 86.1323
3440.09 64.1202
3440.12 52.9191
3440.14 44.4809
3440.20 33.8577
3440.26 27.9205
3440.31 24.3144
3440.37 21.9582
3440.42 20.3258
3440.54 18.2491
3440.65 17.0052
3440.76 16.1866
3440.98 15.1870
3441.21 14.5971
3441.43 14.2099
3441.88 13.7235
3442.32 13.4227
3442.77 13.2120
3443.67 12.9197
3444.56 12.7098
3445.45 12.5394
3447.24 12.2519
3450.82 11.7369
3454.40 11.1832
3457.98 10.4780
3459.77 10.0117
3461.55 9.41020
3462.45 9.03327
3463.34 8.58654
3464.24 8.05094
3465.13 7.41768
3465.58 7.07397
3466.03 6.74315
3466.47 6.49709
3466.92 6.53738
3467.37 7.47809
3467.59 8.83243
3467.81 11.5477
3468.04 17.2004
3468.15 22.1864
3468.26 29.7030
3468.37 41.5916
3468.49 60.8979
3468.60 93.2451
3468.71 147.352
3468.85 265.096
3469.00 374.040
3469.15 338.164
3469.29 238.682
3469.44 165.538
3469.58 121.155
3469.73 93.5468
3469.87 75.7597
3470.02 63.5351
3470.17 54.8752
3470.46 43.5535
3470.75 36.6072
3471.04 31.9974
3471.62 26.3516
3472.20 23.0587
3472.78 20.9239
3473.36 19.4293
3473.94 18.3240
3475.11 16.7918
3476.27 15.7699
3478.59 14.4496
3480.92 13.5629
3483.25 12.8128
3484.41 12.4074
3484.99 12.1714
3485.57 11.8916
3486.15 11.5371
3486.44 11.3185
3486.73 11.0687
3487.02 10.8096
3487.17 10.7166
3487.31 10.7286
3487.46 11.0634
3487.53 11.5405
3487.61 12.4729
3487.68 14.3899
3487.75 18.4554
3487.79 22.2978
3487.82 28.1974
3487.86 37.6730
3487.90 53.2272
3487.92 69.6987
3487.95 89.8881
3488.00 124.064
3488.05 113.995
3488.10 83.4366
3488.15 62.1188
3488.20 48.6649
3488.25 39.9028
3488.30 34.2058
3488.40 27.3109
3488.49 23.5164
3488.59 21.1378
3488.69 19.5449
3488.88 17.5799
3489.07 16.4162
3489.27 15.6567
3489.65 14.7181
3490.04 14.1532
3490.42 13.7707
3491.20 13.2673
3491.97 12.9338
3492.74 12.6828
3494.29 12.3016
3497.38 11.7278
3500.47 11.2164
3503.57 10.6594
3505.11 10.3266
3506.66 9.92047
3508.21 9.38197
3508.98 9.02792
3509.75 8.58416
3510.14 8.31764
3510.52 8.01817
3510.91 7.68968
3511.30 7.37057
3511.68 7.22190
3511.88 7.38910
3512.07 8.02055
3512.26 9.84518
3512.36 11.7852
3512.46 15.1316
3512.55 21.3140
3512.60 26.2512
3512.65 33.2654
3512.70 43.7069
3512.75 58.9478
3512.80 81.9539
3512.84 116.660
3512.92 205.954
3513.00 285.203
3513.04 283.394
3513.08 254.769
3513.16 179.064
3513.23 125.754
3513.31 93.0794
3513.38 72.3329
3513.46 58.9308
3513.60 43.0139
3513.75 34.3637
3513.90 29.0257
3514.05 25.4819
3514.35 21.1448
3514.65 18.6031
3514.94 16.9461
3515.54 14.8800
3516.13 13.5716
3516.73 12.5561
3517.02 12.0812
3517.32 11.6620
3517.47 11.5890
3517.54 11.6826
3517.62 11.9928
3517.69 12.8102
3517.77 14.8824
3517.80 17.0164
3517.84 20.7038
3517.88 27.3286
3517.91 39.6683
3517.94 50.5925
3517.96 63.9321
3518.00 87.2429
3518.04 80.4079
3518.09 60.1526
3518.13 45.0463
3518.17 35.6444
3518.21 29.8229
3518.26 26.1070
3518.30 23.4904
3518.34 21.6546
3518.43 19.1995
3518.51 17.6620
3518.60 16.6386
3518.77 15.3492
3518.94 14.5630
3519.11 14.0326
3519.45 13.3411
3519.79 12.8914
3520.13 12.5631
3520.81 12.0914
3522.17 11.4679
3523.54 11.0191
3526.26 10.3066
3528.99 9.66403
3531.71 8.99057
3534.44 8.19978
3535.80 7.71980
3536.48 7.44780
3537.16 7.15107
3537.84 6.84044
3538.18 6.70147
3538.52 6.62128
3538.87 6.73913
3539.04 7.00632
3539.21 7.62877
3539.38 9.11768
3539.46 10.5828
3539.55 13.0698
3539.63 17.5814
3539.72 26.5522
3539.76 34.5793
3539.80 46.6792
3539.84 66.3916
3539.89 97.2058
3539.94 161.980
3540.00 214.015
3540.06 183.200
3540.11 123.699
3540.18 78.6328
3540.24 54.1005
3540.31 40.2152
3540.37 31.7647
3540.44 26.2685
3540.50 22.4918
3540.63 17.7551
3540.76 14.9763
3540.89 13.1813
3541.15 11.0265
3541.41 9.78245
3541.67 8.96439
3542.19 7.92367
3543.23 6.77855
3544.27 6.21735
3545.31 6.46069
3545.83 7.30759
3546.35 9.31322
3546.87 13.9252
3547.13 18.2511
3547.39 25.1562
3547.65 36.5877
3547.91 56.3780
3548.17 92.2893
3548.43 158.687
3548.72 284.340
3549.00 398.142
3549.29 356.961
3549.57 249.950
3549.81 181.924
3550.05 137.229
3550.29 107.688
3550.52 87.7052
3551.00 63.2547
3551.48 49.4792
3551.95 40.8524
3552.43 35.0519
3553.38 27.8150
3554.34 23.5105
3555.29 20.6474
3557.20 16.9583
3559.10 14.4433
3560.06 13.3311
3561.01 12.1953
3561.96 10.9262
3562.44 10.1990
3562.91 9.40112
3563.39 8.60131
3563.63 8.31824
3563.87 8.34628
3564.11 9.30081
3564.23 10.6424
3564.34 13.2794
3564.46 18.5624
3564.52 23.1177
3564.58 29.7438
3564.64 39.9461
3564.70 55.4983
3564.76 80.5328
3564.82 119.557
3564.91 216.039
3565.00 307.711
3565.05 309.692
3565.09 281.639
3565.18 201.506
3565.24 161.730
3565.29 132.352
3565.40 94.0047
3565.51 71.9886
3565.62 58.3727
3565.73 49.3634
3565.83 43.0641
3566.05 34.9725
3566.27 30.0767
3566.49 26.8285
3566.92 22.8102
3567.36 20.4204
3567.80 18.8244
3568.67 16.7890
3569.54 15.4971
3570.41 14.5676
3572.15 13.2317
3575.64 11.3719
3579.13 9.79927
3582.61 8.17246
3584.36 7.31229
3586.10 6.50081
3587.84 6.08554
3588.71 6.39304
3589.58 7.64156
3590.02 8.97205
3590.46 11.1569
3590.89 14.7534
3591.33 20.7595
3591.76 31.1467
3592.20 49.8416
3592.64 85.0957
3592.85 113.668
3593.07 153.086
3593.54 282.630
3594.00 407.307
3594.47 374.555
3594.93 267.962
3595.26 207.870
3595.58 164.849
3595.91 134.305
3596.24 112.410
3596.89 84.0378
3597.54 67.1184
3598.20 56.1749
3598.85 48.6344
3600.15 39.0727
3601.46 33.3349
3602.77 29.5421
3605.38 24.8525
3607.99 22.0467
3610.60 20.1498
3613.21 18.7467
3615.82 17.6317
3621.05 15.8218
3623.66 14.9733
3626.27 14.0546
3628.88 12.9257
3630.19 12.2002
3631.49 11.2823
3632.80 10.0535
3633.45 9.27395
3634.10 8.37938
3634.76 7.48625
3635.08 7.21614
3635.41 7.40371
3635.74 8.90152
3635.90 10.8332
3636.06 14.4746
3636.22 21.4662
3636.31 27.2709
3636.39 35.5023
3636.47 47.6712
3636.55 65.5146
3636.63 92.6644
3636.71 132.856
3636.86 247.214
3637.00 358.849
3637.07 364.131
3637.14 333.281
3637.29 241.382
3637.39 186.092
3637.50 147.038
3637.61 119.833
3637.71 100.672
3637.93 75.9341
3638.14 61.4054
3638.36 52.0184
3638.57 45.6036
3638.99 37.4812
3639.42 32.6122
3639.85 29.4101
3640.70 25.4669
3641.55 23.1404
3642.41 21.6013
3644.11 19.6709
3645.82 18.4814
3647.52 17.6434
3649.23 16.9669
3650.08 16.6092
3650.51 16.3859
3650.62 16.3437
3650.72 16.3780
3650.83 16.8495
3650.88 17.8683
3650.91 19.0675
3650.94 21.1733
3650.97 25.7116
3651.00 30.2513
3651.03 29.3358
3651.06 25.6915
3651.10 22.4261
3651.14 20.5849
3651.22 18.8566
3651.30 18.0813
3651.37 17.6647
3651.68 16.9859
3651.99 16.7211
3652.30 16.5587
3652.92 16.3343
3653.54 16.1632
3656.02 15.6412
3660.98 14.8298
3663.45 14.4372
3664.69 14.2215
3665.93 13.9741
3667.17 13.6638
3667.79 13.4646
3668.41 13.2146
3669.03 12.8810
3669.34 12.6686
3669.65 12.4217
3669.96 12.1625
3670.11 12.0695
3670.27 12.0861
3670.42 12.4380
3670.50 12.9393
3670.58 13.9205
3670.66 15.9395
3670.73 20.2343
3670.77 24.2283
3670.81 30.3360
3670.85 40.4122
3670.89 56.2387
3670.94 94.2355
3671.00 130.179
3671.06 119.699
3671.11 88.0609
3671.15 70.5322
