Co-59(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1.67890E+06 3.60058
1.68040E+06 3.21646
1.68190E+06 3.29064
1.68340E+06 3.47232
1.68490E+06 3.48400
1.68640E+06 3.55229
1.68790E+06 3.49617
1.68940E+06 3.37605
1.69090E+06 3.67393
1.69240E+06 3.50961
1.69390E+06 3.40549
1.69540E+06 3.33618
1.69690E+06 3.39326
1.69850E+06 3.10203
1.70000E+06 3.33101
1.70150E+06 2.97223
1.70300E+06 2.84376
1.70460E+06 2.97763
1.70610E+06 3.03265
1.70760E+06 3.35087
1.70920E+06 3.45974
1.71070E+06 3.56786
1.71220E+06 3.45438
1.71380E+06 3.44025
1.71530E+06 3.32687
1.71690E+06 3.26344
1.71840E+06 3.59087
1.72000E+06 3.60954
1.72150E+06 3.40186
1.72310E+06 3.48423
1.72460E+06 3.12135
1.72620E+06 3.25022
1.72770E+06 3.34244
1.72930E+06 3.09581
1.73090E+06 2.97618
1.73240E+06 3.11290
1.73400E+06 3.39137
1.73560E+06 3.25404
1.73710E+06 3.26336
1.73870E+06 3.26223
1.74030E+06 3.26960
1.74190E+06 3.37757
1.74340E+06 2.88549
1.74500E+06 2.76786
1.74660E+06 2.85723
1.74820E+06 2.98540
1.74980E+06 3.10667
1.75000E+06 3.05127
1.75140E+06 2.66354
1.75300E+06 2.82301
1.75460E+06 3.42888
1.75620E+06 3.93725
1.75780E+06 3.74542
1.75940E+06 3.59149
1.76100E+06 2.92376
1.76260E+06 2.90863
1.76420E+06 3.05100
1.76580E+06 2.91037
1.76740E+06 2.82494
1.76900E+06 2.85461
1.77070E+06 2.80283
1.77230E+06 2.67360
1.77390E+06 2.81807
1.77400E+06 2.83532
1.77410E+06 2.85236
1.77436E+06 2.89650
1.77550E+06 3.09367
1.77710E+06 3.01478
1.77880E+06 3.33468
1.78040E+06 3.53839
1.78200E+06 3.12379
1.78370E+06 3.47789
1.78530E+06 3.18330
1.78700E+06 3.23769
1.78860E+06 3.31430
1.79020E+06 3.37181
1.79190E+06 3.46550
1.79350E+06 3.58641
1.79520E+06 3.18760
1.79680E+06 3.14141
1.79850E+06 3.23991
1.80000E+06 3.79823
1.80020E+06 3.87258
1.80180E+06 3.83646
1.80350E+06 3.53561
1.80510E+06 3.20108
1.80680E+06 3.07353
1.80850E+06 3.07718
1.81020E+06 3.32923
1.81180E+06 3.48910
1.81350E+06 3.47165
1.81520E+06 3.26750
1.81690E+06 2.76105
1.81860E+06 2.66220
1.82020E+06 2.93677
1.82190E+06 3.47552
1.82360E+06 3.36597
1.82530E+06 3.37912
1.82700E+06 3.31837
1.82870E+06 3.37842
1.83040E+06 3.31557
1.83210E+06 3.50092
1.83380E+06 3.56697
1.83550E+06 3.28372
1.83720E+06 3.41487
1.83890E+06 3.46712
1.84070E+06 3.58115
1.84240E+06 3.56620
1.84410E+06 3.66925
1.84580E+06 3.63720
1.84750E+06 3.59605
1.84930E+06 4.06878
1.85100E+06 3.88833
1.85270E+06 3.69008
1.85450E+06 3.58771
1.85620E+06 3.20616
1.85790E+06 2.92931
1.85970E+06 3.08464
1.86140E+06 3.34349
1.86320E+06 3.34081
1.86490E+06 3.43186
1.86670E+06 3.46649
1.86840E+06 3.28954
1.87020E+06 3.21717
1.87190E+06 3.19562
1.87370E+06 2.95195
1.87550E+06 3.19158
1.87720E+06 3.43903
1.87900E+06 3.46636
1.88080E+06 2.87849
1.88260E+06 2.68722
1.88430E+06 2.97577
1.88610E+06 2.76670
1.88790E+06 2.84723
1.88970E+06 3.49746
1.89150E+06 3.76269
1.89320E+06 3.65224
1.89500E+06 3.63927
1.89680E+06 3.58230
1.89860E+06 3.28533
1.90000E+06 3.35954
1.90040E+06 3.38068
1.90220E+06 3.20826
1.90400E+06 3.29775
1.90580E+06 3.58043
1.90770E+06 3.51208
1.90950E+06 3.42466
1.91130E+06 3.27164
1.91310E+06 3.51303
1.91490E+06 3.23991
1.91670E+06 3.43989
1.91860E+06 3.45834
1.92040E+06 3.40812
1.92220E+06 2.99331
1.92410E+06 3.22255
1.92590E+06 3.35273
1.92770E+06 3.23712
1.92960E+06 3.17046
1.93140E+06 3.40585
1.93330E+06 3.47269
1.93510E+06 3.65677
1.93700E+06 3.23292
1.93880E+06 3.05970
1.94070E+06 3.13205
1.94250E+06 3.22883
1.94440E+06 3.09067
1.94630E+06 2.95982
1.94810E+06 3.11190
1.95000E+06 3.34885
1.95190E+06 3.22809
1.95370E+06 3.48937
1.95560E+06 3.10932
1.95750E+06 2.91916
1.95940E+06 3.12781
1.96130E+06 3.47635
1.96320E+06 3.31359
1.96500E+06 3.24608
1.96690E+06 3.41872
1.96880E+06 3.15297
1.97070E+06 3.38081
1.97260E+06 3.35945
1.97450E+06 3.12290
1.97650E+06 3.11940
1.97840E+06 3.27055
1.98030E+06 3.14579
1.98220E+06 3.12983
1.98410E+06 3.14758
1.98600E+06 3.15402
1.98800E+06 3.10553
1.98990E+06 3.37787
1.99180E+06 3.21331
1.99380E+06 3.20802
1.99570E+06 3.36706
1.99760E+06 3.33801
1.99960E+06 3.33361
2.00000E+06 3.24485
2.00150E+06 2.91229
2.00350E+06 3.23531
2.00540E+06 3.06469
2.00740E+06 3.13880
2.00930E+06 3.24298
2.01130E+06 3.10020
2.01320E+06 3.07088
2.01520E+06 3.46689
2.01720E+06 3.26691
2.01910E+06 3.21089
2.02110E+06 2.86480
2.02310E+06 2.93282
2.02510E+06 2.87384
2.02710E+06 2.96275
2.02900E+06 3.38093
2.03100E+06 3.00005
2.03300E+06 3.29576
2.03500E+06 3.38928
2.03700E+06 3.37270
2.03900E+06 3.29461
2.04100E+06 2.83483
2.04300E+06 2.72854
2.04500E+06 3.35106
2.04700E+06 3.11777
2.04910E+06 3.42913
2.05110E+06 3.21564
2.05310E+06 3.06426
2.05510E+06 3.32647
2.05710E+06 2.88209
2.05920E+06 3.27514
2.06120E+06 3.34276
2.06320E+06 3.02117
2.06530E+06 3.18902
2.06730E+06 3.49674
2.06940E+06 3.54029
2.07140E+06 3.72681
2.07350E+06 3.56436
2.07550E+06 3.41278
2.07760E+06 3.59873
2.07960E+06 3.15974
2.08170E+06 3.27799
2.08380E+06 3.06925
2.08580E+06 3.02726
2.08790E+06 3.13381
2.09000E+06 3.27987
2.09210E+06 3.19772
2.09410E+06 2.92803
2.09600E+06 3.17671
2.09620E+06 3.20278
2.09658E+06 3.21076
2.09830E+06 3.24771
2.10000E+06 3.39438
2.10040E+06 3.42882
2.10250E+06 3.47656
2.10460E+06 3.49670
2.10670E+06 3.69954
2.10880E+06 3.55278
2.11090E+06 3.62842
2.11300E+06 3.21286
2.11510E+06 3.60750
2.11720E+06 3.47494
2.11940E+06 3.18132
2.12150E+06 2.86996
2.12300E+06 2.88989
2.12330E+06 2.89380
2.12360E+06 2.89760
2.12364E+06 2.89784
2.12570E+06 2.91258
2.12790E+06 3.24924
2.13000E+06 3.36273
2.13210E+06 3.53882
2.13430E+06 3.44069
2.13640E+06 3.27368
2.13860E+06 3.12365
2.14070E+06 2.98064
2.14290E+06 3.27180
2.14500E+06 3.52239
2.14720E+06 3.61766
2.14940E+06 3.45352
2.15150E+06 3.34781
2.15370E+06 3.35898
2.15590E+06 3.25325
2.15810E+06 3.18881
2.16020E+06 2.88380
2.16240E+06 3.36297
2.16460E+06 3.38813
2.16680E+06 3.19310
2.16900E+06 3.01527
2.17120E+06 2.86963
2.17340E+06 2.85360
2.17560E+06 2.95716
2.17780E+06 3.23953
2.18000E+06 3.29450
2.18220E+06 3.49956
2.18440E+06 3.17543
2.18670E+06 3.34907
2.18890E+06 2.78104
2.18900E+06 2.79031
2.18930E+06 2.81764
2.18965E+06 2.84919
2.19110E+06 2.98474
2.19330E+06 3.18671
2.19560E+06 3.13970
2.19780E+06 3.00397
2.20000E+06 3.28284
2.20010E+06 3.29555
2.20230E+06 2.77437
2.20460E+06 3.06209
2.20680E+06 3.32111
2.20910E+06 3.18353
2.21130E+06 3.51025
2.21360E+06 3.32718
2.21580E+06 3.36869
2.21810E+06 3.40182
2.21900E+06 3.34107
2.21940E+06 3.31379
2.21975E+06 3.28970
2.22040E+06 3.24612
2.22270E+06 3.20549
2.22490E+06 3.05239
2.22720E+06 3.25016
2.22950E+06 3.25483
2.23180E+06 3.30910
2.23410E+06 3.45077
2.23640E+06 3.27353
2.23870E+06 3.28390
2.24100E+06 3.41237
2.24280E+06 3.28132
2.24300E+06 3.26683
2.24330E+06 3.24505
2.24560E+06 3.05640
2.24790E+06 3.30215
2.25000E+06 3.29199
2.25030E+06 3.29061
2.25260E+06 3.16796
2.25490E+06 3.16671
2.25720E+06 3.21136
2.25960E+06 3.40781
2.26190E+06 3.49796
2.26420E+06 3.34091
2.26660E+06 3.39217
2.26890E+06 3.24982
2.27130E+06 2.99188
2.27360E+06 3.04042
2.27600E+06 3.29748
2.27840E+06 3.00074
2.28070E+06 3.20249
2.28310E+06 3.22164
2.28550E+06 3.31130
2.28780E+06 3.40885
2.29020E+06 3.44981
2.29260E+06 3.02776
2.29500E+06 3.40482
2.29740E+06 3.44017
2.29980E+06 3.44953
2.30000E+06 3.43394
2.30220E+06 3.26276
2.30460E+06 3.04526
2.30700E+06 3.33986
2.30940E+06 3.47175
2.31180E+06 3.17375
2.31420E+06 3.30665
2.31670E+06 3.37329
2.31910E+06 3.00829
2.32150E+06 3.40819
2.32400E+06 3.20003
2.32640E+06 3.23403
2.32880E+06 3.54133
2.33130E+06 3.07777
2.33370E+06 3.33796
2.33620E+06 3.32460
2.33860E+06 3.68250
2.34110E+06 3.78544
2.34360E+06 3.63688
2.34600E+06 3.40628
2.34850E+06 3.33672
2.35100E+06 3.06696
2.35350E+06 3.24630
2.35590E+06 3.15290
2.35840E+06 3.28734
2.36090E+06 3.17458
2.36340E+06 3.02172
2.36590E+06 3.26266
2.36840E+06 3.26830
2.37090E+06 3.13254
2.37340E+06 3.29668
2.37600E+06 3.27066
2.37850E+06 3.54930
2.38100E+06 3.12704
2.38350E+06 2.97488
2.38610E+06 3.16167
2.38860E+06 3.14761
2.39110E+06 3.25235
2.39370E+06 3.07463
2.39620E+06 3.24417
2.39880E+06 3.17805
2.40000E+06 3.40805
2.40130E+06 3.65722
2.40390E+06 3.18735
2.40650E+06 3.70979
2.40900E+06 3.39372
2.41160E+06 3.35565
2.41420E+06 3.36859
2.41680E+06 3.46383
2.41930E+06 3.32126
2.42190E+06 3.33549
2.42450E+06 3.12703
2.42710E+06 3.13826
2.42970E+06 3.10970
2.43230E+06 3.18733
2.43490E+06 3.23667
2.43560E+06 3.31401
2.43599E+06 3.35734
2.43600E+06 3.35823
2.43760E+06 3.53497
2.44020E+06 3.15958
2.44280E+06 3.27918
2.44540E+06 3.17689
2.44810E+06 3.04478
2.45070E+06 3.23469
2.45330E+06 3.43629
2.45600E+06 3.00628
2.45860E+06 3.28339
2.46130E+06 3.39307
2.46390E+06 3.38088
2.46660E+06 3.51467
2.46930E+06 3.33445
2.47190E+06 3.15676
2.47460E+06 3.34734
2.47730E+06 3.24243
2.48000E+06 3.24781
2.48270E+06 3.42040
2.48530E+06 3.38491
2.48800E+06 3.47229
2.49070E+06 3.37828
2.49340E+06 3.55466
2.49620E+06 3.24873
2.49890E+06 3.15291
2.50000E+06 3.17726
2.50160E+06 3.21292
2.50430E+06 2.89929
2.50700E+06 3.40837
2.50980E+06 3.58995
2.51250E+06 3.46572
2.51520E+06 3.46819
2.51800E+06 3.68758
2.52000E+06 3.57868
2.52030E+06 3.56231
2.52070E+06 3.54045
2.52072E+06 3.54036
2.52350E+06 3.52698
2.52620E+06 3.22798
2.52900E+06 3.54602
2.53180E+06 3.47156
2.53460E+06 3.15579
2.53730E+06 3.01920
2.54010E+06 3.20783
2.54290E+06 3.05877
2.54570E+06 3.36031
2.54850E+06 3.64205
2.55130E+06 3.48438
2.55410E+06 3.74242
2.55690E+06 3.50136
2.55970E+06 3.32920
2.56250E+06 3.34844
2.56530E+06 3.31197
2.56820E+06 3.33175
2.57100E+06 3.41399
2.57380E+06 3.43392
2.57670E+06 3.48700
2.57950E+06 3.51764
2.58240E+06 3.52281
2.58300E+06 3.45483
2.58330E+06 3.42065
2.58368E+06 3.37755
2.58520E+06 3.20506
2.58810E+06 3.21395
2.59100E+06 3.22414
2.59380E+06 3.48283
2.59670E+06 3.79283
2.59960E+06 3.37472
2.60000E+06 3.35244
2.60250E+06 3.21275
2.60540E+06 3.48748
2.60830E+06 3.60821
2.61120E+06 3.70574
2.61410E+06 3.57167
2.61700E+06 3.07310
2.61990E+06 3.07753
2.62280E+06 3.51527
2.62570E+06 3.51810
2.62800E+06 3.65100
2.62843E+06 3.67565
2.62870E+06 3.69118
2.63160E+06 3.44828
2.63450E+06 3.51448
2.63750E+06 3.37833
2.64040E+06 3.65603
2.64340E+06 3.30939
2.64630E+06 3.38029
2.64930E+06 3.71285
2.65230E+06 3.59350
2.65520E+06 3.13820
2.65820E+06 3.16626
2.66120E+06 3.62412
2.66420E+06 3.46768
2.66720E+06 3.48073
2.67020E+06 3.29429
2.67320E+06 3.50675
2.67620E+06 3.27201
2.67920E+06 2.75727
2.68220E+06 2.89022
2.68520E+06 3.10648
2.68830E+06 3.21910
2.69130E+06 3.21605
2.69430E+06 3.48051
2.69740E+06 3.74133
2.70000E+06 3.39505
2.70040E+06 3.34175
2.70350E+06 3.20228
2.70650E+06 3.33419
2.70960E+06 3.22693
2.71270E+06 3.72176
2.71570E+06 3.38298
2.71880E+06 3.74521
2.72190E+06 3.18555
2.72500E+06 3.20988
2.72810E+06 3.50652
2.73120E+06 3.16505
2.73430E+06 3.45329
2.73740E+06 3.15372
2.74050E+06 3.39706
2.74370E+06 3.53042
2.74680E+06 2.95065
2.74990E+06 3.59489
2.75000E+06 3.59061
2.75310E+06 3.45644
2.75620E+06 3.32928
2.75880E+06 3.19799
2.75900E+06 3.18794
2.75923E+06 3.17622
2.75940E+06 3.16775
2.76250E+06 3.05999
2.76570E+06 3.61656
2.76880E+06 3.81440
2.77200E+06 3.73547
2.77520E+06 3.55115
2.77840E+06 3.52032
2.78160E+06 3.25259
2.78470E+06 3.37263
2.78790E+06 3.63380
2.79110E+06 3.66837
2.79440E+06 3.43208
2.79760E+06 3.52795
2.80000E+06 3.34135
2.80080E+06 3.27905
2.80400E+06 3.40352
2.80730E+06 3.15010
2.81050E+06 3.39358
2.81370E+06 3.47415
2.81700E+06 3.30053
2.82020E+06 3.16691
2.82350E+06 2.91188
2.82680E+06 3.34396
2.82780E+06 3.28795
2.82800E+06 3.27675
2.82829E+06 3.26018
2.83000E+06 3.16459
2.83330E+06 3.02322
2.83660E+06 3.04725
2.83990E+06 3.49699
2.84320E+06 3.32992
2.84650E+06 3.74326
2.84980E+06 3.12359
2.85310E+06 3.34843
2.85640E+06 3.46986
2.85970E+06 3.45790
2.86310E+06 3.50037
2.86640E+06 3.39520
2.86970E+06 3.55324
2.87300E+06 3.37957
2.87310E+06 3.37410
2.87356E+06 3.39406
2.87640E+06 3.52146
2.87980E+06 3.24236
2.88320E+06 3.15687
2.88650E+06 3.17015
2.88990E+06 3.18815
2.89330E+06 3.43315
2.89670E+06 3.10936
2.90000E+06 3.20014
2.90010E+06 3.20277
2.90350E+06 3.44221
2.90690E+06 3.38455
2.91030E+06 3.11530
2.91370E+06 3.36534
2.91710E+06 3.25228
2.92060E+06 3.08995
2.92400E+06 3.63389
2.92740E+06 3.21793
2.93090E+06 3.48241
2.93430E+06 3.25955
2.93780E+06 3.52343
2.94130E+06 3.27821
2.94470E+06 3.26755
2.94820E+06 3.33252
2.95170E+06 3.04260
2.95520E+06 3.46098
2.95870E+06 3.67335
2.96220E+06 3.30493
2.96570E+06 3.32801
2.96920E+06 3.46629
2.97270E+06 3.32796
2.97630E+06 3.37758
2.97980E+06 3.16955
2.98330E+06 3.29493
2.98690E+06 3.45994
2.99040E+06 3.00802
2.99400E+06 3.49203
2.99760E+06 3.44815
3.00000E+06 3.29142
3.00049E+06 3.25893
3.00110E+06 3.21912
3.00470E+06 3.44235
3.00830E+06 3.06028
3.01190E+06 3.44901
3.01550E+06 3.15764
3.01910E+06 3.56357
3.02270E+06 3.33040
3.02630E+06 3.21413
3.03000E+06 3.11344
3.03360E+06 3.69057
3.03720E+06 3.41530
3.04090E+06 3.53802
3.04450E+06 3.33005
3.04820E+06 3.47116
3.05180E+06 3.54059
3.05550E+06 3.57340
3.05920E+06 3.40981
3.06290E+06 3.67212
3.06660E+06 3.42973
3.07030E+06 3.59704
3.07400E+06 3.39626
3.07770E+06 3.63177
3.08140E+06 3.80218
3.08510E+06 3.56319
3.08880E+06 3.39800
3.09260E+06 3.36749
3.09630E+06 3.50071
3.10000E+06 3.08922
3.10010E+06 3.07812
3.10380E+06 3.52738
3.10760E+06 3.12804
3.11140E+06 3.14990
3.11520E+06 3.01596
3.11890E+06 3.59201
3.12270E+06 3.40927
3.12650E+06 3.36283
3.13030E+06 3.50189
3.13420E+06 3.33775
3.13800E+06 3.29771
3.14180E+06 3.53667
3.14560E+06 3.34533
3.14950E+06 3.51419
3.15330E+06 3.51825
3.15720E+06 3.95562
3.16100E+06 3.54708
3.16490E+06 3.58164
3.16880E+06 3.77920
3.17270E+06 3.95037
3.17660E+06 3.63203
3.18050E+06 3.69979
3.18440E+06 3.34896
3.18830E+06 3.49642
3.19220E+06 3.30719
3.19610E+06 3.68925
3.20000E+06 3.21611
3.20010E+06 3.20401
3.20400E+06 3.08886
3.20800E+06 3.50541
3.21190E+06 2.82506
3.21590E+06 3.36641
3.21980E+06 3.18316
3.22380E+06 3.32311
3.22780E+06 3.81596
3.23180E+06 3.64210
3.23580E+06 3.47305
3.23980E+06 3.64960
3.24380E+06 2.93495
3.24780E+06 3.63109
3.25000E+06 3.42781
3.25190E+06 3.25234
3.25590E+06 3.67190
3.26000E+06 3.12725
3.26400E+06 3.42530
3.26810E+06 3.54925
3.27210E+06 3.22551
3.27620E+06 3.55506
3.28030E+06 3.77421
3.28440E+06 3.88356
3.28850E+06 3.89101
3.29260E+06 3.26476
3.29670E+06 3.63131
3.30000E+06 3.62709
3.30080E+06 3.62613
3.30500E+06 3.88691
3.30910E+06 3.79605
3.31320E+06 3.51980
3.31740E+06 3.52677
3.32160E+06 3.43405
3.32570E+06 3.34599
3.32990E+06 3.72167
3.33410E+06 3.84235
3.33830E+06 3.71892
3.34250E+06 3.67920
3.34670E+06 3.52367
3.35090E+06 3.55195
3.35510E+06 3.56392
3.35940E+06 3.72273
3.36360E+06 3.56280
3.36790E+06 3.47641
3.37210E+06 3.22228
3.37640E+06 3.99559
3.38060E+06 3.52486
3.38490E+06 3.39067
3.38920E+06 3.65337
3.39350E+06 3.93198
3.39780E+06 2.69059
3.40000E+06 3.14295
3.40210E+06 3.57494
3.40650E+06 3.72281
3.41080E+06 3.42647
3.41510E+06 3.27804
3.41950E+06 3.97221
3.42380E+06 3.46448
3.42820E+06 3.46815
3.43260E+06 3.31311
3.43690E+06 3.74968
3.44130E+06 3.55245
3.44570E+06 3.66382
3.45010E+06 3.53328
3.45450E+06 3.55115
3.45900E+06 3.47872
3.46340E+06 3.47179
3.46780E+06 4.03175
3.47230E+06 3.61862
3.47670E+06 3.37919
3.48120E+06 3.50956
3.48570E+06 3.61322
3.49020E+06 3.27609
3.49470E+06 3.60846
3.49920E+06 3.47602
3.50000E+06 3.51112
3.50370E+06 3.67356
3.50820E+06 3.66127
3.51270E+06 3.21938
3.51720E+06 3.62609
3.52180E+06 3.26690
3.52630E+06 3.48711
3.53090E+06 3.82272
3.53550E+06 3.78853
3.54000E+06 3.62044
3.54460E+06 3.70075
3.54920E+06 3.74875
3.55380E+06 3.58796
3.55840E+06 3.36257
3.56310E+06 3.31917
3.56770E+06 3.42978
3.57230E+06 3.43238
3.57700E+06 3.50179
3.58170E+06 3.67769
3.58630E+06 3.44920
3.59100E+06 3.31600
3.59570E+06 3.75250
3.60000E+06 3.67032
3.60040E+06 3.66258
3.60510E+06 3.34289
3.60980E+06 3.65429
3.61450E+06 3.57040
3.61930E+06 3.53502
3.62400E+06 3.67642
3.62880E+06 3.52184
3.63350E+06 3.94445
3.63830E+06 3.71247
3.64310E+06 3.21019
3.64790E+06 3.58971
3.65270E+06 3.46573
3.65750E+06 3.56955
3.66230E+06 3.80517
3.66710E+06 3.30819
3.67200E+06 3.56692
3.67680E+06 3.92174
3.68170E+06 3.65368
3.68650E+06 3.69530
3.69140E+06 3.43643
3.69630E+06 3.31007
3.70000E+06 3.51452
3.70120E+06 3.58085
3.70610E+06 3.33186
3.71100E+06 3.59437
3.71590E+06 3.47338
3.72090E+06 3.47511
3.72580E+06 3.75422
3.73080E+06 3.52565
3.73570E+06 3.52297
3.74070E+06 3.20890
3.74570E+06 3.97543
3.75070E+06 3.61956
3.75570E+06 3.80199
3.76070E+06 3.43932
3.76570E+06 3.23685
3.77080E+06 3.75390
3.77580E+06 3.69863
3.78090E+06 3.22568
3.78590E+06 3.61021
3.79100E+06 3.74565
3.79610E+06 3.50160
3.80000E+06 3.53573
3.80120E+06 3.54616
3.80630E+06 3.86547
3.81140E+06 3.58227
3.81650E+06 3.52198
3.82170E+06 3.70430
3.82680E+06 3.51501
3.83200E+06 3.31023
3.83710E+06 3.35504
3.84230E+06 3.75366
3.84750E+06 3.70009
3.85270E+06 3.74511
3.85790E+06 3.62974
3.86310E+06 3.77786
3.86840E+06 4.04501
3.87360E+06 3.83743
3.87890E+06 3.51317
3.88410E+06 3.54230
3.88940E+06 3.59294
3.89470E+06 3.62139
3.90000E+06 3.45553
3.90530E+06 3.71398
3.91060E+06 3.68522
3.91590E+06 3.68887
3.92130E+06 3.22713
3.92660E+06 3.49527
3.93200E+06 3.55494
3.93740E+06 3.54750
3.94270E+06 4.02265
3.94810E+06 3.51251
3.95350E+06 3.56787
3.95900E+06 3.60896
3.96440E+06 4.09512
3.96980E+06 3.92859
3.97530E+06 3.57267
3.98070E+06 3.84503
3.98620E+06 3.68462
3.99170E+06 3.74820
3.99720E+06 3.65829
4.00000E+06 3.58394
4.00270E+06 3.51207
4.00820E+06 3.17544
4.01370E+06 3.87752
4.01930E+06 3.74109
4.02480E+06 3.49666
4.03040E+06 3.59194
4.03600E+06 3.62151
4.04160E+06 3.47138
4.04720E+06 3.29575
4.05280E+06 3.61863
4.05840E+06 3.67450
4.06400E+06 3.65337
4.06970E+06 3.77615
4.07530E+06 3.91662
4.08100E+06 3.60040
4.08670E+06 3.97397
4.09240E+06 3.79975
4.09810E+06 3.51502
4.10380E+06 3.48610
4.10950E+06 3.33597
4.11530E+06 3.54115
4.12100E+06 3.64842
4.12680E+06 3.43210
4.13260E+06 3.57357
4.13840E+06 3.69555
4.14420E+06 3.72902
4.15000E+06 3.99530
4.15580E+06 3.80718
4.16160E+06 4.00065
4.16750E+06 3.60323
4.17340E+06 3.76001
4.17920E+06 3.78788
4.18510E+06 3.71556
4.19100E+06 3.87844
4.19690E+06 3.79231
4.20000E+06 3.72495
4.20290E+06 3.66182
4.20880E+06 3.79514
4.21480E+06 3.74096
4.22070E+06 3.46868
4.22670E+06 3.73760
4.23270E+06 3.71341
4.23870E+06 3.79372
4.24470E+06 3.46654
4.25000E+06 3.74761
4.25070E+06 3.78475
4.25680E+06 3.38056
4.26280E+06 3.62408
4.26890E+06 3.78158
4.27500E+06 3.33699
4.28110E+06 3.57640
4.28720E+06 3.92040
4.29330E+06 4.09301
4.29940E+06 3.62122
4.30560E+06 3.22032
4.31170E+06 3.79242
4.31790E+06 3.93142
4.32410E+06 3.95492
4.33030E+06 3.98412
4.33650E+06 3.67962
4.34270E+06 3.91032
4.34890E+06 3.64942
4.35520E+06 3.82211
4.36150E+06 3.67770
4.36770E+06 3.57060
4.37400E+06 3.22859
4.38030E+06 3.56288
4.38670E+06 3.99206
4.39300E+06 3.85045
4.39930E+06 3.72604
4.40000E+06 3.70438
4.40570E+06 3.52796
4.41210E+06 3.25133
4.41850E+06 3.82961
4.42490E+06 3.49988
4.43130E+06 3.71945
4.43770E+06 3.56032
4.44420E+06 3.38250
4.45060E+06 3.46637
4.45710E+06 3.72904
4.46360E+06 3.41811
4.47010E+06 3.94759
4.47660E+06 3.97406
4.48310E+06 4.19003
4.48970E+06 3.66320
4.49620E+06 3.67888
4.50000E+06 3.67006
4.50280E+06 3.66356
4.50940E+06 3.53288
4.51600E+06 4.09649
4.52260E+06 3.78220
4.52920E+06 3.50701
4.53590E+06 3.83082
4.54250E+06 3.70193
4.54920E+06 3.40695
4.55590E+06 3.42506
4.56260E+06 3.84617
4.56930E+06 3.89018
4.57610E+06 4.07659
4.58280E+06 3.88050
4.58960E+06 4.03812
4.59630E+06 3.46053
4.60000E+06 3.63464
4.60310E+06 3.78049
4.60990E+06 3.92663
4.61680E+06 3.80457
4.62360E+06 3.76951
4.63050E+06 3.63905
4.63730E+06 3.73889
4.64420E+06 3.48753
4.65110E+06 4.06158
4.65800E+06 3.70402
4.66500E+06 3.55057
4.67190E+06 3.80451
4.67890E+06 3.91116
4.68590E+06 3.43661
4.69290E+06 3.55496
4.69990E+06 3.93761
4.70690E+06 3.43225
4.71390E+06 3.51630
4.72100E+06 4.09556
4.72810E+06 3.36331
4.73520E+06 3.65326
4.74230E+06 3.83242
4.74940E+06 3.76247
