Rh-103(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
479.507 0.0937797
479.620 0.0722120
479.845 0.0543153
480.071 0.0473204
480.974 0.0407135
482.780 0.0457926
483.683 0.0561969
484.134 0.0665740
484.586 0.0851177
485.037 0.123400
485.263 0.160222
485.488 0.225009
485.714 0.355906
485.827 0.478548
485.940 0.687078
486.053 1.08555
486.109 1.43580
486.166 1.99193
486.222 2.94952
486.279 4.77673
486.307 6.36110
486.335 8.79665
486.363 12.6805
486.391 18.9305
486.426 30.2726
486.460 37.8016
486.494 30.2401
486.529 18.9342
486.569 10.8164
486.609 6.68530
486.649 4.46012
486.689 3.16864
486.729 2.35997
486.769 1.82632
486.849 1.18939
486.929 0.840875
487.009 0.630604
487.170 0.401699
487.330 0.287564
487.490 0.223730
487.810 0.162594
488.131 0.143976
488.451 0.158806
488.611 0.190886
488.772 0.274600
488.852 0.371172
488.932 0.575175
488.972 0.772370
489.012 1.11105
489.052 1.74302
489.092 2.98649
489.126 4.71604
489.160 5.86959
489.194 4.71803
489.228 2.99023
489.249 2.23249
489.270 1.70196
489.313 1.07108
489.355 0.742460
489.397 0.555624
489.481 0.366995
489.566 0.281376
489.735 0.214017
489.903 0.196413
490.241 0.215285
490.578 0.287243
490.916 0.452992
491.085 0.614759
491.254 0.896675
491.422 1.45122
491.507 1.95313
491.591 2.77373
491.676 4.24465
491.718 5.45513
491.760 7.24990
491.802 10.0490
491.844 14.6835
491.887 22.8573
491.929 37.7152
491.969 60.3219
492.010 75.3921
492.051 60.3262
492.091 37.7204
492.122 25.9956
492.153 18.4410
492.184 13.5542
492.215 10.2979
492.277 6.44992
492.339 4.38823
492.400 3.17002
492.462 2.39491
492.586 1.50575
492.709 1.03541
492.833 0.757651
493.080 0.460155
493.327 0.312541
493.574 0.228773
494.069 0.142005
494.563 0.100206
495.057 0.0768604
496.046 0.0530046
497.034 0.0417036
498.023 0.0356110
500.000 0.0306566
501.161 0.0312328
502.321 0.0374261
502.901 0.0473205
503.481 0.0754326
503.771 0.112981
503.917 0.148926
504.062 0.211294
504.207 0.333938
504.279 0.445023
504.352 0.627003
504.424 0.954917
504.461 1.22597
504.497 1.62828
504.533 2.26082
504.569 3.31297
504.606 5.19400
504.642 8.66336
504.676 13.8596
504.710 17.3116
504.744 13.8442
504.778 8.66444
504.799 6.42801
504.820 4.84983
504.861 2.95693
504.902 1.95747
504.944 1.38254
504.985 1.02625
505.026 0.791816
505.109 0.513827
505.191 0.362322
505.274 0.271037
505.439 0.171458
505.604 0.121269
505.770 0.0925008
506.100 0.0624733
506.761 0.0397508
507.422 0.0313705
508.743 0.0251080
510.065 0.0228430
515.352 0.0214689
520.639 0.0250414
521.960 0.0279292
523.282 0.0349679
523.943 0.0439688
524.604 0.0680909
524.934 0.100086
525.099 0.130969
525.265 0.185374
525.430 0.295081
525.512 0.397471
525.595 0.570806
525.678 0.898679
525.719 1.18416
525.760 1.63253
525.801 2.39056
525.843 3.80296
525.863 4.99957
525.884 6.78341
525.905 9.54852
525.925 13.8073
525.953 22.0834
525.980 27.5705
526.007 22.0524
526.035 13.8088
526.055 9.61650
526.075 6.89220
526.095 5.10012
526.115 3.90089
526.156 2.46599
526.196 1.69155
526.236 1.22982
526.276 0.934881
526.357 0.595441
526.438 0.415240
526.518 0.308766
526.679 0.194565
526.840 0.137942
527.001 0.105901
527.323 0.0729897
527.968 0.0489480
528.612 0.0408015
529.901 0.0361283
531.189 0.0360164
536.343 0.0479943
538.921 0.0606377
541.498 0.0815588
544.075 0.119688
545.363 0.154358
546.008 0.189740
546.330 0.249049
546.410 0.290654
546.491 0.375076
546.571 0.592446
546.612 0.848469
546.652 1.35181
546.686 2.04857
546.720 2.51153
546.754 2.04953
546.788 1.35798
546.820 0.931346
546.853 0.686395
546.917 0.452945
546.982 0.355979
547.046 0.308910
547.304 0.256627
547.820 0.265733
548.852 0.346520
549.884 0.488380
550.915 0.747225
551.431 0.964068
551.947 1.29300
552.463 1.82687
552.979 2.77905
553.237 3.56350
553.495 4.73426
553.753 6.59468
554.011 9.80950
554.140 12.3765
554.269 16.0938
554.398 21.7590
554.527 30.9810
554.591 37.9279
554.656 47.4458
554.720 60.9352
554.785 80.8502
554.849 111.732
554.914 162.458
554.978 250.935
555.043 409.663
555.106 655.618
555.170 819.190
555.234 655.089
555.298 409.536
555.348 277.115
555.399 193.681
555.450 140.739
555.501 105.984
555.602 65.5371
555.704 44.1841
555.806 31.6884
555.907 23.7912
556.110 14.7891
556.313 10.0596
556.517 7.27883
556.720 5.50846
556.923 4.31347
557.329 2.84979
557.736 2.02265
558.142 1.51006
558.548 1.17084
559.361 0.763896
560.174 0.538506
560.986 0.400828
561.799 0.310654
563.425 0.203719
565.050 0.145271
566.675 0.110036
568.301 0.0873570
571.551 0.0618557
574.802 0.0520195
576.428 0.0538391
578.053 0.0687918
578.866 0.0928623
579.272 0.117413
579.678 0.162160
580.085 0.256008
580.288 0.346831
580.491 0.506386
580.694 0.826130
580.796 1.12199
580.897 1.61713
580.999 2.53934
581.050 3.32856
581.101 4.54597
581.151 6.55178
581.202 10.1464
581.253 17.2762
581.278 23.4729
581.304 32.5251
581.342 52.0339
581.380 65.0449
581.418 52.0370
581.456 32.5291
581.497 19.4580
581.538 12.4088
581.578 8.45138
581.619 6.07742
581.659 4.55946
581.700 3.54213
581.781 2.30984
581.862 1.62363
581.943 1.20516
582.105 0.742919
582.267 0.507159
582.429 0.371109
582.753 0.228343
583.077 0.158795
583.401 0.119738
584.050 0.0795765
584.698 0.0602694
585.346 0.0494291
586.643 0.0381632
589.236 0.0294709
591.829 0.0263932
597.016 0.0275273
598.312 0.0304478
599.609 0.0374410
600.257 0.0453540
600.905 0.0634527
601.230 0.0845167
601.554 0.135152
601.716 0.195831
601.878 0.339354
601.959 0.501236
602.040 0.841207
602.080 1.16942
602.121 1.73590
602.161 2.79849
602.202 4.90534
602.236 7.80925
602.270 9.74535
602.304 7.81266
602.338 4.91183
602.370 3.15105
602.402 2.12730
602.433 1.51778
602.465 1.13679
602.528 0.715309
602.591 0.504641
602.718 0.316327
602.844 0.243839
603.097 0.210869
603.350 0.249167
603.603 0.371320
603.729 0.497449
603.856 0.722363
603.982 1.17569
604.045 1.59494
604.108 2.29630
604.172 3.59726
604.203 4.70637
604.235 6.41034
604.266 9.20173
604.298 14.1618
604.330 23.8715
604.345 32.2032
604.361 44.3050
604.386 70.8696
604.410 88.5810
604.434 70.8719
604.459 44.3077
604.482 28.1740
604.504 18.8015
604.527 13.2137
604.549 9.71373
604.595 5.82409
604.640 3.85824
604.685 2.73917
604.730 2.04510
604.821 1.26750
604.911 0.865904
605.001 0.632264
605.092 0.484635
605.182 0.385540
605.363 0.265159
605.544 0.197978
605.905 0.131323
606.267 0.105122
606.629 0.105915
606.809 0.124211
606.990 0.179943
607.081 0.248516
607.171 0.400249
607.216 0.552772
607.261 0.826526
607.307 1.36942
607.329 1.84084
607.352 2.53218
607.386 4.02185
607.420 5.01545
607.454 4.02104
607.488 2.53039
607.513 1.77903
607.538 1.28746
607.588 0.748738
607.638 0.489165
607.688 0.348251
607.788 0.210202
607.888 0.147594
608.087 0.0937910
608.287 0.0715893
608.686 0.0532617
609.085 0.0457471
609.884 0.0397080
610.683 0.0378363
612.280 0.0390478
613.877 0.0454263
615.474 0.0608913
616.273 0.0764755
617.071 0.104728
617.870 0.164211
618.269 0.222467
618.669 0.326688
618.868 0.412885
619.068 0.542046
619.268 0.748536
619.467 1.10848
619.667 1.82224
619.767 2.47529
619.867 3.55710
619.966 5.53614
620.016 7.19984
620.066 9.72007
620.116 13.7685
620.166 20.7595
620.216 33.8674
620.241 44.6849
620.266 59.8193
620.287 76.5772
620.308 95.7251
620.350 119.579
620.392 95.6275
620.434 59.8110
620.481 35.1190
620.527 22.0752
620.574 14.8852
620.620 10.6271
620.667 7.93441
620.713 6.13665
620.806 3.97403
620.899 2.77907
620.992 2.05262
621.178 1.25387
621.364 0.848576
621.550 0.615461
621.736 0.469335
621.922 0.371812
622.294 0.253944
622.666 0.188281
623.410 0.121892
624.154 0.0911252
624.898 0.0748417
626.386 0.0602453
629.362 0.0563943
632.338 0.0672709
635.314 0.0950796
636.802 0.121448
638.290 0.165433
639.778 0.246491
640.522 0.315454
641.266 0.421895
642.010 0.599493
642.753 0.932569
643.125 1.22660
643.497 1.71620
643.683 2.11787
643.869 2.78436
643.962 3.36164
644.055 4.39156
644.102 5.30921
644.148 6.85623
644.195 9.80379
644.241 15.9980
644.276 23.7553
644.310 28.9721
644.344 24.0748
644.379 16.6855
644.419 11.4899
644.459 8.98715
644.539 7.23689
644.699 7.54209
644.859 9.71402
645.019 13.8563
645.100 17.1629
645.180 21.8746
645.260 28.8665
645.340 39.8147
645.420 58.2126
645.460 72.4172
645.500 92.1462
645.540 120.548
645.580 162.545
645.620 226.431
645.660 323.758
645.715 518.023
645.770 647.149
645.825 517.573
645.880 323.670
645.913 239.769
645.947 180.755
646.013 109.827
646.080 72.4117
646.146 50.9035
646.213 37.5654
646.280 28.8078
646.413 18.4261
646.546 12.7666
646.679 9.36046
646.946 5.64497
647.212 3.77371
647.479 2.70212
647.745 2.03219
648.012 1.58593
648.545 1.04681
649.078 0.746355
649.611 0.562101
650.144 0.441233
651.210 0.298013
652.276 0.220418
653.341 0.174670
654.407 0.146618
656.539 0.121210
658.671 0.131012
659.737 0.163316
660.270 0.198330
660.803 0.263263
661.336 0.400601
661.602 0.534004
661.869 0.769008
662.135 1.24158
662.269 1.68069
662.402 2.41901
662.535 3.80320
662.602 4.99512
662.668 6.84653
662.735 9.92729
662.801 15.5310
662.835 20.1499
662.868 26.9080
662.901 37.0279
662.935 52.1739
662.959 66.7892
662.982 83.4167
663.030 104.235
663.078 83.4103
663.125 52.1660
663.177 31.0689
663.228 19.7507
663.279 13.4165
663.330 9.63832
663.381 7.22889
663.432 5.61580
663.535 3.66522
663.637 2.58113
663.739 1.92009
663.944 1.19145
664.148 0.820480
664.353 0.606810
664.762 0.383042
665.171 0.274578
665.580 0.214130
666.398 0.153188
667.216 0.125393
668.034 0.111346
669.671 0.101372
671.307 0.104326
672.943 0.121268
673.761 0.142724
674.580 0.196726
674.989 0.265772
675.193 0.331555
675.398 0.446778
675.602 0.678751
675.705 0.895515
675.807 1.26311
675.909 1.96290
675.960 2.57550
676.011 3.54399
676.062 5.20167
676.114 8.33374
676.139 11.0286
676.165 15.1135
676.190 21.5685
676.216 31.7560
676.248 50.7526
676.280 63.3581
676.312 50.6926
676.344 31.7602
676.370 21.4473
676.396 14.9805
676.422 10.8941
676.448 8.22870
676.500 5.12718
676.551 3.49386
676.603 2.53824
676.655 1.93652
676.758 1.25142
676.862 0.892303
676.965 0.682027
677.172 0.459097
677.379 0.350580
677.586 0.290664
677.999 0.232514
678.827 0.200783
679.654 0.206393
680.482 0.234883
681.309 0.307269
681.723 0.394697
681.930 0.475873
682.137 0.616254
682.344 0.897541
682.447 1.16132
682.551 1.61212
682.654 2.48338
682.706 3.25957
682.758 4.51061
682.809 6.70850
682.861 11.0601
682.887 14.9887
682.913 21.2425
682.939 31.7883
682.964 49.7944
682.992 79.6150
683.020 99.4171
683.048 79.5062
683.076 49.8027
683.108 28.4564
683.141 17.6263
683.173 11.8120
683.206 8.43003
683.238 6.31836
683.271 4.92157
683.336 3.25735
683.401 2.34697
683.466 1.79786
683.596 1.20013
683.726 0.901644
683.856 0.733564
684.116 0.565913
684.636 0.463107
685.156 0.455820
686.196 0.541572
687.236 0.741177
688.276 1.16543
688.796 1.57451
689.316 2.29621
689.836 3.76601
690.096 5.15888
690.356 7.56470
690.486 9.48599
690.616 12.2713
690.746 16.5247
690.876 23.4785
690.941 28.7324
691.006 35.9551
691.071 46.2375
691.136 61.5084
691.201 85.3823
691.266 125.050
691.331 195.375
691.396 324.515
691.458 519.155
691.520 648.604
691.582 518.757
691.644 324.454
691.695 217.282
691.745 150.773
691.796 108.954
691.847 81.7921
691.948 50.4176
692.050 33.9946
692.151 24.4386
692.253 18.4248
692.456 11.5998
692.659 8.03854
692.862 5.95893
693.268 3.77125
693.674 2.72669
694.080 2.17249
694.892 1.71155
695.704 1.67408
696.516 1.93770
697.328 2.66550
697.734 3.65216
697.835 4.22206
697.937 5.31075
697.987 6.34004
698.038 8.15360
698.089 11.7900
698.114 15.0396
698.139 19.9169
698.175 29.7379
698.210 36.3153
698.245 29.9043
698.281 20.2492
698.323 13.2847
698.365 9.83804
698.449 7.09352
698.533 6.22895
698.616 5.98829
698.952 6.85252
699.120 7.81026
699.288 9.09838
699.456 10.8103
699.624 13.1129
699.792 16.2844
699.960 20.7997
700.128 27.5110
700.295 38.0586
700.463 55.8921
700.547 69.7375
700.631 89.1085
700.715 117.173
700.799 159.144
700.883 223.919
700.967 324.002
701.079 518.495
701.190 648.170
701.302 518.320
701.413 323.817
701.512 209.904
701.611 141.936
701.710 100.644
701.809 74.4651
702.007 44.9815
702.205 29.9025
702.403 21.2543
702.600 15.8630
702.996 9.79412
703.392 6.64337
703.788 4.80403
704.183 3.63772
704.579 2.85244
705.371 1.89271
706.162 1.35058
706.954 1.01431
707.745 0.791210
709.328 0.522416
710.911 0.372449
712.494 0.280116
714.077 0.219175
717.243 0.146294
720.410 0.106694
723.576 0.0875706
724.367 0.0886962
725.159 0.100528
725.554 0.120103
725.950 0.175754
726.148 0.248731
726.247 0.317108
726.346 0.432692
726.445 0.650841
726.494 0.839968
726.544 1.13476
726.593 1.63007
726.643 2.53929
726.668 3.30055
726.692 4.42230
726.717 6.12416
726.742 8.70933
726.776 13.9018
726.810 17.3657
726.844 13.9022
726.878 8.70957
726.906 5.89290
726.933 4.13121
726.961 3.01253
726.988 2.28252
727.043 1.43292
727.098 0.985271
727.153 0.723581
727.208 0.558271
727.318 0.369746
727.427 0.270640
727.537 0.212226
727.757 0.149592
728.196 0.100272
728.635 0.0810481
729.513 0.0651740
730.392 0.0580466
733.905 0.0471121
735.661 0.0463589
737.418 0.0519280
738.296 0.0624491
738.735 0.0735318
739.174 0.0940424
739.614 0.137622
739.833 0.180205
740.053 0.255690
740.272 0.408945
740.382 0.552707
740.492 0.796945
740.602 1.26233
740.656 1.67031
740.711 2.31557
740.766 3.41747
740.821 5.50239
740.849 7.29569
740.876 10.0141
740.903 14.2876
740.931 21.0504
740.965 33.6630
741.000 42.0723
741.035 33.6644
741.069 21.0521
741.100 13.5897
741.131 9.17085
741.162 6.49210
741.193 4.80325
741.256 2.90488
741.318 1.93703
741.380 1.38306
741.442 1.03821
741.566 0.650727
741.690 0.449721
741.814 0.332573
742.063 0.208392
742.311 0.147403
742.559 0.113002
743.056 0.0775215
743.553 0.0604406
744.049 0.0508642
745.042 0.0409552
747.029 0.0334554
749.015 0.0311222
751.002 0.0315152
752.989 0.0361568
753.982 0.0427135
754.975 0.0588965
755.472 0.0782068
755.968 0.125027
756.217 0.181885
756.341 0.233904
756.465 0.321330
756.589 0.487601
756.651 0.634349
756.713 0.868758
756.775 1.27806
756.838 2.08136
756.869 2.80052
756.900 3.93740
756.931 5.82625
756.962 9.02175
756.996 14.3886
757.030 17.9687
757.064 14.3939
757.098 9.03182
757.127 5.99997
757.156 4.15225
757.185 3.00524
757.214 2.26989
757.272 1.43081
757.330 0.998937
757.388 0.752314
757.446 0.600939
757.562 0.438872
757.677 0.367643
757.793 0.341948
758.025 0.375320
758.256 0.533094
758.372 0.699402
758.488 0.991906
758.604 1.56039
758.662 2.06474
758.720 2.86992
758.777 4.26142
758.835 6.94054
758.864 9.28598
758.893 12.9051
758.922 18.7259
758.951 28.1886
758.986 45.0760
759.020 56.3352
759.055 45.0765
759.089 28.1882
759.111 20.5054
759.134 15.2122
759.178 9.04725
759.223 5.89058
759.267 4.11104
759.312 3.02328
759.356 2.31444
759.445 1.48172
759.534 1.03138
759.623 0.761815
759.801 0.468919
759.979 0.321595
760.157 0.237234
760.513 0.149050
760.870 0.106186
761.226 0.0821088
761.938 0.0573982
763.362 0.0392494
764.787 0.0331943
767.635 0.0309815
770.484 0.0351180
773.333 0.0477889
774.757 0.0612477
776.182 0.0862084
776.894 0.107363
777.606 0.139731
778.318 0.192815
779.031 0.288838
779.387 0.369028
779.743 0.490381
780.099 0.686726
780.455 1.03535
780.633 1.32129
780.811 1.74606
780.989 2.41707
781.167 3.56615
781.345 5.78178
781.434 7.74826
781.523 10.9010
781.612 16.3930
781.701 27.1144
781.746 36.6234
781.790 51.5791
781.813 62.3269
781.835 76.1593
781.857 94.1676
781.879 117.178
781.904 149.967
781.930 187.432
781.980 234.246
782.005 220.472
782.030 187.418
782.081 117.161
782.135 69.7847
782.189 44.3040
782.243 30.0677
782.297 21.5571
782.351 16.1396
782.405 12.5051
782.513 8.11449
782.621 5.67415
782.729 4.18600
782.945 2.54551
783.161 1.71024
783.377 1.22906
783.592 0.926892
783.808 0.724902
784.240 0.480159
784.672 0.343329
785.104 0.259205
785.536 0.203901
786.399 0.138156
787.263 0.102325
788.991 0.0678059
790.718 0.0554182
792.445 0.0594519
793.309 0.0746169
793.741 0.0913628
794.173 0.122728
794.605 0.189670
794.821 0.255101
795.036 0.371070
795.252 0.606189
795.360 0.826370
795.468 1.19969
795.576 1.90888
795.630 2.52855
795.684 3.50296
795.738 5.16077
795.792 8.27271
795.819 10.9216
795.846 14.9193
795.873 21.1440
795.900 30.8402
795.935 49.3735
795.970 61.6893
796.005 49.3188
796.040 30.8425
796.070 20.2796
796.100 13.8781
796.130 9.92168
796.160 7.39136
796.220 4.50650
796.279 3.01781
796.339 2.15673
796.399 1.61768
796.519 1.00880
796.639 0.691379
796.758 0.505816
796.998 0.308635
797.237 0.211556
797.477 0.156718
797.956 0.100174
798.435 0.0730048
798.914 0.0578344
799.871 0.0422672
801.787 0.0306129
803.703 0.0264520
807.534 0.0242014
811.366 0.0251732
815.197 0.0284372
819.029 0.0348246
822.860 0.0482047
824.776 0.0642364
825.734 0.0879821
825.974 0.104082
826.213 0.140335
826.333 0.181818
826.452 0.274795
826.512 0.373213
826.572 0.563529
826.632 0.995666
826.662 1.42711
826.692 2.14414
826.726 3.37855
826.760 4.20166
826.794 3.38048
826.828 2.14790
826.852 1.54464
826.876 1.14390
826.925 0.696764
826.973 0.478645
827.021 0.359916
827.117 0.244765
827.214 0.194646
827.407 0.157226
827.599 0.148928
827.985 0.162884
828.370 0.206111
828.756 0.300655
828.949 0.390941
829.141 0.546467
829.334 0.849166
829.431 1.12101
829.527 1.56186
829.623 2.34554
829.672 2.98479
829.720 3.92460
829.768 5.37385
829.816 7.73628
829.864 11.8135
829.912 19.0251
829.961 30.4005
830.010 37.9879
830.059 30.4030
830.108 19.0289
830.163 11.0410
830.218 6.90320
830.274 4.64788
830.329 3.32670
830.384 2.49510
830.440 1.94357
830.550 1.28323
830.661 0.920052
830.772 0.700546
830.993 0.460820
831.214 0.340811
831.436 0.273144
831.878 0.205639
832.763 0.164653
833.649 0.162841
835.419 0.202878
837.190 0.297777
838.075 0.380630
838.960 0.508004
839.845 0.716888
840.730 1.09348
841.173 1.40671
841.616 1.87848
842.058 2.63689
842.501 3.97071
842.722 5.05386
842.944 6.64866
843.165 9.13420
843.276 10.9334
843.386 13.3149
843.497 16.5640
843.607 21.1433
