Br-81(n,tot) ENDF/B-VII.1
14866.1 7.66221
14873.0 7.65814
14876.4 7.67625
14878.1 7.75985
14879.0 8.04917
14879.4 8.85787
14879.6 10.4467
14879.8 12.6998
14879.9 17.5050
14879.9 23.7316
14880.0 27.4045
14880.1 23.8118
14880.1 17.5415
14880.2 13.1060
14880.3 10.9710
14880.5 9.14023
14880.9 8.18586
14881.6 7.80965
14883.1 7.68710
14886.1 7.64807
14892.0 7.63033
14903.9 7.61218
14927.6 7.58207
14975.0 7.52804
15022.4 7.47962
15046.1 7.45777
15058.0 7.45073
15063.9 7.46267
15066.9 7.52916
15068.3 7.77626
15068.7 8.00149
15069.1 8.54167
15069.3 9.16789
15069.5 10.3849
15069.6 13.6159
15069.7 17.0463
15069.8 23.9784
15069.9 33.5022
15070.0 40.6141
15070.1 33.6560
15070.2 24.0709
15070.3 18.3089
15070.3 15.0518
15070.5 11.4755
15070.8 9.11945
15071.1 8.34697
15071.3 8.00565
15072.5 7.60432
15074.9 7.48066
15079.5 7.44186
15088.9 7.42391
15107.6 7.40523
15145.0 7.37433
15182.4 7.34614
15201.1 7.33421
15210.5 7.33573
15215.2 7.36728
15217.5 7.50088
15218.1 7.63352
15218.7 7.97193
15219.0 8.38474
15219.3 9.33772
15219.4 10.4037
15219.5 12.3316
15219.7 17.0238
15219.8 21.3960
15219.8 28.6131
15219.9 42.2517
15220.0 50.2162
15220.1 42.4205
15220.2 28.8311
15220.3 20.8356
15220.3 15.8758
15220.5 11.4655
15220.7 9.72188
15220.9 8.91312
15221.2 8.15256
15221.6 7.83090
15222.3 7.56953
15223.0 7.46768
15225.8 7.35838
15231.4 7.32431
15242.6 7.30813
15265.1 7.29074
15310.1 7.26159
15400.0 7.20913
15489.9 7.16154
15534.9 7.13916
15557.4 7.12886
15568.6 7.12711
15574.2 7.14092
15577.0 7.20577
15578.4 7.44226
15579.1 8.17188
15579.5 9.92079
15579.7 12.9684
15579.8 16.4123
15579.8 21.9852
15579.9 31.5102
15580.0 37.0763
15580.1 31.6416
15580.2 22.1549
15580.3 16.0707
15580.4 12.5769
15580.6 9.74112
15580.8 8.59638
15580.9 8.08153
15581.7 7.41877
15583.3 7.20384
15586.4 7.13988
15592.6 7.11927
15605.1 7.10830
15630.0 7.09512
15655.0 7.08332
15667.4 7.07787
15673.6 7.07664
15676.8 7.08213
15678.3 7.10795
15679.1 7.19821
15679.5 7.45540
15679.7 7.97257
15679.8 8.73273
15679.9 10.4047
15680.0 13.7625
15680.1 10.4408
15680.3 8.23007
15680.4 7.59737
15680.8 7.26451
15681.4 7.13167
15682.6 7.08806
15685.1 7.07445
15690.1 7.06865
15700.1 7.06309
15720.1 7.05372
15760.1 7.03559
15840.1 6.99929
16000.0 6.91983
16000.0 9.65856
17000.0 9.58381
20000.0 9.39452
21000.0 9.34068
25000.0 9.15804
30000.0 8.98347
35000.0 8.84688
40000.0 8.73573
50000.0 8.56250
60000.0 8.43056
70000.0 8.32410
80000.0 8.23467
90000.0 8.15731
99999.9 8.08894
100000 8.08525
150000 7.99677
200000 7.88856
250000 7.75731
279430 7.67090
279431 7.67089
300000 7.60735
400000 7.19795
500000 6.91987
542904 6.76872
544899 6.76173
573096 6.66349
658011 6.37576
700000 6.23885
776733 5.99968
800000 5.93017
802379 5.92315
812538 5.89317
825159 5.85665
838615 5.81803
842776 5.80619
846877 5.79457
900000 5.64822
950000 5.51341
1.00000E+06 5.39391
1.05924E+06 5.25342
1.11847E+06 5.12777
1.11847E+06 5.12776
1.20473E+06 4.95704
1.20473E+06 4.95703
1.25000E+06 4.87457
1.28239E+06 4.81846
1.33929E+06 4.72557
1.34405E+06 4.71811
1.36936E+06 4.67922
1.36936E+06 4.67922
1.39285E+06 4.64429
1.44643E+06 4.56846
1.50000E+06 4.49829
1.56203E+06 4.42295
1.56203E+06 4.42295
1.60678E+06 4.37239
1.60678E+06 4.37239
1.67839E+06 4.29809
1.75000E+06 4.22958
1.80605E+06 4.18200
1.86211E+06 4.13695
1.91816E+06 4.09424
1.97421E+06 4.05369
2.00000E+06 4.03653
2.00995E+06 4.03006
2.04574E+06 4.00763
2.08153E+06 3.98585
2.11059E+06 3.96902
2.14896E+06 3.94774
2.19108E+06 3.92556
2.22054E+06 3.91075
2.24490E+06 3.90167
2.26926E+06 3.89274
2.29362E+06 3.88397
2.31797E+06 3.87536
2.34233E+06 3.86688
2.36669E+06 3.85856
2.39105E+06 3.85036
2.41541E+06 3.84231
2.43976E+06 3.83438
2.46412E+06 3.82658
2.48848E+06 3.81891
2.51284E+06 3.81136
2.53720E+06 3.80393
2.56155E+06 3.79661
2.58591E+06 3.78940
2.61027E+06 3.78231
2.63463E+06 3.77532
2.65899E+06 3.76844
2.68335E+06 3.76166
2.70770E+06 3.75498
2.73206E+06 3.74840
2.75642E+06 3.74191
2.78078E+06 3.73552
2.80514E+06 3.72922
2.82949E+06 3.72300
2.85385E+06 3.71688
2.87821E+06 3.71084
2.90257E+06 3.70488
2.92693E+06 3.69900
2.95128E+06 3.69321
2.97564E+06 3.68749
3.00000E+06 3.68186
3.05801E+06 3.68141
3.11603E+06 3.68101
3.17404E+06 3.68063
3.23205E+06 3.68029
3.29006E+06 3.67997
3.34808E+06 3.67968
3.40609E+06 3.67942
3.46410E+06 3.67919
3.53109E+06 3.67874
3.59808E+06 3.67833
3.66506E+06 3.67795
3.73205E+06 3.67760
3.79904E+06 3.67728
3.86603E+06 3.67699
3.93301E+06 3.67674
4.00000E+06 3.67651
4.11804E+06 3.69741
4.23607E+06 3.71828
4.35411E+06 3.73912
4.47214E+06 3.75992
4.60043E+06 3.78115
4.72871E+06 3.80233
4.86436E+06 3.82380
5.00000E+06 3.84522
5.13152E+06 3.88096
5.26303E+06 3.91646
5.44124E+06 3.96316
5.61945E+06 4.00944
5.80973E+06 4.05726
6.00000E+06 4.10464
6.01720E+06 4.10908
6.03440E+06 4.11353
6.05160E+06 4.11797
6.06880E+06 4.12240
6.08600E+06 4.12683
6.10320E+06 4.13125
6.12040E+06 4.13567
6.13760E+06 4.14008
6.15480E+06 4.14449
6.17199E+06 4.14889
6.18919E+06 4.15329
6.20639E+06 4.15768
6.22359E+06 4.16207
6.24079E+06 4.16645
6.25799E+06 4.17083
6.27519E+06 4.17520
6.29318E+06 4.17973
6.31117E+06 4.18425
6.32916E+06 4.18877
6.34714E+06 4.19328
6.36513E+06 4.19778
6.38312E+06 4.20228
6.40111E+06 4.20678
6.41910E+06 4.21127
6.43708E+06 4.21575
6.45507E+06 4.22023
6.47306E+06 4.22470
6.49105E+06 4.22917
6.50904E+06 4.23363
6.52702E+06 4.23809
6.54501E+06 4.24255
6.56300E+06 4.24699
6.59031E+06 4.25367
6.61763E+06 4.26033
6.64494E+06 4.26697
6.67225E+06 4.27361
6.69956E+06 4.28023
6.72688E+06 4.28685
6.75419E+06 4.29345
6.78150E+06 4.30004
6.80881E+06 4.30662
6.83613E+06 4.31318
6.86344E+06 4.31974
6.89075E+06 4.32628
6.91806E+06 4.33281
6.94538E+06 4.33934
6.97269E+06 4.34585
7.00000E+06 4.35235
7.06041E+06 4.36142
7.12083E+06 4.37045
7.18124E+06 4.37945
7.24166E+06 4.38842
7.30207E+06 4.39734
7.36248E+06 4.40624
7.42290E+06 4.41510
7.48331E+06 4.42392
7.54263E+06 4.43246
7.60194E+06 4.44096
7.65170E+06 4.44800
7.70146E+06 4.45502
7.75121E+06 4.46202
7.80097E+06 4.46899
7.85073E+06 4.47595
7.90049E+06 4.48288
7.95024E+06 4.48979
8.00000E+06 4.49669
8.06066E+06 4.49814
8.12132E+06 4.49959
8.18198E+06 4.50104
8.24264E+06 4.50249
8.30330E+06 4.50394
8.36396E+06 4.50539
8.42462E+06 4.50685
8.48528E+06 4.50830
8.54962E+06 4.50976
8.61396E+06 4.51121
8.67830E+06 4.51266
8.74264E+06 4.51412
8.80698E+06 4.51558
8.87132E+06 4.51704
8.93566E+06 4.51850
9.00000E+06 4.51996
9.01030E+06 4.51912
9.02060E+06 4.51829
9.03089E+06 4.51745
9.04119E+06 4.51662
9.09690E+06 4.51212
9.15260E+06 4.50765
9.20831E+06 4.50322
9.26401E+06 4.49882
9.31972E+06 4.49444
9.37542E+06 4.49010
9.43113E+06 4.48579
9.48683E+06 4.48150
9.51890E+06 4.47905
9.55098E+06 4.47660
9.58305E+06 4.47417
9.61512E+06 4.47174
9.64720E+06 4.46933
9.67927E+06 4.46692
9.71134E+06 4.46453
9.74342E+06 4.46214
9.77549E+06 4.45977
9.80756E+06 4.45741
9.83964E+06 4.45505
9.87171E+06 4.45271
9.90378E+06 4.45039
9.93585E+06 4.44808
9.96793E+06 4.44578
1.00000E+07 4.44351
1.00180E+07 4.44043
1.00360E+07 4.43736
1.00540E+07 4.43430
1.00720E+07 4.43126
1.00899E+07 4.42823
1.01079E+07 4.42522
1.01259E+07 4.42222
1.01439E+07 4.41923
1.01619E+07 4.41626
1.01799E+07 4.41330
1.01979E+07 4.41036
1.02159E+07 4.40743
1.02338E+07 4.40451
1.02518E+07 4.40161
1.02698E+07 4.39872
1.02878E+07 4.39585
1.03101E+07 4.39202
1.03323E+07 4.38822
1.03546E+07 4.38444
1.03768E+07 4.38069
1.03991E+07 4.37696
1.04213E+07 4.37326
1.04436E+07 4.36958
1.04659E+07 4.36592
1.04881E+07 4.36229
1.05104E+07 4.35868
1.05326E+07 4.35510
1.05549E+07 4.35154
1.05771E+07 4.34801
1.05994E+07 4.34450
1.06217E+07 4.34101
1.06439E+07 4.33755
1.06662E+07 4.33411
1.06884E+07 4.33070
1.07107E+07 4.32731
1.07329E+07 4.32395
1.07552E+07 4.32060
1.07774E+07 4.31729
1.07997E+07 4.31399
1.08220E+07 4.31072
1.08442E+07 4.30748
1.08665E+07 4.30426
1.08887E+07 4.30106
1.09110E+07 4.29788
1.09332E+07 4.29473
1.09555E+07 4.29161
1.09778E+07 4.28850
1.10000E+07 4.28542
1.10626E+07 4.27580
1.11252E+07 4.26651
1.11878E+07 4.25755
1.12504E+07 4.24891
1.13441E+07 4.23416
1.14378E+07 4.21997
1.15315E+07 4.20633
1.16252E+07 4.19323
1.17189E+07 4.18065
1.18126E+07 4.16859
1.19063E+07 4.15705
1.20000E+07 4.14601
1.21455E+07 4.12007
1.22911E+07 4.09543
1.24366E+07 4.07205
1.25821E+07 4.04990
1.27911E+07 4.01644
1.30000E+07 3.98491
1.32500E+07 3.94653
1.35000E+07 3.90983
1.37500E+07 3.87478
1.40000E+07 3.84135
1.41250E+07 3.82497
1.42500E+07 3.80904
1.43750E+07 3.79357
1.45000E+07 3.77855
1.47500E+07 3.74791
1.50000E+07 3.71887
1.51517E+07 3.70196
1.53034E+07 3.68565
1.53034E+07 3.68564
1.56517E+07 3.64790
1.60000E+07 3.61286
1.60233E+07 3.61004
1.60466E+07 3.60724
1.60699E+07 3.60445
1.60932E+07 3.60168
1.60933E+07 3.60168
1.61074E+07 3.59993
1.61215E+07 3.59818
1.61357E+07 3.59644
1.61499E+07 3.59470
1.61641E+07 3.59297
1.61782E+07 3.59124
1.61924E+07 3.58951
1.62066E+07 3.58779
1.62207E+07 3.58607
1.62349E+07 3.58436
1.62491E+07 3.58265
1.62632E+07 3.58094
1.62774E+07 3.57924
1.62916E+07 3.57754
1.63057E+07 3.57585
1.63199E+07 3.57416
1.63341E+07 3.57248
1.63482E+07 3.57080
1.63624E+07 3.56912
1.63766E+07 3.56745
1.63908E+07 3.56578
1.64049E+07 3.56411
1.64191E+07 3.56245
1.64333E+07 3.56080
1.64474E+07 3.55914
1.64616E+07 3.55749
1.64758E+07 3.55585
1.64899E+07 3.55421
1.65041E+07 3.55257
1.65183E+07 3.55094
1.65324E+07 3.54931
1.65466E+07 3.54769
1.65608E+07 3.54607
1.65749E+07 3.54445
1.65891E+07 3.54284
1.66033E+07 3.54123
1.66175E+07 3.53963
1.66316E+07 3.53803
1.66458E+07 3.53643
1.66600E+07 3.53484
1.66741E+07 3.53326
1.66883E+07 3.53167
1.67025E+07 3.53009
1.67166E+07 3.52852
1.67308E+07 3.52695
1.67450E+07 3.52538
1.67591E+07 3.52381
1.67733E+07 3.52226
1.67875E+07 3.52070
1.68016E+07 3.51915
1.68158E+07 3.51760
1.68300E+07 3.51606
1.68442E+07 3.51452
1.68583E+07 3.51298
1.68725E+07 3.51145
1.68867E+07 3.50993
1.69008E+07 3.50840
1.69150E+07 3.50688
1.69292E+07 3.50537
1.69433E+07 3.50386
1.69575E+07 3.50235
1.69717E+07 3.50085
1.69858E+07 3.49935
1.70000E+07 3.49786
1.70156E+07 3.49608
1.70313E+07 3.49431
1.70469E+07 3.49254
1.70625E+07 3.49078
1.70781E+07 3.48902
1.70938E+07 3.48726
1.71094E+07 3.48551
1.71250E+07 3.48376
1.71406E+07 3.48202
1.71563E+07 3.48028
1.71719E+07 3.47855
1.71875E+07 3.47682
1.72031E+07 3.47510
1.72188E+07 3.47338
1.72344E+07 3.47166
1.72500E+07 3.46995
1.72656E+07 3.46824
1.72813E+07 3.46654
1.72969E+07 3.46484
1.73125E+07 3.46314
1.73281E+07 3.46145
1.73438E+07 3.45977
1.73594E+07 3.45808
1.73750E+07 3.45641
1.73906E+07 3.45473
1.74063E+07 3.45306
1.74219E+07 3.45140
1.74375E+07 3.44974
1.74531E+07 3.44808
1.74688E+07 3.44643
1.74844E+07 3.44478
1.75000E+07 3.44314
1.75156E+07 3.44150
1.75313E+07 3.43986
1.75469E+07 3.43823
1.75625E+07 3.43660
1.75781E+07 3.43498
1.75938E+07 3.43336
1.76094E+07 3.43175
1.76250E+07 3.43014
1.76406E+07 3.42853
1.76563E+07 3.42693
1.76719E+07 3.42533
1.76875E+07 3.42374
1.77031E+07 3.42215
1.77188E+07 3.42057
1.77344E+07 3.41899
1.77500E+07 3.41741
1.77656E+07 3.41584
1.77813E+07 3.41428
1.77969E+07 3.41271
1.78125E+07 3.41115
1.78281E+07 3.40960
1.78438E+07 3.40805
1.78594E+07 3.40650
1.78750E+07 3.40496
1.78906E+07 3.40342
1.79063E+07 3.40189
1.79219E+07 3.40036
1.79375E+07 3.39884
1.79531E+07 3.39732
1.79688E+07 3.39580
1.79844E+07 3.39429
1.80000E+07 3.39278
1.80354E+07 3.38774
1.80708E+07 3.38274
1.81062E+07 3.37776
1.81417E+07 3.37281
1.81771E+07 3.36788
1.82125E+07 3.36298
1.82479E+07 3.35811
1.82833E+07 3.35326
1.82833E+07 3.35326
1.83729E+07 3.34089
1.84625E+07 3.32865
1.85521E+07 3.31654
1.86417E+07 3.30455
1.87313E+07 3.29270
1.88208E+07 3.28097
1.89104E+07 3.26937
1.90000E+07 3.25791
1.91250E+07 3.24176
1.92500E+07 3.22583
1.93750E+07 3.21011
1.95000E+07 3.19462
1.96250E+07 3.17935
1.97500E+07 3.16430
1.98750E+07 3.14949
2.00000E+07 3.13491
