V-51(n,g) ENDF/B-VII.1
1.16260E+06 0.00196198
1.16275E+06 0.00196194
1.16298E+06 0.00196187
1.16335E+06 0.00196175
1.16372E+06 0.00196163
1.16395E+06 0.00196156
1.16410E+06 0.00196151
1.16446E+06 0.00196140
1.16500E+06 0.00196123
1.16590E+06 0.00196095
1.16680E+06 0.00196067
1.16734E+06 0.00196050
1.16770E+06 0.00196038
1.16779E+06 0.00196036
1.16793E+06 0.00196031
1.16815E+06 0.00196024
1.16837E+06 0.00196017
1.16851E+06 0.00196013
1.16860E+06 0.00196010
1.16884E+06 0.00196003
1.16920E+06 0.00195991
1.16980E+06 0.00195972
1.17040E+06 0.00195954
1.17076E+06 0.00195942
1.17100E+06 0.00195935
1.17116E+06 0.00195930
1.17140E+06 0.00195922
1.17180E+06 0.00195910
1.17220E+06 0.00195897
1.17244E+06 0.00195890
1.17260E+06 0.00195885
1.17268E+06 0.00195882
1.17280E+06 0.00195878
1.17292E+06 0.00195874
1.17300E+06 0.00195872
1.17313E+06 0.00195868
1.17332E+06 0.00195862
1.17365E+06 0.00195852
1.17397E+06 0.00195842
1.17417E+06 0.00195835
1.17430E+06 0.00195831
1.17438E+06 0.00195829
1.17450E+06 0.00195825
1.17470E+06 0.00195819
1.17490E+06 0.00195812
1.17502E+06 0.00195809
1.17510E+06 0.00195806
1.17544E+06 0.00195795
1.17595E+06 0.00195779
1.17680E+06 0.00195753
1.17765E+06 0.00195726
1.17816E+06 0.00195710
1.17850E+06 0.00195699
1.17873E+06 0.00195692
1.17908E+06 0.00195681
1.17965E+06 0.00195663
1.18023E+06 0.00195645
1.18057E+06 0.00195634
1.18080E+06 0.00195627
1.18094E+06 0.00195623
1.18115E+06 0.00195616
1.18136E+06 0.00195610
1.18150E+06 0.00195605
1.18225E+06 0.00195582
1.18300E+06 0.00195558
1.18317E+06 0.00195553
1.18342E+06 0.00195545
1.18385E+06 0.00195531
1.18427E+06 0.00195518
1.18453E+06 0.00195510
1.18470E+06 0.00195505
1.18520E+06 0.00195489
1.18533E+06 0.00195485
1.18552E+06 0.00195479
1.18585E+06 0.00195469
1.18617E+06 0.00195459
1.18637E+06 0.00195452
1.18650E+06 0.00195448
1.18676E+06 0.00195440
1.18715E+06 0.00195428
1.18780E+06 0.00195407
1.18845E+06 0.00195387
1.18884E+06 0.00195375
1.18910E+06 0.00195367
1.18924E+06 0.00195362
1.18945E+06 0.00195356
1.18966E+06 0.00195349
1.18980E+06 0.00195345
1.19059E+06 0.00195320
1.19178E+06 0.00195282
1.19375E+06 0.00195221
1.19572E+06 0.00195159
1.19691E+06 0.00195121
1.19770E+06 0.00195097
1.19783E+06 0.00195092
1.19802E+06 0.00195087
1.19835E+06 0.00195076
1.19867E+06 0.00195066
1.19887E+06 0.00195060
1.19900E+06 0.00195056
1.19924E+06 0.00195048
1.19960E+06 0.00195037
1.20000E+06 0.00195024
1.20020E+06 0.00195021
1.20080E+06 0.00195010
1.20116E+06 0.00195003
1.20140E+06 0.00194998
1.20158E+06 0.00194995
1.20185E+06 0.00194990
1.20212E+06 0.00194985
1.20230E+06 0.00194982
1.20240E+06 0.00194980
1.20250E+06 0.00194978
1.20265E+06 0.00194975
1.20280E+06 0.00194972
1.20290E+06 0.00194971
1.20328E+06 0.00194964
1.20385E+06 0.00194953
1.20480E+06 0.00194935
1.20575E+06 0.00194918
1.20632E+06 0.00194907
1.20670E+06 0.00194900
1.20681E+06 0.00194898
1.20697E+06 0.00194895
1.20725E+06 0.00194890
1.20752E+06 0.00194885
1.20769E+06 0.00194882
1.20780E+06 0.00194880
1.20807E+06 0.00194875
1.20847E+06 0.00194867
1.20915E+06 0.00194855
1.20982E+06 0.00194842
1.21023E+06 0.00194835
1.21050E+06 0.00194830
1.21160E+06 0.00194809
1.21270E+06 0.00194789
1.21340E+06 0.00194776
1.21445E+06 0.00194756
1.21620E+06 0.00194724
1.21795E+06 0.00194691
1.21900E+06 0.00194672
1.21970E+06 0.00194659
1.21992E+06 0.00194655
1.22025E+06 0.00194649
1.22080E+06 0.00194638
1.22135E+06 0.00194628
1.22168E+06 0.00194622
1.22190E+06 0.00194618
1.22224E+06 0.00194612
1.22275E+06 0.00194602
1.22326E+06 0.00194593
1.22360E+06 0.00194587
1.22400E+06 0.00194579
1.22460E+06 0.00194568
1.22560E+06 0.00194549
1.22660E+06 0.00194531
1.22720E+06 0.00194520
1.22760E+06 0.00194512
1.22783E+06 0.00194508
1.22818E+06 0.00194502
1.22875E+06 0.00194491
1.22933E+06 0.00194480
1.22967E+06 0.00194474
1.22990E+06 0.00194470
1.23001E+06 0.00194468
1.23018E+06 0.00194464
1.23045E+06 0.00194459
1.23073E+06 0.00194454
1.23089E+06 0.00194451
1.23100E+06 0.00194449
1.23150E+06 0.00194440
1.23200E+06 0.00194431
1.23222E+06 0.00194427
1.23255E+06 0.00194421
1.23310E+06 0.00194410
1.23365E+06 0.00194400
1.23398E+06 0.00194394
1.23420E+06 0.00194390
1.23428E+06 0.00194388
1.23440E+06 0.00194386
1.23460E+06 0.00194382
1.23480E+06 0.00194379
1.23492E+06 0.00194377
1.23500E+06 0.00194375
1.23530E+06 0.00194369
1.23575E+06 0.00194361
1.23620E+06 0.00194353
1.23650E+06 0.00194347
1.23698E+06 0.00194338
1.23770E+06 0.00194325
1.23890E+06 0.00194303
1.24010E+06 0.00194280
1.24082E+06 0.00194267
1.24130E+06 0.00194258
1.24146E+06 0.00194255
1.24170E+06 0.00194251
1.24210E+06 0.00194243
1.24250E+06 0.00194236
1.24274E+06 0.00194231
1.24290E+06 0.00194229
1.24310E+06 0.00194225
1.24340E+06 0.00194219
1.24390E+06 0.00194210
1.24440E+06 0.00194201
1.24470E+06 0.00194195
1.24490E+06 0.00194191
1.24508E+06 0.00194188
1.24535E+06 0.00194183
1.24580E+06 0.00194175
1.24625E+06 0.00194166
1.24652E+06 0.00194161
1.24670E+06 0.00194158
1.24679E+06 0.00194156
1.24693E+06 0.00194154
1.24715E+06 0.00194150
1.24737E+06 0.00194146
1.24751E+06 0.00194143
1.24760E+06 0.00194141
1.24779E+06 0.00194138
1.24808E+06 0.00194132
1.24855E+06 0.00194124
1.24903E+06 0.00194115
1.24931E+06 0.00194110
1.24950E+06 0.00194106
1.25000E+06 0.00194097
1.25006E+06 0.00194096
1.25030E+06 0.00194091
1.25070E+06 0.00194084
1.25110E+06 0.00194076
1.25134E+06 0.00194072
1.25150E+06 0.00194069
1.25170E+06 0.00194065
1.25184E+06 0.00194063
1.25205E+06 0.00194059
1.25240E+06 0.00194052
1.25275E+06 0.00194046
1.25296E+06 0.00194042
1.25310E+06 0.00194039
1.25324E+06 0.00194037
1.25345E+06 0.00194033
1.25380E+06 0.00194026
1.25415E+06 0.00194020
1.25436E+06 0.00194016
1.25450E+06 0.00194013
1.25510E+06 0.00194002
1.25521E+06 0.00194000
1.25537E+06 0.00193997
1.25565E+06 0.00193992
1.25592E+06 0.00193987
1.25609E+06 0.00193984
1.25620E+06 0.00193982
1.25637E+06 0.00193979
1.25663E+06 0.00193974
1.25705E+06 0.00193966
1.25747E+06 0.00193958
1.25773E+06 0.00193953
1.25790E+06 0.00193950
1.25804E+06 0.00193948
1.25825E+06 0.00193944
1.25860E+06 0.00193937
1.25895E+06 0.00193931
1.25916E+06 0.00193927
1.25930E+06 0.00193924
1.25971E+06 0.00193917
1.26032E+06 0.00193905
1.26135E+06 0.00193886
1.26238E+06 0.00193867
1.26299E+06 0.00193856
1.26340E+06 0.00193848
1.26362E+06 0.00193844
1.26395E+06 0.00193838
1.26450E+06 0.00193828
1.26505E+06 0.00193818
1.26538E+06 0.00193811
1.26560E+06 0.00193807
1.26598E+06 0.00193800
1.26655E+06 0.00193790
1.26750E+06 0.00193772
1.26845E+06 0.00193755
1.26902E+06 0.00193744
1.26940E+06 0.00193737
1.26974E+06 0.00193731
1.27025E+06 0.00193721
1.27076E+06 0.00193712
1.27110E+06 0.00193705
1.27142E+06 0.00193699
1.27190E+06 0.00193691
1.27270E+06 0.00193676
1.27350E+06 0.00193661
1.27398E+06 0.00193652
1.27430E+06 0.00193646
1.27465E+06 0.00193640
1.27500E+06 0.00193633
1.27510E+06 0.00193631
1.27525E+06 0.00193628
1.27550E+06 0.00193624
1.27575E+06 0.00193619
1.27590E+06 0.00193616
1.27600E+06 0.00193614
1.27625E+06 0.00193610
1.27662E+06 0.00193603
1.27725E+06 0.00193591
1.27788E+06 0.00193580
1.27825E+06 0.00193573
1.27850E+06 0.00193568
1.27861E+06 0.00193566
1.27877E+06 0.00193563
1.27905E+06 0.00193558
1.27933E+06 0.00193553
1.27949E+06 0.00193550
1.27960E+06 0.00193548
1.27969E+06 0.00193546
1.27982E+06 0.00193544
1.28005E+06 0.00193539
1.28028E+06 0.00193535
1.28041E+06 0.00193533
1.28050E+06 0.00193531
1.28105E+06 0.00193521
1.28188E+06 0.00193505
1.28325E+06 0.00193480
1.28462E+06 0.00193455
1.28545E+06 0.00193439
1.28600E+06 0.00193429
1.28608E+06 0.00193427
1.28620E+06 0.00193425
1.28640E+06 0.00193422
1.28660E+06 0.00193418
1.28672E+06 0.00193416
1.28680E+06 0.00193414
1.28719E+06 0.00193407
1.28777E+06 0.00193396
1.28875E+06 0.00193378
1.28973E+06 0.00193360
1.29031E+06 0.00193349
1.29070E+06 0.00193342
1.29105E+06 0.00193335
1.29140E+06 0.00193329
1.29195E+06 0.00193319
1.29278E+06 0.00193303
1.29415E+06 0.00193278
1.29553E+06 0.00193252
1.29635E+06 0.00193237
1.29690E+06 0.00193227
1.29712E+06 0.00193223
1.29745E+06 0.00193217
1.29800E+06 0.00193206
1.29855E+06 0.00193196
1.29888E+06 0.00193190
1.29910E+06 0.00193186
1.29971E+06 0.00193175
1.30000E+06 0.00193169
1.30062E+06 0.00193164
1.30215E+06 0.00193150
1.30367E+06 0.00193136
1.30459E+06 0.00193128
1.30520E+06 0.00193122
1.30532E+06 0.00193121
1.30550E+06 0.00193119
1.30580E+06 0.00193117
1.30610E+06 0.00193114
1.30628E+06 0.00193112
1.30640E+06 0.00193111
1.30686E+06 0.00193107
1.30755E+06 0.00193101
1.30824E+06 0.00193095
1.30870E+06 0.00193090
1.30895E+06 0.00193088
1.30933E+06 0.00193085
1.30995E+06 0.00193079
1.31058E+06 0.00193073
1.31095E+06 0.00193070
1.31120E+06 0.00193068
1.31150E+06 0.00193065
1.31195E+06 0.00193061
1.31270E+06 0.00193054
1.31345E+06 0.00193047
1.31390E+06 0.00193043
1.31420E+06 0.00193040
1.31483E+06 0.00193035
1.31577E+06 0.00193026
1.31735E+06 0.00193012
1.31892E+06 0.00192998
1.31987E+06 0.00192989
1.32050E+06 0.00192983
1.32088E+06 0.00192980
1.32145E+06 0.00192975
1.32240E+06 0.00192966
1.32335E+06 0.00192957
1.32392E+06 0.00192952
1.32430E+06 0.00192949
1.32442E+06 0.00192948
1.32460E+06 0.00192946
1.32490E+06 0.00192943
1.32520E+06 0.00192941
1.32538E+06 0.00192939
1.32550E+06 0.00192938
1.32585E+06 0.00192935
1.32638E+06 0.00192930
1.32725E+06 0.00192922
1.32813E+06 0.00192914
1.32865E+06 0.00192909
1.32900E+06 0.00192906
1.32945E+06 0.00192902
1.33013E+06 0.00192896
1.33125E+06 0.00192886
1.33238E+06 0.00192876
1.33305E+06 0.00192869
1.33350E+06 0.00192865
1.33410E+06 0.00192860
1.33500E+06 0.00192852
1.33650E+06 0.00192838
1.33800E+06 0.00192825
1.33890E+06 0.00192816
1.33950E+06 0.00192811
1.33972E+06 0.00192809
1.34005E+06 0.00192806
1.34038E+06 0.00192803
1.34060E+06 0.00192801
1.34070E+06 0.00192800
1.34085E+06 0.00192799
1.34110E+06 0.00192796
1.34135E+06 0.00192794
1.34150E+06 0.00192793
1.34160E+06 0.00192792
1.34170E+06 0.00192791
1.34185E+06 0.00192790
1.34210E+06 0.00192787
1.34235E+06 0.00192785
1.34250E+06 0.00192784
1.34260E+06 0.00192783
1.34270E+06 0.00192782
1.34279E+06 0.00192781
1.34292E+06 0.00192780
1.34315E+06 0.00192778
1.34337E+06 0.00192776
1.34351E+06 0.00192775
1.34360E+06 0.00192774
1.34398E+06 0.00192770
1.34455E+06 0.00192765
1.34550E+06 0.00192757
1.34645E+06 0.00192748
1.34702E+06 0.00192743
1.34740E+06 0.00192739
1.34764E+06 0.00192737
1.34800E+06 0.00192734
1.34836E+06 0.00192731
1.34860E+06 0.00192728
1.34889E+06 0.00192726
1.34933E+06 0.00192722
1.35005E+06 0.00192715
1.35078E+06 0.00192709
1.35121E+06 0.00192705
1.35150E+06 0.00192702
1.35159E+06 0.00192701
1.35173E+06 0.00192700
1.35195E+06 0.00192698
1.35217E+06 0.00192696
1.35231E+06 0.00192695
1.35240E+06 0.00192694
1.35274E+06 0.00192691
1.35325E+06 0.00192686
1.35376E+06 0.00192682
1.35410E+06 0.00192679
1.35430E+06 0.00192677
1.35460E+06 0.00192674
1.35510E+06 0.00192669
1.35560E+06 0.00192665
1.35590E+06 0.00192662
1.35610E+06 0.00192660
1.35652E+06 0.00192657
1.35715E+06 0.00192651
1.35778E+06 0.00192645
1.35820E+06 0.00192641
1.35834E+06 0.00192640
1.35855E+06 0.00192638
1.35890E+06 0.00192635
1.35925E+06 0.00192632
1.35946E+06 0.00192630
1.35960E+06 0.00192629
1.35979E+06 0.00192627
1.36007E+06 0.00192624
1.36055E+06 0.00192620
1.36102E+06 0.00192616
1.36131E+06 0.00192613
1.36150E+06 0.00192611
1.36168E+06 0.00192610
1.36195E+06 0.00192607
1.36240E+06 0.00192603
1.36285E+06 0.00192599
1.36312E+06 0.00192597
1.36330E+06 0.00192595
1.36353E+06 0.00192593
1.36387E+06 0.00192590
1.36445E+06 0.00192585
1.36502E+06 0.00192579
1.36537E+06 0.00192576
1.36560E+06 0.00192574
1.36572E+06 0.00192573
1.36590E+06 0.00192571
1.36620E+06 0.00192569
1.36650E+06 0.00192566
1.36668E+06 0.00192564
1.36680E+06 0.00192563
1.36722E+06 0.00192559
1.36785E+06 0.00192554
1.36848E+06 0.00192548
1.36890E+06 0.00192544
1.36899E+06 0.00192543
1.36912E+06 0.00192542
1.36935E+06 0.00192540
1.36957E+06 0.00192538
1.36971E+06 0.00192537
1.36980E+06 0.00192536
1.36999E+06 0.00192534
1.37027E+06 0.00192532
1.37075E+06 0.00192527
1.37122E+06 0.00192523
1.37151E+06 0.00192521
1.37170E+06 0.00192519
1.37205E+06 0.00192516
1.37258E+06 0.00192511
1.37345E+06 0.00192503
1.37433E+06 0.00192495
1.37485E+06 0.00192490
1.37520E+06 0.00192487
1.37571E+06 0.00192482
1.37647E+06 0.00192476
1.37775E+06 0.00192464
1.37902E+06 0.00192452
1.37979E+06 0.00192445
1.38030E+06 0.00192441
1.38039E+06 0.00192440
1.38053E+06 0.00192439
1.38075E+06 0.00192437
1.38098E+06 0.00192435
1.38111E+06 0.00192434
1.38120E+06 0.00192433
1.38155E+06 0.00192430
1.38207E+06 0.00192425
1.38295E+06 0.00192417
1.38383E+06 0.00192409
1.38435E+06 0.00192404
1.38470E+06 0.00192401
1.38485E+06 0.00192400
1.38508E+06 0.00192397
1.38545E+06 0.00192394
1.38583E+06 0.00192391
1.38605E+06 0.00192389
1.38620E+06 0.00192387
1.38670E+06 0.00192383
1.38720E+06 0.00192378
1.38731E+06 0.00192377
1.38748E+06 0.00192376
1.38775E+06 0.00192373
1.38803E+06 0.00192371
1.38819E+06 0.00192369
1.38830E+06 0.00192368
1.38858E+06 0.00192366
1.38900E+06 0.00192362
1.38970E+06 0.00192356
1.39040E+06 0.00192349
1.39082E+06 0.00192345
1.39110E+06 0.00192343
1.39120E+06 0.00192342
1.39135E+06 0.00192341
1.39160E+06 0.00192338
1.39185E+06 0.00192336
1.39200E+06 0.00192335
1.39210E+06 0.00192334
1.39265E+06 0.00192329
1.39348E+06 0.00192321
1.39485E+06 0.00192309
1.39623E+06 0.00192296
1.39705E+06 0.00192289
1.39760E+06 0.00192284
1.39775E+06 0.00192283
1.39797E+06 0.00192281
1.39835E+06 0.00192277
1.39872E+06 0.00192274
1.39895E+06 0.00192272
1.39910E+06 0.00192270
1.39928E+06 0.00192269
1.39955E+06 0.00192266
1.40000E+06 0.00192262
1.40045E+06 0.00192262
1.40072E+06 0.00192261
1.40090E+06 0.00192261
1.40105E+06 0.00192261
1.40128E+06 0.00192260
1.40165E+06 0.00192260
1.40203E+06 0.00192259
1.40225E+06 0.00192259
1.40240E+06 0.00192259
1.40290E+06 0.00192258
1.40334E+06 0.00192258
1.40400E+06 0.00192257
1.40466E+06 0.00192256
1.40510E+06 0.00192255
1.40533E+06 0.00192255
1.40568E+06 0.00192254
1.40625E+06 0.00192254
1.40682E+06 0.00192253
1.40717E+06 0.00192252
1.40740E+06 0.00192252
1.40757E+06 0.00192252
1.40783E+06 0.00192252
1.40825E+06 0.00192251
1.40867E+06 0.00192250
1.40893E+06 0.00192250
1.40910E+06 0.00192250
1.40948E+06 0.00192249
1.41005E+06 0.00192248
1.41100E+06 0.00192247
1.41195E+06 0.00192246
1.41252E+06 0.00192245
1.41290E+06 0.00192245
1.41345E+06 0.00192244
1.41427E+06 0.00192243
1.41565E+06 0.00192241
1.41702E+06 0.00192239
1.41785E+06 0.00192238
1.41840E+06 0.00192237
1.41860E+06 0.00192237
1.41879E+06 0.00192237
1.41908E+06 0.00192236
1.41955E+06 0.00192236
1.42003E+06 0.00192235
1.42031E+06 0.00192235
1.42050E+06 0.00192234
1.42086E+06 0.00192234
1.42140E+06 0.00192233
1.42230E+06 0.00192232
1.42320E+06 0.00192231
1.42374E+06 0.00192230
1.42410E+06 0.00192229
1.42443E+06 0.00192229
1.42492E+06 0.00192228
1.42575E+06 0.00192227
1.42657E+06 0.00192226
1.42707E+06 0.00192225
1.42740E+06 0.00192225
1.42782E+06 0.00192224
1.42845E+06 0.00192223
1.42908E+06 0.00192223
1.42950E+06 0.00192222
1.42972E+06 0.00192222
1.43005E+06 0.00192221
1.43060E+06 0.00192221
1.43115E+06 0.00192220
1.43148E+06 0.00192219
1.43170E+06 0.00192219
1.43185E+06 0.00192219
1.43207E+06 0.00192219
1.43245E+06 0.00192218
1.43283E+06 0.00192218
1.43305E+06 0.00192217
1.43320E+06 0.00192217
1.43333E+06 0.00192217
1.43352E+06 0.00192217
1.43385E+06 0.00192216
1.43417E+06 0.00192216
1.43437E+06 0.00192215
1.43450E+06 0.00192215
1.43460E+06 0.00192215
1.43505E+06 0.00192214
1.43550E+06 0.00192214
1.43613E+06 0.00192213
1.43708E+06 0.00192212
1.43865E+06 0.00192210
1.44023E+06 0.00192207
1.44117E+06 0.00192206
1.44180E+06 0.00192205
1.44196E+06 0.00192205
1.44220E+06 0.00192205
1.44244E+06 0.00192204
1.44260E+06 0.00192204
1.44310E+06 0.00192204
1.44331E+06 0.00192203
1.44362E+06 0.00192203
1.44415E+06 0.00192202
1.44467E+06 0.00192201
1.44499E+06 0.00192201
1.44520E+06 0.00192201
1.44556E+06 0.00192200
1.44610E+06 0.00192199
1.44700E+06 0.00192198
1.44790E+06 0.00192197
1.44844E+06 0.00192196
1.44880E+06 0.00192196
1.44924E+06 0.00192195
1.44990E+06 0.00192194
1.45056E+06 0.00192193
1.45100E+06 0.00192193
1.45138E+06 0.00192192
1.45195E+06 0.00192191
1.45290E+06 0.00192190
1.45385E+06 0.00192189
1.45442E+06 0.00192188
1.45480E+06 0.00192188
1.45502E+06 0.00192187
1.45535E+06 0.00192187
1.45568E+06 0.00192186
1.45590E+06 0.00192186
1.45620E+06 0.00192186
1.45650E+06 0.00192185
1.45668E+06 0.00192185
1.45695E+06 0.00192185
1.45722E+06 0.00192184
1.45740E+06 0.00192184
1.45790E+06 0.00192183
1.45802E+06 0.00192183
1.45820E+06 0.00192183
1.45838E+06 0.00192183
1.45850E+06 0.00192183
1.45866E+06 0.00192182
1.45890E+06 0.00192182
1.45930E+06 0.00192182
1.45970E+06 0.00192181
1.45994E+06 0.00192181
1.46010E+06 0.00192180
1.46022E+06 0.00192180
1.46040E+06 0.00192180
1.46070E+06 0.00192180
1.46100E+06 0.00192179
1.46118E+06 0.00192179
1.46130E+06 0.00192179
1.46165E+06 0.00192178
1.46218E+06 0.00192178
1.46305E+06 0.00192176
1.46392E+06 0.00192175
1.46445E+06 0.00192174
1.46480E+06 0.00192174
1.46500E+06 0.00192174
1.46530E+06 0.00192173
1.46560E+06 0.00192173
1.46580E+06 0.00192173
1.46607E+06 0.00192172
1.46647E+06 0.00192172
1.46715E+06 0.00192171
1.46782E+06 0.00192170
1.46823E+06 0.00192169
1.46850E+06 0.00192169
1.46869E+06 0.00192169
1.46897E+06 0.00192168
1.46945E+06 0.00192168
1.46992E+06 0.00192167
1.47021E+06 0.00192167
1.47040E+06 0.00192166
1.47067E+06 0.00192166
1.47107E+06 0.00192165
1.47175E+06 0.00192165
1.47243E+06 0.00192164
