Nb-93(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1.70800E+06 0.0138800
1.70835E+06 0.0138748
1.75000E+06 0.0132500
1.80000E+06 0.0125000
1.90000E+06 0.0117500
1.95000E+06 0.0113750
1.96000E+06 0.0113000
1.97100E+06 0.0112175
1.97117E+06 0.0112162
2.00000E+06 0.0110000
2.06300E+06 0.0106598
2.15500E+06 0.0101630
2.17800E+06 0.0100388
2.17840E+06 0.0100367
2.20000E+06 0.00992000
2.20064E+06 0.00991656
2.40000E+06 0.00884000
2.50000E+06 0.00830000
2.56300E+06 0.00804800
2.60000E+06 0.00790000
2.80000E+06 0.00710000
3.00000E+06 0.00630000
3.20000E+06 0.00590000
3.40000E+06 0.00550000
3.50000E+06 0.00530000
3.60000E+06 0.00510000
3.80000E+06 0.00470000
3.85900E+06 0.00458200
3.86000E+06 0.00458000
4.00000E+06 0.00430000
4.05000E+06 0.00425000
4.20000E+06 0.00410000
4.40000E+06 0.00390000
4.50000E+06 0.00380000
4.58800E+06 0.00371200
4.60000E+06 0.00370000
4.80000E+06 0.00350000
5.00000E+06 0.00330000
5.50000E+06 0.00290000
6.00000E+06 0.00250000
6.10700E+06 0.00243580
6.10760E+06 0.00243544
6.11000E+06 0.00243400
6.15600E+06 0.00240640
6.26000E+06 0.00234400
6.26300E+06 0.00234220
6.50000E+06 0.00220000
7.00000E+06 0.00190000
7.50000E+06 0.00160000
8.00000E+06 0.00130000
8.34400E+06 0.00121400
8.50000E+06 0.00117500
8.92000E+06 0.00107000
8.92100E+06 0.00106975
8.92900E+06 0.00106775
9.00000E+06 0.00105000
9.04000E+06 0.00104000
9.05900E+06 0.00103525
9.06000E+06 0.00103500
9.10000E+06 0.00102500
9.20000E+06 0.00100000
9.30000E+06 0.000975000
9.37500E+06 0.000956250
9.40000E+06 0.000950000
9.50000E+06 0.000925000
9.60000E+06 0.000900000
9.70000E+06 0.000875000
9.80000E+06 0.000850000
9.90000E+06 0.000825000
1.00000E+07 0.000800000
1.02000E+07 0.000788000
1.03750E+07 0.000777500
1.04000E+07 0.000776000
1.06000E+07 0.000764000
1.08000E+07 0.000752000
1.10000E+07 0.000740000
1.12000E+07 0.000728000
1.13940E+07 0.000716360
1.14000E+07 0.000716000
1.15000E+07 0.000710000
1.16000E+07 0.000704000
1.18000E+07 0.000692000
1.20000E+07 0.000680000
1.23940E+07 0.000656360
1.25000E+07 0.000650000
1.25900E+07 0.000644600
1.25953E+07 0.000644283
1.26000E+07 0.000644000
1.30000E+07 0.000620000
1.34060E+07 0.000595640
1.34800E+07 0.000591200
1.34848E+07 0.000590910
1.35000E+07 0.000590001
1.35000E+07 0.000590000
1.35000E+07 0.000589999
1.35400E+07 0.000587600
1.40000E+07 0.000560000
1.43560E+07 0.000538640
1.45000E+07 0.000530000
1.50000E+07 0.000500000
1.55000E+07 0.000480000
1.55200E+07 0.000479200
1.60000E+07 0.000460000
1.69000E+07 0.000424000
1.70000E+07 0.000420000
1.72000E+07 0.000412000
1.72500E+07 0.000410000
1.75000E+07 0.000400000
1.77500E+07 0.000390000
1.78000E+07 0.000388000
1.80000E+07 0.000380000
1.85000E+07 0.000360000
1.90000E+07 0.000340000
1.95000E+07 0.000320000
2.00000E+07 0.000300000
2.00000E+07 0.000300000
2.00000E+07 0.00000
2.02846E+07 0.00000
2.06052E+07 0.00000
2.10000E+07 0.00000
2.11374E+07 0.00000
2.20000E+07 0.00000
2.30000E+07 0.00000
2.30114E+07 0.00000
2.40000E+07 0.00000
2.50000E+07 0.00000
2.56363E+07 0.00000
2.60000E+07 0.00000
2.67052E+07 0.00000
2.69547E+07 0.00000
2.70000E+07 0.00000
2.80000E+07 0.00000
2.90000E+07 0.00000
2.90781E+07 0.00000
2.94708E+07 0.00000
3.00000E+07 0.00000
3.10000E+07 0.00000
3.19005E+07 0.00000
3.20000E+07 0.00000
3.27587E+07 0.00000
3.30000E+07 0.00000
3.40000E+07 0.00000
3.49328E+07 0.00000
3.49461E+07 0.00000
3.50000E+07 0.00000
3.50539E+07 0.00000
3.60000E+07 0.00000
3.70000E+07 0.00000
3.77907E+07 0.00000
3.80000E+07 0.00000
3.90000E+07 0.00000
3.93387E+07 0.00000
4.00000E+07 0.00000
4.04522E+07 0.00000
4.05068E+07 0.00000
4.05225E+07 0.00000
4.10000E+07 0.00000
4.20000E+07 0.00000
4.30000E+07 0.00000
4.33706E+07 0.00000
4.40000E+07 0.00000
4.45546E+07 0.00000
4.50000E+07 0.00000
4.57358E+07 0.00000
4.57506E+07 0.00000
4.60000E+07 0.00000
4.70000E+07 0.00000
4.75374E+07 0.00000
4.80000E+07 0.00000
4.90000E+07 0.00000
4.94178E+07 0.00000
5.00000E+07 0.00000
5.06718E+07 0.00000
5.08701E+07 0.00000
5.10000E+07 0.00000
5.20000E+07 0.00000
5.25835E+07 0.00000
5.30000E+07 0.00000
5.40000E+07 0.00000
5.41152E+07 0.00000
5.50000E+07 0.00000
5.51049E+07 0.00000
5.60000E+07 0.00000
5.63679E+07 0.00000
5.70000E+07 0.00000
5.73960E+07 0.00000
5.80000E+07 0.00000
5.90000E+07 0.00000
6.00000E+07 0.00000
6.08954E+07 0.00000
6.10000E+07 0.00000
6.15339E+07 0.00000
6.20000E+07 0.00000
6.21263E+07 0.00000
6.30000E+07 0.00000
6.40000E+07 0.00000
6.50000E+07 0.00000
6.58563E+07 0.00000
6.60000E+07 0.00000
6.64071E+07 0.00000
6.70000E+07 0.00000
6.80000E+07 0.00000
6.90000E+07 0.00000
7.00000E+07 0.00000
7.01206E+07 0.00000
7.04060E+07 0.00000
7.10000E+07 0.00000
7.20000E+07 0.00000
7.30000E+07 0.00000
7.40000E+07 0.00000
7.42701E+07 0.00000
7.45966E+07 0.00000
7.50000E+07 0.00000
7.60000E+07 0.00000
7.70000E+07 0.00000
7.80000E+07 0.00000
7.86456E+07 0.00000
7.88016E+07 0.00000
7.90000E+07 0.00000
8.00000E+07 0.00000
8.10000E+07 0.00000
8.20000E+07 0.00000
8.30000E+07 0.00000
8.37230E+07 0.00000
8.40000E+07 0.00000
8.50000E+07 0.00000
8.60000E+07 0.00000
8.70000E+07 0.00000
8.80000E+07 0.00000
8.90000E+07 0.00000
8.92149E+07 0.00000
9.00000E+07 0.00000
9.10000E+07 0.00000
9.20000E+07 0.00000
9.30000E+07 0.00000
9.33125E+07 0.00000
9.40000E+07 0.00000
9.50000E+07 0.00000
9.60000E+07 0.00000
9.70000E+07 0.00000
9.80000E+07 0.00000
9.90000E+07 0.00000
1.00000E+08 0.00000
1.02000E+08 0.00000
1.04000E+08 0.00000
1.06000E+08 0.00000
1.08000E+08 0.00000
1.10000E+08 0.00000
1.12000E+08 0.00000
1.14000E+08 0.00000
1.16000E+08 0.00000
1.18000E+08 0.00000
1.20000E+08 0.00000
1.22000E+08 0.00000
1.24000E+08 0.00000
1.26000E+08 0.00000
1.28000E+08 0.00000
1.30000E+08 0.00000
1.32000E+08 0.00000
1.34000E+08 0.00000
1.36000E+08 0.00000
1.38000E+08 0.00000
1.40000E+08 0.00000
1.42000E+08 0.00000
1.44000E+08 0.00000
1.46000E+08 0.00000
1.48000E+08 0.00000
1.50000E+08 0.00000
