I-127(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2147.98 1.70290
2148.16 2.51320
2148.34 4.08675
2148.44 5.49897
2148.53 7.74809
2148.62 11.7357
2148.67 14.9122
2148.71 19.5101
2148.76 26.4546
2148.81 37.4583
2148.85 55.7278
2148.90 86.6118
2148.95 138.817
2149.00 173.720
2149.05 138.811
2149.10 86.6060
2149.14 57.8168
2149.19 39.9874
2149.23 28.8340
2149.27 21.7318
2149.35 13.3213
2149.44 8.97180
2149.52 6.40796
2149.60 4.81291
2149.77 2.99448
2149.94 2.03544
2150.10 1.47564
2150.27 1.11730
2150.44 0.876904
2150.77 0.581075
2151.10 0.414570
2151.44 0.311424
2151.77 0.243155
2152.44 0.161194
2153.10 0.115905
2153.77 0.0882612
2154.43 0.0701801
2155.77 0.0488030
2157.10 0.0372376
2159.76 0.0260817
2162.43 0.0215495
2165.09 0.0199164
2170.42 0.0215573
2175.75 0.0302548
2178.42 0.0398275
2181.08 0.0575697
2182.42 0.0725333
2183.75 0.0952822
2185.08 0.132349
2186.41 0.198722
2187.08 0.253775
2187.75 0.336340
2188.41 0.468588
2189.08 0.700137
2189.75 1.16313
2190.08 1.58981
2190.41 2.30287
2190.58 2.85518
2190.75 3.62508
2190.91 4.75661
2191.08 6.48515
2191.25 9.33636
2191.41 14.3769
2191.50 18.4917
2191.58 24.3222
2191.66 32.8199
2191.74 45.1590
2191.87 72.1697
2192.00 90.1413
2192.13 72.1607
2192.26 45.1503
2192.34 32.6901
2192.42 24.2328
2192.59 14.3328
2192.76 9.29059
2192.92 6.47167
2193.09 4.74061
2193.26 3.61537
2193.59 2.30003
2193.92 1.58910
2194.26 1.16553
2194.92 0.707327
2195.59 0.478979
2196.26 0.350488
2196.92 0.272555
2197.59 0.223649
2198.92 0.177591
2199.59 0.175802
2200.26 0.193380
2200.92 0.250096
2201.26 0.311944
2201.59 0.426006
2201.93 0.666077
2202.09 0.897210
2202.26 1.29710
2202.43 2.09044
2202.51 2.80776
2202.59 3.98533
2202.68 6.14527
2202.72 7.94818
2202.76 10.5793
2202.80 14.8353
2202.84 21.8248
2202.88 34.7658
2202.90 45.1064
2202.92 58.5011
2202.96 93.4990
2203.00 116.808
2203.04 93.4971
2203.08 58.4990
2203.11 36.0439
2203.15 23.4621
2203.19 16.2083
2203.23 11.7747
2203.27 8.90742
2203.30 6.96124
2203.38 4.60379
2203.46 3.25798
2203.53 2.43199
2203.68 1.52032
2203.83 1.05072
2203.99 0.781695
2204.29 0.500658
2204.59 0.368548
2204.89 0.300629
2205.50 0.255883
2206.11 0.295651
2206.41 0.361066
2206.71 0.490665
2207.02 0.769213
2207.17 1.03931
2207.32 1.50550
2207.47 2.42490
2207.55 3.25548
2207.62 4.58753
2207.70 6.98789
2207.74 8.95318
2207.77 11.8520
2207.81 16.3404
2207.85 23.6948
2207.89 36.4663
2207.91 46.2531
2207.92 58.4700
2207.94 74.7926
2207.96 93.4300
2208.00 116.701
2208.04 93.4269
2208.08 58.4657
2208.11 39.2484
2208.14 27.2640
2208.17 19.7269
2208.20 14.9429
2208.26 9.19859
2208.32 6.22826
2208.38 4.46470
2208.45 3.37015
2208.57 2.11841
2208.69 1.45498
2208.81 1.06526
2209.06 0.650711
2209.30 0.444771
2209.55 0.328497
2210.04 0.207997
2210.53 0.150405
2211.02 0.119055
2212.00 0.0911216
2212.99 0.0893417
2213.97 0.123347
2214.46 0.179704
2214.71 0.236816
2214.95 0.339268
2215.20 0.550980
2215.32 0.752022
2215.44 1.09433
2215.56 1.76102
2215.63 2.34957
2215.69 3.29296
2215.75 4.97239
2215.81 8.21982
2215.84 11.1670
2215.87 15.6663
2215.90 23.3567
2215.93 36.3498
2215.95 46.5764
2215.97 58.1970
2216.00 72.7134
2216.03 58.1957
2216.07 36.3480
2216.11 20.9643
2216.15 13.0034
2216.19 8.69303
2216.22 6.17143
2216.26 4.59054
2216.30 3.54160
2216.38 2.29906
2216.46 1.60530
2216.53 1.18982
2216.69 0.729928
2216.85 0.495603
2217.00 0.361811
2217.31 0.221512
2217.62 0.152982
2217.93 0.114545
2218.55 0.0748000
2219.17 0.0554705
2219.79 0.0445040
2221.03 0.0329697
2223.52 0.0240860
2226.00 0.0215130
2228.48 0.0225918
2230.97 0.0301069
2232.21 0.0412459
2233.45 0.0719901
2234.07 0.113216
2234.69 0.224521
2235.00 0.371607
2235.16 0.511703
2235.31 0.755122
2235.47 1.23507
2235.54 1.67567
2235.62 2.39234
2235.70 3.71128
2235.74 4.81556
2235.78 6.42862
2235.82 9.05397
2235.85 13.5363
2235.89 21.7972
2235.91 28.2847
2235.93 37.4765
2235.95 48.2181
2235.97 60.1297
2236.00 74.9431
2236.03 60.1290
2236.07 37.4759
2236.11 21.7971
2236.15 13.6898
2236.18 9.22912
2236.22 6.58992
2236.26 4.92196
2236.30 3.80874
2236.37 2.47006
2236.45 1.73069
2236.53 1.28142
2236.68 0.787926
2236.83 0.538120
2236.98 0.395041
2237.29 0.247187
2237.89 0.142574
2238.50 0.118136
2239.11 0.134690
2239.72 0.222628
2240.02 0.349490
2240.17 0.472764
2240.33 0.688507
2240.48 1.11589
2240.55 1.50601
2240.63 2.14978
2240.71 3.32002
2240.74 4.29708
2240.78 5.76676
2240.82 8.10442
2240.86 12.0838
2240.90 19.3869
2240.91 25.2779
2240.93 33.2691
2240.95 42.2602
2240.97 52.9968
2241.00 66.5202
2241.03 52.9956
2241.07 33.2675
2241.10 20.1900
2241.14 12.9510
2241.17 8.85417
2241.21 6.43912
2241.24 4.83733
2241.28 3.78485
2241.34 2.47912
2241.41 1.74000
2241.48 1.29452
2241.62 0.799983
2241.76 0.545337
2241.90 0.399249
2242.18 0.245127
2242.73 0.128412
2243.28 0.0863916
2244.39 0.0588375
2245.50 0.0567585
2246.61 0.0726787
2247.16 0.0925068
2247.71 0.130300
2248.27 0.211828
2248.54 0.292093
2248.82 0.434737
2249.10 0.727931
2249.24 1.00728
2249.37 1.48478
2249.51 2.41898
2249.58 3.24953
2249.65 4.58991
2249.72 6.94756
2249.79 11.6211
2249.82 15.9103
2249.86 22.5721
2249.89 34.1104
2249.91 42.4740
2249.93 53.3147
2249.95 68.6206
2249.96 85.1360
2250.00 106.284
2250.04 85.1341
2250.07 53.3124
2250.11 34.9797
2250.14 24.1310
2250.17 17.3716
2250.20 12.9941
2250.26 7.96665
2250.32 5.34526
2250.39 3.82316
2250.45 2.86627
2250.57 1.78046
2250.70 1.21293
2250.82 0.880151
2251.07 0.526042
2251.32 0.351123
2251.56 0.252832
2252.06 0.151615
2252.56 0.103151
2253.05 0.0763499
2254.05 0.0492200
2255.04 0.0365416
2256.03 0.0297141
2258.02 0.0233341
2261.99 0.0209429
2265.96 0.0247790
2269.93 0.0363124
2271.92 0.0482816
2273.90 0.0700566
2274.90 0.0882670
2275.89 0.115858
2276.88 0.160656
2277.88 0.240881
2278.37 0.307484
2278.87 0.407556
2279.37 0.568943
2279.86 0.853217
2280.11 1.08618
2280.36 1.42976
2280.61 1.96921
2280.85 2.88664
2280.98 3.60728
2281.10 4.63494
2281.23 6.16952
2281.35 8.60033
2281.47 12.7612
2281.54 16.0302
2281.60 20.6643
2281.66 27.4741
2281.72 37.8767
2281.78 54.3282
2281.85 80.5397
2281.92 128.700
2282.00 160.744
2282.08 128.693
2282.15 80.5331
2282.21 57.4249
2282.26 41.8839
2282.31 31.4468
2282.37 24.2813
2282.47 15.5473
2282.58 10.7584
2282.68 7.83829
2282.79 5.97026
2283.00 3.78315
2283.21 2.60872
2283.42 1.91445
2283.84 1.16829
2284.27 0.800171
2284.69 0.597076
2285.11 0.477788
2285.53 0.408649
2286.38 0.371118
2286.80 0.404754
2287.22 0.498509
2287.65 0.725189
2287.86 0.952742
2288.07 1.35683
2288.28 2.16684
2288.39 2.91714
2288.49 4.15329
2288.60 6.44883
2288.65 8.39294
2288.70 11.2895
2288.76 16.0528
2288.78 19.6743
2288.81 24.3749
2288.84 31.1098
2288.86 40.2446
2288.89 53.2170
2288.91 71.5409
2288.94 91.9098
2288.96 115.235
2289.00 143.608
2289.02 134.910
2289.04 114.169
2289.09 71.5348
2289.13 42.8379
2289.18 27.5748
2289.22 18.7663
2289.27 13.5811
2289.32 10.1876
2289.36 7.95245
2289.45 5.20399
2289.54 3.67226
2289.63 2.73562
2289.82 1.70002
2290.00 1.17180
2290.18 0.867145
2290.54 0.548929
2290.91 0.397189
2291.27 0.316648
2292.00 0.254001
2292.73 0.275109
2293.09 0.326561
2293.46 0.433650
2293.82 0.668723
2294.00 0.897543
2294.18 1.29680
2294.37 2.08177
2294.46 2.79169
2294.55 3.95095
2294.64 6.02467
2294.68 7.74999
2294.73 10.2468
2294.78 14.2186
2294.82 20.6247
2294.87 32.1233
2294.89 41.0694
2294.91 52.4927
2294.96 84.4783
2295.00 105.231
2295.05 83.7157
2295.09 52.4876
2295.14 30.1989
2295.19 18.8877
2295.24 12.7028
2295.29 9.05768
2295.34 6.72312
2295.39 5.20383
2295.49 3.37755
2295.59 2.36104
2295.69 1.75035
2295.89 1.07763
2296.09 0.733885
2296.29 0.536585
2296.69 0.328382
2297.10 0.226149
2297.50 0.168360
2298.30 0.107971
2299.10 0.0781735
2299.90 0.0611036
2301.51 0.0432252
2303.11 0.0355052
2304.72 0.0354813
2305.52 0.0414222
2306.32 0.0619229
2306.73 0.0909483
2307.13 0.169630
2307.33 0.271269
2307.53 0.523479
2307.63 0.823386
2307.73 1.47800
2307.78 2.13994
2307.83 3.34239
2307.88 5.77870
2307.90 7.94162
2307.93 11.1896
2307.96 17.8797
2308.00 22.3553
2308.04 17.8799
2308.07 11.1897
2308.10 7.73423
2308.13 5.50715
2308.15 4.06038
2308.18 3.09301
2308.23 1.94579
2308.29 1.32898
2308.40 0.730881
2308.50 0.463258
2308.72 0.237285
2308.94 0.147790
2309.37 0.0778818
2309.80 0.0515521
2311.54 0.0239886
2315.00 0.0161768
2318.46 0.0195215
2320.19 0.0406777
2320.63 0.0619532
2321.06 0.118999
2321.28 0.192625
2321.49 0.376193
2321.60 0.592957
2321.71 1.07327
2321.76 1.56360
2321.82 2.46449
2321.87 4.32337
2321.90 6.00436
2321.93 8.55688
2321.96 13.7788
2322.00 17.1469
2322.04 13.6323
2322.08 8.55709
2322.11 5.29753
2322.15 3.46099
2322.19 2.39707
2322.22 1.74444
2322.30 1.03340
2322.37 0.684066
2322.52 0.362490
2322.66 0.225838
2322.96 0.114689
2323.25 0.0719091
2323.84 0.0392827
2324.43 0.0273278
2326.79 0.0158272
2329.14 0.0147427
2331.50 0.0163863
2333.85 0.0213161
2335.03 0.0263986
2336.21 0.0356134
2337.39 0.0550169
2337.98 0.0740642
2338.57 0.108336
2339.15 0.180039
2339.45 0.249993
2339.74 0.373852
2340.04 0.627816
2340.19 0.867437
2340.33 1.27902
2340.48 2.07530
2340.55 2.79147
2340.63 3.92940
2340.70 5.95450
2340.77 9.89682
2340.81 13.4809
2340.85 19.2058
2340.88 28.8042
2340.92 44.6192
2340.96 71.2326
2341.00 88.9123
2341.04 71.2310
2341.08 44.6175
2341.11 32.4176
2341.13 24.2843
2341.18 14.6271
2341.23 9.59360
2341.28 6.72219
2341.33 4.95276
2341.38 3.79312
2341.48 2.42344
2341.58 1.67422
2341.68 1.22947
2341.88 0.745262
2342.08 0.500948
2342.28 0.362157
2342.68 0.217712
2343.09 0.148484
2343.49 0.110326
2344.29 0.0726547
2345.09 0.0564471
2345.89 0.0494373
2347.50 0.0496225
2349.10 0.0671251
2349.90 0.0877101
2350.70 0.126468
2351.50 0.209697
2351.91 0.291719
2352.31 0.438689
2352.51 0.560551
2352.71 0.742162
2352.91 1.03334
2353.11 1.53707
2353.31 2.53552
2353.41 3.43999
2353.51 4.92697
2353.61 7.61596
2353.66 9.84950
2353.71 13.1922
2353.76 18.4727
2353.81 27.3748
2353.83 34.1836
2353.86 43.4866
2353.88 56.3196
2353.91 73.8827
2353.96 118.598
2354.00 147.495
2354.02 138.667
2354.05 117.560
2354.09 73.8789
2354.12 54.5495
2354.15 41.3778
2354.20 25.3792
2354.25 16.8396
2354.31 11.8898
2354.36 8.80598
2354.42 6.76893
2354.52 4.34409
2354.63 3.01765
2354.74 2.21657
2354.96 1.34099
2355.17 0.899085
2355.39 0.645726
2355.60 0.487227
2355.82 0.381577
2356.25 0.253780
2356.69 0.182795
2357.12 0.139332
2357.55 0.110894
2358.41 0.0774494
2359.28 0.0598119
2361.01 0.0449872
2362.74 0.0451446
2363.60 0.0513662
2364.46 0.0655307
2365.33 0.0982907
2365.76 0.131389
2366.19 0.191446
2366.62 0.316976
2366.84 0.438301
2367.06 0.651505
2367.27 1.07872
2367.38 1.47426
2367.49 2.13769
2367.60 3.37437
2367.65 4.43450
2367.70 6.07266
2367.76 8.77833
2367.81 13.6446
2367.84 17.6100
2367.87 23.3483
2367.89 31.8236
2367.92 44.3074
2367.96 70.6701
2368.00 88.1572
2368.04 70.6683
2368.08 44.3054
2368.11 31.4446
2368.14 23.0925
2368.16 17.4347
2368.19 13.5215
2368.24 8.71227
2368.30 6.03363
2368.35 4.40957
2368.41 3.35742
2368.51 2.12862
2368.62 1.46401
2368.73 1.07187
2368.95 0.647577
2369.16 0.434681
2369.38 0.314006
2369.81 0.188731
2370.24 0.128327
2370.68 0.0947631
2371.54 0.0608301
2372.41 0.0450000
2373.27 0.0365710
2375.00 0.0290441
2376.74 0.0273938
2378.47 0.0304326
2380.20 0.0491743
2380.63 0.0668313
2381.06 0.113174
2381.28 0.172572
2381.50 0.320788
2381.60 0.496667
2381.71 0.889806
2381.77 1.29555
2381.82 2.05114
2381.87 3.64548
2381.90 5.12153
2381.93 7.48430
2381.96 11.9106
2382.00 14.9398
2382.04 11.9110
2382.07 7.48489
2382.10 5.40235
2382.12 4.01771
2382.16 2.40026
2382.21 1.57131
2382.26 1.10364
2382.35 0.631246
2382.44 0.412344
2382.63 0.222976
2382.81 0.146967
2383.18 0.0878294
2383.55 0.0665444
2385.02 0.0515700
2386.50 0.0609826
2387.97 0.0848648
2388.71 0.105858
2389.45 0.138153
2390.19 0.191105
2390.92 0.286392
2391.29 0.365728
2391.66 0.485320
2392.03 0.677808
2392.40 1.01580
2392.58 1.29225
2392.77 1.69788
2392.95 2.33538
2393.14 3.40607
2393.32 5.43499
2393.41 7.18533
2393.51 9.91877
2393.60 14.5024
2393.64 18.0307
2393.69 22.9377
2393.74 29.9738
2393.78 40.3866
2393.83 56.2043
2393.87 80.2685
2393.94 128.910
2394.00 160.696
2394.06 128.093
2394.13 80.2622
2394.20 47.1115
2394.27 29.7871
2394.34 20.1655
2394.40 14.4352
2394.47 10.7543
2394.54 8.33075
2394.68 5.40379
2394.82 3.77107
2394.96 2.78451
2395.24 1.69364
2395.51 1.13953
2395.79 0.820632
2396.07 0.620656
2396.34 0.487172
2396.90 0.325863
2397.45 0.236092
2398.01 0.181325
2398.56 0.145727
2399.67 0.104616
2400.78 0.0839873
2402.99 0.0707950
2405.21 0.0824749
2406.32 0.101367
2407.42 0.138782
2408.53 0.220194
2409.09 0.300424
2409.64 0.443621
2409.92 0.561446
2410.19 0.737084
2410.47 1.01541
2410.75 1.49480
2411.02 2.42615
2411.16 3.26420
2411.30 4.61072
2411.44 7.00769
2411.51 8.93872
2411.58 11.7575
2411.65 16.1411
2411.72 23.1196
2411.79 34.9603
2411.86 55.5100
2411.93 88.9689
2412.00 110.835
2412.07 88.4756
2412.15 55.5050
2412.21 36.5666
2412.27 25.1709
2412.33 17.9989
2412.39 13.4554
2412.51 8.21585
2412.64 5.51652
2412.76 3.93954
2412.88 2.95802
2413.13 1.84068
2413.37 1.25608
2413.62 0.915617
2413.86 0.699593
2414.11 0.554179
2414.60 0.376786
2415.09 0.277688
2416.07 0.177916
2417.05 0.133396
2418.03 0.112649
2419.99 0.106703
2420.97 0.117650
2421.95 0.140572
2422.93 0.183028
2423.91 0.263771
2424.40 0.332445
2424.89 0.436643
2425.38 0.605254
2425.87 0.903427
2426.12 1.14769
2426.37 1.50732
2426.61 2.07013
2426.86 3.02206
2426.98 3.76899
2427.10 4.81931
2427.22 6.38861
2427.35 8.82732
2427.47 12.9712
2427.53 16.1514
2427.59 20.5872
2427.65 27.0982
2427.71 36.6572
2427.77 51.2737
2427.84 73.6671
2427.92 117.956
2428.00 146.929
2428.08 117.380
2428.17 73.6586
2428.25 44.7511
2428.33 28.9537
2428.42 19.9081
2428.50 14.4051
2428.59 10.8579
2428.67 8.45580
2428.84 5.52469
2429.01 3.87486
2429.18 2.86973
2429.51 1.75428
2429.85 1.18198
2430.18 0.852043
2430.52 0.644246
2430.86 0.505024
2431.53 0.335784
2432.20 0.241121
2432.87 0.182858
2433.55 0.144751
2434.89 0.100465
2436.24 0.0804934
2437.58 0.0926844
2437.92 0.116559
2438.26 0.184007
2438.42 0.270747
2438.59 0.482539
2438.68 0.723711
2438.76 1.23100
2438.80 1.71877
2438.84 2.55507
2438.89 4.10712
2438.93 7.20064
2438.96 11.5215
2439.00 14.3612
2439.04 11.5213
2439.07 7.20004
2439.12 4.10605
2439.16 2.55352
2439.20 1.70199
2439.24 1.21954
2439.33 0.712405
2439.41 0.472042
2439.58 0.260766
2439.75 0.173781
2440.09 0.103593
2440.43 0.0762578
2441.79 0.0464084
2444.50 0.0428343
2445.86 0.0538648
2446.53 0.0666943
2447.21 0.0911113
2447.89 0.144046
2448.23 0.196391
2448.57 0.290408
2448.91 0.484936
2449.08 0.671958
2449.25 0.995601
2449.42 1.63888
2449.50 2.22654
2449.59 3.18297
2449.67 4.93948
2449.71 6.42907
2449.76 8.62051
2449.80 12.1995
2449.84 18.1646
2449.86 22.7577
2449.88 29.0712
2449.90 37.8433
2449.93 50.0787
2449.94 64.1713
2449.96 80.4392
2450.00 100.101
2450.04 80.4375
2450.07 50.0768
2450.12 28.3755
2450.16 17.2612
2450.21 11.3873
2450.25 8.06639
2450.30 5.95186
2450.34 4.58796
2450.43 2.94412
2450.52 2.03839
2450.61 1.49927
2450.79 0.909898
2450.97 0.611113
2451.15 0.440925
2451.50 0.262905
2451.86 0.176847
2452.22 0.128789
2452.93 0.0797735
2453.64 0.0565219
2454.36 0.0436931
2455.79 0.0308303
2457.21 0.0250197
2458.64 0.0222153
2461.50 0.0211361
2464.35 0.0250162
2465.78 0.0299627
2467.21 0.0392536
2468.64 0.0588457
2469.35 0.0779096
2470.06 0.111927
2470.78 0.182598
2471.14 0.251231
2471.49 0.373313
2471.85 0.624068
2472.03 0.864132
2472.21 1.27863
2472.39 2.10003
2472.47 2.84341
2472.56 4.06513
2472.65 6.27378
2472.70 8.13279
2472.74 10.8522
2472.79 15.2481
2472.83 22.4893
2472.85 28.2922
2472.88 35.8984
2472.90 46.3471
2472.92 60.5823
2472.94 78.1433
2472.96 97.1723
2473.00 120.686
2473.02 113.139
2473.04 96.2215
2473.08 60.5809
2473.11 43.6723
2473.14 32.1431
2473.19 19.0406
2473.24 12.3600
2473.29 8.60374
2473.35 6.27765
2473.40 4.79745
2473.51 3.05945
2473.61 2.11467
2473.72 1.55576
2473.93 0.948181
2474.15 0.645548
2474.36 0.474298
2474.79 0.300174
2475.21 0.221448
2475.64 0.183744
2476.49 0.168687
2477.34 0.217255
2477.77 0.280257
2478.19 0.400057
2478.62 0.653265
2478.83 0.896606
2479.04 1.31909
2479.26 2.14724
2479.36 2.89956
2479.47 4.11561
2479.58 6.31109
2479.63 8.09738
2479.68 10.7341
2479.74 14.8217
2479.79 21.5340
2479.84 33.2387
2479.87 42.4501
2479.90 54.2831
2479.95 87.2890
2480.00 108.788
2480.05 86.6207
2480.11 54.2788
2480.15 36.3258
2480.19 25.3776
2480.23 18.3106
2480.28 13.8044
2480.36 8.51192
2480.44 5.75613
2480.53 4.12472
2480.61 3.10640
2480.78 1.93701
2480.95 1.32302
2481.12 0.961880
2481.29 0.731826
2481.46 0.576358
2481.80 0.385377
2482.14 0.277583
2482.47 0.210616
2482.81 0.166163
2483.49 0.112595
2484.16 0.0828996
2485.52 0.0532201
2486.87 0.0408700
2488.22 0.0393568
2489.58 0.0680991
2489.91 0.0998193
2490.25 0.184697
2490.42 0.292035
2490.59 0.552819
2490.67 0.851942
2490.76 1.47421
2490.80 2.08964
2490.84 3.12623
2490.89 5.05186
2490.93 8.93474
2490.96 14.2872
2491.00 17.8406
2491.04 14.2873
2491.07 8.93475
2491.11 5.58842
2491.14 3.67519
2491.18 2.55789
2491.21 1.88437
2491.28 1.12849
2491.35 0.749329
2491.49 0.400043
2491.63 0.252335
2491.90 0.131508
2492.18 0.0847332
2492.73 0.0487867
2493.29 0.0356085
2495.50 0.0254968
2496.61 0.0301230
2497.71 0.0480067
2498.27 0.0736584
2498.82 0.144108
2499.10 0.236965
2499.37 0.475624
2499.51 0.770978
2499.65 1.45787
2499.72 2.20463
2499.79 3.68734
2499.82 5.05088
2499.86 7.17400
2499.89 10.8666
2499.93 17.2195
2499.96 27.4330
2500.00 34.4147
2500.04 27.4333
2500.07 17.2199
2500.10 12.1994
2500.12 8.92524
2500.15 6.71921
2500.17 5.19993
2500.22 3.34123
2500.27 2.31057
2500.38 1.27819
2500.48 0.811913
2500.68 0.411121
2500.88 0.249800
2501.28 0.123570
2501.68 0.0762105
2502.48 0.0407066
2503.29 0.0279403
2506.50 0.0171930
2509.71 0.0276203
2510.52 0.0402565
2511.32 0.0754447
2511.72 0.122625
2512.12 0.247689
2512.32 0.407588
2512.52 0.804169
2512.63 1.27098
2512.73 2.28072
2512.78 3.29164
2512.83 5.10729
2512.85 6.58533
2512.88 8.72325
2512.90 11.8815
2512.93 16.6988
2512.96 26.7585
2513.00 33.3946
2513.04 26.7588
2513.07 16.6992
2513.11 10.5986
2513.14 7.02754
2513.18 4.91557
2513.21 3.63095
2513.28 2.17703
2513.35 1.44200
2513.49 0.760884
2513.63 0.471563
2513.91 0.234426
2514.18 0.142690
2514.74 0.0725315
2515.29 0.0470039
2516.40 0.0290103
2517.50 0.0241604
2519.71 0.0334817
2520.82 0.0817420
2521.10 0.128296
2521.37 0.247913
2521.51 0.396095
2521.65 0.741505
2521.72 1.11817
2521.79 1.86912
2521.82 2.56286
2521.86 3.64827
2521.89 5.54894
2521.93 8.86075
2521.96 14.1891
2522.00 17.7177
2522.04 14.1893
2522.07 8.86108
2522.10 6.23860
2522.12 4.54803
2522.17 2.63918
2522.22 1.69390
2522.27 1.17220
2522.37 0.655014
2522.47 0.419168
2522.67 0.217391
2522.87 0.136866
2523.28 0.0740324
2523.68 0.0508370
2525.28 0.0299103
2526.88 0.0308029
2528.49 0.0392847
2530.09 0.0596376
2530.89 0.0799162
2531.69 0.116303
2532.49 0.192224
2532.90 0.265981
2533.30 0.396537
2533.70 0.664030
2533.90 0.918614
2534.10 1.35557
2534.30 2.21170
2534.40 2.97794
2534.50 4.22162
2534.60 6.42821
2534.65 8.22568
2534.70 10.8644
2534.75 14.9249
2534.80 21.5244
2534.85 32.8651
2534.87 41.4825
2534.90 52.8622
2534.95 84.4454
2535.00 105.450
2535.05 84.4430
2535.10 52.8601
2535.16 29.7905
2535.22 18.2009
2535.29 12.0455
2535.35 8.49149
2535.41 6.28368
2535.47 4.82854
2535.59 3.10052
2535.71 2.15770
2535.83 1.58947
2536.08 0.970074
2536.32 0.658842
2536.57 0.481504
2536.81 0.371587
2537.05 0.299345
2537.54 0.215074
2538.03 0.172540
2539.01 0.146220
2539.98 0.174405
2540.47 0.218228
2540.96 0.304577
2541.45 0.491292
2541.69 0.673703
2541.93 0.995524
2542.18 1.64191
2542.30 2.24109
2542.42 3.24681
2542.54 5.12318
2542.61 6.73299
2542.67 9.22254
2542.73 13.3391
2542.76 16.5243
2542.79 20.7560
2542.82 26.9294
2542.85 35.5883
2542.88 48.8417
2542.91 67.7784
