Ag-109(n,tot) ENDF/B-VII.1
437.861 5.24109
439.390 5.16938
439.772 5.15793
440.154 5.15748
440.345 5.17024
440.536 5.21345
440.632 5.26809
440.727 5.38783
440.775 5.50541
440.823 5.70881
440.871 6.09084
440.918 6.84230
440.959 7.89168
441.000 8.59115
441.041 7.88855
441.082 6.83579
441.110 6.33398
441.137 5.99655
441.193 5.61178
441.249 5.41885
441.304 5.31094
441.415 5.20127
441.527 5.14872
441.749 5.09860
441.972 5.07309
442.417 5.04247
442.862 5.02026
444.642 4.94846
448.201 4.81955
451.761 4.69047
455.321 4.55028
458.881 4.38684
460.661 4.29203
462.441 4.18844
463.331 4.13625
464.221 4.08992
465.111 4.06385
466.001 4.09913
466.446 4.17377
466.891 4.33236
467.336 4.65989
467.781 5.36213
468.003 6.00539
468.226 7.02937
468.448 8.74904
468.671 11.8624
468.893 18.1523
469.004 23.8940
469.116 33.2231
469.227 49.6200
469.338 81.5127
469.394 109.455
469.449 152.640
469.505 221.758
469.561 333.416
469.630 546.591
469.700 701.435
469.770 577.503
469.840 372.483
469.906 241.439
469.973 164.695
470.040 118.827
470.106 89.9979
470.173 70.8594
470.240 57.5912
470.373 40.9394
470.506 31.2668
470.640 25.1488
470.906 18.0868
471.173 14.2826
471.440 11.9750
471.706 10.4552
471.973 9.39260
472.506 8.02248
473.040 7.18884
473.573 6.63212
474.106 6.23457
475.173 5.70113
476.240 5.35232
478.373 4.89487
480.507 4.56550
481.573 4.41677
482.640 4.27067
483.707 4.13071
484.240 4.07376
484.773 4.05065
485.307 4.13784
485.574 4.29965
485.840 4.67165
486.107 5.58336
486.240 6.53209
486.374 8.24701
486.507 11.6884
486.574 14.7948
486.640 19.7737
486.707 28.3577
486.774 44.5261
486.807 58.2819
486.840 78.8130
486.874 110.343
486.907 158.901
486.953 260.355
487.000 335.162
487.047 277.565
487.093 180.411
487.125 133.221
487.156 100.770
487.187 78.4136
487.219 62.8116
487.281 43.2929
487.344 32.1869
487.407 25.3136
487.469 20.7707
487.595 15.3152
487.720 12.2691
487.846 10.3807
488.096 8.22789
488.347 7.06765
488.598 6.35430
489.100 5.52848
489.601 5.05941
490.103 4.74785
491.106 4.33284
492.109 4.03808
493.112 3.79821
494.115 3.63003
494.366 3.63311
494.617 3.72459
494.742 3.87062
494.868 4.23088
494.930 4.61818
494.993 5.35441
495.056 6.93510
495.087 8.41245
495.118 10.7187
495.159 15.1443
495.200 18.0838
495.241 15.1193
495.282 10.6913
495.322 7.86533
495.363 6.27238
495.403 5.34814
495.444 4.77939
495.525 4.15502
495.606 3.84025
495.768 3.54351
495.929 3.40921
496.577 3.26254
497.225 3.39055
497.872 3.96791
498.196 4.62607
498.520 5.79606
498.844 7.95411
499.006 9.70460
499.168 12.2162
499.329 15.9313
499.491 21.6466
499.653 30.9042
499.815 46.9789
499.896 59.6915
499.977 77.7446
500.058 104.437
500.139 145.693
500.220 213.469
500.301 332.863
500.341 427.881
500.382 561.943
500.422 753.741
500.463 1026.09
500.531 1692.53
500.600 2180.35
500.669 1798.43
500.737 1159.84
500.783 853.562
500.829 641.399
500.920 392.473
501.011 263.879
501.102 190.592
501.193 145.125
501.284 115.066
501.467 79.0093
501.649 58.9061
501.831 46.4909
502.196 32.4272
502.561 24.9396
502.925 20.4136
503.290 17.4298
503.655 15.3374
504.384 12.6252
505.113 10.9616
505.843 9.84262
506.572 9.03855
508.031 7.95407
508.760 7.56998
509.489 7.26206
510.219 7.04750
510.583 7.00850
510.948 7.08084
511.313 7.44185
511.495 7.89472
511.677 8.79065
511.860 10.7377
511.951 12.6043
512.042 15.7591
512.133 21.5851
512.179 26.4582
512.224 33.7232
512.270 45.1239
512.315 63.9860
512.361 97.0031
512.406 156.286
512.453 253.838
512.500 325.408
512.547 269.513
512.594 175.870
512.648 106.264
512.703 69.9444
512.758 50.0531
512.813 38.2660
512.868 30.7726
512.922 25.7275
513.032 19.5686
513.142 16.0739
513.251 13.8893
513.470 11.3846
513.689 10.0296
513.909 9.19744
514.347 8.23908
514.785 7.70324
515.223 7.35675
516.100 6.92219
516.976 6.64722
517.853 6.44814
519.606 6.16303
521.359 5.95661
523.112 5.79571
523.989 5.73079
524.865 5.68567
525.304 5.68405
525.523 5.69795
525.742 5.73459
525.961 5.82392
526.071 5.91325
526.180 6.06808
526.290 6.36335
526.344 6.61903
526.399 7.01506
526.454 7.67197
526.509 8.85496
526.564 11.2136
526.591 13.2723
526.618 16.2905
526.659 22.7546
526.700 27.0650
526.741 22.7509
526.782 16.2817
526.811 13.0979
526.840 10.9932
526.869 9.59144
526.898 8.64110
526.956 7.49059
527.014 6.86059
527.072 6.48101
527.130 6.23625
527.246 5.94928
527.362 5.79286
527.479 5.69696
527.711 5.58694
527.943 5.52486
528.175 5.48335
528.640 5.42671
529.568 5.34975
530.497 5.28766
534.213 5.07152
537.928 4.86351
541.643 4.64222
545.359 4.38905
547.216 4.24434
549.074 4.08592
550.932 3.92074
551.861 3.84603
552.789 3.79621
553.718 3.82138
554.183 3.90686
554.647 4.11133
555.112 4.60189
555.344 5.09926
555.576 5.98608
555.808 7.76564
555.924 9.40289
556.040 12.1229
556.156 17.1156
556.215 21.3315
556.273 27.7302
556.331 38.0823
556.389 56.0731
556.447 90.2935
556.476 118.766
556.505 159.138
556.552 252.429
556.600 314.147
556.648 251.503
556.695 158.255
556.725 117.111
556.755 88.3929
556.814 54.3982
556.873 36.6972
556.933 26.6465
556.992 20.4621
557.051 16.4309
557.170 11.6975
557.289 9.16591
557.408 7.68298
557.645 6.18405
557.882 5.60865
558.120 5.51738
558.594 6.43815
558.832 7.59302
559.069 9.53106
559.306 12.8260
559.544 18.7115
559.662 23.4286
559.781 30.1821
559.900 40.2049
560.018 55.7459
560.137 81.2763
560.256 126.190
560.374 211.637
560.434 282.495
560.493 382.673
560.597 634.657
560.700 823.586
560.804 684.760
560.908 444.935
560.983 321.605
561.057 238.601
561.132 182.759
561.207 144.289
561.356 96.9953
561.505 70.4907
561.654 54.2080
561.804 43.5000
562.102 30.6719
562.401 23.5239
562.699 19.1153
563.296 14.2734
563.893 12.3798
564.191 12.5142
564.490 13.9547
564.788 18.3624
564.938 23.1502
565.087 31.8476
565.236 49.1430
565.311 64.5196
565.385 88.8041
565.460 129.637
565.535 204.013
565.572 264.923
565.609 353.138
565.646 483.308
565.684 675.026
565.742 1113.11
565.800 1436.44
565.858 1189.20
565.916 771.084
565.955 571.767
565.993 432.893
566.069 268.805
566.146 183.385
566.222 134.384
566.298 103.883
566.375 83.6360
566.528 59.2084
566.680 45.4985
566.833 36.9646
567.139 27.1940
567.444 21.9024
567.750 18.6450
568.055 16.4558
568.361 14.8906
568.972 12.8050
569.583 11.4778
570.194 10.5558
570.805 9.87522
572.028 8.93132
573.250 8.30170
575.694 7.50119
578.139 7.00217
580.583 6.65266
585.472 6.17380
590.361 5.82999
595.250 5.52643
597.694 5.36536
600.139 5.17805
601.361 5.06654
602.583 4.94110
603.194 4.88238
603.500 4.86412
603.805 4.87043
604.111 4.94755
604.264 5.05582
604.416 5.27982
604.569 5.78311
604.646 6.27542
604.722 7.12142
604.798 8.71096
604.837 10.0622
604.875 12.1124
604.913 15.3868
604.951 20.9477
604.989 31.0377
605.027 49.9926
605.046 63.6415
605.064 79.4870
605.100 101.122
605.136 84.2374
605.173 55.9270
605.195 43.2619
605.217 34.2501
605.261 23.2298
605.306 17.3061
605.350 13.8390
605.394 11.6533
605.438 10.1906
605.527 8.41457
605.616 7.41492
605.704 6.79452
605.881 6.09578
606.059 5.73966
606.236 5.55459
606.590 5.51288
606.767 5.66875
606.944 6.01663
607.122 6.70786
607.299 8.09875
607.476 11.1519
607.564 14.0943
607.653 19.0820
607.742 28.3101
607.786 36.0308
607.830 47.5630
607.874 65.5949
607.897 78.5481
607.919 95.3232
607.941 117.547
607.963 147.058
607.985 186.613
608.007 239.219
608.030 310.482
608.054 393.998
608.100 509.326
608.123 488.304
608.146 423.227
608.193 275.758
608.248 164.034
608.303 106.119
608.359 74.5421
608.414 55.8735
608.469 44.0167
608.525 36.0351
608.635 26.2868
608.746 20.7494
608.856 17.2841
609.077 13.3090
609.299 11.1617
609.520 9.84878
609.741 8.97414
609.962 8.35430
610.404 7.53887
610.846 7.02764
611.289 6.67548
611.731 6.41591
612.615 6.05094
613.500 5.79591
615.269 5.42946
617.038 5.14745
617.923 5.03729
618.807 4.98727
619.249 5.01914
619.692 5.13759
620.134 5.43502
620.576 6.13838
620.797 6.81099
621.018 7.90428
621.239 9.76892
621.461 13.1772
621.682 20.0833
621.792 26.3582
621.903 36.4671
622.013 53.9601
622.124 87.0629
622.179 115.233
622.235 157.475
622.290 222.488
622.345 322.633
622.423 533.472
622.500 691.282
622.578 574.896
622.655 374.442
622.710 273.062
622.764 204.248
622.818 157.588
622.873 125.249
622.982 85.2721
623.090 62.7309
623.199 48.8515
623.308 39.7035
623.526 28.7376
623.743 22.6186
623.961 18.8246
624.178 16.2899
624.396 14.4999
624.831 12.1741
625.266 10.7535
625.702 9.80745
626.137 9.13725
627.007 8.25691
627.878 7.70760
628.748 7.33367
629.183 7.19161
629.401 7.13769
629.510 7.12882
629.619 7.18795
629.700 7.29526
629.782 7.14482
629.908 7.01813
630.034 6.96737
630.286 6.89940
630.791 6.79067
631.800 6.61519
632.809 6.47638
633.314 6.41974
633.566 6.40129
633.692 6.40757
633.819 6.48838
633.900 6.60831
633.982 6.47168
634.093 6.37109
634.204 6.33844
634.426 6.30593
634.871 6.26126
635.761 6.18662
637.541 6.06314
641.100 5.87768
644.659 5.74186
645.549 5.71581
646.439 5.69933
646.884 5.70241
647.329 5.73468
647.551 5.78698
647.662 5.83840
647.773 5.92708
647.885 6.09580
647.940 6.24178
647.996 6.46865
648.052 6.84532
648.107 7.52648
648.135 8.08407
648.163 8.89421
648.191 10.0967
648.218 11.8784
648.259 15.6379
648.300 18.1360
648.341 15.6263
648.382 11.8743
648.423 9.42872
648.465 8.07476
648.507 7.30100
648.548 6.83163
648.590 6.52821
648.632 6.32261
648.715 6.07129
648.799 5.92935
648.882 5.84146
649.049 5.74175
649.215 5.68835
649.382 5.65541
649.715 5.61617
650.382 5.57436
651.049 5.54692
652.382 5.50282
653.716 5.46273
656.383 5.38350
659.050 5.29781
661.717 5.19469
663.050 5.13049
664.383 5.05204
665.050 5.00551
665.717 4.95329
666.384 4.89626
667.050 4.84143
667.384 4.82277
667.717 4.82261
668.051 4.86712
668.384 5.02499
668.551 5.20019
668.717 5.50887
668.884 6.07378
669.051 7.17825
669.217 9.58952
669.301 11.9240
669.384 15.9080
669.467 23.3591
669.509 29.6609
669.551 39.1447
669.592 54.2074
669.613 65.1066
669.634 79.4283
669.655 98.6460
669.676 124.531
669.697 159.795
669.717 207.495
669.738 269.238
669.759 341.616
669.800 441.254
669.821 422.944
669.841 366.438
669.883 238.939
669.928 148.278
669.973 98.6965
670.018 70.5795
670.063 53.5422
670.108 42.4964
670.153 34.9817
670.243 25.6740
670.333 20.3373
670.423 16.9784
670.604 13.1111
670.784 11.0223
670.964 9.74993
671.144 8.90719
671.325 8.31441
671.685 7.54490
672.045 7.07345
672.406 6.75764
672.766 6.53248
673.487 6.23371
674.208 6.04468
674.929 5.91416
675.650 5.81856
677.092 5.68936
677.813 5.64632
678.534 5.61704
679.254 5.60861
679.615 5.61990
679.975 5.65428
680.336 5.74278
680.516 5.83436
680.696 5.99879
680.877 6.32943
680.967 6.63237
681.057 7.13204
681.147 8.03680
681.192 8.78914
681.237 9.91151
681.282 11.6855
681.327 14.6612
681.372 20.0367
681.417 30.0993
681.459 44.9062
681.500 54.7467
681.542 44.8675
681.583 30.0965
681.628 20.0629
681.673 14.6953
681.717 11.7079
681.762 9.92654
681.807 8.79432
681.852 8.03535
681.941 7.11810
682.031 6.60834
682.121 6.29669
682.300 5.95105
682.479 5.77266
682.658 5.66785
683.016 5.55377
683.375 5.49417
683.733 5.45775
684.450 5.41617
685.166 5.39847
685.525 5.39947
685.883 5.41283
686.242 5.45391
686.421 5.49841
686.600 5.57959
686.779 5.74427
686.869 5.89568
686.958 6.14524
687.048 6.59718
687.093 6.97191
687.137 7.53116
687.182 8.41062
687.227 9.88304
687.272 12.5205
687.316 17.4129
687.358 24.6818
687.400 29.5283
687.442 24.6811
687.484 17.4105
687.511 14.1150
687.537 11.8474
687.591 9.18823
687.645 7.82379
687.698 7.05443
687.752 6.58234
687.806 6.27422
687.913 5.91148
688.020 5.71419
688.128 5.59514
688.342 5.46368
688.557 5.39541
688.772 5.35442
689.201 5.30750
689.631 5.28049
690.060 5.26229
690.489 5.25134
690.704 5.25549
690.811 5.27277
690.919 5.35049
691.000 5.46598
691.082 5.34606
691.170 5.26999
691.258 5.24499
691.435 5.22720
691.789 5.21318
692.496 5.19552
693.911 5.16603
696.741 5.11281
702.400 5.01121
705.230 4.95910
708.059 4.90490
709.474 4.87765
710.889 4.85368
711.596 4.84763
712.304 4.85943
712.657 4.88900
712.834 4.92123
713.011 4.98044
713.188 5.10133
713.276 5.21287
713.365 5.39742
713.453 5.73217
713.497 6.01026
713.541 6.42595
713.586 7.08094
713.630 8.18043
713.674 10.1571
713.718 13.8530
713.759 19.3010
713.800 22.9323
713.841 19.2998
713.882 13.8498
713.930 9.91752
713.978 7.92768
714.026 6.86227
714.074 6.24333
714.122 5.85690
714.171 5.60105
714.267 5.29526
714.363 5.12667
714.459 5.02373
714.652 4.90865
714.844 4.84772
715.036 4.81030
715.421 4.76554
716.191 4.71611
716.960 4.68077
718.500 4.61510
720.039 4.54223
721.578 4.45580
722.348 4.40840
723.117 4.36558
723.502 4.35306
723.887 4.35745
724.272 4.40080
724.656 4.54002
724.849 4.68942
725.041 4.94788
725.234 5.41317
725.426 6.30901
725.618 8.22920
725.715 10.0588
725.811 13.1413
725.907 18.7910
726.003 30.4401
726.051 41.2235
726.099 58.7927
726.148 88.8874
726.196 141.619
726.248 232.466
726.300 300.270
726.352 249.843
726.404 163.342
726.464 99.7707
726.524 65.9210
726.583 47.1019
726.643 35.8300
726.702 28.6074
726.762 23.7151
726.881 17.7047
727.000 14.2735
727.120 12.1204
727.358 9.64688
727.596 8.31172
727.835 7.49800
728.073 6.95903
728.311 6.58120
728.788 6.10016
729.265 5.84533
729.503 5.80420
729.622 5.82317
729.741 5.89420
729.861 6.07305
729.920 6.24516
729.980 6.52640
730.039 7.01250
730.099 7.92477
730.129 8.69287
730.159 9.83502
730.188 11.5763
730.218 14.2210
730.259 19.5212
730.300 23.0504
730.341 19.5006
730.382 14.1784
730.408 11.7849
730.434 10.1238
730.486 8.16928
730.539 7.15378
730.591 6.57480
730.643 6.21469
730.695 5.97612
730.799 5.68634
730.903 5.51989
731.008 5.41227
731.216 5.27885
731.633 5.13449
732.050 5.04531
732.884 4.92202
733.302 4.87795
733.510 4.87045
733.614 4.88860
733.719 4.99020
733.800 5.14806
733.882 4.97347
734.009 4.83831
734.136 4.80030
734.391 4.76372
734.900 4.71323
735.409 4.67152
735.664 4.66144
735.791 4.67584
735.919 4.78681
736.000 4.94553
736.082 4.77287
736.171 4.66099
736.260 4.62151
736.438 4.58767
736.795 4.54961
737.508 4.48572
738.934 4.35560
740.361 4.20908
741.787 4.03533
742.500 3.93563
743.213 3.82863
743.927 3.72277
744.640 3.65036
744.996 3.65735
745.353 3.73804
745.710 3.98015
746.066 4.60509
746.245 5.22885
746.423 6.27080
746.601 8.09458
746.779 11.5198
746.869 14.3958
746.958 18.6794
747.047 25.3706
747.136 36.4311
747.181 44.8041
747.225 56.2529
747.270 72.3548
747.314 95.6957
747.359 130.998
747.403 186.406
747.448 277.243
747.493 427.398
747.546 708.382
747.600 917.851
747.654 762.148
747.708 495.297
747.740 376.602
747.772 291.383
747.837 186.297
747.902 129.236
747.966 95.5903
748.031 74.2577
748.096 59.9142
748.225 42.4141
748.354 32.4863
748.484 26.2793
748.743 19.1686
749.001 15.3378
749.260 13.0034
749.519 11.4553
749.777 10.3643
750.295 8.94329
750.812 8.06813
751.330 7.47870
751.847 7.05596
752.882 6.48978
753.917 6.12612
754.952 5.87003
755.987 5.67733
758.057 5.39901
760.127 5.19768
764.266 4.89283
768.406 4.62687
770.476 4.48968
772.546 4.34261
774.615 4.18255
776.685 4.01523
777.720 3.94115
778.755 3.90619
779.273 3.94206
779.531 4.00147
779.790 4.13061
780.049 4.43729
780.178 4.75514
780.307 5.33590
780.437 6.53143
780.502 7.64281
780.566 9.47974
780.631 12.7868
780.696 19.4416
780.728 25.4721
780.760 35.0467
780.776 41.9879
780.793 50.9521
780.809 62.7071
780.825 77.8061
780.844 100.278
780.862 126.654
780.900 163.283
780.919 156.823
780.938 136.434
780.975 90.0622
781.007 63.0443
781.038 46.0714
781.070 35.2961
781.101 28.2042
781.164 19.8938
781.227 15.4518
781.289 12.8168
781.352 11.1387
781.478 9.21762
781.604 8.23126
781.729 7.69732
781.980 7.30066
782.483 7.83941
782.986 9.87060
783.488 14.6371
783.740 19.2205
783.991 26.8904
784.242 40.7227
784.368 52.0048
784.493 68.4204
784.619 93.2579
784.745 132.356
784.870 196.423
784.996 302.556
785.148 501.782
785.300 652.150
785.453 543.842
785.605 354.956
785.737 242.106
785.868 171.928
786.000 127.875
786.131 99.1039
786.395 65.5807
786.658 47.6852
786.921 37.0257
787.184 30.1453
787.711 22.0376
788.237 17.5670
788.763 14.8046
789.290 12.9567
789.816 11.6460
790.869 9.92474
791.922 8.85317
792.448 8.46676
792.711 8.31118
792.975 8.19579
793.238 8.16687
793.369 8.22897
793.501 8.41302
793.633 8.88337
793.698 9.36002
793.764 10.1831
793.830 11.7131
793.896 14.8850
793.929 17.8186
793.962 22.5806
793.994 30.6845
794.027 44.6997
794.064 69.2882
794.100 87.7062
794.136 74.1507
794.173 50.7571
794.210 34.9291
794.247 25.9091
794.284 20.6130
794.321 17.3161
794.358 15.1386
794.394 13.6364
794.468 11.7454
794.542 10.6362
794.616 9.92429
794.764 9.07779
794.911 8.59565
795.059 8.28288
795.354 7.89157
795.650 7.64417
795.945 7.46399
796.536 7.20082
797.717 6.84018
798.898 6.57246
800.080 6.34691
800.670 6.24332
801.261 6.14692
801.852 6.07183
802.147 6.06057
802.442 6.10258
802.590 6.16854
802.738 6.29671
802.885 6.54425
803.033 7.04281
803.181 8.14790
803.255 9.22061
803.328 11.0522
803.402 14.4656
803.439 17.3326
803.476 21.6318
803.513 28.3847
803.550 39.5795
803.587 59.1978
803.605 74.3743
803.624 94.5528
803.643 121.657
803.662 153.473
803.700 197.686
803.738 165.352
803.776 109.400
803.813 73.5610
803.849 52.3250
803.885 39.4740
803.921 31.3054
803.993 22.0254
804.065 17.1987
804.137 14.3627
804.209 12.5526
804.353 10.4361
804.497 9.27658
804.641 8.56188
804.785 8.08375
804.929 7.74426
805.217 7.29648
805.505 7.01538
806.082 6.67929
806.658 6.48056
807.234 6.34494
808.387 6.16274
809.540 6.03801
810.692 5.94217
812.998 5.79621
817.608 5.59169
819.913 5.51264
821.066 5.47795
821.642 5.46505
821.930 5.46902
822.075 5.49225
822.147 5.53150
822.219 5.64029
822.300 5.83581
822.382 5.63570
822.451 5.52477
822.521 5.48119
822.661 5.44920
822.940 5.42860
823.499 5.40907
824.616 5.37922
826.849 5.33079
827.966 5.31709
828.525 5.31754
829.083 5.32964
829.642 5.37014
829.921 5.41600
830.200 5.50253
830.480 5.68554
830.619 5.86070
830.759 6.16225
830.899 6.74350
830.968 7.25815
831.038 8.07962
831.108 9.50006
831.178 12.2386
831.213 14.6348
831.248 18.3513
831.282 24.3472
831.317 34.1313
831.359 51.5128
831.400 63.0647
831.441 51.4697
831.483 34.1320
831.518 24.1728
831.554 18.1371
831.590 14.4301
