In-115(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1646.74 6.47466
1646.87 6.15038
1647.00 5.99563
1647.25 5.84875
1647.51 5.77503
1648.01 5.68918
1648.52 5.63092
1649.54 5.54061
1650.55 5.46496
1651.57 5.39698
1652.58 5.33750
1653.09 5.31631
1653.60 5.31788
1653.85 5.34748
1654.10 5.44825
1654.23 5.57934
1654.36 5.88007
1654.42 6.19390
1654.48 6.76232
1654.55 7.92268
1654.58 8.97802
1654.61 10.5099
1654.66 13.7045
1654.70 15.8324
1654.75 13.7009
1654.79 10.5003
1654.83 8.80559
1654.86 7.72405
1654.93 6.56964
1655.00 6.02755
1655.07 5.73661
1655.21 5.45123
1655.35 5.31827
1655.63 5.19357
1655.91 5.12981
1656.47 5.04962
1657.03 4.98557
1658.15 4.85890
1659.27 4.71560
1659.83 4.63594
1660.39 4.55374
1660.95 4.47920
1661.51 4.44601
1661.79 4.47456
1662.07 4.57432
1662.35 4.82174
1662.63 5.39996
1662.91 6.81590
1663.05 8.26566
1663.19 10.8184
1663.33 15.6890
1663.40 19.8432
1663.47 26.1214
1663.54 36.0364
1663.61 52.5124
1663.68 81.3455
1663.75 133.099
1663.83 223.472
1663.90 295.219
1663.98 251.181
1664.05 167.750
1664.10 127.872
1664.15 99.9486
1664.24 65.4893
1664.34 46.9318
1664.43 36.0122
1664.53 29.0770
1664.62 24.3957
1664.81 18.6362
1665.00 15.3299
1665.19 13.2344
1665.57 10.7866
1665.95 9.43327
1666.33 8.58767
1666.71 8.01365
1667.09 7.59993
1667.85 7.04401
1668.61 6.68616
1669.37 6.43392
1670.13 6.24389
1671.65 5.96826
1673.17 5.76725
1673.93 5.68418
1674.69 5.61727
1675.07 5.60020
1675.45 5.62396
1675.64 5.68502
1675.83 5.86017
1675.93 6.06851
1676.02 6.50689
1676.07 6.92708
1676.12 7.61469
1676.16 8.86638
1676.21 11.1211
1676.26 14.5141
1676.30 16.7629
1676.35 14.5030
1676.39 11.0999
1676.42 9.33321
1676.46 8.21547
1676.52 6.98278
1676.59 6.38480
1676.66 6.05736
1676.79 5.73139
1676.92 5.57917
1677.18 5.44523
1677.45 5.40689
1677.71 5.45925
1677.85 5.55416
1677.98 5.75527
1678.11 6.20395
1678.18 6.62635
1678.24 7.32226
1678.31 8.54581
1678.37 10.8923
1678.41 12.8992
1678.44 15.9153
1678.47 20.5605
1678.51 27.7309
1678.55 43.1657
1678.60 55.1704
1678.65 47.4021
1678.69 33.0344
1678.73 24.5553
1678.77 19.2358
1678.81 15.7797
1678.85 13.4605
1678.92 10.6798
1679.00 9.15050
1679.08 8.20944
1679.15 7.60033
1679.30 6.86549
1679.46 6.44521
1679.61 6.17915
1679.91 5.85905
1680.22 5.66910
1680.52 5.53883
1681.13 5.35874
1682.35 5.10735
1683.57 4.88300
1684.18 4.76648
1684.79 4.64729
1685.40 4.53482
1686.01 4.46543
1686.31 4.48037
1686.62 4.57606
1686.92 4.84237
1687.23 5.49414
1687.53 7.14471
1687.68 8.85755
1687.83 11.9055
1687.99 17.8420
1688.06 22.9326
1688.14 30.6923
1688.22 43.0775
1688.29 63.9402
1688.37 101.107
1688.41 130.129
1688.44 169.304
1688.52 286.140
1688.60 377.613
1688.68 320.761
1688.76 214.507
1688.83 147.430
1688.90 105.815
1688.97 79.7590
1689.04 62.9532
1689.18 43.1112
1689.31 32.4352
1689.45 26.0211
1689.59 21.8452
1689.87 16.8670
1690.15 14.0735
1690.43 12.3339
1690.71 11.1594
1690.98 10.3222
1691.54 9.22947
1692.10 8.60485
1692.37 8.44523
1692.65 8.48089
1692.79 8.68739
1692.86 8.90804
1692.93 9.27730
1693.00 9.94347
1693.07 11.2045
1693.10 12.2991
1693.14 13.9537
1693.17 16.5240
1693.21 20.3803
1693.25 27.9667
1693.30 33.0008
1693.35 27.9246
1693.39 20.2920
1693.44 15.5340
1693.48 12.8348
1693.52 11.1915
1693.57 10.1846
1693.65 9.03927
1693.74 8.44572
1693.83 8.09415
1693.91 7.86413
1694.09 7.58109
1694.44 7.28325
1694.78 7.10944
1695.48 6.88009
1696.17 6.71729
1697.56 6.48173
1698.95 6.31025
1700.34 6.17414
1701.73 6.06068
1703.12 5.97567
1703.47 5.97140
1703.82 6.00226
1703.99 6.05978
1704.16 6.21202
1704.25 6.38754
1704.34 6.74657
1704.38 7.08205
1704.42 7.61540
1704.47 8.52466
1704.51 10.1095
1704.56 12.6673
1704.60 14.3722
1704.65 12.6670
1704.69 10.1039
1704.74 8.22717
1704.80 7.29702
1704.85 6.79671
1704.90 6.50419
1705.01 6.19672
1705.12 6.04630
1705.33 5.90435
1705.54 5.83545
1705.96 5.75851
1706.39 5.70543
1707.24 5.61194
1708.09 5.51471
1708.51 5.46286
1708.94 5.41095
1709.36 5.36554
1709.78 5.34870
1710.00 5.37004
1710.21 5.43716
1710.42 5.59804
1710.63 5.96665
1710.85 6.86197
1710.95 7.76700
1711.06 9.34799
1711.16 12.3355
1711.27 18.6499
1711.32 24.5739
1711.38 34.2924
1711.43 51.0146
1711.48 80.4196
1711.54 133.344
1711.60 175.455
1711.66 149.643
1711.72 100.780
1711.76 73.8020
1711.81 55.8597
1711.85 43.9423
1711.90 35.8086
1711.99 25.8905
1712.08 20.3503
1712.17 16.9460
1712.26 14.6978
1712.44 11.9957
1712.62 10.4581
1712.80 9.49586
1712.98 8.83958
1713.16 8.37189
1713.51 7.74992
1713.87 7.35962
1714.23 7.09314
1714.59 6.89985
1715.31 6.63774
1716.03 6.46709
1717.46 6.25452
1718.90 6.12483
1720.34 6.04343
1721.05 6.02567
1721.77 6.05227
1722.13 6.11920
1722.31 6.19134
1722.49 6.32160
1722.67 6.58520
1722.76 6.82587
1722.85 7.21424
1722.94 7.91333
1722.98 8.48469
1723.03 9.32511
1723.07 10.6207
1723.12 12.7298
1723.16 16.3584
1723.21 22.5720
1723.25 32.5856
1723.30 39.2577
1723.35 32.5873
1723.39 22.5711
1723.44 15.7413
1723.49 12.1507
1723.54 10.1351
1723.59 8.92525
1723.64 8.13956
1723.69 7.62313
1723.79 6.99509
1723.89 6.64056
1723.98 6.42479
1724.18 6.18220
1724.38 6.05363
1724.57 5.97586
1724.97 5.88629
1725.75 5.79662
1726.54 5.74102
1728.11 5.65000
1729.69 5.55503
1731.26 5.43721
1732.05 5.36349
1732.83 5.27743
1733.23 5.23098
1733.62 5.18670
1734.01 5.15547
1734.41 5.16975
1734.60 5.22115
1734.80 5.33845
1735.00 5.58742
1735.19 6.11774
1735.39 7.34435
1735.49 8.54582
1735.59 10.5938
1735.68 14.4021
1735.78 22.0803
1735.83 29.0082
1735.88 39.9461
1735.93 57.8502
1735.98 87.4932
1736.04 145.479
1736.10 191.703
1736.16 163.913
1736.22 110.575
1736.27 78.1945
1736.33 57.9489
1736.38 44.7216
1736.43 36.1128
1736.53 25.7804
1736.63 20.1955
1736.74 16.7762
1736.84 14.5600
1737.04 11.8918
1737.25 10.3968
1737.45 9.46493
1737.66 8.84172
1737.86 8.40598
1738.27 7.87711
1738.48 7.74247
1738.68 7.70241
1738.89 7.81730
1738.99 7.98859
1739.09 8.31075
1739.20 8.94701
1739.25 9.48713
1739.30 10.3036
1739.35 11.6296
1739.40 13.8270
1739.45 17.7695
1739.50 25.1042
1739.55 36.1137
1739.60 43.4838
1739.65 36.0846
1739.70 25.0414
1739.74 17.9876
1739.79 14.0410
1739.84 11.7635
1739.89 10.3904
1739.98 8.85076
1740.08 8.08388
1740.17 7.63762
1740.27 7.35758
1740.46 7.02752
1740.65 6.83937
1740.84 6.71683
1741.22 6.56188
1741.99 6.38958
1742.75 6.28527
1744.27 6.15303
1745.80 6.06746
1747.33 6.00524
1748.85 5.95691
1751.90 5.88467
1754.95 5.83153
1758.01 5.79083
1759.53 5.77567
1761.06 5.76909
1761.82 5.77599
1762.58 5.80989
1762.97 5.86165
1763.35 6.00279
1763.54 6.18177
1763.63 6.34361
1763.73 6.60837
1763.82 7.08963
1763.92 8.06552
1763.97 8.98614
1764.01 10.4774
1764.06 13.1641
1764.11 17.9565
1764.15 25.3385
1764.20 30.2764
1764.25 25.3424
1764.29 17.9607
1764.32 14.4028
1764.36 12.0861
1764.39 10.4784
1764.42 9.40872
1764.48 8.07849
1764.54 7.34284
1764.61 6.89882
1764.67 6.61196
1764.80 6.27758
1765.05 5.99052
1765.30 5.87340
1765.80 5.77869
1766.31 5.74006
1767.32 5.70504
1768.32 5.68631
1770.34 5.66093
1772.35 5.64047
1774.37 5.62232
1776.38 5.60835
1777.39 5.60684
1778.40 5.62092
1778.90 5.64871
1779.40 5.73167
1779.65 5.84235
1779.91 6.12218
1780.03 6.45276
1780.10 6.73801
1780.16 7.18132
1780.22 7.91894
1780.28 9.25925
1780.32 10.3832
1780.35 11.9724
1780.38 14.3291
1780.41 17.8165
1780.46 25.2217
1780.50 30.0004
1780.55 25.0518
1780.59 17.8174
1780.63 13.8824
1780.66 11.3901
1780.70 9.80207
1780.73 8.78023
1780.81 7.55949
1780.88 6.90907
1780.95 6.52172
1781.02 6.27972
1781.16 6.00168
1781.45 5.76596
1781.73 5.67047
1782.30 5.59206
1782.87 5.55808
1784.01 5.52265
1785.15 5.49882
1786.29 5.47832
1787.43 5.46247
1788.00 5.46154
1788.57 5.48147
1788.86 5.51872
1789.14 5.62498
1789.28 5.75888
1789.43 6.06543
1789.50 6.38805
1789.57 6.99931
1789.60 7.53264
1789.64 8.32032
1789.68 9.59308
1789.71 11.5460
1789.76 15.2368
1789.80 17.6960
1789.85 15.2420
1789.89 11.5502
1789.92 9.91985
1789.95 8.77884
1790.00 7.43911
1790.06 6.72328
1790.11 6.32044
1790.22 5.90187
1790.33 5.70357
1790.56 5.52605
1790.78 5.44807
1791.22 5.37437
1791.67 5.33270
1792.55 5.26756
1793.44 5.19932
1794.33 5.11954
1794.77 5.07900
1795.21 5.05243
1795.44 5.05656
1795.66 5.08983
1795.88 5.18552
1796.10 5.42314
1796.32 6.03211
1796.43 6.67078
1796.54 7.81454
1796.66 10.0376
1796.71 11.9840
1796.77 14.9103
1796.82 19.6942
1796.88 27.6575
1796.93 41.8788
1796.96 53.2392
1796.99 68.0373
1797.02 88.8478
1797.04 112.731
1797.10 147.523
1797.16 125.969
1797.21 85.6271
1797.26 62.2002
1797.30 47.1276
1797.35 37.1650
1797.39 30.3894
1797.48 22.1543
1797.57 17.5667
1797.66 14.7261
1797.74 12.8764
1797.92 10.6436
1798.10 9.37571
1798.27 8.58354
1798.45 8.04389
1798.63 7.65991
1798.98 7.15053
1799.33 6.83232
1799.68 6.61634
1800.04 6.46081
1800.74 6.25261
1801.45 6.11999
1802.16 6.02822
1802.86 5.96100
1804.27 5.86988
1805.69 5.81559
1806.39 5.80277
1807.10 5.81316
1807.45 5.84496
1807.80 5.94288
1807.98 6.07074
1808.16 6.37567
1808.25 6.71679
1808.33 7.39685
1808.38 8.01803
1808.42 9.02472
1808.47 10.7475
1808.51 13.7704
1808.56 18.6718
1808.60 21.8506
1808.65 18.5553
1808.69 13.7655
1808.73 10.9513
1808.77 9.26311
1808.81 8.23459
1808.85 7.57981
1808.93 6.84019
1809.01 6.46024
1809.17 6.10422
1809.33 5.94845
1809.65 5.81714
1809.97 5.76279
1810.61 5.71602
1811.25 5.69565
1811.89 5.68789
1812.53 5.69892
1812.85 5.72472
1813.17 5.80041
1813.33 5.89681
1813.49 6.12388
1813.57 6.36985
1813.65 6.85311
1813.69 7.28377
1813.73 7.96365
1813.77 9.08538
1813.81 10.9032
1813.86 14.0587
1813.90 16.1613
1813.95 14.0657
1813.99 10.9110
1814.04 8.72227
1814.09 7.58578
1814.14 6.94407
1814.19 6.57084
1814.29 6.17088
1814.39 5.97866
1814.58 5.80453
1814.78 5.73035
1815.17 5.66775
1815.57 5.64087
1817.15 5.59991
1820.30 5.56267
1823.46 5.53969
1824.24 5.53981
1825.03 5.55226
1825.43 5.57427
1825.82 5.63685
1826.02 5.71733
1826.22 5.91274
1826.32 6.13477
1826.41 6.59077
1826.46 7.03222
1826.51 7.76273
1826.56 9.07892
1826.61 11.5456
1826.66 15.1497
1826.70 17.5461
1826.75 15.1576
1826.79 11.5553
1826.82 9.77595
1826.85 8.62379
1826.92 7.30232
1826.98 6.65115
1827.04 6.29302
1827.17 5.93896
1827.29 5.77868
1827.54 5.64092
1827.80 5.58558
1828.30 5.54418
1828.80 5.53509
1829.30 5.54729
1829.81 5.60409
1830.06 5.68455
1830.31 5.89073
1830.43 6.13641
1830.56 6.67335
1830.62 7.22053
1830.68 8.21617
1830.72 9.05223
1830.75 10.2361
1830.78 11.9953
1830.81 14.6061
1830.86 20.1804
1830.90 23.8010
1830.95 20.0569
1830.99 14.6126
1831.04 10.7857
1831.09 8.81511
1831.14 7.72599
1831.19 7.07925
1831.29 6.39494
1831.39 6.06387
1831.59 5.76774
1831.79 5.64301
1832.19 5.54029
1832.59 5.49842
1833.39 5.46135
1834.20 5.44236
1835.80 5.41749
1837.40 5.39744
1839.00 5.37979
1840.60 5.36910
1841.40 5.37437
1842.21 5.41049
1842.61 5.46937
1843.01 5.63428
1843.21 5.84687
1843.31 6.04062
1843.41 6.35970
1843.51 6.93631
1843.56 7.41417
1843.61 8.12717
1843.66 9.24829
1843.71 11.1251
1843.76 14.4859
1843.81 20.7328
1843.85 30.0393
1843.90 36.0432
1843.95 29.8366
1843.99 20.7411
1844.04 14.9569
1844.08 11.6472
1844.13 9.70791
1844.17 8.50870
1844.22 7.72642
1844.26 7.19188
1844.35 6.53324
1844.44 6.16021
1844.53 5.92923
1844.71 5.67082
1844.89 5.53491
1845.07 5.45459
1845.43 5.36523
1846.15 5.28473
1846.87 5.24110
1848.30 5.17429
1849.74 5.10251
1850.46 5.05920
1851.18 5.00825
1851.90 4.94713
1852.62 4.87449
1852.98 4.83481
1853.33 4.79667
1853.69 4.76929
1854.05 4.78035
1854.23 4.82350
1854.41 4.92204
1854.59 5.13290
1854.77 5.58281
1854.95 6.62511
1855.04 7.65316
1855.13 9.38539
1855.22 12.5985
1855.31 19.1417
1855.35 25.0603
1855.40 34.4260
1855.44 49.7979
1855.49 74.6046
1855.52 97.2069
1855.54 124.202
1855.60 163.926
1855.63 159.196
1855.66 139.972
1855.71 94.2873
1855.75 70.3684
1855.79 54.3570
1855.83 43.3620
1855.87 35.6535
1855.95 25.9868
1856.03 20.4386
1856.10 16.9692
1856.18 14.6508
1856.34 11.8228
1856.49 10.2019
1856.65 9.18523
1856.96 7.99809
1857.28 7.33905
1857.59 6.92770
1857.90 6.64753
1858.21 6.44488
1858.84 6.17074
1859.46 5.99294
1860.09 5.86578
1860.71 5.76824
1861.96 5.61938
1863.21 5.49569
1863.83 5.43692
1864.14 5.41115
1864.46 5.39577
1864.77 5.41633
1864.93 5.46555
1865.08 5.58314
1865.24 5.86966
1865.32 6.15901
1865.39 6.66008
1865.47 7.59278
1865.55 9.51501
1865.59 11.2703
1865.63 14.0709
1865.67 18.7146
1865.71 26.5219
1865.73 33.4865
1865.75 41.8141
1865.80 53.8132
1865.85 46.5057
1865.90 32.7875
1865.94 23.3403
1865.99 17.7721
1866.04 14.4253
1866.08 12.3398
1866.13 10.9095
1866.18 9.92672
1866.27 8.65425
1866.36 7.89720
1866.45 7.40633
1866.64 6.82115
1866.83 6.49020
1867.01 6.28212
1867.39 6.03546
1868.13 5.80108
1868.87 5.68391
1869.62 5.60925
1870.36 5.55481
1871.85 5.47472
1873.34 5.41386
1874.83 5.36722
1875.58 5.35510
1876.32 5.37155
1876.69 5.41684
1877.06 5.55764
1877.25 5.74299
1877.34 5.91314
1877.44 6.19285
1877.53 6.69513
1877.62 7.71871
1877.67 8.68010
1877.72 10.2278
1877.76 12.9942
1877.81 17.8734
1877.85 25.5262
1877.90 30.6582
1877.95 25.5338
1877.99 17.8799
1878.04 12.5438
1878.10 9.77501
1878.15 8.26732
1878.20 7.39444
1878.25 6.83182
1878.30 6.45735
1878.41 6.01046
1878.51 5.75965
1878.61 5.60713
1878.82 5.43444
1879.23 5.28504
1879.65 5.21577
1880.47 5.13663
1881.30 5.07756
1882.96 4.96132
1884.61 4.82202
1885.44 4.73765
1886.27 4.64110
1887.09 4.53285
1887.92 4.42347
1888.33 4.38115
1888.75 4.36802
1889.16 4.42700
1889.57 4.66811
1889.99 5.42335
1890.20 6.29261
1890.40 7.93456
1890.61 11.3450
1890.71 14.4724
1890.82 19.4311
1890.92 27.9330
1891.02 43.3110
1891.07 55.9770
1891.13 73.8158
1891.18 100.348
1891.23 138.178
1891.31 232.632
1891.40 308.051
1891.49 262.830
1891.57 175.972
1891.67 109.259
1891.77 73.6460
1891.87 53.4273
1891.97 41.3183
1892.07 33.4003
1892.17 28.0393
1892.37 21.3209
1892.57 17.4209
1892.77 14.9329
1893.16 12.0123
1893.56 10.3933
1893.96 9.38205
1894.36 8.69710
1894.76 8.20518
1895.55 7.54882
1896.35 7.13157
1897.14 6.84182
1897.94 6.62722
1899.53 6.32140
1901.12 6.09652
1901.92 5.99564
1902.71 5.90293
1903.11 5.87728
1903.31 5.88705
1903.51 5.94007
1903.71 6.10805
1903.81 6.29908
1903.91 6.65047
1904.01 7.36322
1904.06 7.99640
1904.11 8.96114
1904.16 10.5707
1904.21 13.3051
1904.26 18.4719
1904.31 28.1975
1904.35 44.2020
1904.40 56.6707
1904.45 49.0253
1904.50 34.6624
1904.52 27.9510
1904.55 23.0724
1904.61 17.0851
1904.67 13.7208
1904.73 11.7437
1904.78 10.4502
1904.84 9.58460
1904.96 8.49804
1905.07 7.86732
1905.19 7.46364
1905.41 6.98712
1905.64 6.71670
1905.87 6.54439
1906.33 6.33454
1906.79 6.20854
1907.25 6.12189
1908.17 6.00355
1910.01 5.85162
1911.84 5.73441
1913.68 5.61703
1914.60 5.54996
1915.52 5.47164
1916.44 5.37724
1916.89 5.32522
1917.35 5.27848
1917.58 5.26530
1917.81 5.27133
1918.04 5.32098
1918.27 5.47433
1918.50 5.90816
1918.62 6.38388
1918.73 7.24862
1918.85 8.98332
1918.90 10.5306
1918.96 12.8944
1919.02 16.8270
1919.08 23.5282
1919.13 35.8557
1919.16 45.9551
1919.19 59.3892
1919.22 77.1291
1919.25 98.3123
1919.30 128.941
1919.36 110.524
1919.41 75.5577
1919.46 53.8242
1919.51 40.0944
1919.56 31.3702
1919.60 25.7112
1919.70 18.8675
1919.79 15.1885
1919.89 12.9389
1919.98 11.4823
1920.17 9.73210
1920.37 8.74010
1920.56 8.11907
1920.75 7.69483
1920.94 7.39160
1921.32 6.98665
1921.70 6.73101
1922.08 6.55565
1922.46 6.42823
1923.22 6.25712
1923.99 6.15724
1924.37 6.13504
1924.75 6.15673
1924.94 6.21534
1925.13 6.38039
1925.22 6.57750
1925.32 6.98686
1925.37 7.37782
1925.41 8.01607
1925.46 9.17540
1925.51 11.2624
1925.56 14.4975
1925.60 16.6030
1925.65 14.4198
1925.69 11.2541
1925.75 8.94196
1925.80 7.77777
1925.85 7.15675
1925.91 6.79612
1926.02 6.42031
1926.12 6.23894
1926.34 6.07233
1926.56 5.99616
1926.99 5.92108
1927.42 5.87879
1929.14 5.77808
1930.87 5.70349
1932.60 5.63291
1934.32 5.55610
1935.19 5.51150
1936.05 5.45966
1936.91 5.39780
1937.34 5.36341
1937.77 5.33097
1938.21 5.31769
1938.42 5.33792
1938.64 5.41127
1938.85 5.62964
1938.96 5.87367
1939.07 6.32732
1939.18 7.24186
1939.23 8.05641
1939.29 9.33320
1939.34 11.4413
1939.39 15.1492
1939.45 22.1420
1939.50 35.5594
1939.53 45.3359
1939.55 56.9920
1939.60 74.1627
1939.65 64.0102
1939.70 44.3445
1939.73 34.3942
1939.77 27.4381
1939.84 19.2856
1939.90 14.9838
1939.97 12.4821
1940.04 10.9039
1940.10 9.84250
1940.24 8.53920
1940.37 7.78618
1940.51 7.31159
1940.77 6.75256
1941.04 6.43765
1941.31 6.23767
1941.85 5.99443
1942.39 5.84712
1942.92 5.74250
1944.00 5.58611
1945.07 5.44946
1945.61 5.37934
1946.14 5.30829
1946.68 5.25167
1946.95 5.24969
1947.22 5.30641
1947.49 5.53476
1947.62 5.81533
1947.76 6.36503
1947.89 7.52919
1947.96 8.60504
1948.02 10.3440
1948.09 13.3252
1948.16 18.8340
1948.22 29.9623
1948.26 39.8614
1948.29 54.0105
1948.32 70.3955
1948.35 89.2732
1948.40 117.103
1948.46 100.425
1948.51 68.7658
1948.55 50.5014
1948.60 38.4822
1948.64 30.5742
1948.68 25.2151
1948.77 18.7227
1948.85 15.1141
1948.94 12.9010
1949.03 11.4397
1949.20 9.68129
1949.37 8.67669
1949.54 8.04518
1949.71 7.61196
1949.88 7.30145
1950.23 6.88446
1950.57 6.61874
1951.25 6.29717
1951.94 6.10419
1952.63 5.96981
1954.00 5.77590
1955.37 5.61283
1956.06 5.52826
1956.74 5.43605
1957.43 5.33788
1957.77 5.29556
1958.12 5.28041
1958.29 5.30064
1958.46 5.36287
1958.63 5.51127
1958.80 5.84486
1958.98 6.63985
1959.06 7.43259
1959.15 8.77243
1959.23 11.2589
1959.32 16.2976
1959.36 20.8203
1959.40 27.9126
1959.45 39.4063
1959.49 57.6466
1959.52 74.9681
1959.55 95.7095
1959.60 125.939
1959.66 108.259
1959.71 74.2061
1959.75 57.8368
1959.78 46.3415
1959.85 31.9011
1959.92 24.0138
1959.99 19.3781
1960.06 16.3579
1960.12 14.3076
1960.26 11.7816
1960.40 10.3067
1960.54 9.37163
1960.81 8.26710
1961.09 7.64648
1961.36 7.25459
1961.64 6.98575
1961.91 6.79050
1962.46 6.52259
1963.01 6.34565
1964.11 6.11501
1965.21 5.95454
1965.76 5.88428
1966.31 5.81723
1966.86 5.75743
1967.13 5.73879
1967.40 5.74589
1967.68 5.83077
1967.82 5.95103
1967.95 6.20062
1968.09 6.76027
1968.16 7.29715
1968.23 8.17586
1968.30 9.75835
1968.37 12.7753
1968.40 15.4557
1968.43 19.3999
1968.47 25.4905
1968.50 34.9262
1968.53 44.6260
1968.55 55.7395
1968.60 72.4544
1968.65 62.5012
1968.70 43.3680
1968.75 29.8517
1968.80 22.1105
1968.85 17.5596
1968.90 14.7190
1968.95 12.8405
1969.00 11.5355
1969.11 9.89674
1969.21 8.91963
1969.31 8.29555
1969.51 7.55032
1969.71 7.13203
1969.92 6.86775
1970.32 6.55478
1970.73 6.37516
1971.14 6.25714
1971.95 6.10678
1972.76 6.00917
1973.57 5.93555
1975.20 5.81704
1976.82 5.70330
1977.63 5.63885
1978.45 5.56380
1979.26 5.47536
1979.66 5.42937
1980.07 5.39463
1980.27 5.39230
1980.48 5.41557
1980.68 5.49419
1980.88 5.70065
1981.08 6.23902
1981.19 6.81064
1981.29 7.82479
1981.39 9.81179
1981.49 14.0923
1981.54 18.2483
1981.59 25.2425
1981.64 37.6659
1981.67 47.1115
1981.69 59.7472
1981.72 77.5776
1981.75 98.8737
1981.80 129.651
1981.85 111.133
1981.91 76.0111
1981.95 55.8066
1981.99 42.4744
1982.03 33.6838
1982.08 27.7174
1982.16 20.4796
1982.24 16.4896
1982.33 14.0060
1982.41 12.3837
1982.58 10.4078
1982.74 9.28253
1982.91 8.57776
1983.08 8.09856
1983.25 7.75437
1983.58 7.29588
1983.91 7.00847
1984.25 6.81148
1984.58 6.66906
1985.25 6.47601
1985.92 6.35102
1986.59 6.26293
1987.26 6.19716
1988.60 6.10443
1989.93 6.04346
1991.27 6.01857
1991.61 6.03221
1991.94 6.08519
1992.11 6.15786
1992.28 6.33411
1992.36 6.52952
1992.44 6.91328
1992.53 7.82251
1992.57 8.76282
1992.61 10.3240
1992.66 12.9975
1992.70 14.7343
1992.75 12.9351
1992.79 10.3216
1992.85 8.33788
1992.90 7.38623
1992.96 6.88038
1993.02 6.59645
1993.13 6.30217
1993.24 6.16387
1993.47 6.03928
1993.69 5.98477
1994.14 5.93448
1994.59 5.90832
1996.40 5.84715
1998.20 5.79333
1999.10 5.76230
2000.00 5.72524
2000.00 11.2112
2500.00 10.4969
3000.00 9.97486
3500.00 9.57311
4000.00 9.25244
5000.00 8.76911
6000.00 8.41929
7000.00 8.15271
8000.00 7.94198
10000.0 7.62883
12500.0 7.36062
15000.0 7.17208
17000.0 7.05748
20000.0 6.92545
25000.0 6.77279
30000.0 6.67047
35000.0 6.59818
40000.0 6.54514
50000.0 6.47412
60000.0 6.42994
70000.0 6.40037
80000.0 6.37938
99999.9 6.35054
100000 6.34743
150000 6.32081
200000 6.31831
250000 6.32579
300000 6.33778
339151 6.34899
339151 6.34899
379364 6.36105
419576 6.37196
500000 6.39112
602241 6.40628
671380 6.40778
700000 6.40836
800000 6.39720
835672 6.38990
871584 6.38082
900000 6.37241
941795 6.35812
949462 6.35526
1.00000E+06 6.33443
1.08746E+06 6.29122
1.08746E+06 6.29122
1.14244E+06 6.25958
1.14244E+06 6.25958
1.25000E+06 6.18880
1.30183E+06 6.15066
1.43045E+06 6.04640
1.46142E+06 6.01946
1.47534E+06 6.00716
1.49884E+06 5.98612
1.49884E+06 5.98610
1.50000E+06 5.98508
1.51317E+06 5.97314
1.63159E+06 5.84692
1.75000E+06 5.74433
1.87500E+06 5.60462
2.00000E+06 5.48709
2.05619E+06 5.41337
2.11237E+06 5.34428
2.16856E+06 5.27945
2.22475E+06 5.21855
2.28093E+06 5.16126
2.33712E+06 5.10731
2.39330E+06 5.05646
2.44949E+06 5.00847
2.51830E+06 4.94116
2.58712E+06 4.87847
2.65593E+06 4.82001
2.72475E+06 4.76543
2.79356E+06 4.71441
2.86237E+06 4.66667
2.93119E+06 4.62196
3.00000E+06 4.58005
3.04811E+06 4.54822
3.09621E+06 4.51756
3.14432E+06 4.48802
3.19243E+06 4.45953
3.24053E+06 4.43205
3.28864E+06 4.40554
3.33674E+06 4.37994
3.38485E+06 4.35521
3.43296E+06 4.33132
3.48106E+06 4.30823
3.52917E+06 4.28591
3.57728E+06 4.26432
3.62538E+06 4.24342
3.67349E+06 4.22320
3.72159E+06 4.20362
3.76970E+06 4.18466
3.82728E+06 4.15900
3.88485E+06 4.13432
3.94243E+06 4.11057
4.00000E+06 4.08770
4.06806E+06 4.07151
4.13612E+06 4.05581
4.20418E+06 4.04056
4.27224E+06 4.02575
4.34030E+06 4.01135
4.40836E+06 3.99734
4.47642E+06 3.98371
4.54448E+06 3.97044
4.60142E+06 3.95894
4.65836E+06 3.94769
4.71530E+06 3.93667
4.77224E+06 3.92589
4.82918E+06 3.91532
4.88612E+06 3.90497
4.94306E+06 3.89482
5.00000E+06 3.88487
5.06250E+06 3.88327
5.12500E+06 3.88175
5.18750E+06 3.88030
5.25000E+06 3.87892
5.31250E+06 3.87760
5.37500E+06 3.87634
5.43750E+06 3.87514
5.50000E+06 3.87399
5.56250E+06 3.87289
5.62500E+06 3.87183
5.68750E+06 3.87083
5.75000E+06 3.86986
5.81250E+06 3.86894
5.87500E+06 3.86805
5.93750E+06 3.86721
6.00000E+06 3.86640
6.10936E+06 3.87845
6.21872E+06 3.89062
6.32808E+06 3.90288
6.43744E+06 3.91525
6.54679E+06 3.92770
6.65615E+06 3.94023
6.76551E+06 3.95283
6.87487E+06 3.96549
6.93744E+06 3.97214
7.00000E+06 3.97881
7.05373E+06 3.98919
7.10746E+06 3.99959
7.16119E+06 4.01001
7.21492E+06 4.02044
7.26864E+06 4.03089
7.32237E+06 4.04135
7.37610E+06 4.05183
7.42983E+06 4.06232
7.48331E+06 4.07249
7.54790E+06 4.08443
7.61248E+06 4.09639
7.67707E+06 4.10836
7.74166E+06 4.12034
7.80624E+06 4.13233
7.87083E+06 4.14433
7.93541E+06 4.15635
8.00000E+06 4.16837
8.06066E+06 4.18164
8.12132E+06 4.19491
8.18198E+06 4.20818
8.24264E+06 4.22144
8.30330E+06 4.23469
