Co-59(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
409810 0.00800839
409990 0.00800707
410170 0.00800576
410350 0.00800445
410530 0.00800313
410710 0.00800182
410890 0.00800050
411080 0.00799912
411260 0.00799780
411440 0.00799649
411620 0.00799517
411800 0.00799386
411980 0.00799255
412160 0.00799123
412350 0.00798985
412530 0.00798853
412710 0.00798722
412890 0.00798590
413070 0.00798459
413260 0.00798320
413440 0.00798189
413620 0.00798057
413800 0.00797926
413990 0.00797787
414170 0.00797656
414350 0.00797525
414530 0.00797393
414720 0.00797254
414900 0.00797123
415080 0.00796992
415270 0.00796853
415450 0.00796722
415640 0.00796583
415820 0.00796451
416000 0.00796320
416190 0.00796181
416370 0.00796050
416560 0.00795911
416740 0.00795780
416930 0.00795641
417110 0.00795510
417300 0.00795371
417480 0.00795240
417670 0.00795101
417850 0.00794970
418040 0.00794831
418220 0.00794699
418410 0.00794561
418590 0.00794429
418780 0.00794291
418970 0.00794152
419150 0.00794021
419340 0.00793882
419530 0.00793743
419710 0.00793612
419900 0.00793473
420090 0.00793334
420270 0.00793203
420460 0.00793064
420650 0.00792926
420830 0.00792794
421020 0.00792655
421210 0.00792517
421400 0.00792378
421580 0.00792247
421770 0.00792108
421960 0.00791969
422150 0.00791831
422340 0.00791692
422530 0.00791553
422710 0.00791422
422900 0.00791283
423090 0.00791144
423280 0.00791006
423470 0.00790867
423660 0.00790728
423850 0.00790590
424040 0.00790451
424230 0.00790312
424420 0.00790173
424610 0.00790035
424800 0.00789896
424990 0.00789757
425180 0.00789619
425370 0.00789480
425560 0.00789341
425750 0.00789203
425940 0.00789064
426130 0.00788925
426320 0.00788786
426510 0.00788648
426700 0.00788509
426900 0.00788363
427090 0.00788224
427280 0.00788086
427470 0.00787947
427660 0.00787808
427850 0.00787670
428050 0.00787524
428240 0.00787385
428430 0.00787246
428620 0.00787107
428820 0.00786961
429010 0.00786823
429200 0.00786684
429400 0.00786538
429590 0.00786399
429780 0.00786261
429980 0.00786115
430170 0.00785976
430360 0.00785837
430560 0.00785691
430750 0.00785553
430940 0.00785414
431140 0.00785268
431330 0.00785129
431530 0.00784983
431720 0.00784844
431920 0.00784698
432110 0.00784560
432310 0.00784414
432500 0.00784275
432700 0.00784129
432890 0.00783990
433090 0.00783844
433280 0.00783706
433480 0.00783560
433680 0.00783414
433870 0.00783275
434070 0.00783129
434270 0.00782983
434460 0.00782844
434660 0.00782698
434850 0.00782560
435050 0.00782414
435250 0.00782268
435450 0.00782122
435640 0.00781983
435840 0.00781837
436040 0.00781691
436240 0.00781545
436430 0.00781406
436630 0.00781260
436830 0.00781114
437030 0.00780968
437230 0.00780822
437430 0.00780676
437620 0.00780537
437820 0.00780391
438020 0.00780245
438220 0.00780099
438420 0.00779953
438620 0.00779807
438820 0.00779661
439020 0.00779515
439220 0.00779369
439420 0.00779223
439620 0.00779077
439820 0.00778931
440020 0.00778785
440220 0.00778639
440420 0.00778493
440620 0.00778347
440820 0.00778201
441020 0.00778055
441220 0.00777909
441420 0.00777763
441630 0.00777610
441830 0.00777464
442030 0.00777318
442230 0.00777172
442430 0.00777026
442630 0.00776880
442840 0.00776727
443040 0.00776581
443240 0.00776435
443440 0.00776289
443650 0.00776136
443850 0.00775990
444050 0.00775844
444260 0.00775690
444460 0.00775544
444660 0.00775398
444870 0.00775245
445070 0.00775099
445270 0.00774953
445480 0.00774800
445680 0.00774654
445890 0.00774500
446090 0.00774354
446300 0.00774201
446500 0.00774055
446710 0.00773902
446910 0.00773756
447120 0.00773602
447320 0.00773456
447530 0.00773303
447730 0.00773157
447940 0.00773004
448140 0.00772858
448350 0.00772705
448560 0.00772551
448760 0.00772405
448970 0.00772252
449170 0.00772106
449380 0.00771953
449590 0.00771799
449800 0.00771646
450000 0.00771500
450210 0.00771347
450420 0.00771193
450620 0.00771047
450830 0.00770894
451040 0.00770741
451250 0.00770588
451460 0.00770434
451660 0.00770288
451870 0.00770135
452080 0.00769982
452290 0.00769828
452500 0.00769675
452710 0.00769522
452920 0.00769368
453130 0.00769215
453340 0.00769062
453550 0.00768909
453760 0.00768755
453970 0.00768602
454180 0.00768449
454390 0.00768295
454600 0.00768142
454810 0.00767989
455020 0.00767835
455230 0.00767682
455440 0.00767529
455650 0.00767376
455860 0.00767222
456070 0.00767069
456280 0.00766916
456500 0.00766755
456710 0.00766602
456920 0.00766448
457130 0.00766295
457340 0.00766142
457560 0.00765981
457770 0.00765828
457980 0.00765675
458190 0.00765521
458410 0.00765361
458620 0.00765207
458830 0.00765054
459050 0.00764894
459260 0.00764740
459470 0.00764587
459690 0.00764426
459900 0.00764273
460120 0.00764112
460330 0.00763959
460540 0.00763806
460760 0.00763645
460970 0.00763492
461190 0.00763331
461400 0.00763178
461620 0.00763017
461830 0.00762864
462050 0.00762704
462270 0.00762543
462480 0.00762390
462700 0.00762229
462910 0.00762076
463130 0.00761915
463350 0.00761755
463560 0.00761601
463780 0.00761441
464000 0.00761280
464210 0.00761127
464430 0.00760966
464650 0.00760806
464870 0.00760645
465080 0.00760492
465300 0.00760331
465520 0.00760170
465740 0.00760010
465960 0.00759849
466170 0.00759696
466390 0.00759535
466610 0.00759375
466830 0.00759214
467050 0.00759054
467270 0.00758893
467490 0.00758732
467710 0.00758572
467930 0.00758411
468150 0.00758251
468370 0.00758090
468590 0.00757929
468810 0.00757769
469030 0.00757608
469250 0.00757448
469470 0.00757287
469690 0.00757126
469910 0.00756966
470130 0.00756805
470350 0.00756645
470570 0.00756484
470800 0.00756316
471020 0.00756155
471240 0.00755995
471460 0.00755834
471680 0.00755674
471910 0.00755506
472130 0.00755345
472350 0.00755185
472580 0.00755017
472800 0.00754856
473020 0.00754695
473240 0.00754535
473470 0.00754367
473690 0.00754206
473920 0.00754038
474140 0.00753878
474360 0.00753717
474590 0.00753549
474810 0.00753389
475040 0.00753221
475260 0.00753060
475490 0.00752892
475710 0.00752732
475940 0.00752564
476160 0.00752403
476390 0.00752235
476610 0.00752075
476840 0.00751907
477070 0.00751739
477290 0.00751578
477520 0.00751410
477750 0.00751243
477970 0.00751082
478200 0.00750914
478430 0.00750746
478650 0.00750586
478880 0.00750418
479110 0.00750250
479340 0.00750082
479560 0.00749921
479790 0.00749753
480020 0.00749585
480250 0.00749418
480480 0.00749250
480710 0.00749082
480940 0.00748914
481160 0.00748753
481390 0.00748585
481620 0.00748417
481850 0.00748250
482080 0.00748082
482310 0.00747914
482540 0.00747746
482770 0.00747578
483000 0.00747410
483230 0.00747242
483460 0.00747074
483690 0.00746906
483930 0.00746731
484160 0.00746563
484390 0.00746395
484620 0.00746227
484850 0.00746060
485080 0.00745892
485320 0.00745716
485550 0.00745549
485780 0.00745381
486010 0.00745213
486240 0.00745045
486480 0.00744870
486710 0.00744702
486940 0.00744534
487180 0.00744359
487410 0.00744191
487640 0.00744023
487880 0.00743848
488110 0.00743680
488350 0.00743505
488580 0.00743337
488820 0.00743161
489050 0.00742994
489280 0.00742826
489520 0.00742650
489760 0.00742475
489990 0.00742307
490230 0.00742132
490460 0.00741964
490700 0.00741789
490930 0.00741621
491170 0.00741446
491410 0.00741271
491640 0.00741103
491880 0.00740928
492120 0.00740752
492350 0.00740585
492590 0.00740409
492830 0.00740234
493070 0.00740059
493300 0.00739891
493540 0.00739716
493780 0.00739541
494020 0.00739365
494260 0.00739190
494490 0.00739022
494730 0.00738847
494970 0.00738672
495210 0.00738497
495450 0.00738322
495690 0.00738146
495930 0.00737971
496170 0.00737796
496410 0.00737621
496650 0.00737446
496890 0.00737270
497130 0.00737095
497370 0.00736920
497610 0.00736745
497850 0.00736570
498090 0.00736394
498340 0.00736212
498580 0.00736037
498820 0.00735861
499060 0.00735686
499300 0.00735511
499550 0.00735329
499790 0.00735153
500000 0.00735000
500030 0.00734987
500270 0.00734881
500520 0.00734771
500760 0.00734666
501000 0.00734560
501250 0.00734450
501490 0.00734344
501730 0.00734239
501980 0.00734129
502220 0.00734023
502470 0.00733913
502710 0.00733808
502960 0.00733698
503200 0.00733592
503450 0.00733482
503690 0.00733376
503940 0.00733266
504180 0.00733161
504430 0.00733051
504670 0.00732945
504920 0.00732835
505170 0.00732725
505410 0.00732620
505660 0.00732510
505910 0.00732400
506150 0.00732294
506400 0.00732184
506650 0.00732074
506900 0.00731964
507140 0.00731858
507390 0.00731748
507640 0.00731638
507890 0.00731528
508140 0.00731418
508390 0.00731308
508640 0.00731198
508880 0.00731093
509130 0.00730983
509380 0.00730873
509630 0.00730763
509880 0.00730653
510130 0.00730543
510380 0.00730433
510630 0.00730323
510880 0.00730213
511140 0.00730098
511390 0.00729988
511640 0.00729878
511890 0.00729768
512140 0.00729658
512390 0.00729548
512640 0.00729438
512900 0.00729324
513150 0.00729214
513400 0.00729104
513650 0.00728994
513910 0.00728880
514160 0.00728770
514410 0.00728660
514670 0.00728545
514920 0.00728435
515170 0.00728325
515430 0.00728211
515680 0.00728101
515930 0.00727991
516190 0.00727876
516440 0.00727766
516700 0.00727652
516950 0.00727542
517210 0.00727428
517460 0.00727318
517720 0.00727203
517980 0.00727089
518230 0.00726979
518490 0.00726864
518740 0.00726754
519000 0.00726640
519260 0.00726526
519510 0.00726416
519770 0.00726301
520030 0.00726187
520290 0.00726072
520540 0.00725962
520800 0.00725848
521060 0.00725734
521320 0.00725619
521580 0.00725505
521840 0.00725390
522090 0.00725280
522350 0.00725166
522610 0.00725052
522870 0.00724937
523130 0.00724823
523390 0.00724708
523650 0.00724594
523910 0.00724480
524170 0.00724365
524430 0.00724251
524690 0.00724136
524960 0.00724018
525220 0.00723903
525480 0.00723789
525740 0.00723674
526000 0.00723560
526260 0.00723446
526530 0.00723327
526790 0.00723212
527050 0.00723098
527310 0.00722984
527580 0.00722865
527840 0.00722750
528100 0.00722636
528370 0.00722517
528630 0.00722403
528890 0.00722288
529160 0.00722170
529420 0.00722055
529690 0.00721936
529950 0.00721822
530220 0.00721703
530480 0.00721589
530750 0.00721470
531010 0.00721356
531280 0.00721237
531540 0.00721122
531810 0.00721004
532080 0.00720885
532340 0.00720770
532610 0.00720652
532880 0.00720533
533140 0.00720418
533410 0.00720300
533680 0.00720181
533950 0.00720062
534210 0.00719948
534480 0.00719829
534750 0.00719710
535020 0.00719591
535290 0.00719472
535560 0.00719354
535830 0.00719235
536100 0.00719116
536370 0.00718997
536640 0.00718878
536900 0.00718764
537180 0.00718641
537450 0.00718522
537720 0.00718403
537990 0.00718284
538260 0.00718166
538530 0.00718047
538800 0.00717928
539070 0.00717809
539340 0.00717690
539620 0.00717567
539890 0.00717448
540160 0.00717330
540430 0.00717211
540710 0.00717088
540980 0.00716969
541250 0.00716850
541530 0.00716727
541800 0.00716608
542070 0.00716489
542350 0.00716366
542620 0.00716247
542900 0.00716124
543170 0.00716005
543450 0.00715882
543720 0.00715763
544000 0.00715640
544270 0.00715521
544550 0.00715398
544820 0.00715279
545100 0.00715156
545380 0.00715033
545650 0.00714914
545930 0.00714791
546210 0.00714668
546480 0.00714549
546760 0.00714426
547040 0.00714302
547320 0.00714179
547590 0.00714060
547870 0.00713937
548150 0.00713814
548430 0.00713691
548710 0.00713568
548990 0.00713444
549270 0.00713321
549550 0.00713198
549830 0.00713075
550110 0.00712952
550390 0.00712828
550670 0.00712705
550950 0.00712582
551230 0.00712459
551510 0.00712336
551790 0.00712212
552070 0.00712089
552350 0.00711966
552640 0.00711838
552920 0.00711715
553200 0.00711592
553480 0.00711469
553770 0.00711341
554050 0.00711218
554330 0.00711095
554620 0.00710967
554900 0.00710844
555180 0.00710721
555470 0.00710593
555750 0.00710470
556040 0.00710342
556320 0.00710219
556610 0.00710092
556890 0.00709968
557180 0.00709841
557460 0.00709718
557750 0.00709590
558030 0.00709467
558320 0.00709339
558610 0.00709212
558890 0.00709088
559180 0.00708961
559470 0.00708833
559750 0.00708710
560040 0.00708582
560330 0.00708455
560620 0.00708327
560910 0.00708200
561200 0.00708072
561480 0.00707949
561770 0.00707821
562060 0.00707694
562350 0.00707566
562640 0.00707438
562930 0.00707311
563220 0.00707183
563510 0.00707056
563800 0.00706928
564090 0.00706800
564380 0.00706673
564670 0.00706545
564970 0.00706413
565260 0.00706286
565550 0.00706158
565840 0.00706030
566130 0.00705903
566430 0.00705771
566720 0.00705643
567010 0.00705516
567310 0.00705384
567600 0.00705256
567890 0.00705128
568190 0.00704996
568480 0.00704869
568770 0.00704741
569070 0.00704609
569360 0.00704482
569660 0.00704350
569950 0.00704222
570250 0.00704090
570550 0.00703958
570840 0.00703830
571140 0.00703698
571430 0.00703571
571730 0.00703439
572030 0.00703307
572330 0.00703175
572620 0.00703047
572920 0.00702915
573220 0.00702783
573520 0.00702651
573810 0.00702524
574110 0.00702392
574410 0.00702260
574710 0.00702128
575010 0.00701996
575310 0.00701864
575610 0.00701732
575910 0.00701600
576210 0.00701468
576510 0.00701336
576810 0.00701204
577110 0.00701072
577410 0.00700940
577710 0.00700808
578010 0.00700676
578320 0.00700539
578620 0.00700407
578920 0.00700275
579220 0.00700143
579530 0.00700007
579830 0.00699875
580130 0.00699743
580440 0.00699606
580740 0.00699474
581040 0.00699342
581350 0.00699206
581650 0.00699074
581960 0.00698938
582260 0.00698806
582570 0.00698669
582870 0.00698537
583180 0.00698401
583480 0.00698269
583790 0.00698132
584100 0.00697996
584400 0.00697864
584710 0.00697728
585020 0.00697591
585320 0.00697459
585630 0.00697323
585940 0.00697186
586250 0.00697050
586560 0.00696914
586860 0.00696782
587170 0.00696645
587480 0.00696509
587790 0.00696372
588100 0.00696236
588410 0.00696100
588720 0.00695963
589030 0.00695827
589340 0.00695690
589650 0.00695554
589960 0.00695418
590270 0.00695281
590580 0.00695145
590900 0.00695004
591210 0.00694868
591520 0.00694731
591830 0.00694595
592150 0.00694454
592460 0.00694318
592770 0.00694181
593090 0.00694040
593400 0.00693904
593710 0.00693768
594030 0.00693627
594340 0.00693490
594660 0.00693350
594970 0.00693213
595290 0.00693072
595600 0.00692936
595920 0.00692795
596230 0.00692659
596550 0.00692518
596870 0.00692377
597180 0.00692241
597500 0.00692100
597820 0.00691959
598130 0.00691823
598450 0.00691682
598770 0.00691541
599090 0.00691400
599410 0.00691260
599730 0.00691119
600000 0.00691000
600040 0.00690990
600360 0.00690906
600680 0.00690823
601000 0.00690740
601320 0.00690657
601640 0.00690574
601960 0.00690490
602280 0.00690407
602610 0.00690321
602930 0.00690238
603250 0.00690155
603570 0.00690072
603890 0.00689989
604210 0.00689905
604540 0.00689820
604860 0.00689736
605180 0.00689653
605510 0.00689567
605830 0.00689484
606150 0.00689401
606480 0.00689315
606800 0.00689232
607130 0.00689146
607450 0.00689063
607780 0.00688977
608100 0.00688894
608430 0.00688808
608750 0.00688725
609080 0.00688639
609410 0.00688553
609730 0.00688470
610060 0.00688384
610390 0.00688299
610720 0.00688213
611040 0.00688130
611370 0.00688044
611700 0.00687958
612030 0.00687872
612360 0.00687786
612690 0.00687701
613020 0.00687615
613340 0.00687532
613670 0.00687446
614000 0.00687360
614340 0.00687272
614670 0.00687186
615000 0.00687100
615330 0.00687014
615660 0.00686928
615990 0.00686843
616320 0.00686757
616660 0.00686668
616990 0.00686583
