V-51(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
74175.5 7.68861
74180.5 7.60191
74190.5 7.54734
74210.5 7.47811
74250.5 7.36026
74330.4 7.15606
74490.3 6.82086
74810.1 6.30236
75449.7 5.53716
76089.4 4.95557
76409.2 4.70967
76569.1 4.59564
76649.0 4.54061
76689.0 4.51486
76709.0 4.51005
76719.0 4.54160
76724.0 4.67389
76726.5 5.04759
76727.7 5.78498
76728.3 6.73068
76729.0 8.82570
76729.9 13.3749
76730.8 9.03711
76731.5 6.93548
76732.1 5.94331
76733.3 5.15461
76735.8 4.73235
76740.7 4.56329
76750.7 4.50122
76770.5 4.47058
76810.1 4.43909
76849.7 4.41239
76869.6 4.40076
76879.5 4.40118
76884.4 4.42551
76886.9 4.51582
76888.1 4.75406
76888.8 5.18986
76889.4 6.75161
76889.9 9.20577
76890.4 6.84095
76891.4 4.92065
76892.4 4.60040
76894.4 4.45731
76898.4 4.40464
76906.4 4.38380
76922.3 4.36885
76954.2 4.34736
77018.0 4.30775
77145.5 4.23201
77400.7 4.09005
77910.9 3.84060
78421.1 3.64047
78548.7 3.60385
78676.2 3.58686
78740.0 3.60204
78771.9 3.62657
78803.8 3.67674
78835.7 3.78359
78851.6 3.88224
78867.6 4.04215
78883.5 4.32066
78899.5 4.85616
78907.4 5.32285
78915.4 6.04718
78923.4 7.23266
78931.4 9.27949
78940.6 13.6910
78949.9 20.3396
78954.5 22.4114
78959.2 21.7989
78968.5 15.6804
78974.8 11.9377
78981.1 9.42466
78987.4 7.79980
78993.8 6.73003
79006.4 5.48932
79019.1 4.83780
79031.8 4.45705
79044.4 4.21570
79069.7 3.93752
79095.0 3.78759
79120.4 3.69626
79171.0 3.59235
79272.3 3.49801
79373.5 3.45194
79778.6 3.38621
80183.7 3.41540
80386.2 3.46893
80487.5 3.50818
80538.1 3.53215
80563.4 3.54962
80576.1 3.57815
80582.4 3.66019
80585.6 3.88134
80587.2 4.31817
80588.7 6.17020
80589.9 8.91432
80591.1 6.30327
80592.5 4.48983
80594.0 3.99735
80596.8 3.72773
80602.6 3.62133
80614.2 3.59076
80637.3 3.59247
80683.6 3.61767
80776.2 3.68309
80961.3 3.85749
81331.5 4.45736
81701.8 5.71630
81886.9 6.86056
82072.0 8.66501
82316.0 12.7964
82560.0 19.0832
82682.0 21.1715
82804.0 20.4553
83048.0 13.2500
83183.3 9.68042
83318.6 7.21593
83453.8 5.59746
83589.1 4.54037
83724.4 3.84964
83859.6 3.41761
83927.3 3.29629
83994.9 3.29039
84028.7 3.39660
84062.5 3.72992
84079.5 4.12170
84096.4 4.91049
84104.8 5.61748
84113.3 6.72901
84121.7 8.54851
84130.2 11.5646
84140.0 16.9306
84149.9 20.6777
84159.8 17.2887
84169.6 11.9468
84176.7 9.25614
84183.8 7.46950
84190.9 6.28300
84198.0 5.47471
84212.2 4.49455
84226.4 3.95275
84254.8 3.40817
84283.2 3.15132
84340.0 2.91858
84396.8 2.81788
84510.4 2.74525
84624.0 2.74762
85078.3 3.14308
85532.7 4.10872
85987.0 5.85335
86042.9 6.13944
86070.9 6.29437
86084.8 6.39736
86091.8 6.53570
86095.3 6.85038
86097.1 7.50062
86097.9 8.42235
86098.8 10.7272
86099.9 15.2437
86101.0 10.9670
86101.9 8.62926
86102.8 7.66878
86104.5 6.99500
86108.0 6.68094
86115.0 6.59644
86129.1 6.63625
86157.1 6.78786
86213.2 7.12755
86325.4 7.87512
86549.8 9.62589
86774.3 11.6969
86886.5 12.8241
86942.6 13.4020
86970.6 13.7003
86984.7 13.8863
86991.7 14.1116
86995.2 14.5919
86996.9 15.5257
86997.8 16.7931
86998.7 19.6999
86999.9 25.7742
87000.5 23.5905
87001.1 20.0725
87001.8 17.5387
87002.5 16.2343
87003.9 15.1147
87006.7 14.4873
87012.3 14.2705
87023.5 14.2915
87046.0 14.4924
87090.8 14.9435
87180.6 15.8422
87360.0 17.4782
87703.3 19.4067
88046.5 19.2474
88733.0 15.1122
89335.9 11.2723
89637.3 9.76067
89788.0 9.10520
89863.4 8.80065
89901.1 8.65675
89919.9 8.60094
89929.3 8.63082
89934.0 8.82460
89936.4 9.32833
89937.6 10.1787
89938.7 12.7632
89939.9 17.2316
89941.1 12.9761
89941.9 10.8868
89942.7 9.90924
89944.2 9.13838
89947.4 8.71917
89953.6 8.53527
89966.2 8.43508
89991.3 8.32602
90041.6 8.14070
90142.1 7.79596
90343.2 7.17134
90745.3 6.13031
91147.4 5.30249
91348.5 4.94954
91449.0 4.78559
91499.3 4.70652
91524.4 4.66804
91537.0 4.65058
91543.3 4.64827
91546.4 4.66977
91548.0 4.74983
91548.8 4.95576
91549.6 6.53183
91549.9 8.45833
91550.2 6.55498
91551.1 4.92812
91552.0 4.73534
91553.7 4.65687
91557.1 4.62744
91563.9 4.61009
91577.6 4.58752
91604.9 4.54612
91659.6 4.46568
91768.9 4.31040
91987.6 4.01855
92424.9 3.48414
92862.3 2.91814
92971.6 2.72414
93081.0 2.44825
93135.6 2.24058
93163.0 2.10296
93190.3 1.93049
93217.6 1.71003
93245.0 1.43911
93258.6 1.30955
93272.3 1.26271
93279.1 1.33565
93286.0 1.56089
93292.8 2.08568
93299.6 3.18551
93304.7 4.62267
93309.8 6.75834
93319.9 12.0168
93325.0 13.5192
93330.0 13.6613
93340.2 11.7926
93349.2 9.89666
93358.3 8.45866
93367.3 7.42640
93376.4 6.67756
93394.5 5.69262
93412.6 5.08690
93430.7 4.68071
93448.8 4.39041
93485.0 4.00193
93557.4 3.57400
93629.8 3.33304
93774.6 3.04856
93919.5 2.86849
94209.1 2.63247
94353.9 2.55966
94426.3 2.54056
94462.5 2.54269
94480.6 2.56807
94489.7 2.66118
94494.2 2.94549
94496.5 3.60700
94497.6 4.66260
94498.7 7.75158
94499.9 13.1922
94500.5 11.1700
94501.1 7.98113
94501.8 5.57684
94502.5 4.37813
94504.0 3.39715
94506.9 2.85652
94512.7 2.64327
94524.3 2.57635
94547.6 2.56542
94594.1 2.59745
94640.6 2.67150
94687.0 2.81423
94733.5 3.09523
94780.0 3.70002
94803.3 4.27355
94826.5 5.22520
94849.8 6.89491
94873.0 9.90232
94896.5 14.7135
94919.9 18.1027
94943.4 15.1112
94966.8 10.3500
94981.5 8.20374
94996.2 6.69432
95025.6 4.88719
95055.0 3.93229
95084.4 3.37759
95143.2 2.79066
95202.0 2.49503
95319.6 2.19483
95437.1 2.02537
95554.7 1.89467
95672.3 1.77040
95731.1 1.70849
95789.9 1.66613
95819.3 1.68407
95848.7 1.81040
95863.4 1.98908
95878.1 2.36931
95892.8 3.23802
95900.1 4.07346
95907.5 5.42531
95918.7 9.23496
95929.9 15.1387
95935.5 17.1105
95941.1 17.0544
95952.3 13.0849
95963.1 9.41473
95973.8 7.11233
95984.5 5.71255
95995.2 4.82297
96005.9 4.22644
96016.7 3.80659
96038.1 3.26523
96059.5 2.93722
96081.0 2.71954
96123.9 2.44990
96209.6 2.18005
96295.4 2.03893
96466.9 1.87924
96638.5 1.78065
96981.5 1.66909
97067.3 1.67234
97153.0 1.73209
97195.9 1.82843
97217.4 1.92059
97238.8 2.07363
97260.2 2.34664
97281.7 2.88648
97292.4 3.36618
97303.1 4.11798
97313.8 5.34380
97324.6 7.36806
97337.2 11.0158
97349.9 13.5934
97362.6 11.3437
97375.2 7.74995
97384.7 5.88428
97394.1 4.66119
97403.5 3.85712
97412.9 3.31366
97431.8 2.65962
97450.6 2.30098
97488.3 1.94222
97526.0 1.77289
97601.4 1.61584
97676.8 1.54052
97827.5 1.45978
97978.3 1.41037
98129.0 1.37591
98204.4 1.36516
98279.8 1.36288
98355.2 1.38015
98392.9 1.40575
98430.5 1.45676
98468.2 1.56265
98487.1 1.65791
98505.9 1.80807
98524.8 2.05889
98543.6 2.51076
98562.5 3.41373
98571.9 4.21746
98581.3 5.46463
98595.6 8.84922
98609.9 14.2622
98617.1 16.1806
98624.2 15.9639
98638.5 11.2403
98649.2 8.01362
98659.8 5.92279
98670.4 4.61735
98681.1 3.78034
98702.3 2.83024
98723.6 2.33898
98744.9 2.05293
98766.2 1.87129
98808.7 1.65984
98851.3 1.54361
98893.8 1.47108
98978.9 1.38532
99064.0 1.33515
99149.0 1.30096
99319.2 1.25463
99659.6 1.19717
99999.9 1.15917
100000 0.874315
100120 0.974600
100290 1.24100
100470 1.00700
100640 0.714300
100810 1.30600
100990 0.939500
101160 1.08300
101340 1.13700
101510 0.775600
101690 1.33700
101870 0.981000
102040 1.23500
102220 1.08200
102400 1.03100
102570 1.04600
102750 1.08100
102930 1.17900
103110 1.62800
103290 1.30600
103470 1.67000
103650 1.61000
103840 2.61800
104020 2.34500
104200 1.52000
104380 1.65800
104570 1.58300
104750 1.20500
104930 1.96500
105000 1.94363
105120 1.90700
105300 1.77100
105490 2.08700
105680 1.62500
105860 1.93700
106050 2.07600
106240 2.16600
106430 2.00200
106610 2.19600
106800 2.29500
106990 2.28300
107180 2.91000
107380 2.37500
107570 2.35600
107760 2.82500
107950 2.45500
108140 2.55300
108340 2.63800
108530 3.33300
108720 2.90900
108920 3.30000
109110 3.01600
109310 3.82600
109510 4.20000
109710 3.65000
109900 4.23500
110000 4.69250
110100 5.15000
110300 6.32400
110500 8.66700
110700 10.1100
110900 8.88200
111100 7.60100
111300 7.08300
111500 6.82800
111700 6.77700
111910 6.59800
112110 6.84200
112310 6.78400
112520 7.33900
112720 7.33600
112930 7.98600
113140 8.54200
113340 8.11600
113550 8.01300
113760 8.84600
113970 8.96700
114180 9.11500
114390 10.1000
114600 10.6900
114810 11.1400
115020 9.93400
115230 10.2600
115450 10.1600
115660 10.4500
115870 10.6300
116090 11.1100
116300 11.7100
116520 11.9600
116730 10.2600
116950 8.83700
117170 9.01100
117390 10.4000
117600 10.9500
117820 11.3000
118040 12.1100
118260 12.6000
118490 14.9100
118710 15.8300
118930 15.0700
119150 14.0500
119380 13.5500
119600 12.8500
119820 13.2000
120000 13.4191
120050 13.4800
120280 12.9200
120500 12.7400
120730 13.8300
120960 13.0900
121190 13.2500
121420 13.2700
121650 13.3100
121880 13.5300
122110 13.0600
122340 12.9500
122570 12.9100
122810 12.8900
123040 13.3800
123280 13.0800
123510 12.4700
123750 12.3500
123980 12.8000
124220 12.1700
124460 12.6400
124700 11.8400
124940 11.7600
125180 11.5400
125420 11.1700
125660 11.5800
125900 11.1300
126150 10.4400
126390 10.8700
126630 10.4500
126880 10.0100
127120 9.73400
127370 9.33300
127620 8.91100
127870 8.59400
128110 8.50100
128360 7.87600
128610 7.46300
128860 7.53600
129120 6.90900
129370 7.12200
129620 7.05200
129880 5.93500
130000 5.57500
130130 5.18500
130380 4.70200
130640 4.66300
130900 4.92700
131150 4.49600
131410 3.17100
131670 2.14000
131930 1.62000
132190 1.01200
132450 0.747100
132720 0.845400
132980 1.14400
133240 2.32700
133510 3.22000
133770 4.26700
134040 5.69000
134310 7.19000
134570 8.10200
134840 9.08300
135110 11.7300
135380 11.5300
135650 11.6400
135920 10.8900
136200 10.2900
136470 9.87500
136740 9.80500
137020 9.37000
137290 9.20900
137570 8.62100
137850 8.58300
138130 8.22100
138400 8.71000
138690 8.40000
138970 8.41800
139250 9.08500
139530 8.78600
139810 9.18900
140000 9.35017
140100 9.43500
140380 10.5000
140670 10.6400
140960 11.4200
141240 11.7000
141530 12.0700
141820 11.4100
142110 9.86200
142400 8.50200
142700 6.88000
142990 5.53600
143280 4.19300
143580 3.86900
143870 2.32600
144170 1.77700
144470 1.37700
144770 1.33300
145070 2.28000
145370 5.72900
145670 8.11900
145970 8.97800
146270 7.28300
146580 5.71000
146880 4.85000
147190 4.02800
147500 3.76100
147810 2.97300
148110 2.39900
148420 2.50100
148740 1.95800
149050 1.47500
149360 1.73300
149670 1.07400
149990 0.736000
150000 0.730041
150310 0.545300
150620 0.474900
150940 1.48300
151260 2.55300
151580 3.70500
151900 5.33700
152220 6.50300
152540 8.32900
152870 9.07400
153190 9.04700
153520 9.26700
153850 8.25200
154170 7.36300
154500 7.18600
154830 6.42300
155170 5.71000
155500 5.14900
155830 4.93500
156170 4.31200
156500 4.05300
156840 3.41900
157180 3.28300
157520 3.04600
157860 2.54300
158200 2.32100
158540 2.55900
158880 3.42900
159230 4.93900
159570 6.87600
159920 8.83300
160000 9.40374
160270 11.3300
160610 11.4200
160960 11.4600
161320 12.1500
161670 12.0300
162020 12.7300
162380 13.2200
162730 11.9300
163090 11.1200
163450 10.4100
163810 10.3300
164170 10.6800
164530 11.3100
164890 11.3100
165260 10.8500
165620 9.97500
165990 9.92600
166360 9.81600
166720 9.96800
167100 9.73900
167470 10.1200
167840 9.39100
168210 9.63300
168590 8.99900
168970 7.98800
169340 6.02900
169720 4.59400
170000 3.38337
170100 2.95100
170480 2.91300
170870 3.77300
171250 4.42800
171640 5.54500
172020 5.79400
172410 6.16000
172800 6.54900
173190 6.71300
173580 7.05700
173980 6.85700
174370 6.81200
174770 6.21600
175160 5.19400
175560 4.58200
175960 5.88400
176370 7.33000
176770 7.88100
177170 8.41800
177580 7.74600
177980 7.62500
178390 6.98200
178800 7.03500
179210 7.09200
179630 8.00600
180000 8.49422
180040 8.54700
180460 8.77100
180870 7.99800
181290 8.96600
181710 9.37400
182130 10.1600
182560 10.5200
182980 11.1200
183400 12.2100
183830 12.1700
184260 12.3100
184690 11.9500
185120 9.94300
185560 7.88700
185990 5.83500
186430 4.36100
186870 4.43300
187310 5.63000
187750 8.08900
188190 11.1700
188630 13.7200
189080 13.8100
189520 13.6300
189970 12.8900
190000 12.8227
190420 11.8800
190880 10.5000
191330 9.92300
191780 9.29000
192240 8.50200
192700 7.72500
193160 7.37400
193620 6.87700
194090 6.60500
194550 6.37200
195020 5.78300
195490 4.99200
195960 5.19400
196430 5.61500
196900 5.05900
197380 3.78900
197850 3.04600
198330 2.45900
198810 3.25900
199290 5.18300
199780 7.32500
200000 7.56431
200270 7.85800
200750 8.25300
201240 8.64000
201730 9.34100
202220 10.2000
202720 10.6700
203220 10.5000
203710 11.0300
204220 10.9500
204720 10.5400
205220 10.3600
205730 9.85700
206230 9.11100
206740 8.38800
207260 8.04000
207770 7.56000
208280 7.17400
208800 6.27200
209320 5.81200
209840 5.15200
210360 4.71100
210890 5.40800
211410 7.09800
211940 8.13000
212470 8.08100
213010 7.55100
213540 6.31100
214080 5.69500
214620 4.80500
215160 4.58200
215700 4.25000
216250 3.92800
216790 3.76300
217340 3.43500
217890 3.16100
218450 3.21800
219000 2.73800
219560 2.37300
220000 2.13969
220000 3.69604
220600 3.93000
221600 3.15000
222600 3.05000
223600 2.99000
224600 2.53000
225000 2.57800
225600 2.65000
226600 3.08000
227600 3.29000
228600 3.70000
229600 3.74000
230600 4.79000
231600 5.62000
232600 7.01000
233600 6.57000
234600 6.70000
235600 7.55000
236600 7.28000
237600 7.61000
238600 7.94000
239600 7.70000
240600 7.89000
241600 7.38000
242600 7.08000
243600 7.26000
244600 7.07000
245600 7.02000
246600 6.97000
247600 5.60000
248600 5.65000
249600 5.74000
250000 5.66000
250010 1.92780
250100 4.00350
250200 4.38010
250300 4.32410
250400 4.19140
250500 4.46150
250600 4.26760
250710 10.0310
250800 4.23520
250900 5.45040
251000 5.41510
251100 5.16510
251200 5.70690
251300 5.74620
251410 10.0240
251500 6.87220
251600 6.59950
251700 6.28310
251800 6.49450
251900 5.84130
251990 13.4000
252100 3.81980
252200 5.61710
252290 7.53680
252340 8.92650
252400 5.43700
252500 5.36840
252610 10.8050
252700 4.82020
252800 2.53050
252900 5.22540
253000 4.33590
253100 4.45610
253200 3.85580
253310 9.59240
253400 5.40200
253470 2.20590
253500 4.94230
253600 3.63660
253700 4.23210
253800 3.55210
253900 3.56960
254000 3.01080
254100 3.09590
254200 3.60520
254300 3.26900
254400 2.98320
254500 3.89600
254600 3.06350
254700 2.81330
254800 2.76440
254900 2.84700
255000 2.76050
255100 3.08870
255200 2.87220
255300 2.14700
255400 2.63580
255500 2.30150
255600 2.92450
255700 2.78570
255800 2.18240
255900 2.35210
256000 2.53860
256100 2.47130
256200 2.25140
256300 2.42870
256400 2.35720
256500 2.37720
256600 2.41430
256700 2.24080
256800 2.28470
256900 2.09290
257000 2.23450
257100 2.05030
257200 1.68110
257300 1.82650
257400 1.21390
257500 1.89040
257600 2.32090
257700 2.74000
257800 3.71930
257890 6.55030
258000 3.27370
258060 1.64280
258100 2.19240
258200 2.15580
258300 1.89290
258400 1.57480
258500 1.77100
258600 1.46780
258700 1.59350
258800 1.77780
258900 1.56430
259000 1.68620
259100 1.52720
259160 0.853130
259200 2.02050
259300 1.92350
259400 2.97780
259500 4.80860
259590 7.40840
259700 3.52480
259800 1.99180
259820 0.915440
259900 2.64190
260000 2.71260
260100 2.04460
260200 2.18520
260300 2.71020
260400 2.54990
260500 3.48820
260600 2.88100
260700 3.56530
260800 3.90290
260900 4.22630
261000 4.86680
261100 6.16280
261200 6.74110
261300 7.17220
261370 10.6980
261500 6.75770
261600 6.20040
261700 5.81220
261760 3.71870
261800 5.21250
261900 4.50180
262000 4.84230
262090 5.65590
262100 5.00820
262150 6.74910
262200 4.52970
262300 4.45500
262400 4.26610
262500 4.93070
262600 4.34260
262640 2.04630
262700 3.88640
262800 3.66850
262900 3.70770
263000 3.73670
263100 1.88540
263200 3.29150
263300 3.39100
263350 8.27210
263400 3.10450
263500 3.12840
263520 1.02560
263600 2.72720
263700 2.62880
263800 3.51260
263900 2.97940
264000 2.24200
264100 3.03700
264200 3.96340
264300 6.06150
264400 6.49730
264500 5.23960
264560 8.91360
264600 5.61060
264700 3.86150
264800 3.41000
264900 2.19020
265000 1.78920
265100 1.85440
265200 1.33370
265300 1.72950
265400 1.79490
265500 1.59040
265600 1.45950
265700 1.43980
265800 1.03440
265900 1.48640
266000 1.77960
266100 1.76330
266200 0.884860
266300 1.22390
266400 1.01420
266500 1.11270
266600 1.24000
266700 0.976910
266800 1.24580
266900 1.14770
267000 0.466550
267100 0.660440
267200 1.55340
267300 0.779710
267400 1.07020
267500 1.08610
267600 0.985830
267700 0.746730
267800 1.07850
267900 1.71910
268000 1.16590
268100 1.02580
268200 0.837700
268300 0.663000
268400 1.37890
268500 0.707500
268600 0.758030
268700 1.23250
268800 1.09380
268900 0.960600
269000 0.909510
269100 1.37020
269200 1.50480
269300 2.37610
269400 2.62750
269500 6.13310
269600 2.70810
269700 2.29890
269800 1.38240
269900 1.54240
270000 1.48530
270100 1.51950
270200 1.43200
270300 2.93370
270370 5.00400
270400 3.30840
270500 2.45980
270600 2.35860
270700 1.96600
270800 2.26780
270900 2.44770
271000 2.82360
271100 3.12690
271200 3.06750
271300 3.37870
271400 3.79660
271500 3.65290
271600 3.98910
271700 4.26790
271800 4.37020
271900 5.39770
272000 5.80000
272120 8.04690
272200 5.96320
272300 5.52980
272400 5.93170
272500 6.51670
272600 6.28830
272700 6.37540
272800 7.02270
272830 8.78190
272900 6.76220
273000 6.44120
273100 5.71210
273200 5.35690
273300 5.25060
273400 5.51200
273500 5.62300
273600 5.56280
273700 5.12300
273800 5.39620
273900 5.46100
274000 5.10060
274100 5.37640
274200 4.95240
274300 5.34500
274400 5.39050
274500 5.23100
274600 5.11070
274700 5.17180
274800 4.69020
274900 5.79730
275000 4.88780
275100 5.32400
275200 4.96870
275300 5.66150
275400 5.50550
275500 5.13460
275600 4.52780
275700 4.96200
275800 4.99990
275900 5.06350
276000 5.29780
276100 4.08690
276130 2.31260
276200 4.54870
276300 4.96810
276400 4.04530
276500 4.76000
276550 2.65330
276600 4.73500
276700 4.75090
276800 4.92010
276900 5.36560
277000 5.14630
277100 6.48890
277210 9.19320
277300 6.36260
277400 4.73010
277450 3.22300
277500 4.88190
277600 5.34820
277700 5.11810
277800 6.25840
277900 6.95360
278000 8.27960
278050 11.4370
278100 7.08630
278200 7.13430
278260 12.9990
278300 7.47820
278400 6.76000
278500 6.74950
278560 4.38240
278600 6.25670
278700 6.44740
278800 6.00220
278890 8.63900
279000 6.00820
279100 6.67870
279200 6.81230
279320 5.30880
279400 6.43980
279470 8.73290
279500 6.60910
279560 3.85090
279600 6.31080
279700 6.04700
279800 6.34680
279900 6.22730
280000 6.01110
280100 5.26420
280200 5.44890
280300 5.48610
280400 5.85030
280500 5.39820
280600 5.97540
280700 5.37140
280810 7.81900
280910 3.77990
281000 5.51790
281100 4.92760
281200 5.84560
281300 5.23440
281400 5.33970
281500 4.95470
281600 4.74410
281700 4.91140
281800 4.81150
281900 4.58800
282000 2.95190
282100 3.00320
282190 1.03300
282300 1.89610
282400 3.01530
282500 3.19510
282600 3.18810
282700 4.10720
282800 4.70320
282900 4.95690
283000 4.58740
283100 5.23240
283200 4.48060
283300 5.56250
283400 5.37250
283440 7.21180
283500 4.87660
283600 4.91400
283700 4.88240
283800 4.50310
283900 4.79790
284000 5.29230
284100 4.92280
284200 4.83780
284300 5.41220
284400 5.70400
284500 5.20270
284600 5.23050
284700 4.62580
284800 5.77630
284900 5.36440
285000 5.79100
285100 5.16250
285210 8.17530
285300 5.85140
285400 5.38630
285500 5.71350
285600 3.77350
285700 5.41670
285800 5.91390
285900 5.92000
286000 5.23610
286100 6.78780
286200 9.42710
286240 14.0590
286300 8.54230
286400 7.21880
286500 6.01770
286600 3.89000
286700 5.13150
286800 5.30820
286900 5.34910
287000 5.50250
287100 5.27740
287200 5.21430
287300 4.98790
287410 8.51110
287500 5.28780
287600 5.03320
287670 3.12170
287800 5.18220
287900 4.48640
288000 5.10570
288100 4.93540
288200 4.82230
288300 5.06920
288400 4.73500
288500 5.27180
288600 5.78690
288700 7.58410
288790 9.32930
288900 7.24160
289000 5.44170
289100 5.79450
289200 5.49590
289300 5.63300
289370 3.67120
289500 5.24730
289600 5.31370
289700 5.23900
289800 4.77700
289900 4.91230
289960 6.50480
290000 5.06410
290120 3.76240
290200 5.20490
290300 4.75130
290400 4.64730
290480 7.17840
290600 5.07080
290670 3.86500
290800 5.20730
290900 4.91320
291000 4.66550
291100 4.87010
291140 7.39030
291180 3.81750
291200 5.26470
291280 7.84060
291300 6.69060
291400 5.93890
291490 3.93970
291500 5.03430
291600 5.20570
291700 5.27890
291800 7.80120
291900 4.69550
292000 4.98700
292100 4.62330
