I-127(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3538.58 5.27604
3539.25 5.33664
3539.42 5.42451
3539.59 5.65254
3539.68 5.91833
3539.76 6.48246
3539.84 7.96097
3539.89 9.69446
3539.93 13.1101
3539.96 17.9416
3540.00 21.0823
3540.04 17.9381
3540.07 13.1025
3540.10 10.7893
3540.12 9.25685
3540.17 7.52032
3540.22 6.65694
3540.27 6.17856
3540.37 5.69797
3540.47 5.47846
3540.68 5.28385
3540.88 5.19925
3541.68 5.07893
3543.29 4.98348
3546.50 4.85211
3549.71 4.73892
3551.32 4.69772
3552.12 4.73652
3552.33 4.79420
3552.53 4.95000
3552.63 5.13993
3552.73 5.55848
3552.83 6.75291
3552.88 8.30898
3552.93 11.8003
3552.96 16.1446
3553.00 19.0013
3553.04 16.1496
3553.07 11.8043
3553.12 8.49244
3553.17 6.92458
3553.26 5.65362
3553.35 5.18442
3553.44 4.96382
3553.63 4.76734
3553.81 4.68289
3554.55 4.56538
3556.02 4.46491
3557.50 4.36725
3558.97 4.24685
3560.45 4.08328
3561.18 3.97547
3561.92 3.84329
3562.66 3.68805
3563.03 3.61419
3563.39 3.57709
3563.76 3.68504
3563.95 3.90099
3564.13 4.40178
3564.32 5.60649
3564.41 6.79750
3564.50 8.82044
3564.59 12.4774
3564.68 19.6694
3564.73 25.9217
3564.78 35.4204
3564.82 50.2107
3564.87 73.3278
3564.93 125.726
3565.00 168.821
3565.07 146.162
3565.13 99.8368
3565.18 76.9160
3565.22 60.8154
3565.30 40.9634
3565.39 30.1175
3565.47 23.6561
3565.55 19.5076
3565.64 16.6798
3565.81 13.1575
3565.98 11.0944
3566.14 9.77816
3566.48 8.21335
3566.82 7.32678
3567.15 6.76343
3567.49 6.37230
3567.83 6.08555
3568.50 5.68706
3569.17 5.41637
3570.52 5.04273
3571.86 4.74403
3572.54 4.59043
3573.21 4.41812
3573.88 4.21550
3574.22 4.10433
3574.55 4.00389
3574.89 3.98184
3575.06 4.07520
3575.23 4.36987
3575.40 5.19103
3575.48 6.07340
3575.56 7.65711
3575.65 10.6994
3575.69 13.2844
3575.73 17.1552
3575.77 23.1704
3575.82 32.9130
3575.86 49.3317
3575.90 77.4330
3575.95 132.762
3576.00 178.024
3576.03 174.069
3576.05 154.197
3576.10 105.591
3576.16 69.4584
3576.21 49.0934
3576.26 36.8572
3576.32 29.3393
3576.37 24.2526
3576.42 20.7713
3576.53 16.3248
3576.64 13.6553
3576.74 11.9383
3576.95 9.87268
3577.17 8.69994
3577.38 7.96006
3577.59 7.45236
3577.81 7.08375
3578.23 6.58482
3578.66 6.26455
3579.09 6.04046
3579.51 5.87544
3580.37 5.64947
3581.22 5.51496
3581.65 5.48579
3582.07 5.52105
3582.29 5.61243
3582.50 5.87907
3582.61 6.21221
3582.71 6.95557
3582.77 7.73448
3582.82 9.14299
3582.87 12.0314
3582.90 14.6848
3582.93 18.6094
3582.96 26.6885
3583.00 31.9638
3583.04 26.6977
3583.07 18.6156
3583.11 13.7758
3583.14 10.9016
3583.18 9.19727
3583.21 8.13391
3583.28 6.95527
3583.35 6.36567
3583.49 5.81034
3583.63 5.56558
3583.91 5.35200
3584.19 5.25655
3584.75 5.15952
3585.30 5.10143
3587.53 4.95309
3591.99 4.72981
3594.21 4.60644
3595.33 4.53098
3596.44 4.43751
3597.56 4.31256
3598.11 4.23113
3598.67 4.13213
3599.23 4.01743
3599.51 3.96433
3599.78 3.94125
3600.06 4.03302
3600.20 4.20557
3600.34 4.59937
3600.48 5.53945
3600.55 6.47084
3600.62 8.02328
3600.69 10.8589
3600.76 16.3213
3600.79 21.1095
3600.83 28.3716
3600.86 39.6514
3600.90 56.7262
3600.95 95.8717
3601.00 128.798
3601.05 111.902
3601.10 76.7347
3601.15 52.3630
3601.20 37.8647
3601.25 29.0515
3601.30 23.4128
3601.35 19.6135
3601.40 16.9356
3601.50 13.4942
3601.60 11.4334
3601.70 10.0899
3601.90 8.47876
3602.10 7.56641
3602.30 6.98788
3602.70 6.30397
3603.10 5.91540
3603.50 5.66606
3604.30 5.36138
3605.10 5.17785
3605.90 5.05126
3607.51 4.87694
3609.11 4.75018
3610.71 4.64719
3611.51 4.60967
3612.31 4.61085
3612.71 4.66461
3613.11 4.86070
3613.31 5.13310
3613.51 5.81424
3613.61 6.59157
3613.71 8.21155
3613.76 9.74705
3613.81 12.3337
3613.86 17.0063
3613.91 25.8962
3613.95 38.7781
3614.00 47.4689
3614.05 38.7758
3614.09 25.8854
3614.13 18.7690
3614.17 14.2795
3614.21 11.4761
3614.24 9.69713
3614.32 7.60481
3614.39 6.50355
3614.54 5.44709
3614.69 4.97074
3614.99 4.54679
3615.29 4.34923
3615.89 4.12046
3616.49 3.93679
3617.10 3.74519
3617.40 3.65195
3617.70 3.59007
3618.00 3.66267
3618.15 3.85469
3618.30 4.32680
3618.45 5.49398
3618.52 6.67468
3618.60 8.70796
3618.67 12.4399
3618.71 15.5413
3618.75 19.9178
3618.78 26.6368
3618.82 36.7242
3618.86 53.1638
3618.90 78.9476
3618.95 134.924
3619.00 182.246
3619.03 178.616
3619.05 158.250
3619.10 108.055
3619.15 78.0089
3619.19 58.0892
3619.23 45.1403
3619.27 36.6101
3619.36 26.1597
3619.44 20.3536
3619.53 16.7851
3619.61 14.4211
3619.78 11.5489
3619.95 9.90773
3620.12 8.86391
3620.29 8.14875
3620.46 7.63133
3620.81 6.93541
3621.15 6.49374
3621.49 6.18840
3621.83 5.96462
3622.51 5.65706
3623.19 5.45429
3624.55 5.19664
3625.91 5.03197
3627.27 4.91045
3629.99 4.72267
3632.71 4.55226
3634.07 4.45831
3635.43 4.34799
3636.79 4.20707
3637.47 4.11836
3638.15 4.01365
3638.83 3.89836
3639.17 3.85105
3639.51 3.84436
3639.85 3.98002
3640.02 4.20006
3640.19 4.68111
3640.36 5.78706
3640.45 6.86200
3640.53 8.66348
3640.62 11.8758
3640.70 18.0965
3640.75 23.5113
3640.79 31.4561
3640.83 43.9634
3640.87 62.7710
3640.94 106.056
3641.00 141.911
3641.06 122.910
3641.13 83.8459
3641.17 65.3933
3641.20 52.2736
3641.28 35.6373
3641.36 26.4399
3641.43 20.9805
3641.51 17.4068
3641.59 14.9941
3641.74 11.9576
3641.89 10.1850
3642.05 9.04654
3642.35 7.69635
3642.66 6.93476
3642.96 6.45385
3643.27 6.12320
3643.58 5.88216
3644.19 5.55310
3644.80 5.33784
3646.03 5.06648
3647.25 4.89576
3648.48 4.77858
3649.09 4.74115
3649.70 4.74025
3650.01 4.78291
3650.31 4.93441
3650.47 5.14038
3650.62 5.64541
3650.70 6.21632
3650.77 7.36573
3650.81 8.46250
3650.85 10.2271
3650.89 13.3034
3650.92 19.0102
3650.96 27.5739
3651.00 33.4705
3651.04 27.5840
3651.08 19.0184
3651.10 14.4655
3651.13 11.5400
3651.19 8.44697
3651.25 6.96107
3651.31 6.17879
3651.42 5.41077
3651.54 5.06375
3651.77 4.76242
3651.99 4.63269
3652.45 4.51028
3652.91 4.44282
3654.75 4.26447
3656.59 4.09265
3658.42 3.88689
3659.34 3.76244
3660.26 3.61835
3661.18 3.45090
3662.10 3.26410
3663.02 3.09883
3663.48 3.08158
3663.94 3.22132
3664.40 3.82575
3664.63 4.57909
3664.85 6.04052
3665.08 9.09286
3665.20 11.8504
3665.31 16.1460
3665.43 23.2812
3665.54 35.7331
3665.66 58.8186
3665.77 102.622
3665.89 177.282
3666.00 240.360
3666.11 209.414
3666.23 142.825
3666.31 107.170
3666.39 82.4104
3666.47 65.3480
3666.55 53.4769
3666.71 38.3142
3666.87 29.6015
3667.04 24.0763
3667.20 20.3788
3667.52 15.8043
3667.84 13.1586
3668.17 11.4649
3668.81 9.45565
3669.46 8.32049
3670.10 7.59656
3670.75 7.09558
3671.40 6.72825
3672.69 6.22056
3673.98 5.88064
3676.56 5.42911
3679.15 5.09685
3680.44 4.93673
3681.73 4.76057
3683.02 4.54335
3683.67 4.40621
3684.31 4.23918
3684.96 4.03653
3685.28 3.92964
3685.61 3.84795
3685.93 3.89308
3686.09 4.07045
3686.25 4.53042
3686.41 5.71821
3686.49 6.94993
3686.57 9.07815
3686.66 13.1132
3686.70 16.4330
3686.74 21.3084
3686.78 28.9419
3686.82 40.7399
3686.86 59.9712
3686.90 92.4647
3686.95 157.480
3687.00 212.759
3687.05 183.947
3687.10 125.395
3687.15 89.8034
3687.19 67.0668
3687.23 52.1880
3687.27 42.1374
3687.36 29.8784
3687.44 23.1614
3687.53 18.9884
3687.61 16.2604
3687.78 12.9279
3687.95 11.0273
3688.12 9.82015
3688.29 8.99402
3688.46 8.39678
3688.79 7.59591
3689.13 7.08602
3689.47 6.73352
3689.81 6.47570
3690.48 6.12023
3691.16 5.88519
3692.51 5.58736
3693.86 5.40200
3695.21 5.28481
3695.89 5.26109
3696.56 5.30835
3696.90 5.41907
3697.24 5.75124
3697.41 6.18203
3697.58 7.21846
3697.66 8.37704
3697.75 10.6926
3697.79 12.8142
3697.83 16.2631
3697.87 22.1897
3697.91 32.6417
3697.96 49.2508
3698.00 60.3426
3698.04 49.2792
3698.09 32.6725
3698.13 22.0268
3698.17 16.1675
3698.21 12.7494
3698.26 10.6404
3698.34 8.30904
3698.42 7.16076
3698.59 6.09975
3698.76 5.64204
3699.10 5.25534
3699.44 5.09020
3700.11 4.93114
3700.79 4.83744
3702.14 4.68929
3703.49 4.53508
3704.84 4.33947
3705.51 4.21259
3706.19 4.05582
3706.86 3.86415
3707.20 3.76329
3707.54 3.68850
3707.88 3.74035
3708.04 3.91897
3708.21 4.37370
3708.38 5.53210
3708.47 6.73085
3708.55 8.79336
3708.64 12.6760
3708.68 15.8523
3708.72 20.4902
3708.76 27.4809
3708.80 38.3832
3708.85 55.9127
3708.89 84.9343
3708.94 145.640
3709.00 196.223
3709.06 170.589
3709.11 116.167
3709.16 83.2822
3709.21 62.2108
3709.25 48.4428
3709.30 39.1531
3709.39 27.9286
3709.48 21.6897
3709.57 17.8207
3709.67 15.2895
3709.85 12.2110
3710.04 10.4423
3710.22 9.32337
3710.40 8.55556
3710.59 7.99913
3710.96 7.24881
3711.32 6.77013
3711.69 6.43626
3712.06 6.19018
3712.80 5.84561
3713.54 5.61021
3715.01 5.28367
3716.49 5.02336
3717.22 4.88950
3717.96 4.73707
3718.70 4.54837
3719.07 4.43370
3719.43 4.30655
3719.80 4.18984
3719.99 4.16938
3720.17 4.24167
3720.36 4.59282
3720.45 5.03753
3720.54 5.91041
3720.63 7.73192
3720.68 9.37689
3720.72 11.9642
3720.77 16.2236
3720.82 23.6332
3720.84 29.3896
3720.86 37.3117
3720.88 48.3033
3720.91 64.1737
3720.93 84.7478
3720.95 109.578
3721.00 148.072
3721.02 145.568
3721.05 129.562
3721.09 89.1740
3721.13 67.4464
3721.16 52.3430
3721.19 41.9603
3721.22 34.6744
3721.29 25.5157
3721.36 20.2943
3721.42 16.9471
3721.49 14.6964
3721.62 11.9402
3721.75 10.3320
3721.88 9.30927
3722.14 8.08888
3722.41 7.39849
3722.67 6.95801
3723.20 6.43025
3723.72 6.12455
3724.25 5.92372
3725.30 5.67212
3726.35 5.51682
3727.40 5.40839
3729.51 5.26116
3731.61 5.16128
3733.72 5.08867
3735.82 5.05529
3736.35 5.07216
3736.87 5.14359
3737.14 5.24839
3737.40 5.52725
3737.53 5.87244
3737.66 6.66525
3737.73 7.51960
3737.79 9.14727
3737.83 10.5978
3737.86 12.8649
3737.89 16.5576
3737.92 22.5318
3737.96 33.1479
3738.00 40.1016
3738.04 33.1464
3738.08 22.5286
3738.10 17.2940
3738.13 13.8904
3738.19 10.0825
3738.24 8.21447
3738.29 7.18947
3738.40 6.17754
3738.51 5.71677
3738.73 5.32073
3738.94 5.15961
3739.38 5.02710
3739.81 4.97104
3741.54 4.88391
3745.00 4.79390
3748.46 4.71947
3750.19 4.71557
3750.63 4.74543
3751.06 4.84559
3751.28 4.98499
3751.49 5.34190
3751.60 5.76690
3751.71 6.70894
3751.76 7.66761
3751.82 9.41974
3751.87 13.0025
3751.90 16.2139
3751.92 21.2325
3751.96 31.2648
3752.00 37.9285
3752.04 31.3102
3752.08 21.2875
3752.12 14.7900
3752.15 11.2424
3752.19 9.15046
3752.23 7.90864
3752.31 6.54100
3752.38 5.87136
3752.54 5.25235
3752.69 4.98922
3753.00 4.76851
3753.30 4.67609
3753.92 4.59014
3754.53 4.54108
3755.76 4.46259
3756.99 4.37678
3758.21 4.26233
3758.83 4.18595
3759.44 4.09039
3760.06 3.97254
3760.36 3.91097
3760.67 3.86704
3760.98 3.90738
3761.13 4.02866
3761.28 4.33211
3761.44 5.10002
3761.51 5.88654
3761.59 7.23097
3761.67 9.74952
3761.74 14.7710
3761.78 19.3729
3761.82 26.3568
3761.86 37.4962
3761.90 55.5646
3761.95 94.0059
3762.00 126.534
3762.05 110.074
3762.10 75.6119
3762.14 56.5902
3762.18 43.6958
3762.22 34.7310
3762.26 28.6774
3762.33 21.0500
3762.41 16.7512
3762.49 14.0276
3762.56 12.2080
3762.72 9.99286
3762.87 8.71087
3763.02 7.89897
3763.33 6.93624
3763.64 6.39518
3763.95 6.05195
3764.56 5.64433
3765.17 5.41029
3765.79 5.25832
3767.01 5.07206
3768.24 4.96405
3769.47 4.90779
3770.08 4.90972
3770.70 4.97547
3771.00 5.08679
3771.31 5.39668
3771.46 5.79020
3771.62 6.72074
3771.69 7.75473
3771.77 9.80985
3771.81 11.7492
3771.85 14.8366
3771.88 20.1447
3771.92 29.7508
3771.96 44.5537
3772.00 54.6190
3772.04 44.4562
3772.08 29.6274
3772.10 23.1128
3772.12 18.6488
3772.17 13.1573
3772.22 10.2685
3772.26 8.63868
3772.36 6.93645
3772.45 6.13289
3772.64 5.42751
3772.82 5.13485
3773.20 4.89563
3773.57 4.79803
3774.31 4.71040
3775.06 4.66468
3778.04 4.55850
3783.99 4.39042
3786.97 4.29402
3788.46 4.23598
3789.95 4.16560
3791.44 4.07279
3792.93 3.93415
3793.68 3.83129
3794.42 3.69699
3794.79 3.63690
3794.98 3.63401
3795.17 3.69452
3795.35 3.93991
3795.44 4.24108
3795.54 4.82507
3795.63 6.03648
3795.68 7.14405
3795.72 8.85124
3795.77 11.7361
3795.82 16.6798
3795.86 26.1181
3795.89 33.6288
3795.91 44.4666
3795.96 74.9194
3796.00 100.298
3796.05 87.4153
3796.09 60.1099
3796.13 44.5709
3796.16 34.1102
3796.20 27.1388
3796.23 22.3654
3796.30 16.5152
3796.37 13.2582
3796.44 11.2053
3796.51 9.83983
3796.65 8.18432
3796.79 7.22769
3796.93 6.62247
3797.21 5.90530
3797.48 5.49860
3797.76 5.23888
3798.32 4.92625
3798.88 4.74188
3799.44 4.61797
3800.55 4.45455
3801.67 4.34357
3802.78 4.25615
3805.01 4.10957
3807.24 3.97041
3809.47 3.81843
3811.70 3.63780
3812.82 3.54412
3813.37 3.54920
3813.65 3.72179
3813.79 4.18208
3813.86 4.94731
3813.90 5.77061
3813.93 7.17643
3813.97 9.47330
3814.00 10.9391
3814.04 9.37965
3814.07 7.13743
3814.12 5.21573
3814.18 4.39007
3814.28 3.77931
3814.49 3.45324
3814.91 3.28179
3815.76 3.10449
3816.60 2.92785
3817.44 2.73320
3818.28 2.55622
3818.71 2.53029
3819.13 2.65937
3819.55 3.25455
3819.76 4.01399
3819.97 5.50999
3820.07 6.79776
3820.18 8.69665
3820.28 11.6102
3820.39 16.2671
3820.50 24.2039
3820.60 38.3590
3820.65 49.8205
3820.71 65.7049
3820.76 88.8495
3820.81 121.160
3820.91 208.731
3821.00 281.652
3821.10 243.853
3821.19 165.100
3821.26 122.422
3821.33 93.4803
3821.40 73.6334
3821.46 59.7327
3821.60 42.3004
3821.74 32.2749
3821.87 25.9836
3822.01 21.7613
3822.28 16.5765
3822.55 13.5826
3822.82 11.6812
3823.37 9.43505
3823.91 8.17114
3824.46 7.37144
3825.00 6.82096
3825.55 6.42155
3826.64 5.88496
3827.72 5.56807
3828.27 5.49226
3828.81 5.54542
3829.09 5.71577
3829.36 6.22499
3829.49 6.85916
3829.63 8.28351
3829.70 9.73623
3829.77 12.3843
3829.80 14.5673
3829.83 17.7590
3829.87 22.5320
3829.90 29.6630
3829.95 44.4596
3830.00 54.3312
3830.05 44.4655
3830.10 29.6586
3830.14 20.7488
3830.19 15.6045
3830.23 12.4362
3830.28 10.4817
3830.37 8.26004
3830.45 7.12443
3830.63 6.05844
3830.81 5.58520
3831.17 5.16916
3831.52 4.97941
3832.23 4.78262
3832.95 4.66195
3834.37 4.48653
3835.79 4.34387
3838.64 4.09015
3841.49 3.83804
3844.33 3.55066
3845.76 3.37770
3847.18 3.16971
3848.60 2.90310
3849.32 2.73549
3850.03 2.53650
3850.74 2.30693
3851.10 2.19615
3851.45 2.13023
3851.81 2.24281
3851.98 2.50021
3852.16 3.11279
3852.25 3.68716
3852.34 4.59462
3852.43 6.07426
3852.52 8.59842
3852.61 13.1833
3852.65 16.9516
3852.70 22.2534
3852.74 30.2889
3852.79 42.2775
3852.83 60.9471
3852.87 90.1279
3852.94 156.118
3853.00 210.227
3853.03 205.724
3853.06 181.617
3853.13 123.288
3853.18 87.6371
3853.23 64.9241
3853.28 50.0901
3853.34 40.0837
3853.44 27.9956
3853.54 21.2772
3853.65 17.1458
3853.75 14.4071
3853.96 11.0748
3854.17 9.15753
3854.38 7.93941
3854.79 6.48666
3855.21 5.65052
3855.63 5.10522
3856.46 4.41782
3857.29 3.98204
3858.13 3.66451
3859.79 3.21586
3861.46 3.00670
3862.29 3.09926
3863.12 3.53795
3863.96 4.85192
3864.37 6.27880
3864.79 8.81932
3865.21 13.6432
3865.41 17.6681
3865.62 23.5980
3865.83 32.6189
3866.04 46.8279
3866.25 69.9239
3866.45 107.797
3866.73 186.888
3867.00 253.710
3867.27 220.749
3867.55 150.082
3867.74 111.792
3867.94 85.4772
3868.14 67.4034
3868.33 54.7234
3868.72 38.7432
3869.12 29.5280
3869.51 23.6843
3869.90 19.7298
3870.69 14.7640
3871.47 11.7964
3871.86 10.7610
3872.26 10.0299
3872.65 9.82878
3872.84 10.1706
3873.04 11.1936
3873.24 13.7433
3873.33 16.2281
3873.43 20.3124
3873.53 27.3338
3873.63 40.1530
3873.73 65.2771
3873.78 86.5175
3873.82 116.977
3873.91 199.024
3874.00 268.449
3874.09 234.034
3874.18 160.576
3874.27 106.829
3874.36 76.0812
3874.45 57.6441
3874.55 46.1613
3874.64 38.4122
3874.73 33.0364
3874.92 26.1230
3875.10 21.9370
3875.29 19.1815
3875.65 15.8152
3876.02 13.8312
3876.39 12.5224
3877.13 10.8704
3877.87 9.84603
3878.61 9.13006
3880.09 8.16268
3881.57 7.51216
3883.04 7.02533
3886.00 6.29841
3888.96 5.70811
3890.43 5.41593
3891.91 5.09699
3893.39 4.71617
3894.13 4.48534
3894.87 4.21642
3895.61 3.91477
3895.98 3.77553
3896.35 3.70526
3896.72 3.88786
3896.90 4.25039
3897.08 5.06354
3897.27 6.93267
3897.36 8.69779
3897.45 11.5595
3897.55 16.4801
3897.64 25.2352
3897.68 32.1976
3897.73 41.9500
3897.78 55.7342
3897.82 75.1235
3897.91 131.504
3898.00 181.262
3898.09 160.823
3898.18 111.787
3898.26 78.0997
3898.35 57.2161
3898.43 44.1609
3898.51 35.6280
3898.68 25.6034
3898.85 20.1486
3899.02 16.8225
3899.19 14.6216
3899.52 11.9407
3899.86 10.3832
3900.19 9.37833
3900.86 8.15500
3901.54 7.43216
3902.21 6.94753
3903.55 6.31360
3904.89 5.88777
3906.23 5.55520
3908.92 4.99403
3911.60 4.43648
3912.94 4.12963
3914.29 3.80499
3915.63 3.52502
3916.30 3.48878
3916.97 3.69249
3917.64 4.59186
3917.98 5.71136
3918.31 7.87626
3918.65 12.3592
3918.82 16.3794
3918.98 22.6204
3919.15 32.8734
3919.32 50.5554
3919.49 82.8182
3919.66 143.065
3919.83 248.839
3920.00 337.957
3920.17 294.176
3920.35 200.487
3920.54 127.469
3920.74 87.2765
3920.93 64.2140
3921.13 50.0225
3921.33 40.6690
3921.52 34.2313
3921.92 26.0869
3922.31 21.2585
3922.70 18.1351
3923.48 14.3866
3924.27 12.2423
3925.05 10.8617
3925.84 9.89037
3926.62 9.16129
3928.19 8.08841
3929.76 7.21859
3930.55 6.75860
3930.94 6.49846
3931.33 6.20655
3931.72 5.88717
3931.92 5.74133
3932.12 5.66334
3932.31 5.82911
3932.41 6.16946
3932.51 6.93784
3932.61 8.68175
3932.65 10.3218
3932.70 12.9584
3932.75 17.3749
3932.80 25.1588
3932.83 31.3936
3932.85 39.6580
3932.88 51.6410
3932.90 68.1028
3932.93 90.8205
3932.95 118.430
3933.00 163.122
3933.03 162.050
3933.05 145.790
3933.10 102.349
3933.15 70.8027
3933.20 52.0595
3933.25 40.5627
3933.30 33.1433
3933.35 28.1021
3933.40 24.5195
3933.50 19.8633
3933.60 17.0328
3933.70 15.1610
3933.90 12.8734
3934.10 11.5397
3934.30 10.6787
3934.70 9.62703
3935.10 9.00226
3935.50 8.58396
3936.30 8.04273
3937.11 7.69387
3937.91 7.43979
3939.51 7.07433
3941.11 6.80602
3942.71 6.59053
3944.31 6.43930
3944.72 6.44089
3945.12 6.52587
3945.32 6.67037
3945.52 7.05708
3945.62 7.51409
3945.72 8.49391
3945.77 9.44756
3945.82 11.0985
3945.87 14.1993
3945.89 16.7554
3945.92 20.4532
3945.96 29.0739
3946.00 34.7591
3946.04 29.0919
3946.08 20.4679
3946.13 15.0203
3946.17 11.9191
3946.21 10.1259
3946.25 9.02657
3946.34 7.82696
3946.42 7.22769
3946.59 6.67212
3946.76 6.42459
3947.09 6.19826
3947.43 6.08389
3948.77 5.82318
3950.11 5.59194
3951.46 5.31838
3952.13 5.15216
3952.80 4.95773
3953.47 4.72652
3954.14 4.45487
3954.81 4.16853
3955.15 4.06929
3955.48 4.10634
3955.82 4.58155
3955.99 5.26076
3956.16 6.64311
3956.32 9.62350
3956.41 12.3516
3956.49 16.6696
3956.58 23.8029
3956.66 36.2102
3956.74 59.0011
3956.79 77.1856
3956.83 101.437
3956.91 177.433
3957.00 243.934
3957.09 215.653
3957.17 149.255
3957.23 117.060
3957.28 93.4178
3957.39 63.9301
3957.50 47.3186
3957.60 37.3668
3957.71 30.8404
3957.82 26.3916
3958.03 20.7593
3958.25 17.4359
3958.46 15.2806
3958.89 12.6987
3959.32 11.2225
3959.75 10.2778
3960.18 9.62424
3960.61 9.14708
3961.47 8.49435
3962.33 8.06956
3963.19 7.76938
3964.05 7.54555
3965.77 7.23168
3967.49 7.02286
3969.21 6.89368
3970.07 6.92957
3970.28 7.00827
3970.50 7.22815
3970.60 7.50001
3970.71 8.10652
3970.77 8.73625
3970.82 9.87294
3970.87 12.2659
3970.90 14.4416
3970.93 17.7275
3970.96 24.3448
3971.00 28.7285
3971.04 24.3512
3971.07 17.7321
3971.11 13.6966
3971.14 11.3432
3971.21 9.10315
3971.28 8.14194
3971.35 7.65391
3971.49 7.19717
3971.63 6.99856
3971.91 6.82659
3972.18 6.75099
3973.29 6.63190
3975.50 6.52272
3977.72 6.44977
3978.82 6.43370
3979.38 6.47415
3979.65 6.63214
3979.79 7.00906
3979.86 7.61332
3979.93 9.41686
3979.96 11.2149
3980.00 12.4578
3980.04 11.2220
3980.07 9.42443
3980.14 7.61540
3980.21 7.00570
3980.35 6.61983
3980.63 6.44678
3981.18 6.37876
3982.29 6.34096
3984.50 6.30495
3986.71 6.30283
3987.82 6.37270
3988.10 6.44072
3988.37 6.60968
3988.51 6.81247
3988.65 7.27195
3988.72 7.76198
3988.79 8.72070
3988.86 10.9401
3988.89 13.2632
3988.93 17.2507
3988.96 23.4962
3989.00 27.5674
3989.04 22.9460
3989.07 16.5674
3989.12 11.9253
3989.16 9.63112
3989.21 8.43194
3989.25 7.74907
3989.34 7.05737
3989.43 6.73855
3989.60 6.46798
3989.78 6.36207
3990.13 6.28253
3990.48 6.25509
3991.88 6.23498
3994.69 6.26096
3997.50 6.33957
4000.31 6.51646
4001.72 6.67715
4003.12 6.92935
4004.53 7.34732
4005.93 8.09913
4006.63 8.71925
4007.34 9.63988
4008.04 11.0919
4008.74 13.5613
4009.44 18.2713
4009.80 22.3916
4010.15 28.8975
4010.50 39.9770
4010.85 60.8450
4011.02 78.7287
4011.20 105.651
4011.38 147.992
4011.55 214.197
4011.78 339.608
4012.00 423.412
4012.23 339.910
4012.45 214.606
4012.60 157.120
4012.74 117.684
4013.04 72.0247
4013.33 48.6904
4013.62 35.6277
4013.92 27.6333
